Value
109220
109334
108338
112317
113974
117544
115071
118263
109889
107937
117972
111990
114433
110182
111292
117408
110661
108272
113195
118483
108004
116089
115728
115783
116784
108478
110454
116756
109750
112033
118077
111249
114200
117442
110293
118481
112345
107584
118544
117336
110626
116336
115566
111597
115403
110090
113610
113121
115042
117434
111539
110483
112992
112076
111543
115155
114491
115817
107548
118103
116753
108178
114099
113714
109749
118236
112233
114645
107948
114998
113948
117043
109196
115416
109327
117841
114956
110317
113045
116049
118462
107632
111851
117980
113426
114290
117620
108233
107494
112668
117385
107691
114544
109198
114464
114271
111732
108541
111072
115181
112559
111768
109062
107739
107712
110565
114387
116326
116365
112040
111654
108894
111526
114533
118056
111471
107698
116521
109509
116965
111682
110778
118547
111433
118373
110297
107490
109703
109309
112268
116469
116694
109019
116850
116801
108978
114856
116938
113786
116901
114911
109608
112876
115836
117967
116758
114011
112881
116296
116520
112046
117390
114453
115975
114795
112091
111472
109702
112031
118644
108734
111505
113586
109913
117434
114161
112132
107731
109510
113946
112961
111370
110276
108393
109661
114188
118616
114525
113939
117914
108059
113176
112358
118597
118605
109446
117867
118466
108588
113407
112108
111406
112606
108754
114999
107929
109449
107954
111634
109419
116856
112408
110629
110674
113669
108329
109527
111827
113152
116183
115641
107978
107918
116569
116869
109372
111886
111286
118110
109363
117292
112757
111110
