uops_retired.cycles
516153
484166
505108
507395
490878
497335
500037
500099
496376
504715
508729
509814
492530
504603
502590
506990
507624
500597
491181
497557
501055
511000
511177
501612
499979
498194
491208
491177
499029
499614
506552
498707
503083
494406
505171
499545
503113
500159
502235
495690
498794
499351
499660
506151
500140
496980
496622
496013
507575
508362
498806
495464
493683
523949
512654
497286
507394
508210
496107
519179
513757
513023
502450
502636
497608
494776
497461
505293
520505
494419
491242
498680
501572
502825
509254
501323
496570
503053
493409
496495
504785
489616
500853
513721
495510
497214
490349
500959
500898
497124
506164
498838
488133
514809
500639
499657
518372
509279
505932
506052
510008
500973
506407
510242
507585
503344
502012
513868
499948
508985
506941
501227
502199
489875
499841
502542
502508
499919
506255
498022
498129
504067
499285
501934
513788
507898
509856
507097
494649
505018
497507
495565
502090
489842
493349
493821
506412
512687
509916
514878
507273
508956
503094
505069
507047
505585
505960
518261
503684
497218
502814
507504
488095
502927
494377
508928
507320
505297
514462
500002
507145
496812
490590
497153
505025
495000
488369
486656
496826
494589
505126
501968
518609
498194
491448
504179
512236
504732
510886
506335
509210
497768
511380
510949
496664
504999
510874
503458
509991
496967
504150
493486
497884
520868
489034
505041
494435
496855
496563
499521
503946
493418
488534
490680
496587
497142
506334
497499
514525
496197
505241
493623
494603
499532
503898
502597
504293
500389
495289
500220
509274
510105
509653
513988
504249
497222
503103
510382
523761
506722
507464
504574
503568
505828
497572
499697
502703
494690
499156
505060
502981
498680
488571
489018
502118
501700
502523
493536
485985
506514
497365
492627
498822
498061
500810
500984
497943
496721
501680
495224
502399
500984
499049
502223
494541
503664
510394
502170
511119
506011
502996
500715
504133
503721
513339
512036
507276
504808
499540
498980
497749
497048
498641
501247
506001
493563
495777
496912
492830
499528
503985
505437
499662
525091
508518
506088
503781
513565
492966
491342
504328
503129
503135
501308
500014
512190
496395
499389
495958
505741
502292
506001
499684
503730
501441
517560
504602
508367
521343
498154
496789
508194
506150
509991
514958
501013
517444
496497
502896
508786
507225
505315
501956
500435
498270
509473
502537
504211
501122
502241
509760
514558
504536
518093
506392
500369
508106
506023
499787
492416
513340
497404
509620
508810
495505
511527
501477
494171
499306
504044
512560
503545
502767
501444
501842
501556
495036
501159
503991
500004
500191
494513
498328
506057
512496
497006
497811
519243
507811
516736
517912
506941
506574
505507
499963
501377
504188
508172
512295
502806
498233
502165
508223
494288
492164
513533
504945
507720
497925
500682
501595
505977
502158
504271
499688
496706
495026
492019
500291
508261
500141
497796
506731
496823
522985
506873
508344
505217
506953
501529
519352
500333
493243
495343
500510
497173
505005
501018
508981
510268
502234
503652
496965
503420
500192
492957
491195
497913
498955
488228
497302
511330
498072
499411
497036
509574
497475
500551
495959
507860
512580
501956
497000
501262
496060
502094
494764
500894
502939
499874
498769
503741
492788
499645
502465
500615
498992
498043
499316
500570
517656
510403
501624
507307
502853
493819
519761
516556
493639
495649
501824
505993
491792
505703
503486
493603
502236
502629
498992
496319
510715
505923
495540
492796
495052
502936
507360
499194
494252
495339
494305
492040
491366
502304
498849
491975
486573
496051
494634
485187
489693
501818
495138
495716
493589
515367
510833
508744
500966
501221
499869
506475
514310
520139
503428
499437
507215
504954
499900
508674
514365
501044
506152
502270
503834
520178
516525
503970
497528
500649
497406
505356
506096
505429
501484
489891
494411
503711
491913
499129
507507
501331
496274
497952
495723
492129
500809
507151
495450
494790
503582
499554
493621
510456
516612
516382
495065
504529
507755
511093
509427
500316
505362
498357
504917
510135
511305
500040
527006
506164
511835
502040
490104
495724
494709
505046
497709
505333
501788
496665
496282
501748
499858
502572
512548
521020
495381
504206
502589
505704
498390
514959
499602
501705
502146
506160
492023
512232
496837
494003
494703
492876
496351
497845
502406
493836
500780
495248
501987
493416
510518
504938
502122
490080
490705
492019
498559
500869
499818
512533
492488
492649
489723
507113
500883
499944
499773
496665
498091
499568
497123
490179
494080
509491
493219
509530
517425
502330
525984
498585
502043
494620
512411
496252
498955
500952
507240
494508
491823
495168
497183
497553
503884
493393
492119
489191
502365
504239
512511
508855
501496
507302
506566
508197
509663
509260
507007
503132
497088
519810
499426
499898
503117
498093
510022
520454
490058
492604
507707
504182
496894
490098
503146
508660
492456
499069
507423
493122
493187
500466
520814
516273
502429
498975
518114
501448
501691
512601
501670
497509
508760
494880
495667
492382
503312
511988
514084
497597
499558
496917
505863
510819
508812
500281
495097
486804
498895
493314
500477
512634
496240
498263
487287
492479
488217
493447
499261
517034
501611
491032
489553
494545
502026
497239
492016
489988
492274
495814
501974
505683
499861
494749
507054
509667
489598
501537
497476
486414
488732
491258
492105
496543
508017
515252
492006
493069
494425
490690
491364
511120
500921
492568
519423
502221
503131
521699
517787
496246
499770
501532
499718
494073
509506
505708
505827
488515
491886
488616
496655
500063
491087
491141
491139
501142
492541
508598
495222
503080
493352
502295
497193
502629
509248
495516
486207
488902
494112
516765
494061
505041
496574
497616
500495
496863
502535
509649
517032
509485
499928
499865
508150
511831
504355
503711
496119
502849
495303
505281
504875
504123
498170
493615
495862
493846
497367
494410
497585
502759
492792
484489
494467
487568
491665
495434
487603
518024
489449
495811
488907
498164
496151
494490
499537
496080
478367
489055
510309
510112
494232
491660
502609
497571
515964
499302
499774
496158
505071
501608
501874
504962
488007
497245
497039
481760
495919
502396
497955
493687
489620
494143
494751
495874
499311
496061
499931
493930
501616
499436
514997
498932
490182
498091
498683
512447
497908
503225
497941
494473
490904
501045
495166
510052
502077
495083
492367
490728
491341
499184
504935
502946
521665
516610
504552
496008
512871
513174
498484
504572
498135
508186
501934
499707
506923
514639
492988
498522
494667
495705
502318
513982
501021
495316
496158
494202
