uops_executed.core
1948457
1935779
1905048
1839934
1826545
1815436
1823250
1859336
1839136
1825943
1822194
1892573
1844949
1885590
1854312
1855524
1853126
1846819
1823905
1895075
1898914
1823511
1831027
1811261
1840182
1825255
1834811
1873974
1841898
1846499
1841755
1807050
1888023
1908331
1887476
1875037
1862578
1820479
1828796
1853010
1840337
1878554
1862508
1876401
1838592
1848169
1803391
1819633
1814927
1939962
1872524
1852357
1896588
1859967
1839290
1854504
1922284
1841219
1857623
1852808
1873640
1829158
1873908
1863778
1813346
1815841
1879341
1828822
1843757
1839613
1892719
1861507
1854949
1814118
1877745
1889671
1843909
1887501
1816813
1829536
1852122
1844846
1817058
1829633
1885195
1885846
1830041
1824100
1825138
1884759
1873948
1878497
1868553
1879620
1832368
1834948
1845937
1861758
1926022
1881468
1886350
1864839
1808960
1823001
1880118
1876355
1904571
1835013
1846943
1828992
1852114
1817365
1836800
1869186
1873188
1859145
1825696
1852926
1832227
1860812
1910913
1886101
1882070
1897371
1830386
1906472
1834457
1921746
1841359
1873475
1880395
1811971
1854480
1889944
1851555
1840749
1853818
1865958
1894411
1861390
1867548
1913125
1849009
1836208
1811126
1797356
1823433
1893500
1859893
1819572
1862403
1850351
1827402
1878133
1859983
1869155
1883680
1805566
1844235
1851716
1923257
1795649
1818298
1844714
1823833
1874421
1870577
1871276
1930456
1890468
1863513
1850510
1874806
1860010
1891097
1896342
1848850
1890002
1839146
1844611
1834146
1817862
1887383
1830493
1820839
1814053
1846558
1918076
1848156
1816508
1829921
1822961
1854519
1820312
1847378
1792819
1858591
1840284
1825802
1824232
1850305
1854230
1800437
1860710
1850598
1833617
1872505
1827464
1804163
1882909
1874478
1870929
1836713
1871491
1866012
1841137
1841013
1829444
1848177
1880040
1857535
1799826
1817478
1823021
1866685
1876104
1858664
1882547
1889649
1866462
1836357
1870816
1894164
1878223
1812415
1803685
1864239
1839965
1885658
1857607
1853404
1823381
1800395
1841834
1827237
1827477
1871562
1889408
1861881
1808446
1806126
1868385
1859821
1871789
1882121
1889709
1820742
1860891
1877300
1887049
1857666
1889777
1881904
1838960
1844057
1875529
1846031
1882627
1851714
1836115
1859862
1856698
1886102
1914769
1832926
1887837
1849700
1824249
1854208
1834706
1889406
1826830
1829645
1840047
1839576
1881602
1841158
1842678
1870170
1867673
1843600
1871275
1827416
1831447
1824994
1873008
1833270
1884640
1859641
1783935
1836186
1864563
1824886
1859234
1860475
1890186
1865442
1860697
1843764
1808074
1870397
1861478
1890058
1877517
1900328
1862190
1908580
1838648
1896470
1835367
1900282
1842537
1900415
1841455
1810974
1820595
1821408
1836986
1814308
1818329
1832865
1809070
1857200
1834240
1817587
1836542
1880670
1865405
1809968
1832483
1831503
1864952
1822084
1873463
1845794
1864915
1874813
1858138
1802005
1803656
1831343
1876790
1854101
1851866
1849617
1828672
1820767
1800620
1848037
1885184
1875841
1923836
1889858
1866254
1902550
1870376
1907342
1895641
1843954
1823864
1838413
1847433
1879623
1919619
1910968
1850463
1829015
1903251
1853817
1890194
1890750
1869179
1828456
1880378
1865028
1833991
1847001
1852426
1836439
1837611
1801876
1842127
1842829
1841566
1849996
1815758
1879338
1910034
1819009
1813333
1820972
1842687
1902051
1856728
1853295
1865708
1918395
1837790
1899510
1846780
1881244
1877249
1857453
1933773
1923011
1863920
1871090
1902577
1874284
1858563
1885764
1915339
1879670
1832330
1844491
1874479
1811478
1848492
1830053
1852501
1854039
1821616
1855031
1863198
1814004
1821850
1816613
1842024
1851542
1813927
1846115
1800482
1825003
1915198
1855995
1859430
1841779
1883107
1832443
1873367
1849925
1837721
1867348
1838814
1851765
1849264
1843224
1844440
1834307
1845219
1826453
1876155
1848097
1888130
1950480
1841699
1839848
1801705
1916443
1835417
1881427
1849401
1837964
1858370
1807251
1807919
1838064
1883294
1825685
1825858
1811549
1877778
1810362
1848089
1914853
1823570
1835352
1823048
