uops_dispatched.port_1
168761
174271
174976
171978
167861
170506
168245
166435
168191
163355
172320
169118
163694
170065
168423
167884
164587
169698
167438
165502
166198
167264
166379
171247
176358
167590
173154
167151
166431
168358
170356
169326
169917
167285
171280
169623
165095
169026
167217
173579
166294
166638
163346
169095
164700
171704
175480
166198
169252
167858
167586
169755
168234
170575
166272
165280
168457
170391
169886
171319
170696
171969
169335
165697
167398
167414
169595
167713
168329
170477
169472
168042
167751
168041
165496
165492
170724
164244
165620
168261
173879
167947
167510
167262
167734
167642
169771
166686
167046
172302
172730
168688
171593
170403
171992
168479
164225
167719
168328
170167
172572
164992
164510
162876
163413
167243
167679
170761
170860
168919
167011
167738
166613
165290
167918
173816
168636
167894
167421
170206
169433
175303
167401
166656
168077
167232
166080
165809
170756
168981
175019
172157
167713
168616
166504
170452
176321
169372
168709
167909
169938
169430
170368
168215
169035
169990
166615
169829
166910
171493
169930
170741
167824
169053
170533
167630
166098
168349
176353
165600
169393
168480
169009
167816
167207
164001
176995
166966
169218
167920
168791
165815
173037
169975
169580
166003
164460
174072
174485
167643
172414
165258
166541
166284
170698
166898
166491
166684
173794
166441
165706
169377
164434
166927
163268
162793
166501
174063
167593
166176
164335
168885
164464
171881
168849
171082
165937
165966
166970
169589
165695
162879
165808
162453
166944
168334
169384
174296
168972
171489
171849
175941
168117
172251
168808
169515
170426
170022
164847
169732
171319
170595
164235
168337
170327
167446
165848
165493
168658
171199
166586
169146
165363
168676
166278
167236
167122
168366
174282
174114
165559
166955
164380
173213
167924
169899
166968
166751
163406
167314
171001
170951
168225
174542
175882
163688
168566
172834
170415
172147
168050
168228
170437
167124
167732
169223
165701
165889
170008
168528
168007
167459
167197
177457
168457
170187
166474
175601
170708
173918
164759
170876
165033
172831
169977
170320
173715
174168
168757
170296
168658
169938
173244
173518
166646
166882
167438
168716
171632
176836
166260
165876
166197
176313
168830
168507
169119
170463
171723
169047
166721
168768
169324
167204
166147
166846
169018
164438
167586
164716
170147
169509
171583
166651
166187
168888
168860
168021
165219
169406
166013
171577
165178
169681
170068
165962
164041
164327
169560
168926
165062
169934
169522
171226
173686
166158
167386
168577
167041
171956
171601
167699
166770
168386
170018
170939
174200
166929
166043
170959
167983
174894
172144
173861
169234
165282
171235
168813
172211
164153
167125
166067
167632
168205
174258
171230
170891
169761
172064
168863
169536
169256
170653
164089
166721
170665
168047
164591
170211
167670
172096
169729
169361
169371
165772
174078
169332
170861
172969
172614
169452
174062
173508
167225
167106
167857
168510
172689
172512
170483
168217
168895
169521
168129
166513
167377
166765
166877
165643
170635
166330
170745
166046
171470
168518
167382
163737
164941
166357
164511
165600
172605
165686
162356
165256
167942
171071
170099
175068
165624
168017
167039
165758
164508
166662
170181
164312
176813
175608
165926
165343
170499
170138
165034
176275
170101
170368
169041
174227
165766
169653
169115
168514
165043
165503
168374
166987
173571
167322
166302
169208
168015
169143
168705
170635
166303
173907
163821
163300
170057
170361
169092
167465
166934
169185
169786
169857
170886
169953
168806
165879
166383
166717
167883
167327
162761
167268
169618
166885
174850
175231
170949
175287
170128
171101
169769
169466
171984
165440
164076
170965
166241
168369
170620
168211
168271
164873
170822
166827
166383
168881
170513
