uops_retired.slots
1563353
1559728
1684322
1684013
1582959
1601862
1610975
1612872
1624343
1637017
1645102
1649412
1604046
1645423
1618520
1617679
1632715
1633668
1582218
1622351
1648273
1638920
1627031
1611262
1620095
1632834
1630310
1615928
1612920
1616410
1623617
1627804
1621091
1604290
1620530
1613000
1630524
1635744
1657942
1621382
1644172
1615635
1601431
1597522
1614203
1621373
1601381
1648772
1622921
1612064
1605658
1637483
1642836
1646826
1631189
1621970
1622046
1635627
1646643
1689121
1606972
1662350
1655359
1630320
1653344
1639053
1676010
1648551
1631122
1634834
1629058
1641794
1661294
1625774
1614141
1619187
1598283
1596538
1605231
1602873
1628542
1643591
1633405
1611589
1624444
1587912
1596796
1663730
1632781
1597892
1594842
1629122
1623377
1617144
1647862
1631654
1649336
1646745
1701698
1645131
1628465
1675996
1646870
1612415
1642575
1628457
1638999
1641887
1663707
1637653
1632217
1606800
1649750
1624955
1607506
1643633
1622696
1655845
1595279
1626987
1602500
1614525
1590654
1628697
1664523
1621930
1615392
1630571
1636709
1614244
1621794
1624243
1612364
1621439
1615563
1601660
1626262
1650750
1637049
1657948
1695202
1635985
1632151
1608367
1618396
1646629
1638085
1639619
1625038
1619641
1638178
1660683
1661204
1649926
1632376
1620379
1602780
1586768
1610589
1620059
1611001
1631014
1619350
1634690
1627165
1588967
1704357
1620399
1618674
1610440
1606059
1612108
1606260
1622213
1623536
1609480
1602115
1631151
1628281
1614349
1623149
1672732
1614648
1598115
1678364
1689915
1652825
1639354
1627264
1633024
1649839
1636450
1656008
1618093
1597113
1626382
1631271
1627595
1624452
1626187
1619400
1615915
1594931
1610723
1660170
1636775
1625802
1602335
1607679
1605019
1598301
1623984
1613649
1609552
1598872
1614676
1611049
1608014
1666529
1632126
1614500
1601151
1601554
1598130
1620152
1647059
1638085
1609638
1626957
1628897
1675088
1668938
1640462
1643901
1611500
1639629
1661775
1605308
1631770
1605521
1609840
1627881
1654887
1611819
1596577
1604762
1600670
1623743
1634962
1629982
1628818
1581644
1591758
