uops_decoded.dec0_uops
225562
237259
243211
225644
239660
229875
238590
236965
237007
234518
235857
237206
236154
230496
232082
234078
233708
236658
236296
229113
233272
234516
239288
233580
228777
236631
239869
234259
237579
234371
237756
230390
233696
236047
234011
226458
234708
233217
236376
230715
243770
237057
235796
232015
230805
224394
234076
239928
239704
236265
236442
237007
231819
241774
239189
241685
229593
226061
231988
246674
232620
237425
233671
237506
229565
241975
231486
233839
238477
236047
236866
229378
232967
234354
233362
241306
226110
231839
228221
231258
232988
236562
234627
245743
229318
237094
229766
228483
229798
244195
237275
235466
239608
235845
233363
244443
235145
239598
237817
235266
230979
240195
240476
231486
231331
226138
238519
225452
238163
237679
243006
245100
232368
231957
229536
231591
233563
237054
239879
233247
228780
224357
241661
228691
230756
228245
228383
235831
234726
232022
225540
241704
236044
233126
244427
235272
231949
235663
245087
240779
238338
231362
226666
237314
240718
243486
237702
236441
228237
232873
235352
225417
240493
238965
229907
224375
232214
237517
237895
233864
235308
227825
239618
228942
234356
247660
238054
230566
226166
239103
229991
238482
229110
234573
244455
233386
229326
235368
230172
233755
243155
237505
233197
230503
240467
230287
235632
231540
236725
229776
238620
235692
230938
241288
245453
224690
232223
226281
232971
233735
241103
234302
236045
232452
230819
244484
235037
229323
231965
229146
238845
235943
233783
232742
226018
236046
227877
238553
243440
239631
235326
225694
233255
242464
239001
234867
230929
228340
232198
242937
242162
233455
233203
233118
239196
246508
239520
234087
228466
235298
235406
234201
236507
236660
229818
231946
230456
228653
231777
242774
230447
227935
234924
231573
235383
234955
235149
234945
230703
236733
230467
241774
241346
232222
236667
235936
238067
230661
244990
235458
239039
232136
231981
227841
240439
232051
230813
240225
230026
238255
234724
235918
227176
241503
235443
243995
224447
233901
229478
240927
236487
242026
237262
247415
229927
237145
241490
238491
235616
232267
230791
233150
231078
233420
241940
239275
228540
227702
231145
232070
237435
237603
239287
227710
236599
233758
237657
239513
234890
235298
227984
234241
227029
245860
230903
231472
238240
238451
231824
233166
246122
242449
242980
232663
234066
226609
235765
233723
238065
243518
231353
226345
229133
237560
235115
228864
237597
233217
236182
239782
227703
229455
227051
233191
242346
233372
228984
227701
236411
237883
238828
233730
230317
231847
236467
235105
244336
236171
233085
244531
239460
242996
235844
229542
237619
244913
236285
245231
238456
247099
226185
235798
233914
235832
226396
235711
227876
233633
231501
233665
230534
230974
236947
228395
242941
227054
231167
229119
228826
237901
246320
242338
239769
243658
233569
227571
229361
231240
235242
244878
246951
236415
234948
237032
238946
227298
238097
233318
229911
244185
235689
236574
231242
238828
235093
232324
237620
228910
239788
234063
237549
246455
235994
229403
226633
229282
238772
234922
244261
230893
234452
232410
234669
235165
245424
227068
234453
229435
228336
238508
234963
232630
239758
237722
234524
235323
231399
229944
231907
236378
238452
238261
230663
232180
230897
236585
233400
241766
235052
233732
234077
234211
238427
237903
243872
232681
231112
226044
231785
237055
230482
231452
232656
237320
226970
238180
246496
235770
232776
238307
230781
232263
240520
233109
228589
232659
232628
234450
245131
245050
229531
236220
231783
240575
235782
233428
246037
238357
234198
236473
225934
239886
240974
235713
240509
236282
234776
228180
235706
231300
238250
239247
236965
232531
232060
236245
241660
235574
226936
225398
232077
236623
230815
227689
229978
233647
237146
228715
230260
239442
231681
226841
233913
242643
238175
231240
233564
227774
235520
236019
240652
228166
228592
230172
225197
237804
235807
231337
238708
228699
224890
244892
238094
236408
224469
240283
229762
234064
240589
231338
240693
243374
241881
231784
229953
236943
234521
240006
233699
231096
232062
234462
239149
247172
227465
228428
241839
235656
234126
240616
224635
233327
227061
238205
237659
236063
237239
236905
226108
237568
232130
240023
230308
237232
225054
237144
224342
240654
237249
233237
224919
235037
230397
225147
230257
233697
229942
226992
229638
235410
232204
227939
234667
232461
244747
237217
232084
241105
242545
226479
224929
230149
226344
224335
243815
245740
234955
232119
235015
238022
228528
240888
245211
240568
232664
235205
242125
242184
236019
247047
236711
235948
233270
241015
236326
232941
243797
241880
232071
237780
233555
239603
234306
232953
243134
231021
232661
234502
230627
234880
238075
236700
228136
238220
234095
231628
235952
233529
227356
231844
233305
243180
230691
238538
235540
238090
235604
233840
239891
245142
236777
235924
234992
236372
238210
245651
241712
238793
243252
235812
236648
236059
239858
234256
227072
239490
237643
246770
225988
231657
235722
232534
231375
234405
225972
231493
231165
229621
227710
225725
234938
230546
230573
231881
233515
228138
232794
240304
233631
229915
229749
239118
230408
230619
234566
234159
231490
229709
229011
242272
234147
231578
236945
228940
235866
234053
233014
231928
243618
228220
239124
233167
238788
228924
230468
231438
242571
233212
232535
231169
231651
229660
233117
234074
238509
247174
237421
233858
231144
235551
231529
237326
236061
238660
238446
230100
235887
227475
233071
227433
235697
235634
241299
239286
231323
233196
233165
235655
243515
240056
239501
235749
228130
230499
229386
231839
231762
236470
227816
239088
227006
232856
235446
243705
240052
228840
234244
229190
238763
241250
231551
238285
228920
230477
228617
232695
231548
233755
235351
238540
233137
227713
240628
232418
231286
224398
232650
236005
230839
238525
237630
231993
225155
230775
238718
237674
234013
233493
238717
234054
239499
232653
237876
237001
241895
236075
243373
224284
232127
227905
228595
235655
241987
241784
228162
230586
237063
238998
232729
229042
232186
233218
233706
242201
236659
228359
225790
231067
225805
231894
232613
240193
237477
230516
232216
236815
240443
242190
237809
234271
225180
235657
235666
242635
242088
238042
224603
237134
240312
235334
226284
233609
239564
236471
233128
232544
235267
235919
234894
226218
237336
228257
225989
232263
236562
232925
227491
231735
231252
237488
238316
231935
234621
227839
235857
228882
229500
237017
238078
232125
231467
230030
231797
237287
246094
237676
234177
232969
230518
235431
232757
240294
233205
227108
235843
226724
233830
236198
234096
230749
243870
232787
237880
232302
225551
234870
228672
228778
227310
233952
231310
241871
233878
240176
229004
229316
232834
236907
231494
241994
233744
227342
234359
234882
235151
233781
243079
238685
230172
237804
227048
236331
237155
236277
233990
231012
230892
236545
233877
238596
231845
231901
242677
234823
231142
229852
236233
240225
232146
239439
234209
229836
231833
234127
232592
237246
238776
232951
232730
226536
234093
233647
236944
232149
230015
234228
229226
247574
237289
235690
243830
232731
236528
244084
235583
236262
237926
243937
234311
242492
234372
228396
241955
240730
236083
235225
231797
231034
230307
225634
232121
233141
243515
226664
230884
231152
240421
231231
238730
231710
235464
242132
231550
242902
242549
231944
230716
235094
226202
243768
237109
237479
227602
224538
225955
224779
244816
236371
229870
237018
226272
232449
236581
233213
238576
237236
239966
230958
240277
236220
236726
236722
239507
235600
224436
239466
240328
245739
225356
226110
226109
242418
241971
247293
230280
235309
231931
233604
235861
241736
226164
243861
238269
236230
232259
235524
234870
230239
229140
231323
229755
236716
234307
226883
224977
231725
231700
237669
228653
235809
233557
233617
227887
239382
238960
230099
235752
225158
233169
232421
232890
239993
228467
229043
229664
226693
238496
240432
233223
240917
233867
233200
235062
237493
228520
231169
234777
236089
238861
227657
232607
230121
230319
226495
234566
233680
233386
239599
230576
230520
238295
229076
229675
231219
236075
233663
235259
228426
233799
232976
231152
230934
240988
238487
228679
229542
224877
241934
234705
226162
233793
230324
228146
238880
238535
241416
226454
241880
233137
238713
238179
238188
234245
235202
241649
230604
228713
243221
238035
234049
229038
230647
245138
240807
237804
239278
228120
235320
235691
225936
235507
239329
238445
225704
228280
236637
242740
239069
232316
228437
229150
233412
229213
228187
238845
231215
232883
229384
228638
229164
235027
235427
230838
236347
224480
228446
233216
236130
236176
238990
238805
230740
228818
233592
227473
239796
239693
240113
236259
234551
229847
231465
231265
227285
224484
224459
238504
227901
241919
233847
242337
234431
233679
229161
231844
232341
242970
239925
231098
234733
228144
234053
234062
225036
227477
235005
232968
241919
239424
232984
234894
234970
239430
237443
234717
237266
234073
232802
232820
237215
232865
232002
228977
230757
242805
232465
240561
234262
227840
232328
235902
237703
233908
231191
237527
234477
229651
228351
226019
226968
234282
237368
233044
234850
233166
237871
236252
247645
240699
229494
239535
234553
236405
247735
235933
228001
228589
226407
225665
234141
241104
224292
233267
226550
228627
234224
242877
226102
227305
234616
235217
236925
228602
241091
227942
237380
231371
242755
237552
232574
235410
232929
225380
235310
240923
239547
234076
229923
230168
230085
239225
237515
244820
227226
235038
225740
238121
232633
231637
228305
241000
241831
234296
234546
242320
242317
238844
236338
227347
233367
234630
236917
232177
231769
234421
237579
237436
234618
231127
233258
239439
240242
227298
230544
235924
240504
238493
228211
234117
232135
233836
229903
226916
232380
231773
224287
237046
238120
231482
230377
225175
235332
233423
233428
237767
232422
243440
239957
236784
230810
244819
231249
237388
236128
244593
225399
231743
231481
240222
235692
233052
229730
237549
228032
234177
235798
232193
232962
226922
234073
246288
231281
227733
241651
232587
227547
230797
231667
237411
239114
236145
234377
227523
226769
232372
235483
235070
230223
230656
238515
232568
238775
236682
239297
231024
237345
239273
234680
231563
230556
236438
237516
242913
236701
233920
247274
242778
228704
236645
232657
234578
233740
232016
234767
234464
242452
237125
244188
230549
238973
228159
235292
240714
227124
226574
237160
235199
235334
224912
227796
228976
241887
234415
230927
229036
238819
234376
238094
231902
238644
226441
228011
227143
236934
244219
232983
225861
237743
224744
228206
233116
232512
241857
239723
226254
228149
228048
238008
227090
236342
231237
228370
242282
234659
234341
236360
224291
229838
233318
228609
233285
234932
236463
237165
238476
236538
233310
227254
239681
231967
231145
238550
241794
240032
235293
230373
242146
228032
236542
245039
231066
233669
229423
233779
230160
242005
239168
232261
229258
224467
234361
237976
241506
234223
230918
224564
230326
234738
227291
235827
238207
236480
230203
228209
234079
233076
234881
227976
226453
229116
230730
230046
231148
234402
235504
229869
228289
236673
228779
246793
231039
235839
225270
246790
237193
229434
230716
227657
227068
232984
236108
241490
229410
236559
229374
238178
233878
234956
227092
231960
225274
234714
236547
238196
233198
238566
231355
230402
240654
232927
241702
238255
236430
235355
227211
227531
230961
232145
225674
228525
227433
230322
235153
237049
228265
227993
238754
227315
230081
224860
239615
224482
230103
228128
240980
231939
231586
237917
234176
230906
232207
244146
227201
235805
231351
238728
233103
230471
226373
239011
238258
234326
233695
231585
234707
239033
234472
235605
244847
232620
231457
230514
224758
231084
238359
244224
231195
236101
234540
238732
229106
242783
234358
236139
233956
236060
239674
234763
232954
241117
231997
232951
232746
234813
228838
228393
236658
236272
229577
235180
233109
234051
234700
232149
233535
233680
231471
240368
227174
233900
229514
235837
229384
233164
229143
225321
233417
241384
244272
230886
236055
230184
238829
229756
237178
237784
237447
225520
230570
243152
234688
234188
240547
236648
225020
236205
227439
232870
232394
238229
236084
238472
228348
227867
235019
232242
240137
245564
229095
231777
232865
237610
238239
229314
241277
229526
234084
235319
234753
237741
232352
233222
227201
238610
233728
230845
233305
232082
231874
226926
232612
233716
245175
232298
234857
236032
234548
235710
241275
244539
230990
227130
233134
237206
243848
227397
234937
231753
234040
228294
235924
240101
235905
226974
231677
228594
237506
237009
242041
237293
245397
230778
240794
232715
229726
238064
230559
232036
226407
231165
236184
232060
242490
232167
239545
240465
237128
241662
232542
239171
225063
228007
234762
241072
233190
244606
230790
234288
235923
234335
232060
236793
237280
229321
233686
232672
233649
237670
236230
233999
228844
238986
233346
233225
232510
227834
239724
230375
237308
224424
240522
239413
232052
230139
227784
232610
233546
233318
230661
239228
226982
231502
236776
242176
229631
225514
227756
235779
239465
240505
226630
225554
231320
237753
237452
234329
225986
229523
226827
235607
233634
232938
224306
224886
224838
229973
233493
232021
233709
236501
226187
233405
230388
242077
238237
246708
227225
236733
228213
242008
237875
243244
232226
230775
232731
233689
235312
233745
243855
236863
231376
232223
237314
230387
229870
229215
234448
229118
238356
239181
239659
229587
235811
232468
239308
231661
240542
241376
226782
225741
235962
239079
243428
234375
230556
232804
239930
224627
238481
242044
236565
232983
228778
230728
233630
242393
234893
232941
232289
247794
237313
239375
233483
230420
239370
229095
238313
228752
239337
231484
234078
234095
241567
236098
235992
235369
234592
235293
228657
224777
228912
238284
242126
242219
229151
234548
234542
242375
234303
239158
229810
228544
242421
227119
234358
239377
236918
233536
227563
230086
236492
235612
232033
240048
239310
237095
237682
245013
227653
238214
237270
239138
240031
230673
227540
238711
239120
226695
233871
225841
232525
238958
244187
236555
242365
230797
228340
232054
240464
240219
239947
236182
231014
236365
234876
237911
232890
227508
234632
236254
233084
231833
239286
238010
230415
225463
235363
232145
246393
240874
235567
226080
241154
232870
235917
231522
242370
247223
235739
228899
238060
230655
245125
237280
237150
232893
239955
234693
234332
236841
241625
244489
234757
230866
231150
231025
233659
242557
234815
226293
236863
234808
233210
227183
238567
232929
228901
235023
228541
232446
230858
238462
230674
228454
236859
229935
225819
227708
235719
234166
233165
228219
230457
238253
236802
230305
228539
237898
234659
224523
234116
238503
