frontend_retired.l1i_miss
16368
16126
16037
15496
16604
15110
15949
15690
15951
16187
15677
16115
16187
15615
15436
16606
15886
15286
16157
15736
16087
15437
15226
16427
16157
16117
16545
15885
15737
15737
16276
15553
15916
16396
16217
15676
15796
15134
15737
16007
16186
15586
15375
15349
15315
16547
16035
15676
16157
16488
15165
15436
16004
16216
15527
16367
16278
15616
15526
16576
15946
16480
16457
16369
15556
15465
16395
16186
16277
15766
16276
15765
16247
16578
16487
15342
16098
15436
16547
15556
15886
16487
16066
16338
16610
15076
15586
15071
16247
15167
16279
15797
15426
16064
15375
16519
16518
15435
15677
15677
15528
15301
16576
15317
16247
15436
15525
15701
15286
15496
15256
16157
15736
15977
15917
15886
15076
15826
15496
16097
15557
15736
15285
15826
16396
15557
16083
15798
16157
15191
15676
15676
15736
15556
15436
15437
15466
16398
15977
16037
16037
15676
15616
15586
15586
15556
16277
15945
16367
15256
16458
15346
15136
15796
15047
15318
16396
15676
15737
15286
15257
15196
16276
15196
15796
15465
16395
15705
15316
15435
15270
15285
15316
15135
15343
15196
15685
15166
16065
16105
16424
15852
16186
15256
15675
15556
15526
15646
15436
15586
15706
16458
16548
16217
16577
16607
16156
16457
16608
16577
16547
16094
16307
16583
16427
16456
16276
16368
15796
16607
15856
16338
16157
16339
15255
16276
16549
16277
15135
16488
16215
16245
16127
15496
16038
15912
15076
16037
16157
16157
16337
15524
16607
16277
15346
15617
15405
16158
15495
15797
16517
15796
16517
15030
15903
15917
16244
16443
15315
15977
16006
15106
15916
16455
16397
16187
16125
15962
15168
16425
15076
15723
15946
16518
16006
15736
16367
15466
15976
15737
16277
16268
15676
15586
15617
15646
16037
15364
16037
16067
15081
15886
15586
15976
15796
16367
15194
15677
16307
15976
15851
15797
15707
16371
16066
15136
15466
15497
16187
15376
15677
15764
15526
15937
15976
15075
16126
15526
15556
15908
15856
15219
15676
15102
15316
15796
15527
16035
15726
16517
16517
16459
15827
15075
15496
15345
16148
15558
15556
16156
15076
15316
15855
16067
16157
16398
15136
15555
15705
15285
15887
16395
15496
15166
15917
16034
15616
16159
15887
15586
15705
15976
15585
15226
16247
16037
15976
16457
16037
15132
15374
15436
15915
15405
15820
15045
15045
15045
15466
15453
15224
16217
15407
15737
15166
15075
15524
15078
15436
15256
15075
15105
15239
15284
16083
15195
15193
15101
15135
15375
16097
15433
15376
16364
16457
16100
15735
16006
15903
16457
15436
16518
16246
15370
16367
15255
15976
15433
15616
16157
15556
15586
15946
16385
16337
15526
16214
16266
16158
16186
16276
15616
15797
16217
15557
16577
16505
16276
16455
15586
16218
15795
16035
16427
15315
16337
16156
16062
16025
16217
15856
15196
15467
16458
15765
15676
16066
15977
16304
16095
16067
15887
16187
16307
16110
15886
15917
15644
15315
15707
15616
15602
15497
15738
15616
15796
15304
15195
15737
15766
15480
16007
16155
16156
15496
15917
16337
15976
15886
15941
16396
16247
15859
15286
16517
15196
16517
15526
15196
16387
15256
16276
16069
16547
16547
15795
16186
16005
15612
16234
16577
16304
15916
15791
16337
16397
16096
16459
15766
15736
16205
15226
15047
16177
15616
16007
16187
15857
16333
16487
16065
16217
16035
15789
15632
15496
15914
15401
16187
16547
15257
16367
16186
15916
16007
16069
16276
16249
15946
16097
15646
16397
15513
16157
16428
16577
16517
16576
15135
15157
15376
16093
15464
16427
16368
16127
16334
16218
15738
16089
16277
15712
15735
15826
15646
15886
15615
15916
16097
16186
16037
16248
15077
16337
16216
16276
16277
16576
16381
16427
15435
16306
16605
16026
15948
16281
16219
15856
16396
15226
16609
16569
16246
15888
16026
15406
16187
15436
16338
16217
15915
16216
16561
16338
16397
16157
16607
15496
15436
15499
16398
16364
15585
16332
15766
15765
16066
16488
16366
15074
16157
16097
15285
15736
16215
15586
15855
16385
15526
16578
16575
16366
15796
16366
15947
16307
16396
16366
15978
16547
15195
15258
15946
15076
16066
15136
16156
16329
16098
15947
15737
16238
16488
16337
15616
15736
16341
16307
15616
15976
15195
16485
15766
15885
15796
16307
15722
16247
16027
15812
15736
15225
16095
16277
15425
15828
15435
15647
15662
15768
15075
15107
15288
15255
16157
15075
16518
15736
15076
16396
15256
16322
15247
15616
16275
15555
15245
15046
15255
15857
15646
15547
15556
16338
16125
16518
15705
15375
15946
15845
16069
15487
15796
15917
16067
15527
16397
15993
16367
16458
16036
15797
16367
15555
16487
16036
16306
15977
15916
15166
15646
16533
16337
16336
15077
15496
15827
16576
15946
15510
15825
16577
15556
15887
16338
16305
16518
15727
16246
15377
15887
15426
16004
15825
15887
15612
16305
16446
16127
16396
15374
15767
15977
16096
16036
15704
16456
15286
15856
16281
16233
16127
16184
16395
15586
16157
15376
15631
15677
16097
15947
16502
15676
16187
15316
15976
16035
15616
16485
15254
15679
16307
15646
16518
15856
16120
15841
16399
15436
15168
16118
16218
16096
15255
15796
15737
16185
15947
15495
16277
15887
16547
15065
16490
16392
16457
16517
16277
15887
15793
15738
15705
15737
16086
15918
15764
16367
16540
16218
16069
16397
15797
16239
16187
15977
16430
15480
16547
15917
15795
16326
16397
15889
15916
15735
16217
16187
16277
15526
16092
15736
16299
16427
15168
15677
15555
15648
15406
15252
16037
15901
15767
15827
16366
16366
15376
16337
15484
15379
16547
15046
16278
16458
15617
16097
15316
16577
15318
16066
16397
15946
16187
16578
16367
16548
15555
16156
15465
16543
16158
16277
15827
15791
16462
15880
15708
16067
15706
16094
15620
16216
15495
16397
15914
15796
16546
15801
15888
16514
16338
16216
15735
16218
16189
16156
16367
16517
16546
16037
16157
15977
16577
16397
16247
15615
16278
15977
16573
15855
15741
16605
16279
16127
15843
16217
16037
15047
16367
16398
15319
16116
16521
15376
16364
15613
15529
15706
15677
15620
15767
16270
15316
15977
15136
16607
15916
15804
16069
16395
15647
16486
15617
16606
16455
15166
16188
16336
16427
16338
16156
15166
15139
15316
15736
16217
16276
15616
15737
15711
15744
15370
16072
15496
16217
15496
15552
15976
15677
15857
15643
15406
15887
15943
15736
15977
15105
15797
15519
16276
16397
16607
15316
16127
15554
16175
15977
16186
16096
16177
16457
16517
15316
15766
15437
15617
16593
16563
15076
16273
15376
15782
16565
16217
15886
16276
16247
16126
16187
15677
16457
16217
15767
15706
16156
15617
15727
15917
15106
15165
15649
15676
16187
16037
15917
15616
15466
16426
16366
15496
16247
15946
15345
16487
15826
15315
16036
15106
15661
16277
16277
15075
15217
15796
16126
15076
15436
15945
15617
16565
16486
15526
16397
15668
15917
15375
15525
15791
15617
16067
15915
15647
15316
15916
16156
15406
15166
16021
16608
15255
15977
16397
15645
15977
15676
15496
15947
16036
15185
16218
16358
16516
15857
16216
15706
16511
15616
15675
15436
16607
15465
16185
16577
16365
16455
16577
16277
16399
15818
16096
15645
15226
16205
16367
15586
16488
15974
16474
16458
15946
15827
15526
16157
16157
15339
15796
15586
15675
15753
15195
16274
16277
15646
15165
16336
15405
15676
16158
15255
15283
15106
15165
15736
15856
15706
16007
15643
15255
15072
15136
15767
15497
15976
15347
15435
15634
16067
15977
15945
15886
16576
15166
16034
16217
15348
16576
15046
15465
15974
16216
16273
15886
15615
15256
16541
15977
16245
15494
15828
16519
16486
16517
15587
15676
16188
16307
16036
16477
16156
15918
16397
16111
16248
15886
16247
15737
16369
16367
15588
15976
16577
15676
15376
16277
16262
15796
16427
16576
16367
16577
16397
16482
16397
16007
16092
16011
15856
16577
15589
16096
15680
16606
16457
16216
16546
16159
16335
16577
15978
15616
15345
16133
16552
16457
15315
16604
15762
16608
16277
15496
15359
16487
15855
16036
15790
16547
15526
16277
16217
16548
15615
16307
16247
15466
15616
15857
15497
15256
16127
16066
15855
16367
15917
15436
16427
16397
15796
16033
16387
16067
16217
16187
16457
15256
16097
15946
16126
16156
15465
16580
15856
15917
16548
16307
15740
15724
15647
16367
16273
16367
16426
15677
16579
16127
16426
16307
15765
15705
16217
15586
15519
16094
16338
15824
16488
15842
16097
16277
15977
16608
16517
15797
16100
15497
15947
16489
16334
15975
16487
16606
15496
16034
16426
16326
15766
16367
16360
16097
16337
16517
16368
16217
16095
15977
15826
15647
15913
15736
15856
15766
15707
16187
15072
15405
15825
15976
16036
16578
16488
16397
16337
16155
15977
15676
15976
15825
15794
16384
15798
16036
16392
16096
16577
16187
15617
16064
15466
15558
16214
16487
16337
15196
16512
16320
15368
15917
15706
15256
16246
15586
16097
15196
15404
15346
15467
15617
16246
15135
15196
16368
16338
16247
15497
16545
16607
15376
15796
16126
15557
15556
16547
15466
16204
15916
16272
16429
15766
15884
16489
15916
15977
16036
16458
16100
16607
15962
16609
16217
16457
15947
16427
16397
15976
16516
16187
16487
15436
16517
16217
15557
16487
16396
15285
16157
15917
15976
15582
15736
16006
16576
16127
15526
16607
16217
16067
15376
15616
16534
16156
15707
16304
15255
15917
15075
16127
16426
15557
15460
15496
16455
16217
15226
15211
15916
15766
15136
15345
15523
15196
15616
15120
15106
15526
15529
15271
16337
15545
15286
15526
15136
15046
15436
15676
15406
15256
15373
15165
15315
15526
15615
15826
15164
15406
16366
16457
15346
15283
15675
15286
15375
15134
15105
15256
15135
15166
15346
15557
15527
15046
15525
15918
15346
15255
15275
15918
16053
15224
15976
15437
15345
15346
15527
15045
15226
15075
15737
15705
15491
15767
15436
15942
15976
15676
15348
15375
15706
16096
15376
15557
15707
15760
16337
15315
15316
15494
15256
15675
16036
15796
16098
16395
15827
15131
15329
16089
15556
16126
15917
15937
15497
15283
16186
16247
16096
15463
16518
15272
15159
15287
15048
15224
15136
15527
16005
15284
15854
15286
16304
15977
15075
15286
15227
15664
16157
15300
15406
15255
15646
15677
15473
15076
15723
15196
15315
15525
16128
15257
15496
15947
16458
15046
15077
15345
15915
15135
15797
15226
16337
15254
15045
15585
15916
16174
15586
15195
16308
15496
15376
16155
15075
15856
16399
15406
15195
15677
15827
15669
15044
16398
15496
16055
15466
15374
16024
15736
15856
16187
15039
16217
15977
15616
15976
15346
16217
16216
16276
15948
15733
16201
16067
15886
15963
16602
16397
16217
16157
15497
16036
15393
16367
16365
16126
15194
15676
16576
16096
16337
15677
15573
16577
16369
15886
16366
15796
16119
16337
16593
16368
16367
15495
15826
16294
16157
15616
15646
15848
16604
15676
15494
16309
16396
16038
16244
15482
16127
15133
16369
15796
15994
15345
15466
15796
16275
15466
16279
15646
16518
16069
16129
15947
16007
16127
15433
15136
16455
15615
15794
16247
15707
16065
15977
16336
16277
16336
16156
16547
16247
15227
15046
15225
15858
16577
16070
16274
15736
16128
16578
15767
16428
16484
16487
15045
15376
15163
16458
15557
16217
15887
15045
16157
16457
