idq.dsb_uops
15240
14839
14669
14978
15173
14603
15928
14617
15676
14956
15673
15601
15036
14519
14655
15744
14530
15670
14468
14918
15233
14918
15736
14903
14685
14866
15321
14963
15035
14592
15101
15420
14670
15016
14633
15068
15970
14535
15247
15271
14648
15223
14453
14973
15147
15795
15308
14798
14730
15616
15511
15398
14880
15586
15286
14830
14760
14535
15676
15509
15683
14460
15241
14830
15045
15301
14611
15046
15384
14655
14648
14505
14678
14903
15000
15819
14565
15676
15639
14806
15459
14468
15361
15181
15428
15661
15804
15132
15908
15504
15031
15391
15916
15571
15853
15872
15767
15774
15511
15827
15962
15766
15387
15046
15504
15912
15289
15105
15939
15827
15834
14813
15098
15577
15505
15405
15691
15901
15819
15609
15037
15308
15368
15697
15111
14821
15691
15618
14551
14941
14897
15399
15241
15054
15068
14625
14678
15394
15038
15819
15301
14759
15353
15001
15433
15661
15075
15481
15038
14723
15016
14970
15414
15671
14776
14670
15661
15103
14490
14520
14474
15090
14601
15151
14910
14956
15098
15414
15571
15121
14461
14483
14836
15091
14595
15969
14625
15564
14498
15841
15060
15918
15909
14926
15284
14580
15504
15316
14933
15098
15031
15519
14871
15759
15429
15309
15564
15121
15489
15819
15112
14595
14548
15293
14918
14612
15842
14956
14573
15077
15519
14753
15361
14963
15385
14490
15857
14685
15241
15626
15241
15466
15214
15895
14625
15784
14610
15158
15499
15744
14731
15917
15445
15533
15330
14967
15850
15676
15556
14708
14926
14798
15740
14747
15226
15414
14515
15345
15939
15083
15226
15826
15541
14880
15301
15008
14460
15166
15484
15068
14955
15309
15145
15579
14587
15622
15849
15339
15421
15797
14588
15226
15467
15406
14925
14550
15338
15098
14738
15817
15249
15919
14502
15594
15181
15230
15752
15441
15301
14790
15451
14900
14776
15788
15203
15684
14873
14513
14670
14750
15376
15586
14827
15076
15564
14708
15931
15458
15661
15894
15451
15879
15901
15054
14746
15196
15083
15902
14820
15811
15256
15789
14494
14865
14558
14484
15413
14528
14731
15007
15903
14490
15067
14550
15135
15402
14888
14857
14655
15070
14595
14535
14573
15494
14948
