idq.ms_cycles_any
110941
116099
110707
110126
109229
116294
114367
116270
117089
112417
114291
114352
118921
111901
114783
113619
113111
112801
113746
112422
114142
114304
114329
117641
114679
118193
115389
112661
113373
115612
112211
111526
113297
114150
111845
116548
113573
115347
118555
115550
114263
118726
111871
112186
113802
112819
119032
110482
112118
117248
114583
114735
112840
114562
115121
112292
115205
115640
112714
115302
112692
111793
116429
117190
113877
114278
112910
114731
112910
115190
113311
116448
115223
115037
116616
111706
119258
114398
113562
113507
110933
116039
113061
117532
112850
112246
113177
112816
117985
112644
115263
112195
113260
118889
118095
118070
112329
117135
112608
113700
118120
114063
118669
112142
117615
118673
111918
117621
112447
113156
117591
114026
113697
112612
113805
112845
112144
119129
118292
119269
111297
112218
114213
112194
113144
118775
110197
113877
112962
112744
113687
119226
111217
118387
112104
113519
119117
112292
114157
112647
113924
112317
117369
112146
118273
119158
114284
112066
114419
111857
115025
112777
112901
111677
118840
111925
111999
117256
112750
114421
112576
112121
112170
112991
111796
111528
117516
111108
115927
119049
113560
111525
118781
119150
116210
112186
112398
113012
114798
112450
113072
112004
117472
112825
113147
119154
117389
111531
118063
118988
112182
113365
114783
117911
113283
111684
117981
119073
112090
112658
112509
118803
118162
112997
113080
118849
112111
112774
117540
118541
112742
111977
112052
117950
111834
118713
116301
116846
112817
117241
111066
119003
118733
111795
118247
112030
111495
112255
110904
112833
112606
117892
118697
118655
111390
117282
117923
111411
111017
112089
111369
112020
116565
111262
111759
112405
112037
111170
111669
111129
118997
111572
112487
117733
113906
111822
112201
111300
118441
117713
112113
112004
111368
111624
111930
111517
112353
113360
112412
110970
112104
118741
117805
116491
111158
116006
111331
112014
110849
118905
110955
112366
112763
115546
117531
112308
112627
111308
111030
118825
111590
112232
112157
112555
115656
113256
114214
113861
112156
112141
111879
112274
110566
118029
113934
111405
113558
116055
111245
118140
110760
112544
113177
111195
112404
113038
112869
112382
116999
116428
112080
112833
110657
110864
111299
112025
111317
112005
118000
111638
111450
118565
117719
112424
118412
117951
113146
110324
113623
114194
111176
111008
111717
119059
113641
111365
110653
116919
118535
117547
113061
118044
112735
117431
116936
117940
118696
114258
113358
111789
112709
112298
112391
117442
112251
112743
112196
111919
112328
111769
119003
112086
118784
113153
113148
113200
117909
115068
111565
119197
113267
114019
113443
114878
113261
113538
112445
113559
114174
118952
112116
115794
112688
112365
113576
117575
114842
118678
112744
111897
111671
111284
118222
111400
111194
119031
117635
115470
111864
111129
118371
117929
111563
113449
111812
112885
112863
112366
111946
111845
112383
111510
112352
118672
118316
117661
115689
117900
117811
111646
112062
112690
116328
117780
118389
112112
112801
118854
112778
116323
115100
118817
112264
113046
113621
119032
119234
112490
113281
117633
113681
113650
112882
118192
118126
117515
118430
112846
117387
113139
114966
112659
113558
112263
113686
112682
112228
112221
113452
114116
113132
118180
113132
113757
114384
113390
118829
113185
112938
118727
116403
118890
115777
112826
113012
111753
112112
111934
117711
117798
119169
112279
108307
117505
112599
113821
110042
111386
110655
112334
117932
113342
111780
112793
111799
111242
111565
117340
111712
113875
118442
112685
118606
112744
118850
111304
118639
118037
118132
118254
117966
116516
108912
112350
113749
118436
118441
112630
111856
113008
116657
113958
111644
113208
118770
111452
113081
118742
115353
119038
113314
112637
113056
112814
113672
113214
117626
114974
111806
112201
112794
112718
113524
112217
112869
113635
114166
115857
112420
118207
112103
119186
113030
118254
112471
115470
113769
112232
112045
111541
118067
115616
115040
113118
117922
112104
112964
112472
112374
114145
118033
116237
111560
115945
117223
112356
111265
110894
111139
115074
112259
117103
111786
112378
111223
112004
111159
113129
113932
110879
118617
111480
113312
118594
112076
118370
117777
115237
113423
112112
111747
112448
111931
112096
118396
118441
112711
113269
112979
114464
112878
118822
118849
115099
119205
113027
118879
113995
112794
114078
112403
116830
117992
118226
112966
114299
115531
118429
112594
113021
118337
117757
118944
112629
118944
112488
114190
112966
112648
111542
112407
114029
115092
117052
116376
118731
112606
114589
112960
113364
114582
119246
115171
113053
115161
112207
112438
112457
114959
117831
114389
118351
112232
113695
112082
118604
112186
113420
113240
115272
112067
114828
111900
112921
111834
113620
117462
113155
112426
111231
114114
112761
112071
113036
112576
113884
113012
113747
115232
112695
115761
117964
118195
111719
112847
111766
111751
118713
113409
117566
111682
112355
112026
112178
113076
109538
117746
118842
118568
112533
118084
109119
112619
108979
112914
112362
118233
116736
119142
112564
112146
113196
111721
118718
112364
118275
116070
117688
111490
116800
113466
118846
111810
111841
114523
111916
115057
118085
113347
115984
117818
111856
112457
117862
113865
112022
113391
113171
112781
117862
113096
112673
113108
118304
113465
118084
117372
111803
112102
111565
112609
112718
118255
113148
111766
111971
111271
114952
118568
117036
112024
109960
112972
111994
111212
113011
112570
112941
116929
112870
118394
111489
111571
111046
117797
111505
113229
114340
119125
118869
112262
112636
113704
113097
113809
117818
116818
113192
118509
112458
118100
112472
111792
117928
118084
114723
118275
111873
115142
112723
112308
111706
112708
112794
117587
119141
111997
115137
112927
111896
112172
110883
114216
111904
112990
112869
112165
117991
111747
115048
114712
118091
113528
114897
114257
111838
112912
113175
113134
112168
113042
113250
111842
112090
115683
113462
112231
112628
112395
113449
113271
115009
117944
116448
111117
112479
118575
114293
112104
113240
114523
112551
116162
114305
109947
113162
112793
112914
114573
113547
112953
112504
113961
112078
118038
114376
113015
112521
112433
113154
112679
112580
118856
116747
112382
118544
118406
118034
117504
112775
115629
112941
111824
112905
112142
113194
111932
114132
113548
113128
117309
117760
113064
112706
111807
114152
112739
112615
112434
118147
118360
116847
114431
117946
118405
113351
118092
111829
112951
112605
111759
116947
118117
112187
117568
117995
113244
118891
113847
113507
118911
109045
112907
113960
114536
112291
112893
113328
112909
115960
113809
111775
116480
113267
113541
113904
116745
114071
114000
118344
117998
110918
117255
113882
117269
118622
111277
114294
111371
111937
110905
111152
115450
112376
112705
119157
117992
111158
110277
116203
109827
111037
117109
115835
118243
109989
116735
117359
113103
111519
117266
116791
114725
111377
116733
118119
113163
117974
111230
116603
117620
112032
111520
111039
117666
111244
118199
117889
118599
113446
118598
113910
108013
118532
112786
118599
111968
114437
113830
117147
112197
112480
112870
111530
114461
113403
118938
111260
116048
110424
115736
116850
112664
117616
112717
114692
112972
113075
112187
112410
112010
112490
112372
117343
118302
112697
112499
117073
114319
115928
116746
112747
117205
112730
112897
112688
112277
112661
111939
114805
116532
119217
117688
112310
115756
114054
111582
111504
110662
112835
118177
117020
111483
113215
112454
113709
113071
112512
112491
112374
112156
113096
112802
113892
112372
112497
117509
112630
114212
111948
112988
112554
113020
112953
112623
118073
118187
112403
119097
118823
112315
112345
112336
113145
118396
111910
118468
112808
112278
112355
112890
113064
112426
118000
119111
114423
112847
113137
111437
114343
113362
119054
118015
118261
113988
113118
113371
113324
113202
110513
112272
109689
112271
112029
113463
114332
112480
111980
112759
112153
118344
108726
112217
113180
112995
112787
112343
118684
118655
113540
109197
112875
114062
117600
117829
112227
111480
112825
113893
112979
113243
112665
112679
113035
118695
112950
111240
118468
109399
118379
118737
112632
112322
113451
112817
113460
112797
111958
112016
112174
114207
111692
111129
114098
116500
110358
108321
111256
114005
114780
114585
108454
109489
108961
110320
118193
117433
114446
113555
118167
111530
118900
112925
117088
111774
112286
112032
115539
112066
116836
111662
112471
114866
112188
112662
112189
113049
114585
113481
112811
111507
113590
113397
111764
109865
117501
112433
114099
118122
112629
112905
111915
112237
111980
112240
112534
113708
113876
119171
114378
116645
116185
112979
118250
117852
111969
112230
113020
111946
111187
117141
113518
116786
111134
117683
110872
111752
111270
119268
118461
116463
113913
112563
112893
118151
116778
112367
116571
118995
112570
119129
118042
112549
118492
119170
113817
117094
116229
113681
111789
114176
118068
117746
114739
112678
117982
111842
112858
112465
114286
112373
118714
118430
114070
112666
113887
112378
112427
118626
117782
118664
113780
113643
112256
112862
115709
112556
113396
116627
116993
112054
112647
117812
114514
112930
116471
116034
112877
113992
111511
112801
111435
112877
116550
111714
117069
111583
112397
111759
115973
112299
118273
114483
112411
113119
115638
111692
112850
113253
112344
113464
116179
112840
112697
112441
114126
118200
112193
114432
114160
118221
117779
112431
112695
119265
114191
115505
112215
115976
115090
113276
113404
118721
118321
119174
112163
118571
118463
113103
112103
112962
118043
119153
113828
112286
112280
112532
112448
113676
118333
112643
113782
113671
118072
119160
112353
112428
112235
111682
118895
118327
112439
113183
112999
115842
118886
118560
118988
112145
111304
112370
111745
112624
111511
112725
116651
113329
112914
112287
118266
113464
113612
112404
112507
112458
113161
111793
113117
119139
117808
118149
118062
111647
113149
113557
117453
113002
117864
111926
112374
112240
111757
112202
118675
118238
118838
118391
113428
112602
118576
111416
117352
112408
113612
112125
111690
111628
111699
108859
112293
113014
112607
112903
112055
112294
118272
111612
112579
112011
113401
117324
112497
112986
117278
115068
113537
112528
112303
118670
112319
112674
112907
113222
119059
112662
117836
112387
118936
118142
113125
113247
117927
112369
118873
110503
118795
112501
113175
111998
112964
111761
112605
112195
113370
114742
111947
112267
117528
112285
112791
118910
113653
118811
114183
113142
118878
113073
113063
115204
116066
114377
113152
113050
112667
110290
113966
113248
113275
119224
113019
114243
113842
117420
115370
113709
113454
113321
114814
118015
112460
115062
113621
118810
114369
118393
118370
115211
111371
117419
111035
117364
118599
117654
116939
117840
112278
116522
112953
111190
115131
112414
111250
117987
118087
112141
112038
118208
111534
112080
111752
117166
111910
111594
118039
112721
114169
112356
113788
111149
112257
118067
111729
118816
111498
113567
113571
114804
113448
113342
112666
114086
113165
113742
112826
114051
113419
118395
113893
113205
113780
112921
119213
112937
118494
119236
113852
118390
118202
113224
112095
112791
112396
119168
113658
117948
118949
113808
112804
112893
112547
112795
112899
114329
114950
117444
114752
114028
117626
113415
114981
112744
113831
113284
113043
112505
113534
112791
113264
111008
118825
119064
112968
114447
112266
114247
112770
111795
118317
111585
112533
112336
118717
108162
112471
115929
118967
112553
116205
118611
113074
118260
117736
112645
112770
108597
113161
113449
111861
113255
117909
118066
113077
119196
112696
112472
112021
114786
112675
113043
114719
113328
116383
114558
111957
108221
116557
111506
118274
112786
115188
114046
112565
113114
113149
112511
111585
112972
115431
118254
117955
117309
112215
112552
112800
119055
119189
112177
118972
119168
119041
115038
113798
111375
112811
112532
112577
118551
118681
111993
112712
118230
112801
113484
119162
113446
118123
117204
118440
117937
108539
115204
113066
117892
116140
113013
114033
116424
113942
112130
112879
113823
118942
114453
112351
114867
114027
114138
112502
113668
118809
113644
113347
112134
111933
118951
118975
112246
115814
114159
112622
111520
113899
118756
113679
118280
113695
116356
112421
118704
111543
112489
112743
112826
112022
111944
114818
112642
118276
118002
113620
119097
113778
113434
118723
114389
112298
118069
112472
113343
114439
112285
111874
118044
118709
113882
113193
113244
113050
114229
112406
112030
118022
118575
117369
112232
118284
111110
112771
113132
118188
111885
111862
118276
118501
111430
112502
111422
114820
118245
110765
117480
113091
113507
112202
117653
117586
118692
113719
118842
118201
113576
112732
113453
112651
114081
116052
112919
110896
113640
111952
113436
118726
116746
112261
113469
112081
113175
117848
112116
113390
114432
114013
113788
112180
113320
114140
115491
118905
115194
108774
113379
113727
114095
113195
113699
113360
117100
113500
111391
119132
112877
114728
113636
114125
113866
111832
112960
115429
112590
118742
117989
112772
113473
114593
113072
118737
113720
113251
114549
112938
114062
112390
112677
119066
113454
119243
117911
118261
112697
118159
113845
111917
112838
114108
119250
111557
114867
112577
112552
118681
118245
119145
112845
116319
111585
112615
119053
113283
113299
112661
109330
113164
112216
112179
117209
111434
111969
111603
112298
112736
117591
111555
116991
114467
111943
111289
117347
111210
118512
112472
112120
116632
111521
118543
112053
117122
112892
112930
117179
110351
110911
111885
110928
111472
110682
117363
115410
112682
112377
112789
110960
116413
111918
110947
113458
118521
111503
116471
117711
111295
111094
112129
111326
113005
118526
112254
110812
111939
111871
116526
111437
111344
112075
118522
116761
112088
118966
112925
118014
113929
114095
118353
118036
112294
108490
119260
118951
114461
111916
112228
112947
118874
113973
114741
111841
112090
109673
114152
118946
112501
118969
113548
111930
110926
112062
112074
113417
116452
113965
113289
111494
118064
112856
114172
118364
117291
118348
114253
118637
113076
114450
114298
113404
118148
112547
112521
113805
116850
114092
118193
118289
119067
113080
116172
118729
112678
119270
113620
114805
112991
111128
118718
116817
115574
112475
113105
119268
113935
113033
118425
112487
116481
112411
113629
112352
116510
118745
113293
112634
116139
113710
112822
114555
113012
112845
112288
113171
115851
118436
112268
118219
116270
118979
112298
113542
113579
110088
112543
112661
114629
118726
111787
113148
116869
113034
114079
111127
112890
111985
111902
113344
116639
112413
112157
111285
111828
111980
112317
111774
111677
118354
111932
112888
113284
118189
112441
117894
111693
113708
112949
113027
110817
111698
118296
113825
112789
112330
114320
113402
110451
113778
113320
114303
118022
112846
112164
112466
116943
112938
113336
113274
112655
113059
113434
112797
112442
113397
112996
113558
112382
112742
113132
112498
110957
113771
114591
113077
113945
112880
112750
112187
118091
112321
113969
115454
114572
118909
112481
112849
113163
112870
114496
112419
113696
114603
112431
112053
114758
112322
111793
112456
112653
117819
112089
112295
112189
112698
114597
118627
108265
113073
113817
118355
113841
118285
112817
112035
113581
113197
113785
112601
112796
114051
114094
112915
114228
113598
115480
112930
108570
109562
113814
114727
111789
110491
111376
110998
110731
113027
111157
112155
112256
110673
117942
117041
113553
111646
113112
113289
113404
116366
116135
111127
109961
110735
109356
109513
109782
109938
109809
118104
111437
118722
116523
112024
118412
117871
113813
113974
108401
118610
118732
113802
113170
114200
113620
117121
112705
113621
112128
114964
112632
118102
118007
118876
118815
117117
115184
118353
118307
112850
118509
113206
114605
114877
112828
112924
113147
112424
108477
119175
118452
111849
118529
114261
113443
113937
113287
115584
113237
112389
112878
118735
113566
117518
114185
116163
113445
113763
113024
113195
112458
112907
113190
113791
114446
112900
112579
112192
112187
116640
112751
111833
117464
114362
112019
112707
114417
113658
113645
113560
112831
112885
111935
114153
113376
117689
112273
117366
113262
113089
112636
119151
113973
117943
117600
114025
117156
118033
116729
112720
115563
112608
113995
112513
115234
113466
113540
115993
116309
114172
111989
112222
113251
114313
113083
113251
117845
118177
113065
113449
118128
113509
118424
112911
113240
114609
112487
112316
113114
114581
112688
113127
113785
114996
111596
112793
112778
113598
118413
112397
118015
113718
117723
113710
117607
118258
112235
115479
118572
