idq.ms_uops
257032
243929
255804
249444
246611
258573
254046
255882
255303
261805
254697
256277
259307
242677
262772
250650
246022
261329
266833
263680
267617
253194
266741
250260
250388
256396
249672
258495
258534
260515
259477
254247
255376
257445
258916
254231
255271
260480
257784
265046
267672
254406
251242
250597
252697
249262
251100
262884
251452
252064
256752
254378
250677
259057
252782
255279
251967
254915
261933
259237
249723
259257
251924
254815
261223
259765
263944
255215
256033
252145
250252
252046
256736
256908
259880
255153
258480
252369
254838
249626
266122
255697
261040
255187
251417
264503
253183
253656
252163
253890
250898
253813
246602
263568
252701
262838
262925
256020
252747
265102
253868
252368
265118
262624
253804
261970
263421
266680
248992
264611
263893
258765
255328
252628
252572
249728
255814
252015
254530
252921
258985
251388
252100
251534
252233
252586
265140
267483
250831
250660
255376
259478
253221
251351
267467
267309
266762
249986
264228
266399
254090
253456
267141
252935
255812
254277
267097
257852
265018
255182
266662
267081
267604
252223
254708
251915
251628
254515
257743
263973
255886
255142
262214
250272
250562
253319
266928
258556
264679
252249
256945
251681
254986
250831
247449
255062
253774
253344
253425
251899
252906
250355
257894
262840
254552
252639
252985
251985
256171
250567
266072
265995
252347
267490
253749
252871
248256
249686
249131
257626
251763
255712
265433
250404
267282
253163
245948
250977
267595
251826
253758
253187
251193
256377
255901
250699
265296
250159
248420
252003
251544
250575
248495
252304
265172
249142
265619
250824
266661
265462
255951
249832
264246
251324
264403
262962
250991
264629
249698
266705
262819
249853
249335
251081
255920
264436
248336
250561
250213
256105
250302
251895
264766
249988
253855
253945
251857
250963
249145
254835
253869
255854
250650
249432
264877
249828
251951
248572
251382
251279
248805
256493
249467
255847
249559
250766
263348
263152
249684
249376
249167
265913
264504
248496
264757
250354
248265
260947
253321
252990
251343
249020
262585
248993
253084
251709
251442
249979
266572
251574
251444
257944
250306
254181
251211
250209
251875
265672
251747
256668
248723
248682
255351
251598
257540
248975
256069
251756
249338
250697
251936
250842
249580
249860
251247
264113
250894
256049
249502
264818
266051
248183
251678
250346
249608
247714
264666
251503
256481
263809
247922
252268
248496
265886
258909
247378
247048
261393
265998
267255
253512
252738
267181
264468
263767
252859
250234
256379
253968
250406
267686
262885
267447
249650
250757
251338
248634
250129
250539
254561
252765
252594
253598
250795
266380
255511
254604
250084
258272
259105
252931
251902
252673
251972
260675
249045
251744
251681
254977
258710
251528
267157
266137
267510
265617
253889
266226
264642
252868
264217
266337
267270
251687
253851
254948
251883
267680
264299
266760
250147
264009
249787
264306
254186
249104
253078
259987
266863
264268
263615
251593
252877
253155
249734
253010
252237
252089
253217
264399
264177
250957
263876
254304
266208
260147
251451
252690
265609
267049
263897
252820
261828
254480
265859
254089
251535
253311
252977
249851
251637
266053
251859
258599
252336
252388
255711
251344
251900
257445
252147
249558
257174
265019
251809
248484
254822
257068
252708
250686
251984
253671
266552
242891
253241
255064
247937
255254
267642
264819
263836
250241
264919
253361
249407
254139
245306
252212
257252
251380
249964
251754
265508
249526
252275
249735
254022
252174
249113
249831
250776
253056
265121
267665
250066
250358
253444
263197
252404
251346
253631
251288
248424
262772
249892
251756
256966
267368
254772
267031
265033
262876
251944
251509
267014
262054
253931
253254
253653
253922
266717
267145
263419
257667
253944
263300
254848
251553
253915
265687
252670
252384
257740
253957
253464
259482
250408
267634
253264
250645
257707
254791
265025
258935
251150
262431
252709
253151
252763
254284
256019
254231
253399
265942
266237
253594
249869
251514
252130
254941
251491
259066
256641
259576
251417
250885
256029
251754
249417
253316
253297
256486
257985
260396
250715
247440
253475
254248
246636
243296
255076
250265
250569
263063
263295
251461
255281
256727
250074
265974
249614
250676
251358
253819
250051
250417
266038
265212
258733
251550
266283
251664
251427
265886
252584
266111
267686
252439
256544
249948
252368
253011
252830
250146
251431
254118
256006
253174
265237
261259
254322
266561
266702
256530
251680
267363
266918
250744
251031
264626
250110
265483
258770
256240
252101
256212
255086
266994
258140
261552
252395
257005
253237
264918
251997
252931
255560
250071
252399
252086
253155
249918
250765
255171
264841
258239
258219
258665
258177
254683
253909
265381
252075
254035
254246
252519
261639
255722
251469
257339
264366
261243
255951
267317
264669
264012
266660
258185
265118
251861
252679
265130
254357
250846
252933
266970
265412
250715
250539
259948
257551
251669
252959
250704
249416
249668
252765
265390
255861
253683
255880
260407
254785
263737
261494
256871
249848
251557
264126
251903
265833
250118
254108
243751
251495
253271
250488
256608
251243
252119
253132
261960
264656
249699
254808
265250
257013
256893
253269
248826
251475
264936
252858
254089
253536
266253
253473
254081
265483
265537
250393
265915
251217
266465
256041
250712
249242
264849
251543
256819
265460
266186
251506
260758
264605
264472
250715
253350
251389
267588
251835
250290
251221
249517
249155
253441
249809
252066
248935
266128
248771
251898
252983
255849
250830
264542
267462
263602
265329
261731
250779
251919
266908
263402
253757
266129
265860
257475
259744
253797
254686
256886
254285
252219
253819
252126
252014
253244
266290
263536
254158
257575
266229
252028
250711
265499
249310
265025
257299
265745
266667
252175
256755
250201
264222
267172
250960
265126
265644
252311
255527
253592
250366
252743
250892
264018
254667
264354
263692
251987
249492
252894
252881
265489
259286
255615
252053
260388
253065
253252
254071
252859
249659
250275
250133
265090
260932
260511
251837
252383
252108
266152
266984
263969
253799
264217
255681
260150
254188
255658
253143
255300
251228
256491
251891
250802
267491
267494
251108
254679
267025
265366
248381
264595
250497
255792
265462
248300
256148
250659
264654
264826
253498
250587
254146
264528
250915
250645
255021
267305
265773
265761
252191
251396
250454
252218
251272
257117
252865
251152
250937
255081
252343
249504
254008
265693
266063
252702
258014
254585
251971
255585
252345
249125
250412
250237
261702
252931
256525
265191
267134
252754
250619
265015
251374
260313
252702
255080
251706
251905
254806
259179
249265
249945
246642
263825
266786
253419
265817
250677
250909
247120
264426
250696
265119
266439
254314
251752
267508
266193
247488
250821
260067
254650
254186
265268
255315
254029
256267
266644
252825
250560
260902
253017
254519
248507
255548
249355
256561
247501
248579
248854
252715
252504
266552
264567
250119
264425
249157
266393
249402
250041
261006
246366
266874
249639
246773
263142
261737
249893
262971
255869
263754
252079
253127
262358
250551
243235
250305
256631
255209
251260
261760
251026
262757
266293
260451
267301
264573
265494
258669
253593
256100
246051
255929
256067
252691
252665
253042
249439
256416
251981
250477
252152
258492
259291
245314
265869
256826
251547
265085
267165
253116
250866
260219
256978
254653
264437
264179
262154
253764
256262
250768
259818
252023
251694
250262
251447
251546
253924
262967
252793
251918
261867
264680
262817
266444
265356
256716
262447
252433
252415
259627
250642
248259
256518
251488
251196
253963
249398
251072
252816
258153
253585
253624
252410
267134
250767
253534
254040
251629
262808
261800
254234
252830
251588
265989
264973
257743
253583
264831
265502
251120
253725
251929
251541
252853
254022
252448
244880
254577
267588
251677
254501
252725
251876
264557
252958
247985
254140
258769
254230
263952
250267
267122
257545
263642
249641
247810
265124
252890
266246
255029
256152
266432
251727
266826
250569
245441
254454
251598
255858
256391
259122
257399
252181
250284
248518
251863
251913
254637
252757
247285
251603
262209
255162
254090
264582
257061
264511
266353
265688
264169
251949
252407
254068
250916
252668
254777
267111
249288
250764
250915
251241
256016
265561
250681
266642
266260
266415
267036
252037
250035
263541
267454
260130
254145
245226
267066
263559
252905
255401
254360
263865
259779
248417
254645
253322
251954
252485
256689
248834
251728
258997
251743
251810
249945
251969
257770
250233
252945
255142
251210
245944
250625
260870
250863
253769
254711
253213
266510
249687
263899
265141
266501
252678
254288
250142
254953
250885
265853
258468
249254
261658
250197
250470
265018
255667
253442
254836
265716
252937
250811
257042
253045
254275
254113
266446
260778
259963
248861
247887
252086
252628
248476
255769
257315
249359
247462
249778
262687
251077
253683
249300
266179
256021
266490
267585
253612
253094
249081
254909
251105
250859
249832
253080
266269
251266
255442
261344
256910
250442
267534
265261
250418
265411
267040
256171
264214
256466
250768
256583
249457
252754
251189
259641
252511
248068
253446
257076
255041
250402
249331
248333
260103
250822
261004
267187
259260
265107
253379
254443
254333
252189
265964
265774
251714
265586
266328
248728
265011
251585
263702
255624
251113
255147
251453
260979
264207
264018
254605
265767
263390
263901
256461
256892
265902
261215
265524
252623
266444
264900
250268
262349
248782
266036
249717
253391
250679
263808
256039
265266
249367
251254
251258
252761
252864
256377
252168
256267
254913
257339
252910
266715
257386
242318
254790
253542
250909
258430
253049
253271
264634
252222
252839
250419
254284
253521
252433
251227
261090
252665
252742
265171
262071
251314
251298
265364
253340
265596
252141
249923
251241
252387
254191
254098
254337
261698
265405
251379
250539
254321
252315
266530
253945
250043
256472
258788
249974
251119
251248
252134
253483
265327
253616
254732
250140
255212
266280
260322
254433
253859
249701
266425
265638
255702
256111
265736
254764
252240
260916
252420
250659
252736
250473
253706
252679
251546
249120
262514
264498
247970
251160
255822
250509
255326
259183
252078
252730
254661
249360
249732
252697
253951
265516
254202
265278
266251
252269
264603
254300
251286
249876
249103
249276
251560
265278
252336
265662
251926
251080
249069
251795
255154
265260
259619
264280
252658
252514
250013
252124
253239
262475
263571
259812
254647
252705
253795
252912
265924
264416
263720
254285
256981
264855
251803
265482
254634
264906
264297
262561
267595
263773
258827
267506
249952
251016
253789
259126
253624
250288
267041
250912
266373
253305
255542
267297
262206
253667
266989
252474
258277
257241
257560
266082
266033
267600
264471
254058
252665
253394
256933
254543
265695
254389
248088
260260
266724
260375
257537
246486
262376
265324
258136
264864
259274
251672
254527
249736
253665
264636
250562
250646
249774
266215
251593
253577
252305
258196
254833
256010
251348
249504
249728
254408
249569
250254
261530
251838
249815
250532
263862
251529
253336
265027
267169
265185
265222
250212
265846
252308
250710
249563
256131
251051
251810
252222
266487
254036
252689
266216
265149
258499
249758
253909
248772
251866
252243
256684
254752
255237
253614
252129
258465
252293
256863
254876
267042
253316
261192
251472
254470
263937
253363
265276
252516
264407
253331
253596
260188
261305
253869
257444
250405
266782
265301
266249
255823
262757
256902
254586
252895
263987
252429
252744
255907
254946
250831
256721
266938
252745
267360
250868
251362
266903
249268
254112
253483
254354
263845
250948
262173
252150
252551
252752
253073
254760
254311
255599
265472
248266
253539
260124
253872
252853
253865
254517
253368
251031
255370
253166
264422
252270
255489
253957
267220
251787
249165
246754
255834
249743
250197
242964
252490
251445
251780
258566
265030
255423
251137
253579
251630
256291
255398
250795
265121
266662
255624
247942
251519
265502
267360
251381
267378
251947
255726
249595
253182
251857
255486
255798
266513
252768
250281
251486
251006
265640
266322
266894
265984
267099
260597
251533
265721
252149
252297
266256
256031
257449
255068
265554
254697
249975
257579
251653
263372
261614
248948
254725
252305
253969
248843
265805
255410
256673
251459
254106
264109
267360
247193
265259
251070
251018
251321
251546
253615
255344
251492
257752
251462
258017
250233
254113
250652
256795
251777
256570
261821
251059
251341
258872
267112
265585
267153
251080
252732
266440
267353
251964
252570
251439
253750
265612
264994
250876
250569
265822
265153
260046
251957
252591
250972
251679
254745
264073
250933
259113
267623
252858
266379
252922
251571
264897
251561
257991
266241
260021
266023
253713
255891
253822
