cpu_clk_unhalted.one_thread_active
17635
16795
18312
17397
17593
16606
17638
17404
16796
17232
16705
16689
18004
17425
17187
17870
16757
17483
18036
18216
17680
17350
17576
17429
17891
17718
16967
17799
16969
18327
16751
16729
16605
16629
16987
16856
16675
17394
17848
16653
17261
18247
17971
18307
18147
18105
17369
18109
16929
16925
17118
17711
17967
17945
17208
18021
17957
17396
17137
16667
17299
18282
17022
17869
17927
17745
17742
17039
16756
17921
16608
16690
18034
16998
17403
16818
17343
16990
17951
17036
17925
17866
17154
17829
17239
16856
18109
17959
17769
16676
16976
16950
16937
16885
17358
18140
16898
17657
18073
17156
18350
16781
16938
18264
16886
17073
16624
18196
18201
17714
18213
18208
17074
17980
18238
16938
17745
18057
17220
17682
16699
17322
18230
17200
17808
18065
17703
17982
17463
17381
16938
17598
18009
17153
16629
16975
17251
16817
18337
17851
16802
17331
17900
17342
17503
16866
17107
18025
18221
18128
17582
16931
16669
18290
17698
16662
17218
16621
16940
16841
16947
16680
16960
18069
17078
17175
17976
18280
16968
17533
17705
17353
17037
16742
17840
17145
16630
17398
17312
17983
16762
17861
16753
17071
18105
17506
17066
17632
18344
17584
17095
17997
16670
17928
17957
17792
17217
16810
16886
16699
18006
16781
18273
18073
17204
16792
17050
17879
16740
16660
17656
17906
18080
17713
17536
17386
16645
16719
17142
17297
17440
18026
17608
17518
17141
17014
16888
17644
18292
16712
17082
16972
16713
16690
18283
18235
16837
18136
16840
17066
17471
17774
16876
17092
16786
17252
18093
17236
16633
16823
17317
17088
17210
16751
17555
17038
17974
17083
16899
16761
16923
17523
17360
17044
16610
16826
17072
17263
18267
17042
16853
17144
17124
17338
18010
18241
16974
18275
17282
17055
16880
17473
17322
17264
17740
17855
18113
18142
18031
18022
16758
17670
17691
16840
18268
17136
17106
16710
16783
17796
17160
17837
17860
17199
17474
16612
17153
16793
17899
17438
17625
16783
18035
17622
16949
16984
17009
17904
18043
16812
17203
17537
17345
17285
17983
17544
18160
18188
17943
17278
17227
16684
18025
18231
17071
17331
16957
16997
18349
18193
17149
17576
17349
16607
18320
16980
16613
17626
16775
18120
17413
16908
17395
18244
18049
17646
16953
17637
16853
18058
16919
16706
16942
17264
17264
16630
18106
17224
16702
17760
16952
17702
18317
17500
17975
18064
17793
17523
17596
17931
16752
16847
16769
18219
16672
17223
17434
16900
16803
16684
16659
17809
18099
17531
16751
16721
17606
18222
18221
17460
17523
17276
17462
18191
17832
17205
17134
16689
17755
18343
18289
