inst_retired.macro_fused
58683
63222
60977
58443
61489
61188
60633
61381
59485
59936
57947
58990
61998
58282
59286
59085
60803
59207
61992
61315
58703
62487
61402
61106
59573
60117
60145
60496
57983
58812
59439
60889
63021
60340
58978
60802
61555
59964
61771
61196
58010
60227
63956
59786
61107
59801
60140
58324
60868
59075
60715
60840
63918
62113
61234
62902
61736
61172
58495
59548
59866
61071
58617
60318
57957
59680
59412
61110
59573
59931
58477
59346
60904
59533
61428
59358
62321
60082
58681
61086
59651
60957
63613
59823
60315
62171
59114
62213
61485
63120
59176
61434
60222
63097
59813
60627
59884
59128
60188
60290
58802
60252
58597
58609
58216
57922
59527
58908
60937
60601
58866
60278
60685
59339
59513
60999
58996
59539
58050
60212
59926
59286
60588
59678
61356
59696
59921
60526
60096
59844
59650
58526
60192
59587
58919
60734
59331
63336
63081
58723
60273
60614
60123
61230
58500
60201
63958
58446
61341
61454
59498
58811
60421
60557
61442
59271
61635
58816
59779
63433
58759
59477
62790
59885
58954
60609
60565
59044
59313
62368
61389
60099
59051
60832
61352
58293
63032
59681
60257
59611
60438
60056
61345
60897
59478
59390
58558
59756
60995
60348
60273
59564
62003
61950
63112
58873
63762
58670
59386
58406
58365
60795
60032
61178
61167
58440
60926
63010
62237
58745
59635
61026
59125
61639
59259
61907
63673
62423
60151
63233
59332
62294
60326
60765
60760
62870
61851
60176
58593
60738
62508
59217
57926
59045
59548
60754
58947
59579
59299
60329
58548
60607
58451
58342
59579
60314
60907
60492
59380
60158
57998
60870
61418
59955
62488
60034
61711
61509
63168
59570
60189
58604
60677
58050
63655
58857
58040
58853
63061
58999
58967
62557
58184
59516
63117
63851
59859
59007
61161
62225
61301
60188
60723
60227
63967
59104
61936
60592
61305
60433
60524
58770
59397
59019
59919
61369
60980
61107
62524
61854
58564
62612
60782
63460
61581
60474
60296
62342
58512
59652
62535
60585
59071
60188
58733
59942
57934
59755
60979
58948
61916
60247
59307
60132
59814
61305
59109
58231
63109
58677
60203
59629
58607
62848
62133
59333
59844
62692
61822
60756
59266
58925
58156
61159
60304
58456
58649
59688
60814
58072
59804
59408
59942
60327
60326
60173
59467
61254
58870
60077
60101
60847
62033
58737
59260
59306
60068
62021
60010
58649
61798
58957
61911
63910
59403
59110
59904
58796
58629
61464
59262
58247
60070
60075
63518
61432
58940
60051
59595
60931
59700
59483
60586
60303
62095
60623
59070
59694
59518
61642
58258
60122
57954
58570
61303
60400
58114
62371
60013
62928
58773
61840
63482
61089
58202
61627
60568
58246
59453
58602
58237
63364
61385
61259
60778
59952
58776
59228
59654
59134
61780
59091
59183
60105
63523
59149
62059
63437
58310
61201
61481
59972
60884
60337
62085
60262
60349
59749
61480
63195
61432
59786
58979
58150
59458
58821
58546
60187
59786
59628
59759
58484
61983
61415
61062
60152
59271
60246
58111
59326
62704
59555
58830
58772
60064
60515
61942
60794
58374
59526
61142
60608
60842
58763
59128
61080
59255
60536
60934
60455
60213
59768
58116
58338
60663
58517
60151
63068
60438
60183
59878
59571
59986
61164
59771
61086
58037
58719
63291
60658
59202
59828
60241
61225
60141
60341
60786
61014
59740
58740
61975
60181
60863
60539
60543
62162
63610
63255
59285
58492
60173
58595
58702
59875
58539
61163
58307
58952
60347
59653
59922
59851
59227
58992
63511
59797
60208
61046
58179
58725
61139
58601
58903
59204
60740
62025
62439
60339
59485
58592
59046
59186
58598
60412
59328
62727
60904
58168
57932
59299
61269
58233
58814
62007
59369
62084
61478
61926
61783
60353
61308
58368
62492
58387
58874
60352
59358
60171
59267
60171
60201
60073
59754
61521
58921
60690
58263
63745
60851
60824
63659
59285
60227
63116
59083
59497
62327
58440
60410
61829
61486
60822
60652
59923
62146
61031
59877
61206
59422
60267
59813
58571
60173
61327
59614
57996
58850
59568
59852
59471
60174
58687
61072
59957
59995
63618
59908
62566
60576
58261
58447
60150
59812
60473
60480
60090
59349
60051
59505
61748
58499
59737
58957
59087
58344
59628
60170
59379
58352
58977
60173
61552
61648
60947
62143
61865
59319
59009
58166
61696
60535
58635
60713
60375
59411
60418
61447
63534
59889
58562
58558
60989
58642
60802
60953
59702
59901
59799
60300
60581
58000
60039
59196
61685
59596
61964
58574
60290
59155
61724
58511
58047
63819
63358
59206
59085
63371
60940
60179
60199
60757
58601
58418
59364
59544
59568
61080
59403
58928
59034
59413
57907
60561
58262
60462
60376
61253
60967
58463
60887
63453
58680
60300
58632
58277
58529
61512
59463
59338
61774
59641
60185
58189
61822
59491
58789
58595
60595
58440
58404
62009
58886
58525
59729
59852
60602
59591
58112
58242
63599
57956
58747
58883
59371
60461
60049
59473
59317
59142
60298
60538
58320
58485
58717
60288
62786
58694
59384
59024
59489
61140
59377
61934
60273
62194
59601
58749
58150
61322
61302
59543
62679
61575
63352
58223
59859
58612
58900
59422
61679
61239
58552
58319
61715
62575
60177
59490
60348
60738
58630
61675
60304
58134
58714
58036
59073
59422
59761
62485
58301
58957
60402
63058
62929
59900
58049
60670
60746
62986
58396
59468
59419
61010
60227
63743
59137
59319
59658
58767
58396
58751
59764
58602
58498
60791
61201
61473
59634
59240
61239
58412
62411
63238
59184
60243
59928
58022
60444
60412
61739
58525
59581
61233
61401
58798
57922
60488
58481
59489
62607
61359
63136
60465
63595
60371
59337
58961
61399
59649
62800
58262
61642
61588
57977
62073
60770
60218
61653
59167
57915
58596
60352
61672
60231
59597
61061
57906
60293
62396
62573
62326
58449
59158
62910
59207
59384
58764
59559
59629
59810
59941
60195
60082
58973
59702
60136
60077
58539
60128
63666
61412
61299
58275
58278
61112
59577
58605
61916
59165
60379
60800
60307
61110
59892
60824
61937
59320
58900
60210
61966
60224
61605
60864
59718
60680
63667
60879
62585
60316
60679
61259
60743
60011
60280
62789
58376
60726
61909
60401
58607
61019
59639
58686
60822
61873
61647
61010
59691
57986
58748
60205
58977
60190
60075
60362
63085
63435
63156
61426
58476
59480
61916
58531
59907
59672
58663
59580
61447
60355
59420
59878
62695
61676
61653
62356
60294
62717
60059
59545
59520
59341
58887
61288
60060
59474
60899
59599
62447
62088
60238
60128
60956
59483
59738
61195
60925
62956
61353
59947
63822
59290
60122
62271
59127
58259
58693
60493
60325
59774
60737
58070
58495
60378
60222
60952
62148
60040
62396
58034
60245
62483
61210
60687
59002
63509
58355
58819
59358
57928
61637
60497
62095
60876
63150
60630
58171
59247
57975
58896
60629
63405
62061
61156
58895
59798
61899
59619
63299
59325
63326
59273
60790
60493
63084
58207
60894
59719
59319
57900
59828
57924
62537
59990
61211
58967
59223
58599
59399
58450
60672
58555
59132
61029
60995
59666
62944
62293
58781
60185
59349
58329
60549
63610
58482
62559
59159
60570
61597
59687
59693
60639
62711
57964
59622
59555
59532
60643
59017
60249
60038
60017
59115
59881
62571
58860
62208
61075
59556
62764
58930
59756
62300
62743
58022
59284
59916
62259
61695
62537
61151
59015
59502
58369
61421
62227
59188
63394
61272
58639
58053
59502
62345
62935
62200
60469
59259
58536
58826
60193
61223
59003
61083
58564
60451
57950
61019
59307
62273
60748
62110
62977
58039
61858
63066
58972
57924
60042
58366
62939
62729
61232
60104
63958
61133
60135
58986
59770
57906
60430
59161
62362
60161
59271
59058
60395
59707
60756
58217
61002
63936
58745
59493
60151
58402
58488
63281
59060
59775
61602
61434
59164
58677
60004
61100
60179
59566
60144
59081
58922
58440
62676
58784
60813
63827
59459
58466
58511
61061
58782
60144
63866
59405
58306
58539
59040
58693
59989
58258
60801
58849
58611
60836
59047
59011
61149
63110
59551
59226
58460
59819
59209
59090
57983
60523
58888
61348
59468
58741
61250
58034
60367
63897
62334
60083
58255
61097
60309
59666
59926
59447
63238
62580
59702
59070
61367
60279
58742
63711
61706
59341
62788
60066
59159
62501
58567
63435
59598
58990
58639
58184
61830
60621
61838
59439
58428
61198
63204
58073
59308
58443
59543
62170
61441
60574
62958
59471
58580
60175
59199
62538
58274
60203
58521
60300
58079
58825
61103
60225
58809
61295
58142
59992
61317
61336
61735
59167
63812
58623
59868
61856
60681
58255
58259
59181
59203
57919
58075
62876
60750
59202
60788
60264
60103
58134
60739
62260
58389
58465
62005
58381
59822
58923
58785
61029
59953
61922
58444
61132
58244
60200
60273
63426
61503
59335
60139
58471
58411
62447
60912
59010
59720
58724
62860
61166
59695
59008
59624
58710
61273
58983
59242
59534
59315
59595
60044
60323
58034
58615
60289
59165
59541
60760
59685
58905
62209
60341
60257
60328
59528
60826
59890
58515
62058
60899
62552
58180
61281
61051
58297
58715
58184
59332
60470
59026
60306
58729
59276
60320
60176
58846
60860
60411
62420
59275
59470
59625
58916
60220
62784
57904
61568
58239
58581
61937
63417
62492
61592
57982
63527
58213
59044
59452
58584
59333
61234
59433
59592
60043
59336
59623
59926
60128
58608
61761
58420
61049
58584
58828
60013
59592
59925
60693
61702
58582
63515
59441
59287
62704
62020
59209
59202
59997
59095
60086
62641
57963
61546
63908
61939
59572
62051
60600
61900
60227
59779
59940
58357
57957
60889
61586
59196
60059
58016
58873
63225
61493
58605
60760
60071
61458
58969
59529
58716
58619
57966
58858
62866
61618
63062
61622
60935
58577
59619
58932
60023
61907
58849
61422
61615
59132
59408
59238
62909
58107
58928
60986
59670
61917
61268
60827
59525
62841
60987
63492
59614
61309
60054
60305
59322
60380
59039
61252
59468
61430
61950
58594
60668
60574
59891
61970
59402
59926
61613
61989
60443
58599
60628
60747
60115
61540
60397
62233
60553
61100
61679
60963
61696
60536
61243
59034
60351
59523
59997
62389
58380
62089
59746
60971
60041
58610
58666
59027
59241
58896
59905
63079
59484
60459
60536
58395
58731
59216
63436
58944
61332
61546
61734
59395
62119
61410
60079
60895
63077
58371
60138
59158
59319
62183
59479
58737
61206
58839
61104
58597
57928
59089
61998
58979
61256
59421
58541
63432
58953
58921
63418
62745
60619
61981
58844
60346
63140
61472
60687
59052
59292
60024
59329
62165
60607
60253
59352
59380
61332
58237
