cycle_activity.stalls_total
348209
337627
334531
344716
350108
343273
330065
337663
325945
337327
350310
329093
355172
327772
323547
331186
353212
339996
336844
331480
349196
323746
351363
336347
327688
344654
338291
342138
347152
323093
333377
325289
355917
351411
343141
339473
349890
335063
332156
338972
346102
354989
339756
330658
352368
350891
340616
323310
324882
333568
351492
347161
331099
341339
336643
324226
347363
348135
354922
335082
333043
350834
348197
323908
339276
325934
338186
342145
327843
339144
352393
334763
331774
342361
339253
328187
334958
332946
331890
350720
329030
349080
350568
329838
347727
326434
352747
348842
340155
336307
339203
339672
331040
335234
345896
344942
354741
334202
334883
336362
351529
339524
339853
352620
323595
345433
342805
337766
343610
347233
342019
341647
338596
356802
354718
325082
340049
344130
344654
355809
346725
326402
334676
326350
327722
326977
351490
341044
344628
355824
326796
326020
346439
327788
344215
334569
330793
338319
341016
331024
348369
336385
329783
337161
355402
327578
343116
343265
333479
348633
331092
333684
330205
323974
334526
332981
345998
338337
353124
346191
344056
330321
338747
344683
328623
329035
323240
339380
343643
335597
328106
329012
352415
350721
350855
333270
329033
334653
326331
353961
343241
332726
351245
343231
353443
342901
334295
346782
340183
332123
324283
324611
337228
344325
324925
334629
347750
349171
332845
331456
347041
334861
334386
352889
336636
325834
328114
343950
342524
328968
338240
345495
346130
328921
345540
340263
335386
336438
342459
329046
324032
335817
350691
333026
329693
324629
354994
337765
340709
337274
351578
332764
335214
340077
350909
339909
350678
348673
339308
329514
324335
355266
342937
345717
341869
352290
340492
335104
328946
326570
338819
331452
326344
353602
329149
348491
331178
344607
340091
349175
353927
332079
346896
335876
332773
341905
327897
335871
329097
325451
335016
333354
327554
332838
356850
333132
343264
324416
356914
344602
330638
347815
324738
354293
349365
332367
347964
336852
345933
332387
344655
347547
326864
329161
332062
326371
351801
334950
344172
329031
342708
333328
326863
346346
330834
332961
330922
323789
328834
355249
353085
325468
339018
349960
356937
328870
325535
356859
323966
328405
330071
342148
356051
338836
326319
347737
343217
351149
329502
347420
352299
354338
331420
337628
340219
349467
354482
345971
347968
332622
351138
348131
327431
354032
349991
330245
355489
345622
345965
344968
332711
330990
323222
333547
329935
342156
327958
349176
342402
348880
340674
336029
341236
344996
331511
349415
341345
335392
341222
336986
332518
347043
329872
338595
341145
335791
356340
332507
335948
324099
353549
352596
355264
337341
346839
327262
344416
333184
327240
346017
332222
337294
354920
339309
324748
346900
330872
324247
329646
328690
326847
347652
348326
348853
328475
336406
324000
355429
352539
336671
347003
333014
331614
331985
348278
353372
332656
355821
334139
352188
355571
337785
323554
327963
354690
336756
328608
343952
333566
334319
341919
343462
330402
340356
346575
356262
330366
326128
326594
340144
331747
336981
336888
351972
343752
331178
338854
331472
344155
348491
323996
341925
327595
334624
349871
323260
343898
352132
345144
348813
344859
352130
350777
332118
356120
347952
323980
346152
349639
352917
349101
343783
334764
353861
349674
345479
327036
347644
356980
349463
329557
341814
345720
332625
328317
326603
352503
337203
344609
336882
326176
326738
348607
355962
327946
354624
328469
330820
352416
335141
352703
328043
345688
331214
324136
335140
351920
328770
347568
340134
342023
325325
341819
328969
348412
338044
355574
328052
341577
337245
347929
343135
331810
348817
329908
323127
335713
356756
332931
328692
343073
348446
348863
349642
327226
345284
353052
356355
328829
332643
325301
334649
340758
330985
351058
339238
345751
345812
354109
329022
338930
328189
337585
337738
347636
352469
354122
338088
334451
345924
333500
349029
345524
346160
354809
349191
350016
337445
328114
331825
333942
331569
335751
339000
356826
350818
354634
331951
352638
348380
341444
344120
335899
335060
344770
323748
327984
336609
333405
345255
329831
327312
341095
352289
341857
329053
324013
328603
330041
356236
331483
348304
356400
341211
348628
328027
329740
341690
347297
331027
343766
323188
355232
329790
355858
331402
336937
324623
340292
333835
330293
344694
335740
325377
350813
334297
327746
339224
335142
332114
331734
348911
335401
336978
350062
349285
333408
351912
344078
346257
353011
351011
356175
345335
341100
329754
343027
350040
329557
332917
352788
350270
354327
356279
323775
330420
323093
324424
342531
355283
345267
332336
323456
327350
352837
327822
332933
324853
341498
339960
353820
352721
340648
334563
326707
350666
354498
349169
325964
340016
344578
326059
350535
332101
342638
341836
342031
356285
324044
328039
345742
323751
337747
324316
354609
339177
331634
352651
350465
350461
346387
324953
350075
326290
327254
337314
344965
328801
347712
335951
345173
339159
325735
327463
345076
344854
326636
356481
339805
323150
355829
344770
332699
342872
327035
341981
328103
339544
347491
345659
340134
347272
335854
332560
332919
345846
336669
344934
331792
342051
348486
331119
343929
329654
337128
356774
343034
334152
325908
348656
349505
326186
336473
340840
345625
350136
333332
353476
345560
331947
347565
325519
337294
341080
327281
342057
329472
347162
330396
341722
336030
340776
330967
349539
347396
337366
334160
329069
327418
351971
354561
342399
326289
347920
343289
337093
335928
324707
338736
331915
347101
328096
340989
327084
345200
355661
324011
343120
348112
324845
324904
326494
343312
354269
337139
323244
334656
329505
356421
325729
339335
333468
331536
325848
340844
338583
338674
336311
353590
349676
340645
333072
355076
341256
342167
327683
323564
328210
353234
337223
350351
326963
340041
336182
337842
336166
328260
340014
328829
338794
337405
346798
337472
328511
341083
329773
323905
334597
337609
343055
350854
331458
331389
338955
340886
330244
345126
348119
330054
341730
340475
347229
330129
327742
341803
345752
339830
347889
349809
346229
325292
333967
330940
344313
347668
355942
325459
338794
334166
337931
344020
330839
337439
350881
339210
345553
324456
347930
341614
341118
353702
327871
336526
328999
351551
339521
343586
334357
335687
353393
354602
338528
323921
332774
325791
342035
336891
333552
324401
324083
353055
330998
356025
341372
353878
330814
348565
355958
327344
333273
329503
332503
341811
324332
331609
347534
331947
356466
349168
326090
338789
350757
350478
346917
326067
344090
329891
329397
342181
333336
334608
336404
333968
346154
339102
334980
340789
356304
326367
341907
343322
350126
325920
350998
340403
352283
337030
355703
346317
339705
342187
325480
325727
338626
332733
355787
331450
324551
341010
331414
351391
