mem_load_retired.fb_hit
12906
12624
12042
12855
12051
12951
12085
12666
11985
12027
11922
12117
12766
12155
12398
12194
12829
12981
12768
12853
12478
12621
12403
12794
12508
12681
12478
12260
12448
12921
12898
12531
12560
12853
12763
12666
12853
12613
12828
12469
12298
12396
12395
12913
12425
12658
12853
12500
12463
12335
12313
12719
12440
12351
12651
12298
12546
12792
12996
12958
12658
12290
12665
12246
12553
12823
12267
12312
12275
12141
12567
12290
12929
12246
13004
12516
12568
12796
12703
12485
12838
12913
12913
12306
13056
12215
12470
12914
12328
12455
12801
12140
12351
12838
12530
12846
12860
12936
12054
12777
12392
12981
12973
12839
12832
12386
13055
12243
11976
12065
12680
12028
12763
11997
12035
12711
12238
12793
12403
12142
12478
12576
12328
12297
12095
12756
12606
13064
12459
12079
13018
12501
12455
12951
12966
12373
12268
12433
11997
12629
12268
12552
12065
11885
12576
12846
12270
12087
12853
12253
12929
12745
12846
12184
12922
12763
12310
12696
11936
12178
12344
12126
12606
12531
12952
12470
13018
12411
12260
12532
12118
12572
12215
12539
11922
13008
12088
12598
12688
12260
12245
12835
12350
12733
12268
12643
11832
12832
12891
12876
12951
11960
12027
12846
12869
13034
12658
12808
12861
12733
12756
12966
12140
12613
12576
12618
12064
12402
12552
12681
12921
12350
12711
12201
12936
12886
12095
12381
13056
12723
12981
12650
12441
12358
12931
12163
12253
12163
12508
11998
12436
12057
12749
12335
12583
12254
11968
12191
12272
11901
11998
12621
11983
12223
12051
12973
11848
12907
12914
12220
12251
13026
12486
11922
12650
12808
12432
12133
12117
12599
12425
12537
13064
11840
11840
12125
11905
12215
12079
12350
11987
12267
12013
12915
12577
12966
12200
12648
12545
12395
12809
12882
12860
12165
12351
12583
12565
12411
12020
12891
12238
12305
11905
12597
12019
12118
12507
11907
12410
12260
12410
11885
11869
12770
12485
11869
12193
11861
12748
12350
12365
12178
12335
12522
12297
12260
11892
11900
13033
12441
11997
12418
11937
11960
12478
12418
12523
12704
12140
12455
12906
12327
12640
11990
12177
12583
12395
12285
12230
12268
11892
11968
12418
11990
11930
12452
12751
12177
12482
12317
12542
12944
12937
12965
12802
12870
12691
12735
12437
12251
12400
12348
12973
12422
12840
12325
12840
12542
13026
12287
12411
12478
12200
12990
12377
12929
12155
12395
12396
12425
12325
11855
11855
12606
12098
12838
12989
12500
12696
12899
12013
12283
12111
12260
12456
11991
12071
11953
11998
12328
12648
12560
12260
11877
12806
12924
12918
12772
12854
13036
13008
12260
12387
12343
12456
12058
12671
12273
11982
12951
12478
12007
12635
12561
12875
12688
12020
12346
12004
11938
12501
11900
12192
12144
13026
12508
12417
12327
12891
12481
12155
12177
12132
12410
12703
12185
12688
12331
13002
12826
12683
12342
12438
12273
12720
12761
12504
11945
12583
12140
12856
12162
12186
12463
12471
12811
12041
12464
12223
12050
12313
12455
11990
12216
12343
12636
11981
12146
12494
12591
12034
12493
11894
12658
12110
12057
12160
12403
12042
12786
12626
12418
12463
11892
12718
12647
12366
12801
12838
12771
12170
12114
12088
12373
13049
12290
12457
12283
12433
12321
12504
12683
12840
12816
12668
12646
12631
12891
12745
13033
12928
12758
12779
12914
12907
12705
12702
12943
12213
12688
12500
12118
11929
12235
12613
12119
11998
12335
12421
12741
12913
12320
12170
12168
12162
11870
11862
12548
12711
12636
12478
11930
11935
12420
12239
12704
12546
11900
12805
12373
12207
11982
12036
12794
12290
12065
11915
12298
12335
12126
12861
12545
12897
12329
12546
12068
11975
11843
12673
11857
12486
12200
12238
12222
12350
12508
12222
12554
12359
12133
12440
12365
12079
12251
12087
12316
12508
12748
12793
12163
12432
12118
12147
12861
12988
12869
12456
12103
12756
12418
12043
12281
12643
12703
12350
12426
12418
12779
12973
12832
12878
12679
12612
12741
12718
12436
12899
12185
13064
12327
11978
12614
12639
12584
12673
12989
12462
12552
12403
13020
12140
12509
12575
12996
12471
12582
12200
12567
12644
12606
12854
12831
12048
12735
13048
12936
12980
13003
13063
12862
12750
12988
12191
12988
12541
12965
12705
12787
12825
12877
13033
12899
13027
12335
12621
12028
12936
12703
12861
12006
12117
12464
12756
11993
12960
12275
12951
13019
13011
12869
12720
12490
12802
13019
12784
12626
13063
12944
12488
12862
12816
12980
13011
12319
11862
12037
12808
12242
13003
12292
12455
12463
12478
12230
12088
12906
12110
12437
12748
12305
12674
13011
12868
12433
12508
13004
12456
12988
12891
12558
12742
12733
12568
12335
12260
12918
12237
12155
12756
11998
13056
12080
12350
12095
11860
12039
12643
11971
12301
11866
12015
11892
11879
11930
12365
12190
12316
12297
12680
12283
12090
12005
11997
12936
12546
12602
12455
12538
12928
12741
12223
12696
12561
12595
12308
13003
12583
13034
13004
12599
12973
12590
12961
12800
12778
12778
12779
12470
12734
11937
12755
12223
12907
12425
12270
12156
12576
12185
12532
12545
12823
12559
12681
12350
12740
12839
12523
12470
11908
12110
12358
12628
12154
12462
12291
12463
12485
11877
12298
12325
12161
12853
12493
12613
12731
13033
12981
13037
12825
12758
12266
13001
12557
12497
12392
12743
12959
12608
12966
12089
11914
12088
12508
12906
12606
12576
12335
12208
12500
12139
12058
12389
12103
12576
12043
12553
12072
11892
12463
12067
12869
12297
12197
12223
12201
12553
12380
12816
12516
12786
12154
12388
13019
12175
12876
12171
12313
12410
12643
12585
12756
12470
12178
12471
12385
12876
12282
12478
13027
12163
12630
12494
12516
12252
12373
12514
12365
12350
12013
12251
12163
12095
12312
12763
12734
12296
12245
12193
11937
12486
12200
12380
12381
12088
12219
12021
12590
12898
12064
12404
12726
12432
12230
12928
12831
12981
12793
12618
12906
12260
13056
12907
12440
12733
12410
12929
12438
12478
12673
12951
12200
12599
12245
12726
12448
12636
12959
12785
12628
12846
12688
12898
12576
12422
12336
12576
13026
12652
12891
12642
12832
12600
12343
12858
12793
12703
12418
12823
12598
12761
12448
13056
12760
13018
12987
13025
12601
12959
12681
12816
13049
12777
12081
12275
12283
12904
12044
12921
12082
12273
13028
12012
12419
12176
12214
12263
12467
11984
12153
12625
12464
11826
12143
11931
12001
11866
11956
11910
11974
12107
12447
12064
11835
12276
12310
12033
11968
12122
12020
12042
11855
11916
12290
12223
12000
12560
11982
12298
12080
12735
11998
12728
12133
12423
12148
11982
11855
13036
12691
12435
12557
12839
12519
12290
12493
12419
12350
12983
11945
12065
12372
11998
12401
12343
12234
12801
12381
11937
12130
12741
12816
12005
12553
11964
12200
12846
12291
12801
12246
12263
12530
12988
12598
12283
12140
12392
12230
13048
12380
12395
12493
12208
12959
12749
12328
12230
12118
12035
12133
12226
12073
12516
12448
12554
12306
12088
12268
12088
12375
12479
12290
12403
12793
11983
12969
11990
12223
12629
12223
12466
12140
11839
12320
12313
12000
12307
12268
12554
12722
11958
12668
12783
12661
13003
12683
12185
11885
12313
12396
12733
12515
12824
11930
12005
12380
12974
12110
12083
11869
11892
12313
12456
12013
11892
12842
11848
11983
12553
12612
12728
13048
12586
12721
12907
12869
12884
12042
12893
12377
12125
12601
12997
13017
12528
12680
12676
12662
12662
12988
12312
12810
12795
12772
12601
12914
12958
12899
12891
12996
12661
12385
12668
12328
12268
12823
12485
12561
12485
11972
12846
12417
12958
12778
12493
12207
12057
12110
11914
12070
12155
11968
12050
12005
11828
12763
12043
11833
12095
11996
12486
11825
11860
11846
11832
11853
11825
12403
12606
12452
11960
12007
12410
11940
12616
12763
12336
12118
12130
12673
12478
12538
12651
12478
12448
13064
12929
12373
13064
12538
12624
12929
12832
13067
12951
13010
12928
12780
12825
12786
12973
12169
12103
11967
12500
12334
12421
13012
12508
11998
12313
11927
12546
12899
12756
12576
12286
12943
12703
12988
12628
12598
12486
12541
12973
12365
12118
12493
12284
12713
12500
12569
12177
12065
12478
12027
12706
11923
12119
12778
12072
12980
12395
12402
12498
12336
12959
12372
12411
12216
12891
12019
12118
12207
12320
12395
12192
12516
12140
12110
12029
12493
12448
12006
11891
12455
12816
11936
12460
12460
12192
12840
12855
13004
12830
12616
12742
12333
11975
12700
12638
12356
12221
12846
12527
12348
12497
11871
12743
12511
12088
12057
12446
11900
11878
12575
12641
12643
12426
11975
12064
13063
12447
12049
11935
12373
12321
12065
12468
12329
12073
12703
12568
11831
12449
12155
12260
12125
12823
12221
12448
12291
12643
11976
12613
11878
11892
12020
11892
12658
12088
11900
11833
12433
12163
12110
12005
12058
12020
12786
11854
12155
12566
12042
11931
11877
12095
12133
11870
12088
11862
12774
12313
11878
12072
12395
11944
12088
12271
12501
12050
12374
12261
12381
11960
12523
12013
13049
12568
13019
11893
11953
12207
12463
12313
12648
12058
12200
11900
12035
12523
12538
12275
12973
12403
12358
12019
11950
12155
12372
12148
12531
11832
12103
12504
12223
12944
12096
12193
12276
11990
12080
12207
11913
12298
11892
12351
11960
12800
12965
12350
12378
11975
12449
12245
12644
11989
12777
12528
12711
12591
12349
12341
12119
12545
11997
12688
12334
12859
12373
13057
12283
12958
12439
12132
12762
12222
12005
12275
12200
11838
12321
12298
12525
12847
12326
12452
12705
12907
12556
12661
13062
12884
12959
12810
12780
12571
12877
12759
12514
12283
12193
12133
11866
12065
11854
12035
12486
11884
12163
12878
11832
12110
11907
12350
12763
12533
11907
12328
12141
12553
12493
12387
12103
12066
12591
11915
12999
12020
12801
12222
11975
12778
12062
12072
12207
12289
12666
12876
12117
12305
12155
12523
13012
12316
12425
12320
12831
12538
12538
12204
12170
12192
11929
12146
12061
12065
12110
12283
11990
11867
11915
12545
12478
12809
12423
12155
11825
12350
12478
11876
12640
12043
12425
12816
12478
12035
12846
12553
12184
12718
12290
12073
11885
12206
12087
12020
12786
12529
12995
12778
12148
12711
13048
12441
12754
12335
11975
12345
12672
12523
12824
12358
12178
13054
12897
11953
12260
12726
12080
12771
11937
13018
12681
12125
12684
12958
12103
13049
12162
12869
12208
12305
12764
12515
12208
12404
11976
12178
12109
12704
12388
11854
12043
12013
12095
12726
12358
12200
12546
12351
12500
12749
11961
12605
12042
12786
12440
11832
12671
