cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
2225834,1452193,2538490,1707019,521836,8062133,1250461,1150786,244150,308719,1837207,4596647
12925718,1539572,19121522,14345889,3371346,26531751,6106173,6771944,266317,481966,9442890,20151481
23359544,1986918,33746824,25342048,5942592,49114478,11066705,12470678,207499,604099,18056137,36784679
15899659,1515743,22409694,16726798,3853436,32810953,7515013,8419868,214668,485414,11931039,24827711
7619276,1040346,12582890,9891101,2498399,21551786,5247885,5765366,203106,344441,6632244,11360377
22765437,1831802,33121786,24897512,5739312,48579471,11062110,12450127,171294,556714,17633516,35529943
23019845,1839347,33282929,25103958,5837766,48955281,10877179,12260442,131111,539881,17679576,35525286
22962129,1784259,33202648,25202246,5830448,48658049,10896032,12471715,129268,540942,17924177,35536263
22933266,1850679,33384621,25168448,5859560,48971169,11109695,12494592,125542,550563,17721868,35639619
22896419,1763315,33093371,24824777,5780374,48422985,10952376,12331846,125765,531685,17653592,35726193
22795738,1897502,32973625,25018730,5798222,48178903,10805415,12365018,202768,611523,17743264,35240613
22837684,1822815,33167696,24855382,5944606,47632183,11249295,12650292,140265,532670,17995438,36116823
14812849,1905862,20803780,15474646,3725038,30359890,7269637,7897673,274553,585929,11748401,24071483
933399,560341,985579,668330,327350,3410978,639996,630808,153407,208199,667042,1504663
667754,145028,1138469,626060,409542,1947493,586364,815414,33573,47723,899882,1962472
644338,69873,882707,383508,204000,1934285,611990,425280,5587,18710,683318,2012494
642556,78372,662534,380846,314611,1895820,613174,634869,8265,21287,449671,1318199
676568,146309,933589,539435,342242,1977888,450719,675166,32089,50621,349307,954584
512560,69377,741167,380331,301609,1614836,561352,584142,4037,18668,0,0
520640,75912,753358,388921,303870,1643827,566295,589378,5683,20972,0,0
621360,68354,898900,443809,389887,1742296,722880,749880,2811,18408,0,0
450320,68514,651179,322758,285817,1291898,530396,549956,5945,19209,0,0
454000,63878,656881,325735,287336,1310314,533714,553452,3413,16925,0,0
456000,64923,660040,328418,287391,1297793,533748,553483,4037,17799,0,0
450160,63246,651197,322327,285632,1299670,530065,549637,3622,17092,0,0
576560,74848,834108,403942,377695,1495093,699151,723831,7078,21522,0,0
457760,71607,662207,330996,288118,1315792,534914,554647,8426,21698,0,0
1103836,509079,1212034,1012723,460152,4967166,854836,898999,243109,281589,987899,1576336
825563,192084,1112674,654226,343159,2329108,469604,694982,25574,48764,567644,2235494
797444,181694,1286539,718693,336520,2585838,855198,885135,13957,41059,1005193,2194783
787877,166693,1065910,608988,445910,2789488,858459,680746,9702,39370,777035,2190901
778046,164624,1058397,603600,340296,2501886,462586,481114,7984,33679,551386,2201965
603626,155759,912266,593930,222401,2233869,648176,673507,6133,35175,756070,1524865
8613275,1270433,12045194,7266300,3987870,25422289,6887610,5430005,68660,328052,6990220,22973547
18316882,2700699,20794968,11662553,9452119,53247462,17007326,16410181,632462,1031618,19455686,62420180
1024351,520147,1709047,1120159,454902,3805975,671714,903877,181333,191433,1013802,2394299
932406,353519,1275354,819973,233640,3045906,672288,489932,58570,132187,932704,2347347
3345568,1156329,5463688,3165300,1154130,15969767,2528083,2921159,330928,439691,3675774,7577349
6973334,1552780,11377981,7405988,2602108,38376324,4075147,4275278,204967,407013,5346631,14141459
0,20736,88293,53462,25882,185665,53907,56655,3203,5749,0,0
0,22220,92405,55918,27425,191575,55569,58533,3024,6788,0,0
0,21389,95175,58277,28025,195458,55776,58799,2120,6669,0,0
