cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
14261602,1290345,20664171,13574483,3668083,76424950,7335216,8052463,16197,409406,10610502,25778077
14425084,1281484,21111862,13584003,3772370,76838657,7541582,8266826,19488,412967,10642036,26449053
14373717,1265077,20831707,13490422,3757644,76262624,7131760,7848949,23593,411345,10382756,25759478
14162946,1306964,20551334,13437143,3768309,75750255,7149347,8071890,20206,426708,10642461,25794810
14254427,1260055,20848670,13533002,3783121,76343468,7361450,8082901,21931,407491,10638231,25895998
16179665,4602292,23757667,15684870,4150289,82650827,8149394,8660681,511320,986048,11833020,28804518
14287929,1263068,20711701,13592084,3781548,76311442,7342095,8062596,50798,426245,10435820,25216296
14457656,1407749,21100758,13715340,3877416,76279503,7341098,8252186,113738,500410,10942809,26422846
14464184,1474540,20947419,13548428,3665494,76398132,7353547,7874793,111189,519116,10749152,26436588
14375882,1272025,20615337,13435918,3773990,76203781,7358971,8080100,30842,411521,10436233,25826991
14308725,1219005,20639744,13397590,3764172,75641095,7131429,8052859,11632,388238,10364454,26410611
14327690,1223792,20949370,13568887,3681216,77174085,7349090,8065508,17106,397957,10604729,25773684
14623910,1258072,20967798,13609009,3884813,76868436,7544350,8079537,27219,416436,10668320,26549178
14453706,1211294,20927769,13619023,3775000,76538710,7155312,8078148,9663,382390,10384209,26453927
14204846,1236815,20837192,13528929,3646716,75953112,7284933,7997843,17797,402858,10567903,25763701
14309168,1256794,20881310,13552669,3777435,76570273,7351093,7875709,14282,407737,10464070,25932810
14517901,1275703,20769279,13484878,3876585,76380443,7331015,8050421,16026,402024,10833649,27119997
14449264,1218283,21002858,13664889,3762177,76743686,7545422,8274033,17349,401501,10634683,26529236
14368644,1277613,21014638,13591744,3880109,76597447,7539315,7865745,22858,412913,10650567,26452654
14392814,1238981,20627585,13470881,3772057,76540887,7144955,7852961,12702,397014,10653683,26460046
14267565,1269884,20601869,13501638,3769061,76196631,7330661,8051049,22132,411475,10431816,25857755
14404583,1274685,20841665,13541725,3674906,76421841,7357298,8082645,26154,415407,10648355,26483311
16353338,4737835,23999653,15776097,4278060,83029878,8291534,8784171,516563,1003150,12002219,29115405
14473679,1357277,20952826,13690642,3759918,76651704,7131670,7877882,59976,486437,10523237,26381951
14496850,1561235,21178266,13868002,3673979,76921484,7348794,8062982,174297,603235,10913711,25881724
14440064,1534662,21106491,13805066,3778101,77048950,7347473,7860923,144019,585948,10641616,25823185
14586989,1489558,20872748,13670561,3778632,76978568,7147473,7865180,129851,569721,10846721,26526193
14261493,1368003,20655444,13572897,3749421,76390857,7302213,8007439,61380,498734,10477983,25685969
14492454,1306871,21167821,13734355,3774732,77038089,7539453,8258102,8955,443604,10703640,26501468
14488351,1300496,20963008,13551048,3663356,77006266,7137214,7852699,11128,450289,10725148,26487512
14413095,1270524,20843275,13685227,3772733,77505879,7341313,8053944,9809,446623,10525456,25923181
14539607,1299422,21038726,13701140,3668203,77220746,7347413,8074358,16040,461457,10762360,26512177
14475632,1293460,21121220,13642678,3763260,77166828,7506409,8228761,20092,452771,10709480,26477277
14392396,1451292,20850513,13657038,3868373,76550021,7321565,8041335,87665,510990,10730690,25697176
14467113,1280689,20952304,13607855,3768379,76868838,7143799,8049192,12978,446561,10718194,26467230
14310799,1270410,20921844,13536092,3672384,77048949,7354703,8070421,16270,446203,10716978,25916378
14472436,1289931,20948634,13632800,3762236,77107445,7139195,7852643,19641,455268,10495632,25775829
14348512,1331838,20767206,13628721,3761586,76887982,7125950,8038397,22856,469709,10725111,25808140
14452582,1301899,21073378,13631103,3759798,77199929,7491892,8212460,20276,455995,10890362,26300284
16776375,4253863,23478090,15060917,4039896,81069727,8044514,8681247,817205,1389804,13069824,29441829
14592501,1348473,20902711,13683161,3783130,77331491,7158688,8089042,42459,476943,10803869,26589038
14308774,1267173,20890693,13581427,3760897,77034587,7344287,8055500,14511,449629,10506039,25807744
14484813,1296104,20996983,13627931,3669924,77396499,7325716,7844670,14510,453426,10728714,26418563
14490024,1291064,20794746,13617610,3768306,77526202,7314304,8023002,19823,463230,10493593,25749647
14527048,1287437,21213240,13767340,3871145,77335664,7335896,8257823,18200,458968,10751594,26488134
14433262,1273463,20927814,13623059,3660407,76911593,7349478,7872336,14279,449605,10684942,26397386
14310633,1272582,20672629,13490498,3763229,76902028,7338000,8052194,18762,458655,10503799,25826787
14523504,1275502,20998554,13717193,3775355,77284845,7142307,7865506,14450,447222,10471976,26496320
14307881,1283356,20785516,13620950,3644141,76946569,7306392,8022423,10958,453258,10680499,25724668
14441688,1267128,21083249,13689097,3974119,77398419,7716362,8251599,12566,450326,10905473,26425124
14360330,1276305,20779071,13466633,3769059,76552324,7145908,7851022,17245,442135,10476228,26462326
14251034,1246425,20631119,13514032,3664900,76576541,7343189,8059913,18328,449417,10685637,25840155
14266286,1277462,20849185,13548865,3764156,76747598,7329086,8039191,13427,443406,10513967,25827417
14435781,1275865,20896959,13561280,3667732,76821548,7152444,7874470,43008,481528,10706393,26462842
14521334,1403474,21040542,13830554,3756647,77187984,7501406,8213834,90111,525961,10808685,25831265
14394755,1235253,21014210,13686853,3773808,77440874,7339979,8062247,6582,436789,10496707,25889179
23859586,10288072,33620786,19148435,10747523,65000626,20748946,21576150,1919642,2409399,25321501,58534135
23060088,7182255,33295332,17890551,13281236,48483907,22986052,24242967,1012341,1491574,27263287,67855075
24085008,6883236,34680773,18471731,14024775,50131654,23729292,25544203,885103,1364494,28031755,71580611
23419898,6941503,34125147,18065396,13750040,50524482,23776573,24988647,818556,1295387,27382588,69338102
23601894,7579427,34440845,18108288,13753710,50277029,23900896,25320992,918567,1392956,27840027,70429448
23562927,6893628,33885292,17999146,13585191,49880577,23888645,25232611,823236,1269403,27611334,69829654
23452381,6813396,33926272,18086727,13797120,50497540,23773510,24982347,848157,1305253,27626904,69367009
23615877,6924728,34345766,18183786,13824333,50695390,23730371,24811155,800468,1280879,27463785,70111574
15652627,4768792,22549943,12063193,8992300,32975459,14911688,16078980,601037,917487,18458537,46813478
1704348,857846,2695462,1378298,617840,4677785,1152238,1631210,216222,284143,1854266,4751332
24270029,6710252,35161801,18497703,14136145,51336912,24349272,25581663,834295,1319579,28061384,72374036
24143673,6496747,34805981,18442585,14141914,51367784,24725629,26007852,757323,1243273,28421324,72250551
