cpu_clk_unhalted.thread
653190
675813
669106
666926
631872
614979
644428
666768
663915
644381
615352
648511
624256
638340
636937
621474
659432
620041
640800
655064
632591
647216
649163
654379
634098
674534
670028
628246
648853
635380
657030
643476
640823
624825
661753
661178
665964
653628
637068
631724
616401
634463
621953
663955
660331
637515
665126
618575
648391
626282
654144
627882
628664
631337
645837
642135
650084
635155
666329
650717
640213
647263
626024
626373
634924
665977
652974
646858
623875
641043
647902
627178
624510
643477
632283
620207
647736
668533
653370
672074
656095
676096
669719
635617
616973
662359
669905
640093
663247
672487
656691
658678
643142
631016
666490
635664
621650
628891
669872
614660
646779
659636
617105
632362
647764
632717
645953
650957
634609
663498
615780
645678
642426
666767
635084
643792
658766
645125
647563
633843
650402
627296
619116
661685
645056
650382
675950
648941
640340
614687
628100
615791
642591
620306
614806
655243
650039
658405
626835
649748
622048
646015
668124
640893
633966
673442
616380
649263
662769
632749
639136
621228
646260
666438
658714
634595
652341
632142
629176
659300
617752
646755
670373
652497
620343
657113
640731
668170
648496
624260
619953
615678
616148
657726
672836
615956
618164
627468
657222
644606
650212
639660
636722
626212
654576
663180
646604
634563
636275
662497
659103
658509
671816
656658
665736
636514
632199
631052
629362
624800
660494
651370
657706
669187
668471
642566
663747
625096
654732
619391
623594
653731
661097
640431
653095
644551
625350
634334
620899
648374
651798
665747
658488
615385
624941
614421
655327
674963
666662
655276
650377
618170
668917
663349
643199
626734
628136
641494
660058
625713
635067
661366
670793
614403
612154
635523
613560
669065
654939
674934
638768
639129
674854
646644
627811
617460
659245
633176
653569
638633
641651
653962
616186
626338
657286
667022
657772
669108
653906
630424
673377
652355
660162
630067
654578
653683
645248
656667
614223
659609
653064
639077
614043
627751
651260
670571
648784
669279
670366
614584
659902
634298
635475
651165
628196
663059
637955
617789
644685
622289
653584
652669
614393
626822
625676
637386
641761
643225
617949
623756
639318
670000
628194
615224
642735
649460
655398
612236
612419
618127
644330
624330
620772
646430
662977
660065
612456
667881
644609
628393
674370
643825
615231
660855
621342
667339
612522
615612
632263
638816
665231
671636
628890
632406
623211
661799
631884
622592
616663
650934
661472
640609
617231
625980
659070
660450
673598
657990
625035
641639
649674
630235
616174
670480
617890
634761
672554
634274
621907
652190
620980
661853
649729
631102
617202
649320
635169
666093
629275
648656
615671
616088
666369
652841
641267
637821
618211
641787
648299
652215
632859
638142
650222
630178
622593
638936
660092
651192
669405
661436
616921
647248
666945
619002
618627
631610
644683
645010
642856
669468
675550
667614
647142
675495
654561
660535
625973
656071
658666
655787
662577
628882
636520
654319
617765
672041
645327
669668
649533
641020
652021
633363
641721
619522
634595
624087
652650
666485
649996
612116
664154
640895
651784
645648
655143
633994
670053
645955
646135
650197
658089
624098
654125
654979
653991
639872
636320
652901
640775
655501
627047
614764
640130
637257
672869
668907
618370
632386
665126
635915
657378
614361
617073
659302
627063
612714
629707
614637
645927
649835
621524
657203
640949
675057
630541
627052
650362
626074
642015
637357
643496
620741
670077
642457
667651
645767
632917
631133
673537
644330
667024
651890
634008
617694
662854
673689
671629
619383
616737
616939
650298
651348
642038
664645
645856
614942
617673
635582
648791
632214
661421
626581
613074
660155
644784
639366
640628
653361
632486
632747
637941
667226
632969
671595
640124
658506
656613
660614
661615
651277
614631
611869
658590
663101
646889
627308
630454
646494
627861
662360
640931
617663
642519
618691
626832
626732
646651
642050
650645
656980
673554
657896
662565
640980
654526
621518
672666
655410
622123
659758
670172
642964
654095
628967
665668
673933
653538
656272
632749
663223
649776
616916
616713
653033
658567
672552
639314
618898
622546
648830
658838
669011
639558
626887
620369
617024
669273
622144
627153
675890
630802
645343
663002
624650
627478
640234
640999
671273
648183
637111
629692
643007
631136
617904
674505
660620
660582
641532
628039
666636
672246
639910
639740
670094
637551
666697
641057
667236
633006
670312
636941
644527
641350
624105
649282
660104
637902
663822
631500
634070
629252
633701
652946
622775
649864
639539
641185
636629
664209
674326
645638
652867
664781
665390
625100
