int_misc.recovery_cycles
21522
21397
20957
21796
21342
20808
20988
21296
21416
21489
21336
21576
21724
21469
20288
20309
20482
20842
20422
21270
21773
20777
21222
21022
20168
21552
20995
21049
21123
20414
20415
21736
21496
19770
20543
21049
20902
21146
20896
21109
20729
21179
21836
20749
21703
20735
20232
20862
20862
20561
21609
21342
20622
21349
20989
21837
20975
20942
20965
20935
21737
20955
20503
21342
20935
21496
21153
20602
20242
21629
20929
21802
21763
21392
20295
21643
21443
21113
20156
20383
20815
20695
21235
21756
20375
21606
21109
20879
20835
21542
20539
21010
21008
20947
21309
20969
20782
21618
21456
20841
21696
21042
19814
21301
20317
20962
21549
21569
20609
20381
20466
21796
21496
21296
21589
21236
21482
21123
21690
20139
21347
19829
21816
21616
20049
20628
20748
21496
21672
21356
20168
21784
21229
21109
21122
21650
20395
20594
20855
21321
21029
20975
20715
21786
20179
21088
20394
21390
21375
20713
20956
21196
21489
21169
20795
20722
21459
21815
20815
19928
20474
21598
21209
20952
20916
21743
21716
20929
21669
20755
21430
20528
20875
21663
20802
21055
21729
21456
20670
20141
21302
19961
21328
21311
20904
21149
21029
21002
21085
20986
21596
21709
20678
21803
20869
21175
20939
21102
21578
21829
20531
20521
21702
21643
20441
20708
20781
21816
20622
20308
21542
20973
21214
21116
21069
20936
20179
20902
20615
21076
20588
21129
20882
21529
21244
21037
20121
21042
21242
20909
19765
20655
21269
21362
20908
20722
20996
21239
20609
21203
21369
20855
21322
21830
20735
21449
21469
20822
21411
21327
21256
20522
21255
21755
21176
20735
20822
21144
20455
20455
21160
21353
21162
20702
20849
21630
21182
21109
20495
20394
21276
21539
20041
21309
21069
21275
21162
21295
21743
21576
21169
20988
20842
21048
21609
21820
20735
21303
20821
21727
21696
20848
21808
20967
20255
21142
21071
21750
21093
21776
20078
20001
20361
21689
21503
20907
20555
20641
21436
21329
21209
20536
21088
21595
21269
21443
21176
20361
21029
21340
20602
21055
21776
20668
21308
20939
21363
20755
20035
21741
21363
21182
21806
20929
20922
21829
21674
21583
21716
20515
21036
21649
20629
21750
20495
21696
21036
21277
20716
20428
21450
20508
21442
21222
21109
21290
21209
21203
20882
20119
21769
21716
20381
21369
20088
21195
20448
21750
21122
20889
21213
20619
21122
21749
21049
20702
20968
21262
20775
21648
20783
20721
21042
21362
21109
20295
21517
20274
21509
21702
21162
20864
20508
21206
20856
21595
20782
20602
21189
20241
21697
21396
21163
21383
21709
20722
20161
21329
21569
20838
21423
20515
21284
20763
21028
21515
21743
21335
21703
21529
21589
20695
20315
21489
21289
21469
21136
21463
21576
20575
20929
21515
21669
21289
20795
20428
21783
20548
21516
21764
20294
21260
20677
20895
20562
21569
20576
21049
21236
20809
21741
21142
20749
21109
20755
20693
21676
21361
21002
21436
21053
20975
21709
21750
20995
21489
20882
21209
20595
20461
21579
21215
21563
21648
21149
21122
21389
20862
21563
20809
20442
20829
21609
20935
20902
20311
21349
21136
21423
21796
20262
21082
21727
20675
20869
21076
21630
21362
21683
20795
21069
20802
21550
20709
21836
21336
21599
21237
21042
20975
21180
20915
21712
21189
21429
21389
21429
21756
21383
20791
20882
21129
21129
21803
20959
21636
21563
20895
21176
21382
21596
20368
21690
21156
21303
21362
21270
21776
20949
21288
20662
21496
20815
20331
20822
21750
20248
21747
20402
21824
21277
20319
20760
21616
21042
21009
21209
20885
21141
21503
21796
20782
21476
21249
21209
20949
21116
21209
20675
20902
21663
21729
21348
20961
21569
21530
21195
20601
21569
21469
21122
20829
21296
21818
21461
21065
20711
21189
20902
21356
21042
21136
21476
20702
20385
20886
21429
21371
20695
20988
21563
21629
20635
21102
20655
21603
21563
20742
21009
21269
21182
20935
20852
21656
20621
20942
20927
21676
21643
21109
20688
20794
21289
21531
21182
21536
21315
20989
21655
21022
20782
21549
21777
20602
20768
20862
20601
21069
20916
21434
21283
21049
20655
21236
21236
21066
21563
21042
20782
20489
20382
21076
20434
21218
21386
20076
21618
21458
21076
21429
21135
20929
21729
21523
20755
21218
20976
21203
20715
21542
20871
21309
21630
19919
21472
21405
21496
21423
21523
21215
20448
21349
20915
20822
21087
21315
21336
20875
21503
20922
20144
21483
21646
20661
20715
21616
20996
19820
21413
21090
21656
21450
21374
21729
21520
21369
21523
20929
