misc2_retired.lfence
345
360
350
360
360
363
375
360
375
360
360
357
375
360
360
373
360
360
360
360
375
378
376
344
360
366
360
361
360
360
367
360
360
360
367
360
375
360
360
360
351
360
360
360
360
367
360
360
360
360
360
352
360
360
360
375
360
360
360
360
360
367
360
360
360
360
360
376
345
343
360
360
360
360
360
360
360
360
360
360
375
352
360
360
360
360
360
360
367
367
360
360
370
342
360
376
360
360
360
360
360
367
360
360
360
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
360
360
360
342
360
360
360
360
360
360
360
360
360
360
346
378
360
368
353
360
344
360
360
360
360
360
360
360
360
360
360
360
360
360
368
360
347
360
344
351
360
360
360
360
360
375
360
360
360
360
360
360
360
360
370
360
357
360
360
360
360
375
367
360
368
367
347
362
375
360
360
344
360
360
360
360
367
360
360
360
360
360
360
360
360
360
347
361
360
360
344
360
351
375
360
367
360
367
349
360
367
360
367
360
360
370
360
369
360
357
360
360
367
360
360
360
360
352
360
360
373
367
360
360
360
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
360
360
360
360
357
360
368
352
360
367
360
360
360
360
351
360
373
360
360
367
360
360
360
360
367
347
375
360
360
360
360
360
353
367
366
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
375
360
360
358
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
360
360
360
360
360
360
342
360
360
360
375
360
345
360
360
357
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
375
361
368
360
344
375
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
367
372
360
370
363
367
368
360
360
360
360
360
360
367
360
360
360
360
360
360
360
360
360
360
360
360
377
362
360
363
360
360
372
360
360
373
360
360
355
360
360
360
360
360
360
360
360
360
360
367
377
360
374
360
360
372
375
360
360
360
360
360
345
360
360
360
360
378
358
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
360
360
360
371
360
349
360
350
360
360
360
357
352
360
360
367
360
360
360
360
360
363
363
367
360
360
360
360
360
360
360
360
375
360
358
360
363
360
360
360
360
375
375
360
360
359
367
356
348
360
360
360
360
360
360
360
360
367
360
352
360
360
360
360
360
360
360
360
360
360
360
367
360
360
375
362
360
358
355
360
360
360
367
360
367
375
360
360
375
360
360
360
360
375
360
360
360
375
360
360
375
360
360
360
375
360
371
357
360
353
360
360
360
360
360
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
360
375
360
350
360
360
360
360
360
360
360
354
353
360
375
360
360
360
360
360
360
360
375
360
367
360
363
360
360
360
360
360
375
375
360
360
360
364
360
360
353
360
360
360
360
360
360
360
360
367
360
360
375
360
357
360
360
352
360
360
360
360
375
360
360
373
360
360
360
367
360
367
367
360
367
349
360
366
367
360
360
360
360
360
360
360
360
360
360
360
378
377
360
374
360
360
360
360
360
360
358
360
378
360
364
360
360
360
360
360
360
360
360
375
360
360
360
360
360
377
376
364
360
360
360
375
360
360
360
360
360
360
360
375
360
360
373
377
360
360
360
360
360
360
375
360
360
360
360
360
360
360
360
378
360
368
360
360
375
367
360
360
375
360
375
367
360
360
360
360
360
375
375
375
375
360
360
375
360
360
345
360
360
360
348
348
375
360
360
360
367
375
360
360
360
360
371
360
352
360
364
360
367
360
360
360
358
356
360
360
360
360
360
360
367
360
360
360
360
360
360
360
360
360
360
360
371
360
358
360
360
360
360
360
360
360
360
360
360
360
360
360
375
360
359
360
375
360
360
360
360
356
347
360
360
360
367
360
360
367
371
375
354
360
360
360
360
360
367
367
360
360
360
360
367
360
375
372
360
360
360
360
375
360
360
360
360
360
360
360
360
367
360
361
360
360
360
375
360
360
353
359
360
360
367
360
375
367
367
366
360
361
360
360
375
360
360
360
360
360
360
367
360
360
360
360
360
373
356
360
354
360
360
360
360
367
360
360
360
360
360
360
367
360
367
360
360
360
360
360
360
360
360
360
360
360
360
372
351
360
360
374
342
361
375
360
367
360
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
360
363
374
375
362
360
360
360
360
360
360
360
360
360
360
360
368
343
377
360
363
360
360
360
360
360
360
360
360
360
367
375
360
372
360
367
360
360
360
360
355
360
351
375
359
367
360
360
360
360
360
360
360
360
360
360
367
360
371
360
342
360
360
360
375
360
360
360
367
356
360
378
349
360
360
360
360
360
360
360
360
367
360
376
371
367
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
374
360
352
360
367
360
360
360
367
360
367
377
372
360
358
375
360
360
360
360
360
360
360
360
360
360
360
360
360
360
343
360
360
360
360
360
367
363
360
360
375
360
360
360
360
360
360
360
360
360
360
360
373
367
374
359
360
360
360
360
360
367
367
360
360
375
348
360
360
360
360
367
360
360
360
360
360
367
351
349
360
360
360
360
367
360
360
360
360
348
360
375
362
360
375
360
360
375
360
375
360
360
375
360
375
360
375
360
360
375
360
360
375
360
375
360
360
375
360
360
375
360
375
360
367
360
360
360
360
360
375
367
376
375
375
371
357
353
360
372
360
360
367
360
360
360
360
358
360
360
367
360
357
360
360
360
360
360
360
360
360
360
360
360
367
375
360
360
360
360
360
360
360
360
342
360
360
360
360
360
360
375
360
360
360
360
360
371
347
345
360
378
360
360
375
360
360
360
360
360
367
360
360
360
357
360
367
360
367
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
355
361
360
360
360
360
360
360
375
360
360
360
360
360
360
360
378
360
360
374
345
360
358
360
360
360
360
377
360
372
360
360
360
360
360
360
360
375
348
360
360
360
355
360
360
375
360
360
360
375
360
360
360
360
360
360
360
360
360
375
371
360
360
360
360
360
360
360
360
360
367
360
360
360
357
360
375
360
360
367
360
373
360
360
354
360
360
360
360
360
376
360
360
371
352
360
372
366
367
367
360
360
360
360
367
360
360
360
360
367
360
360
360
360
360
371
360
360
360
367
360
360
360
360
375
344
360
345
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
375
360
375
360
360
360
360
360
360
360
360
360
360
360
360
360
360
360
367
360
360
375
360
360
360
360
360
360
355
360
368
360
360
360
360
360
360
369
347
360
360
360
348
360
367
366
367
360
360
360
367
360
360
375
367
360
367
360
360
360
360
375
360
360
360
360
360
353
360
360
366
360
360
360
360
360
360
360
360
360
360
367
360
360
360
360
354
360
359
360
360
360
360
351
360
360
360
360
360
375
360
360
360
360
360
360
360
370
360
360
360
360
360
360
360
360
360
360
352
360
360
360
360
360
360
360
360
359
360
360
367
360
360
360
360
375
375
360
360
375
360
360
351
348
360
360
360
360
375
375
360
360
360
360
360
360
368
360
360
360
366
360
360
360
360
367
347
360
342
359
360
360
365
353
360
360
375
367
360
360
360
360
373
375
360
360
360
360
375
360
360
360
360
360
348
360
350
348
360
360
360
367
360
360
360
360
360
375
360
360
360
375
360
360
360
360
367
360
360
360
360
360
363
365
355
352
360
351
360
360
360
360
360
360
360
360
360
360
360
360
358
352
360
360
365
360
360
375
360
360
360
367
360
360
373
360
359
360
360
367
360
360
360
360
360
360
372
360
347
360
370
360
360
375
360
360
360
375
367
360
354
360
377
349
360
375
367
377
366
360
374
355
360
360
360
375
360
360
367
360
360
360
360
360
360
357
367
375
360
360
360
360
357
360
373
360
374
372
360
355
354
360
375
360
375
360
360
367
367
360
360
367
360
375
360
360
360
378
365
360
359
345
360
360
360
360
360
360
360
360
360
360
360
360
377
360
347
360
368
367
359
360
360
360
360
367
360
360
360
360
360
360
375
375
360
360
360
360
360
360
360
360
360
367
360
355
360
349
360
360
360
360
360
360
360
375
360
360
360
360
360
360
367
365
375
360
375
360
360
360
375
360
375
360
360
360
360
360
360
360
367
360
360
375
360
375
375
368
349
375
346
360
360
363
359
360
375
360
360
360
375
360
360
375
360
360
360
360
360
347
355
367
360
360
360
360
360
360
360
360
360
360
375
360
360
358
360
360
360
375
360
360
360
360
367
359
367
365
360
360
360
360
360
360
360
360
360
360
367
360
360
360
363
367
360
360
360
360
360
360
360
360
360
360
360
349
376
360
375
360
360
360
360
366
360
378
360
359
360
354
360
353
375
360
360
360
360
360
360
360
360
373
360
360
359
360
360
360
360
360
360
367
360
359
360
360
360
360
360
367
375
367
360
360
360
359
356
360
360
360
360
370
360
362
360
358
360
373
367
344
366
360
360
360
375
360
360
360
360
360
367
367
360
360
360
360
360
363
360
360
353
360
360
360
360
360
360
360
360
360
360
360
360
375
360
360
365
360
358
360
360
360
360
360
360
360
360
360
360
363
360
360
360
360
367
367
372
360
366
367
360
360
360
360
360
360
360
360
360
367
360
360
375
360
360
342
360
348
368
360
360
360
360
360
367
360
360
369
358
360
352
360
360
360
360
360
360
368
360
360
360
360
371
360
364
360
360
360
360
360
360
367
360
360
360
360
360
360
360
368
349
375
344
344
360
367
361
360
360
360
360
360
367
375
360
360
360
360
367
367
360
367
360
360
360
360
360
360
360
360
349
360
360
360
360
360
375
360
360
360
360
360
360
347
378
360
367
360
360
360
360
360
360
375
360
360
360
374
360
358
360
360
353
360
360
360
360
360
367
360
360
365
344
360
360
360
360
360
360
360
375
360
345
345
367
360
360
360
360
360
360
360
360
375
360
360
346
345
360
360
360
360
372
377
358
353
360
360
375
360
375
375
360
360
353
375
368
360
369
360
360
375
375
375
375
360
360
360
360
360
375
360
360
360
360
360
360
360
360
360
360
361
360
367
360
349
360
360
360
367
360
367
360
360
360
360
360
360
360
360
360
360
360
360
352
360
360
360
360
360
360
360
360
367
360
360
360
360
375
367
360
360
360
355
360
371
360
360
360
360
360
367
360
360
360
360
360
360
360
360
375
360
375
360
362
360
359
361
360
375
360
360
360
375
367
360
360
360
360
360
354
344
353
375
360
360
360
360
360
360
367
360
360
367
360
360
360
360
362
367
372
360
360
375
360
360
360
360
360
360
360
360
360
360
360
360
369
351
360
360
349
364
360
360
360
360
360
358
360
360
360
375
360
360
360
360
360
360
360
349
360
367
360
375
360
375
360
360
367
360
360
360
360
360
365
360
355
367
360
360
360
360
360
360
360
367
360
360
360
360
369
350
360
346
360
349
364
360
360
367
360
367
360
360
360
360
360
360
