uops_executed.cycles_ge_4
82356
82357
77784
75290
81930
77361
77322
81086
76578
77583
81168
78244
79954
76678
81613
79826
80342
79336
80846
78857
79442
80113
79083
82040
80590
80028
80846
79038
77430
78886
81005
81724
79102
82182
81044
78091
76864
78473
75186
77800
82483
82310
82483
79322
82513
79044
81518
81455
78452
81582
81259
81989
77053
78647
80126
81351
78745
81032
80276
79917
80989
81369
81125
81764
79195
76420
78902
81238
79878
78813
79404
80450
78741
82311
80516
82092
80665
82029
81087
82326
80584
81732
77229
82087
79468
79608
79974
78377
78736
79181
80817
77979
78940
75862
80236
78864
79743
80097
79300
81494
81812
79532
77392
77753
79751
79098
79789
79450
80455
80695
78854
77399
78851
80518
80672
81471
81611
81341
82380
78789
81319
79738
82333
80467
80750
82536
81754
80278
82129
77833
80172
79999
79851
81777
80959
80253
80352
77940
80231
81542
77048
80990
81605
80584
82372
80456
80299
80020
80193
80051
79306
80494
79111
80503
82175
82056
81764
79255
77297
81634
79499
78330
78690
79783
82108
79979
78053
76484
77727
81499
78352
80866
80736
77813
79271
80343
80862
79698
79881
80224
78849
82318
78826
78653
79039
78518
81972
80951
78239
79015
81312
79835
81702
79314
78850
78150
80044
82326
79292
79998
82462
79774
82448
80553
79899
80335
77910
80538
78797
76973
78888
77791
81626
79698
77732
77746
82269
80028
77849
80598
77405
78728
79412
81719
79502
81913
77656
79592
78805
82297
78557
81597
81491
79963
81694
79037
80381
80333
79901
79398
79473
80541
79449
79534
78189
78150
80567
79083
79810
81996
77724
78841
79848
79421
77463
81347
79562
80036
81836
82514
79198
79931
82107
79779
79736
79195
82508
76185
80770
80253
81820
79549
80725
79984
78294
80209
80763
80578
77903
80689
81539
77987
82282
79134
79403
78895
81330
74697
80976
80092
76603
78489
82385
78796
79195
79478
78965
79526
79345
78602
77693
79774
79277
81177
79022
78653
79397
79068
80022
78376
80508
82415
78496
82259
79345
78879
79406
79415
81514
78091
79337
79540
79609
79209
79010
79224
79299
78069
81011
82077
81892
78339
81660
79629
77107
81131
81222
77365
78498
78985
81466
78187
77723
79449
80970
81138
79556
80057
82191
78808
81499
81996
76700
78781
79794
77851
79044
81597
80282
81256
78602
81401
81837
82130
81004
78675
81862
79157
81464
79442
77408
80457
80436
79811
82160
80637
81297
79246
78713
76026
79303
77849
82174
78572
78868
79090
78655
80230
81965
79488
81837
79143
81537
81417
77935
78542
77933
80734
76240
81364
77046
81726
79684
79788
81523
76853
79646
78865
79261
78715
78789
82084
79900
80945
81875
78870
78145
80778
78287
82212
79603
79871
80545
77566
78176
76402
78706
82302
82280
77295
78459
78630
79946
80680
77519
80057
78290
80620
80014
80855
81980
79391
78324
77963
81462
77641
75671
79218
78182
80689
79968
79134
78083
81740
80558
75042
80476
78668
79713
81763
79081
78534
81822
77971
78895
78526
78483
81970
79083
81716
77641
81554
79394
76450
77975
78474
81274
79450
78135
78717
78115
80339
82055
80688
82084
79202
78382
82108
78624
79976
82085
79067
80770
78849
78294
79521
80569
79652
80833
81333
78579
77352
78555
77532
81132
78280
81378
79584
76646
76139
77611
77738
79878
77708
80891
82383
78721
79405
77672
78354
78272
79098
78648
80178
79450
82357
82272
78317
79669
79884
81334
78723
79495
79280
79389
78940
78760
78392
77964
78465
80817
79104
81409
81419
81438
80306
79585
80072
81980
79210
81949
79322
78653
78609
81583
77423
81507
79688
80405
79319
76694
78166
78366
79112
80642
82287
78911
82373
77686
80756
82227
80208
77300
78203
77761
77288
78894
80254
77754
79502
81448
81109
79750
81170
79417
82506
78850
78241
80893
78406
79532
79381
81087
78161
80118
79285
77949
80315
81356
79481
79800
79690
81996
78196
80781
79301
78523
80367
81102
78655
80328
76672
77840
78149
76582
78242
78862
79608
78988
79165
78121
81523
78466
81896
80356
80418
81259
79537
78092
78796
77311
80327
80628
80335
82123
77024
78720
79563
78730
79841
79173
77632
81831
79006
79711
80111
79201
78445
82326
78192
81190
82499
82393
78091
79751
79474
80613
79150
76167
77862
79433
81127
80322
78700
79615
82070
79885
79149
79676
81529
77416
79628
80817
80281
80486
82160
78955
79593
78609
79937
81275
81356
78826
81138
78747
81837
79859
79330
78992
82002
79879
81789
82026
81725
79276
78752
80030
82399
78893
78819
78255
81689
78947
81620
79668
78242
78870
80141
81806
81928
80765
82251
80028
79465
78092
82027
79134
81396
78511
77603
82386
77925
79705
78984
81469
77730
81995
77378
79248
80231
80343
82063
78362
82085
80284
78557
77422
75584
81041
78114
81859
77620
81574
78947
80396
78542
78429
78925
81469
78024
76492
80493
77085
79450
82189
78753
81116
78880
79080
78631
78946
80404
78775
81971
79233
78451
78699
81995
80321
77754
77010
81710
79747
78213
79053
81614
77275
80224
79583
78145
80163
76668
75440
81567
78835
78895
79473
79206
79443
78489
81514
77657
81765
81770
78708
79285
77198
78704
77943
82491
81530
79413
77731
77392
82188
78271
79886
79012
81988
80712
80681
79350
80043
81658
82476
81817
79231
76612
80201
78759
81281
79726
79443
80928
78816
82309
79601
80270
78693
81565
81327
82227
82471
81403
79754
79796
77670
78135
82453
79549
78857
78960
79921
79241
