uops_dispatched.port_2_3_10
198060
197555
199352
208250
207145
201389
205697
208309
201156
207296
199156
206131
197694
201167
194160
202155
200810
208899
201298
204158
203228
205098
205199
208333
192262
201977
207978
208644
198090
206844
199383
199997
203904
208840
201225
200437
201629
204884
207263
196088
201301
196266
200774
200658
198883
209091
206980
207642
198597
202666
209079
207270
206609
202899
199734
203161
204553
201356
198286
206333
207771
201694
209340
203789
195431
200043
206304
205654
202695
197222
199465
202009
203822
206902
209230
198117
203398
203460
196948
199632
208573
209977
201477
206464
208290
199421
200547
199756
200441
201092
201105
205003
209691
199844
209022
207845
207909
200080
201779
207529
192736
200666
203867
206387
201219
200666
203902
209825
201587
209207
207811
199736
201994
199452
191745
201055
201257
197108
203720
203783
209811
200786
207984
206130
206623
201158
204718
207077
201287
202457
203540
200164
205183
199306
203563
201291
202876
202414
198737
199495
207462
201418
209106
199530
203375
200704
208866
204079
199825
209884
203238
199800
198714
208443
199867
203301
200264
208015
196716
209759
200050
201957
206023
192141
204525
204476
201399
200884
201223
201402
200871
206679
208224
199190
202247
199365
202606
205719
202121
197873
201858
192151
199711
200739
206980
193714
198620
200755
204421
203597
201366
205829
207441
200873
199585
200128
197553
207144
200111
206940
208985
204540
208546
201021
200792
204787
198422
203656
207318
206978
198971
199993
204894
201457
209806
202820
198895
209112
203075
197699
197327
199278
204359
201573
201302
208922
199308
201707
203285
206901
205537
202652
200199
205620
207219
200492
205552
208289
192175
197199
206631
206800
197445
203678
207879
205228
203352
200093
207877
206369
204542
200312
198167
209327
207306
201638
203574
206475
198165
198639
199907
195770
201369
208316
206255
207048
209194
202709
197820
197362
198170
207453
204953
198963
202501
198382
200742
194306
206763
199674
209351
198839
199546
208274
205956
205748
208363
199636
207135
205885
201212
195149
206552
205569
208204
204352
202922
196817
199301
209095
206556
208870
208662
198565
206375
206112
200343
199511
208526
205441
194344
207256
205514
204740
196670
203330
199334
208501
205553
203338
198384
207009
198350
203877
207080
203255
208036
194765
206261
203037
209633
202563
209727
201008
196624
196072
197955
197519
199098
200459
197942
202557
197477
198241
199793
198216
202341
199649
200281
200386
208374
204235
200890
206590
201953
205790
193988
200937
199813
205293
207525
200377
197712
200386
193569
199196
199692
205674
197767
203036
199696
205559
200080
195872
197347
196348
203876
199669
205134
197171
196117
201545
203074
200787
204423
198654
208248
190850
197546
195058
198780
200764
206399
197562
208264
208659
197063
201039
195419
203638
197327
197878
204216
198388
207429
207610
200330
197201
196980
206296
207884
206462
208434
207673
206737
205369
197011
206483
204001
207816
204004
200062
199644
199169
207050
207762
205087
201945
206514
200147
199280
206372
197940
201489
205363
197286
196964
198204
195538
196921
197966
199323
195679
194177
199970
192736
209492
199523
206612
204428
207919
198863
208637
199113
202691
202006
209859
198704
207948
199284
190091
209224
208006
194938
202028
208983
199482
190652
208369
200910
203270
198929
205566
197715
196015
201237
194081
200499
199867
209004
206842
197489
200129
200214
207041
200388
206180
199881
201624
202873
205900
197858
207135
203086
196397
209237
199434
196219
206531
195732
205308
198894
206633
209420
200224
200045
208878
200433
205027
198004
205191
209418
210004
200326
201472
205179
204276
209089
203579
199733
195815
202234
200192
207716
209733
199886
203096
193749
196697
204875
196996
208197
199233
203054
207972
202105
203535
199322
205285
199342
200663
207594
199089
204345
197707
197638
202579
208051
199471
199007
200025
200250
200550
207497
209232
201890
208318
209126
199917
199722
198593
206441
205382
200043
202100
205133
199661
202023
203667
203152
206444
207577
201822
209728
204006
201086
192225
203969
200027
206359
200020
196237
199143
198671
194719
202512
205438
203703
199097
198703
197990
209770
196770
204135
201965
205486
200854
207482
202068
196436
192605
208819
206654
197215
208314
204154
204304
200257
205003
200184
200534
198135
204030
197844
201284
199856
199316
203516
203519
203633
210007
204295
207837
206504
194860
208847
201770
208818
206979
195733
209137
201597
208263
207122
199949
197024
206832
204197
208366
208734
209036
197399
204604
199578
209102
197489
207404
209072
199430
200929
206365
197904
199008
207969
209389
207835
203904
202308
209729
208920
197782
199038
203524
204264
200654
206023
208405
206801
208436
209432
198398
200053
203471
197730
208628
199869
205472
204704
200938
206587
205115
204074
204682
200320
199524
204607
200472
203004
200529
204147
209937
206819
201514
205030
200168
205822
206543
210010
204965
205433
199980
196447
209327
198410
198148
206553
207943
209364
198594
200221
209632
204406
199172
199665
198970
196934
203909
199622
203001
199428
199488
208418
206954
195615
200506
206266
205433
198078
200141
198525
200127
203884
200378
199157
199796
199979
209367
197341
203014
194932
197607
204259
206699
204704
198180
198686
200763
205111
205555
208532
209093
199004
198502
197884
204043
200484
206950
199520
206882
207858
207887
207522
197706
202635
204636
200000
199930
204385
202363
197661
203410
207334
198468
202504
199248
205117
200799
208565
201475
204296
209682
198592
200827
209605
209367
209327
199022
209941
198228
208707
209641
201033
205529
206198
200582
202921
209838
192282
203451
190582
200578
198795
198751
208736
207339
192058
206205
197814
200045
207655
207122
194016
199971
205943
205553
197106
200352
202605
199275
199514
205158
206264
200151
200285
200030
197182
202755
201530
208383
201236
200262
207753
204722
205863
200280
203946
209321
201546
197922
198840
207453
201346
201338
207860
200717
208481
199431
194324
201335
206444
208549
206850
208441
200416
203887
206180
203505
205238
208705
202839
199388
202158
199346
206776
198814
202842
200699
199441
200116
199482
204384
193369
204412
201339
199138
204469
204493
199401
199718
207836
207282
206414
199182
207239
209824
207686
203427
199177
202652
208264
203148
195753
201002
198365
200830
203182
196303
209374
200562
209035
199962
202350
199180
198397
207741
200253
199780
204660
198252
207540
205988
203975
209395
205931
209329
207785
200957
197092
200146
210021
202893
199860
196004
202456
199906
198401
207690
202848
207962
196077
196799
201686
198490
209025
194392
200224
204509
200644
205894
200031
204247
197920
198693
197564
198848
205233
206078
200367
200594
198200
197849
197292
204314
199969
205455
196356
199969
205533
207559
207441
208210
205636
199024
198236
205047
206074
202217
199897
208573
200139
210050
203960
199134
196912
197469
199203
208850
205178
193408
201476
201980
199676
199006
199899
200148
206445
203127
197628
197438
196956
202619
198587
200699
204621
196035
206271
196140
203324
199807
204004
204426
203233
201018
202330
203840
200316
204291
202465
204149
201039
198629
204546
207941
209469
198706
199026
206033
200266
200498
200988
204166
208211
206000
207475
207796
199284
202454
199421
208234
209930
206083
198202
203434
203862
209840
200809
198681
209085
200434
198755
200254
204945
200395
200484
196595
206440
199747
207562
208907
199115
204180
201784
205748
199633
200610
197524
198194
207805
208142
202340
204320
199967
208034
199847
200383
197951
202349
200559
200354
206756
207864
200412
208003
199886
200511
205756
204997
207588
202468
204839
205617
198034
200500
200370
203930
208059
205591
198541
209273
209061
199620
206660
206026
198289
205026
199849
208721
207040
200745
196532
198632
195768
208904
196696
206851
201986
205272
205123
203989
205025
204313
204658
207541
203083
208311
198390
199584
206927
199076
196138
207638
206816
199685
200539
205426
202363
199606
203857
201662
201064
197159
204685
197370
192229
203271
199541
208976
201825
200186
200342
209492
200805
203665
195623
199763
196526
201603
209750
205964
208936
202018
200392
208623
202902
201397
200920
200627
200057
196564
196099
202496
202114
209747
206035
201388
206949
205501
207835
205965
209538
206014
209720
208945
208870
204461
203978
201400
205728
200069
204381
197859
199395
198017
199098
206534
202668
207547
207228
209368
197505
199656
205226
202734
199978
199866
208324
200082
204479
197650
206653
197578
199800
200836
201659
200363
207963
205978
196383
204095
208314
197903
193982
204200
209042
196157
209833
204551
209518
196002
191539
206527
201057
209512
200021
208371
203581
207437
201881
208540
206444
200322
192680
202147
208702
209269
204710
208607
209636
203332
207000
204875
208935
200321
202646
200361
201188
201462
205159
202311
199584
196621
200124
202336
206626
193768
202990
206636
209482
206617
207422
202006
207225
203638
208899
201377
200590
198606
202888
206794
206273
202176
198579
195098
195964
195417
197792
196598
195874
209045
194831
204175
205007
199721
206334
209518
207794
200762
208311
200334
201891
198332
196657
200561
200844
201763
206782
196801
209123
204390
201267
204036
209807
199880
201161
205533
197316
208991
207249
209735
201334
200246
203697
208085
202928
197036
204870
200264
207300
207419
206394
201567
203473
200591
205075
207409
199472
201254
198915
199043
203195
201887
206389
198665
208061
208110
207292
207681
199455
209342
199431
199832
190295
205582
201101
201228
205930
199657
209402
203840
201592
199746
197131
197541
191286
199637
207210
207893
206719
203706
205368
201254
208944
207450
198907
208112
203741
201679
198854
204487
201125
206205
201442
207804
209681
208360
199649
201825
208003
205883
201932
203814
206403
199976
204065
201502
205868
200422
208654
198300
202551
206031
198048
197160
206295
202581
206409
201232
205413
204623
203991
202675
197362
206136
201313
208332
205307
205032
201067
204074
203953
209647
209396
207468
207381
199516
198741
192186
207397
203354
200380
201032
199152
199132
199881
204687
204179
201961
203703
207428
206746
209268
200590
200513
198610
205876
202166
202962
200991
199431
203555
208469
194945
206007
202962
204135
200333
205677
200566
200740
200131
205852
201845
208576
200956
210060
201371
196653
201640
209705
202157
206835
201692
207250
202354
204857
208259
207096
193752
207153
205340
202034
203387
200298
201680
194068
198881
198233
200646
200973
206289
208127
202179
204606
205038
207567
207181
200449
199395
207833
203350
203747
207435
205279
204215
208109
201597
201682
197312
202262
197617
205675
198130
206250
190946
204445
203264
198912
196438
199366
207292
201574
200044
209035
197712
200162
207180
209803
200041
205809
198215
199869
203268
205292
203549
206629
203327
208713
200297
202327
202558
208441
198938
197514
203264
208624
202198
200297
201591
200914
208933
199919
191440
198902
196322
206340
204882
209321
201637
205725
206859
201379
196377
196419
207224
198655
204766
204307
197507
201483
209187
200240
197531
199548
206913
201636
