inst_retired.nop
20314
21340
21194
21289
20368
21355
21745
21383
20922
21358
21747
21123
21729
21290
21956
22036
21047
21917
20982
21356
22003
21703
21876
21783
21126
20929
21095
21703
21405
21872
20809
21676
21196
21623
21344
21889
20614
20986
20836
21262
21502
21156
21590
21185
20809
21876
21890
20622
21433
21703
20826
21289
21832
20835
20670
21062
20842
21022
21022
21102
20822
21029
20923
21916
21156
22045
21012
21383
20372
21028
21425
20995
20809
21262
21076
21323
20615
21590
20809
20929
21235
21895
21889
20782
21703
20096
21534
21916
20955
21422
20835
21503
21262
21917
21382
21703
20875
21062
20914
21256
21019
21376
21916
20273
21382
20566
21890
21540
21449
20955
21022
21022
21850
21022
21628
21383
21729
21132
20375
21022
20665
20664
21149
20435
21082
21916
21184
21963
21917
21289
21222
21022
20831
21892
20834
21665
21123
21916
21033
21777
20649
21730
21383
20842
21022
21916
21289
21069
21022
21928
20835
21730
21289
21022
21382
20470
21736
21100
21029
21196
20835
21356
20996
21970
21356
21703
21870
20809
21889
20981
21356
21970
20996
21351
21776
20835
21382
21879
20579
20835
21356
22009
21069
21905
21075
20995
21570
20809
21022
21729
21514
20835
21022
20468
21378
20831
21229
21663
21743
21309
21029
20835
21728
21916
21377
21649
21923
20835
21382
21242
20835
21102
21616
20835
21022
20815
21295
21849
20463
21022
20671
20146
21023
21142
21890
21283
21623
21338
20809
21887
21303
21243
20872
21496
21957
21062
22020
21543
21062
21730
21068
20290
20835
21328
20809
21043
21011
21069
21703
20928
21382
21013
21382
20855
21681
20995
20995
21703
21890
22034
20853
20995
21890
21808
20808
21703
21743
21749
21356
21902
20622
21116
21683
21002
21289
21262
20515
21149
20119
21306
21022
20860
20809
21356
20995
21316
21749
21022
21103
21916
20757
21996
21356
21896
20622
20809
20809
21516
21890
20855
21382
20376
20853
20809
21890
20809
21115
21355
21890
20459
21605
20995
20735
21890
20849
21703
21209
21356
21115
20749
21890
21229
21322
21356
21889
21329
21260
21062
21029
21150
21650
21916
21062
21342
20656
21922
22037
21062
21021
20842
21289
21062
21262
21383
22023
21262
21729
21916
21702
21329
21703
21356
21324
20809
21374
21116
21710
21710
20622
21872
20995
20995
21642
21243
21850
20811
20995
20752
21356
20996
20815
21970
21476
20989
20995
21353
21783
20712
20835
21916
21296
21914
20835
21916
21729
20648
21917
21916
21289
21022
21663
21417
21914
20880
21856
20532
21102
21195
21182
21022
21021
21542
21022
21916
20655
21917
20832
21022
21729
20078
21289
21102
20395
21957
21382
21730
21029
20835
21016
21169
20621
21703
21349
21898
20861
21690
21015
20537
20875
21149
21022
21917
20835
21916
21002
21496
21236
21917
21269
20622
21036
21930
21929
21970
21930
21703
21349
21596
21356
20969
21023
21710
21930
21970
21349
20995
21799
21356
20746
21242
21817
20996
21103
21171
20809
21897
20996
21915
21362
20482
21643
21436
20995
20808
21830
20623
21289
21481
21502
21730
21438
20835
21022
21741
20835
21022
21306
21383
21026
21329
20675
20448
21710
20808
21930
21783
21890
20481
20703
21961
20996
20824
21890
21916
21349
21389
21916
20835
21917
21022
21102
21703
20855
20995
21690
20847
21262
21509
20761
21634
21336
20668
21136
20995
21295
21930
20528
21062
20599
20615
21336
20662
21783
21499
21850
20841
21703
22042
21143
21160
21929
20982
21596
20995
20996
20995
21623
21750
21276
20889
21356
21075
21076
21356
20828
21376
21022
21022
21251
21382
21022
21249
21643
21263
21829
21505
21352
21926
21267
20669
21890
21356
20995
21343
21358
21890
20995
20808
21623
21514
20996
21476
21129
21889
21854
21282
21275
21035
21315
21863
21242
21356
21356
21469
21873
21363
20684
21062
21360
21703
21794
19979
21235
20978
21759
20995
21352
21890
20996
21262
21809
21829
21655
20995
20832
21869
21356
21590
20995
21356
21620
21950
22016
20995
21877
20916
21383
21856
21018
22016
20796
20676
21029
20301
20279
20788
21721
19984
21383
20836
21633
21566
21189
21383
20882
21222
21390
21729
21964
21028
21724
21409
21016
21463
22037
21776
21289
21022
21023
21022
20259
21432
21916
20987
21022
21284
21890
21916
21917
21002
21382
21369
22043
22037
21670
21489
21997
21383
21022
21022
20648
21503
21850
21776
21383
21582
21489
21382
21426
21382
21890
21035
21356
21066
21115
21263
21916
20648
21303
21996
21356
20622
21242
21203
20835
21382
21022
21205
20835
20993
21382
20802
20835
21263
21881
21782
20995
21182
20975
21889
21022
21021
21624
21022
21782
21022
21303
21423
21715
20199
20678
21382
21863
22017
21236
21276
21623
21075
21349
21896
21102
20849
20808
21095
20808
21758
20697
21589
21931
21157
20994
21889
20995
21302
20622
21002
20995
20975
20808
21064
20875
21022
21022
21383
21916
21831
21060
21916
20836
21383
21924
21285
21890
21062
21431
21960
21020
21668
21930
21473
20655
21382
21069
21670
20835
21930
20882
21856
21009
20955
21739
20809
20068
21043
20809
21796
21134
20455
20831
21903
20915
20835
21916
22034
20648
21376
21383
21389
20357
21004
21703
21536
20189
21356
21262
20996
20851
20975
21703
21483
21623
21870
21516
20995
20498
21711
21356
20835
21911
20042
21289
20896
21282
21769
21917
20709
21643
21022
21956
20835
21207
21462
21293
21289
21669
21963
21676
20835
21289
21035
21856
21857
21146
21021
21456
21022
21022
21874
21563
21354
20101
21619
20795
20751
20840
21889
21676
21356
21829
20815
21830
21321
20809
21240
21076
21890
21073
21703
21222
21258
21890
21031
21382
21890
21282
21063
20956
20462
21610
21376
20952
20835
21022
20835
21849
20829
21917
21371
21599
21391
21729
21348
20990
21022
20809
20994
20995
20740
21416
21889
21356
20626
21229
21969
21626
21345
21692
20807
21496
22016
20808
20996
21356
21556
21469
20200
20555
21496
21836
20995
20994
21503
20807
21022
21728
21894
21729
21355
20564
21376
21917
21916
21382
20882
21022
20648
21420
21856
21312
21189
21184
21794
21916
22037
21997
21382
21343
21372
21530
21996
21109
21182
21189
21870
21543
20876
21916
20834
20008
21853
21383
21062
21986
20835
21349
21053
21022
22023
21040
20648
21383
21289
21373
21169
21616
21149
21383
21046
22042
21702
21929
20641
21749
20805
21516
20854
20869
22010
21623
21893
21250
21956
21383
21883
21062
21275
21494
20998
20969
21890
20996
21046
21356
20996
21623
21069
20822
20996
21703
21262
21958
20986
21035
21713
20987
20995
20995
21889
20848
20795
21356
21623
21890
20995
21262
21356
20996
20809
20621
21969
21589
21263
21323
21863
21070
20995
21607
21733
20359
20995
21631
21356
21116
20808
20996
21042
21356
22017
21613
21703
21204
20995
21229
21169
21382
21062
21923
21382
21382
20955
21960
20260
21069
21042
21013
21916
21064
21776
21102
20902
20835
20882
21727
21262
21352
21289
21002
20798
21300
20992
21282
21507
21208
20761
20983
21953
21356
21362
20980
20996
21262
21516
20867
20995
20995
21496
20475
21749
21890
21174
21705
20809
20995
21123
21095
21890
21162
21215
21262
21729
21729
21260
21269
20828
21616
21378
21916
20648
20814
21383
20608
21356
21890
20996
20995
20996
20995
20853
21515
20805
20929
21890
21580
21703
20688
20621
21701
21356
20850
20831
20808
20888
20996
20815
20992
21890
20995
