cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238429,46813085,38720069,3441790,1144007,0,190057,344298,0,216598,331282,33094,0,0,0,0,0,0,0,0,37174,0,44029,0,0,0,0,967,0,255,0,6541112,12296659,124987277,2450701,2142557,49259895,196073521,196480657,3979354,3468986,3439777,7867625,5106983,5873226,6693787,4951853,34650360,11785920,8860918,6172975,4001927,11815563,8882443,6159209,3978263,21051186,21006203,37336519,0,38525093,8858402,8699916,6342653,34429700,24223090,23947728
0,0,0,32546949,280137,0,0,279932,22390151,32414039,32451939,1787725,490332,17702504,504706,92803,20751085,3042653,2848898,2335792,1854496,7998792,2038521,1163232,5635130,31302732,28819691,2733636,861091,0,193741,314548,0,198027,313113,32740,0,0,0,0,0,0,0,0,50123,0,46261,0,0,0,0,938,0,240,0,6430872,12403781,122671025,2305252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30782916,8096425,8013673,5946153,34683781,24864800,24791274
0,0,0,32525147,281068,0,0,278863,22997879,33194225,33306190,1848860,458793,18623282,574706,152561,20907680,3018591,2693682,2174787,1744401,7802439,2065510,1124165,5644270,28887678,28967259,2721229,859941,0,190696,392634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745870,12584776,124458163,2482136,2053200,48190373,193730392,196333771,3998205,3510361,3478120,7932495,5153831,5925349,6770522,4974720,34788903,12687971,9555714,6661095,4310692,12658990,9554180,6685715,4317728,21226448,21284373,34654456,0,35666204,8049687,8000593,5940821,34710847,25352146,25380733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099134,5522617,28560512,28536180,2717210,851971,0,191593,301073,0,195432,317479,33439,0,0,0,0,0,0,0,0,33236,0,43757,0,0,0,0,840,0,240,0,6467762,12510394,123236758,2392195,2060488,48786155,191172416,192454492,3965444,3770216,3646678,8717888,5487577,6189614,7212862,5352608,34713997,11818961,8866350,6162979,3978215,11812779,8837141,6127503,3960867,21383337,21261599,34423000,0,35248592,7977924,7977079,5904967,34388587,25020109,25407716
0,0,0,34101100,292825,0,0,289805,23084111,33306292,32383036,1590215,293284,17517738,383708,91032,20955015,2872675,2705518,2169464,1742939,7559041,2109988,1164548,5674267,29132852,29197073,3028655,1002475,0,192477,405770,0,221072,372416,32274,0,0,0,0,0,0,0,0,32767,0,43609,0,0,0,0,863,0,259,0,6443743,12093981,120137926,2559681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34976268,7849255,7888294,5835206,34038862,25245552,25092669
0,0,0,32695313,282929,0,0,282817,22636588,32703729,32683122,1726771,383112,17691626,465319,89538,20752305,2835280,2863414,2359925,1927649,8078608,2179824,1164749,5698707,34036593,35245252,2810845,874609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,6536865,12513775,125433962,2586072,2112834,49704689,196163396,196097567,4025757,3531139,3491166,7975221,5185014,5936240,6741143,4995733,34940559,11824191,8922441,6187633,3991415,11834163,8883563,6166287,3970274,21174508,21305526,37461649,0,38689202,8756973,8570072,6215586,37951609,25121837,24691028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8223992,2084260,1144851,5704207,29236206,29157692,2756938,867027,0,194567,353625,0,205140,326801,33008,0,0,0,0,0,0,0,0,28418,0,45812,0,0,0,0,999,0,240,0,6599860,12370615,123116236,2462246,1969129,50442270,195995316,196647387,4054015,3546845,3522429,7982635,5247575,5997191,6799916,5059463,35292076,12758251,9622708,6699477,4324856,12658026,9525759,6640757,4305394,21023409,21035083,34945592,0,35670298,8060036,8079356,5984119,33778233,0,0
0,0,0,32744544,282492,0,0,281699,22542802,33573097,33545443,1733159,422453,18526988,520335,103398,21222629,3019481,2727309,2177501,1777058,7729296,2096404,1132514,5650979,29056946,29026401,2741550,856612,0,192291,314472,0,192947,349306,32620,0,0,0,0,0,0,0,0,28721,0,43929,0,0,0,0,816,0,286,0,6354382,12138883,119779495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22254672,36202679,0,36407223,8168207,8095800,5961165,35049162,24933078,24660116
0,0,0,33918678,291731,0,0,288744,23004825,33241673,32301284,1665553,363874,17455455,470289,114637,21101407,2904092,2726410,2187405,1766126,7817620,2115649,1158792,5742777,29351312,29154227,2804005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,227,0,6496769,12514282,123803360,2604686,2039976,48591754,193835265,195557882,4024397,3799377,3670226,8754580,5528796,6265931,7230235,5342434,37482805,11855311,8869573,6141663,3967722,11858154,8869196,6150470,3963024,21039040,20922124,34637684,0,35436871,7994545,7990711,5911375,34523375,24878432,24828691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119253,1735945,7606125,2145026,1138322,5559906,28476027,28597487,2707079,987637,0,190063,404750,0,231204,354358,34321,0,0,0,0,0,0,0,0,26135,0,43437,0,0,0,0,969,0,240,0,6433853,12476321,124121027,2496482,2424396,48980600,196413142,196798058,4032176,3517568,3492112,7952471,5192380,5971986,6792626,5007150,34974518,12767398,9601461,6710574,4356279,12764920,9605379,6726398,4388520,21179796,21213124,35243716,0,35911939,8187991,8213767,0,0,0,0
