cpu_clk_unhalted.c01,cpu_clk_unhalted.c02,cpu_clk_unhalted.c0_wait,cpu_clk_unhalted.distributed,cpu_clk_unhalted.one_thread_active,cpu_clk_unhalted.pause,cpu_clk_unhalted.pause_inst,cpu_clk_unhalted.ref_distributed,cpu_clk_unhalted.ref_tsc,cpu_clk_unhalted.thread,cpu_clk_unhalted.thread_p,cycle_activity.cycles_l1d_miss,cycle_activity.cycles_l2_miss,cycle_activity.cycles_mem_any,cycle_activity.stalls_l1d_miss,cycle_activity.stalls_l2_miss,cycle_activity.stalls_total,exe_activity.1_ports_util,exe_activity.2_ports_util,exe_activity.3_ports_util,exe_activity.4_ports_util,exe_activity.bound_on_loads,exe_activity.bound_on_stores,exe_activity.exe_bound_0_ports,inst_decoded.decoders,inst_retired.any,inst_retired.any_p,inst_retired.macro_fused,inst_retired.nop,inst_retired.prec_dist,inst_retired.rep_iteration,int_misc.clear_resteer_cycles,int_misc.mba_stalls,int_misc.recovery_cycles,int_misc.unknown_branch_cycles,int_misc.uop_dropping,int_vec_retired.128bit,int_vec_retired.256bit,int_vec_retired.add_128,int_vec_retired.add_256,int_vec_retired.mul_256,int_vec_retired.shuffles,int_vec_retired.vnni_128,int_vec_retired.vnni_256,ld_blocks.address_alias,ld_blocks.no_sr,ld_blocks.store_forward,load_hit_prefetch.swpf,lsd.cycles_active,lsd.cycles_ok,lsd.uops,machine_clears.count,machine_clears.smc,misc2_retired.lfence,misc_retired.lbr_inserts,resource_stalls.sb,resource_stalls.scoreboard,topdown.backend_bound_slots,topdown.bad_spec_slots,topdown.br_mispredict_slots,topdown.memory_bound_slots,topdown.slots,topdown.slots_p,uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274806,37528122,37320284,3354405,1108550,0,191506,394276,0,226663,340447,32725,0,0,0,0,0,0,0,0,36151,0,43001,0,0,0,0,908,0,270,0,6458672,12127688,123196833,2543460,2165457,49655492,196654809,197436350,3980955,3510727,3464604,7914407,5151073,5904534,6744994,4975645,34912634,11901555,8921209,6176991,3961346,11865258,8879343,6154588,3947334,21079550,21086735,37487144,0,38749693,8905037,8756401,6401479,34722945,24668500,24464711
0,0,0,32340849,279342,0,0,278331,22232024,32246796,32324771,1963942,576411,17715127,571487,133413,20820924,2991979,2860637,2363052,1893055,8115631,2084230,1146990,5690290,31633526,29150192,2750236,862096,0,193816,340168,0,209641,312194,32845,0,0,0,0,0,0,0,0,33288,0,44551,0,0,0,0,916,0,240,0,6528882,11946274,120215020,2399846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24010417,8101176,8016139,5911729,34538980,24665805,24674453
0,0,0,32513802,280010,0,0,278211,22992691,33172731,33229508,1847319,493322,18607266,531753,142151,21072706,3011156,2700178,2196714,1747671,7771629,2046370,1126723,5523228,28563985,28528126,2693264,845361,0,186540,420572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841356,12212039,122813706,2417035,2052749,50411086,196606364,196143027,3934226,3486531,3445516,7868336,5116243,5880043,6710442,4960906,34734387,12734480,9572277,6658713,4290082,12747664,9566954,6674032,4291808,20993255,20982509,35021496,0,35773986,8128858,8020427,5952235,34834236,25235927,24708252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132232,5576392,28803863,28596159,2702280,852406,0,190773,371862,0,227167,325723,33801,0,0,0,0,0,0,0,0,31996,0,42075,0,0,0,0,788,0,240,0,6517595,12013082,121243107,2493775,2306237,48783446,197138696,198087112,3956533,3736932,3646591,8713412,5470197,6181825,7215068,5302335,34389561,11805123,8802814,6071605,3906227,11850226,8871539,6115445,3922754,21228643,21115344,34725299,0,35386758,8003357,7999599,5914975,34676507,24472846,24477246
0,0,0,33827042,291905,0,0,290730,23180434,33473884,32452376,1702100,400533,17625424,471224,99484,20989181,2899421,2748305,2182373,1743035,7693949,2121444,1153864,5610056,28979056,28940200,3004992,998716,0,192679,349156,0,200755,369988,33534,0,0,0,0,0,0,0,0,32145,0,43434,0,0,0,0,870,0,269,0,6318413,11992139,117254614,2420197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35499559,8021195,8002097,5926970,34623540,24910683,24851880
0,0,0,32815471,282659,0,0,280380,22412300,32433238,32407462,1563247,282942,17509811,400075,101043,20748130,2864026,2770526,2353849,1859938,7843083,2129693,1174635,5691759,33184619,34320704,3268813,868090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,6616261,12272953,123976837,2629227,2290439,49717545,197868747,196797686,3998698,3486930,3464122,7926114,5151154,5893818,6744022,4981584,34900864,11889839,8921382,6159713,3972887,11886882,8914935,6170333,3971647,20876001,20869772,37572936,0,38833335,8793601,8571704,6240690,38239401,25079379,24735545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8121360,2242763,1118994,5696158,29206638,29128060,2768373,865167,0,194212,302691,0,197600,369395,33278,0,0,0,0,0,0,0,0,29526,0,47192,0,0,0,0,909,0,240,0,6586906,12193252,120821833,2329399,2093252,48982283,195728382,195298764,3985009,3520183,3482956,8033030,5231317,5966473,6787014,5063409,35251833,12794656,9676953,6696227,4345279,12761693,9653570,6735546,4349412,20893038,20905688,35347853,0,35973181,8156364,8073888,5991463,37629884,0,0
0,0,0,32526198,281217,0,0,278045,22232386,33146962,33185813,1750829,374503,18472800,463536,95992,20879852,2986036,2737557,2206647,1783164,7578208,2129043,1126097,5666783,29119755,29042031,2753727,862199,0,194379,304865,0,205070,331640,33623,0,0,0,0,0,0,0,0,30022,0,43522,0,0,0,0,914,0,288,0,6462465,11829792,122945454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21351482,35390028,0,36052978,8112126,8057381,5944586,34901153,24508345,24599490
0,0,0,33467796,289238,0,0,286215,22834708,32976201,32074332,1555371,255844,17464629,398545,94661,20502169,2815144,2723386,2198110,1780497,7696247,2140488,1133082,5750390,29374568,29546452,2798034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,225,0,6598445,12263442,121308605,2308673,2035315,48586829,193820254,194904584,4049825,3818753,3702222,8808559,5549923,6260836,7266915,5394444,37813173,11868522,8952137,6222845,4013388,11922388,9015665,6261274,4023536,20837163,20827304,34977369,0,35868964,8101103,8037986,5949210,34951247,24201719,24230586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066635,1702653,7466269,2047953,1118817,5630089,29047895,29047350,2744765,1000877,0,193427,330530,0,217191,361718,34830,0,0,0,0,0,0,0,0,25371,0,43100,0,0,0,0,983,0,240,0,6456662,12090015,121434107,2452640,2003171,48262327,193564159,193541497,4042480,3517370,3482037,7944683,5148081,5901378,6734276,5002094,37724987,12751072,9625084,6708039,4341208,12749581,9593188,6705510,3986293,20774318,20795439,35049759,0,36079651,8246650,8204206,0,0,0,0
