Value
67173
68699
68928
71542
70130
69765
73624
69683
71850
70969
70743
71923
68030
68307
71638
72489
68645
67309
69857
71083
72782
71377
69605
70074
71658
71260
68827
69146
70280
68207
70008
73111
70877
67678
67704
68142
67267
70436
72998
72397
71140
70642
67804
68321
71322
71956
71365
70288
72188
71358
68334
72781
71128
70374
71651
69486
69430
72571
72339
72141
69802
70291
71008
69086
70646
72148
72388
72363
70728
71680
70620
68756
69326
70448
70678
71543
68912
69686
70207
70979
70968
70457
69333
72315
72568
72086
72082
71338
71207
70393
72913
71490
73554
71036
71511
72838
72242
70552
70676
69531
71044
72811
