Value
70828
68508
66995
68676
66279
68591
69369
70012
69403
69861
70203
65166
67977
66495
68694
69222
69410
69357
65728
67963
67476
71130
69538
67979
64636
64566
66100
67834
68608
71289
68923
70711
65424
67819
67575
67592
67076
66306
68516
67625
68071
68485
70335
67992
67360
67097
66695
68331
67294
70931
67926
69737
65955
64954
66817
67147
69819
69406
69387
64739
65694
67351
69972
68476
69759
67102
64833
65075
68631
69000
69098
68808
65521
65118
69349
68326
68267
67227
66221
65012
66952
70598
69474
64782
66347
68230
65003
68996
70065
70260
66871
68496
65583
65492
69499
69814
69258
66049
68637
66406
