Value
70382
69403
67658
68594
68802
71258
71222
70783
70089
69905
68829
69591
72163
70765
68608
70626
68238
67971
71710
70375
70681
69747
69567
68221
72488
69877
68374
68200
68461
69148
69598
71949
72026
70516
68038
68992
71893
69959
69218
68588
70124
70193
72645
70618
68427
69065
70333
70240
68694
69715
67592
72197
67663
68193
69576
67705
67147
69804
72296
67340
69852
70907
71015
69127
67893
69064
69847
70523
67237
68417
68519
72150
69688
68911
67697
71768
68435
66747
68818
71558
69591
69639
70627
66445
66875
68434
70125
69229
70243
72796
68682
67066
66467
68175
69678
69188
69680
66303
65972
67949
68306
70352
70351
69911
66053
66273
67675
69404
68821
67982
68220
69435
66559
67831
67338
69337
68711
67591
67922
