Value
70803
71975
68926
69266
68615
70173
71143
70522
68407
67608
69896
72900
68992
71464
71181
72241
73213
71370
68707
69064
68751
70357
71628
71326
71319
70124
71029
71950
70984
70233
69414
72453
71619
72545
73949
70464
69636
70691
68088
71416
71407
73453
70801
71646
72055
68345
68372
69819
72135
72514
69875
68962
69533
67651
71161
73278
70756
70014
72325
69517
69142
70926
71778
71924
73201
71778
71540
70299
72256
70368
70203
70234
72363
72235
71848
73046
69577
70442
72137
71154
73073
74356
70431
71512
71983
72602
70014
70262
74068
71847
72081
69711
70477
71819
70527
69579
73831
72599
70836
71274
71448
69998
71132
71753
68904
73476
