Value
71472
69838
70136
68344
72076
69515
71167
68436
69791
70180
68867
71478
68931
69659
68122
68714
70317
70125
69536
70810
70465
71431
71014
72107
69420
68529
69767
69902
69974
69424
71744
66067
71227
68973
68139
69230
68453
69440
70247
72269
66951
67344
67458
70731
68945
69529
69067
71877
67251
68662
68045
69511
68138
69402
72323
66067
68397
69528
68734
69107
69264
65680
68006
67974
67317
69003
68802
70180
65818
68034
70026
71067
70643
65959
69130
66100
66959
68765
67218
70764
66179
67500
65864
68013
71080
69017
67713
67439
67669
66648
70036
69753
69535
67333
66730
66027
69570
70153
67400
70986
66512
67270
72374
70267
