cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1193220,1037442,1984956,1394468,441684,4472775,893737,930843,314812,309933,875211,852864,4018
1138254,1145101,1077350,1114886,238476,4874590,743924,776272,453183,486058,1431812,1632283,3860
1347945,1699455,2265656,1411823,347875,4414917,713468,733468,521104,556098,1344999,2306540,4849
1217015,892954,1567334,1103110,332285,3868674,479691,507074,94645,204898,841869,2436058,5180
1090130,1369268,1771433,1303158,350516,4758832,728319,762503,396132,378319,662812,887440,4007
1132753,1269821,1522317,1166024,352012,5492980,930072,961143,526084,577754,1826867,2433188,4065
1171543,962380,1550940,961526,233475,2863623,374663,489190,262378,316462,1236378,2310672,4915
1355888,1170777,1675027,1222310,351355,4336988,498699,520969,186157,267532,867228,2253146,4531
1129627,1741176,1995755,1502317,351227,5172534,716313,748253,519203,493585,735666,840969,3812
636913,699006,1276763,941209,340250,4152807,718637,751069,282387,340211,1240870,1567773,2911
1662640,1070637,1645913,1168282,237355,3655984,495198,742660,323028,383781,1570719,3049053,5665
1479202,1768118,1977958,1492049,340908,5201027,707048,507190,411808,450134,1171984,2465056,4799
927437,1082523,1658046,1579543,458070,5536533,934458,978740,430798,423637,993839,938641,4134
743244,761831,1322416,989959,352814,4342740,711789,736959,305008,343176,1279590,1641583,3125
1563434,1819771,1665467,1339202,127028,4752291,499661,776115,618100,658720,1657478,2408610,4399
1265080,1204113,1758661,1288697,356910,3785366,500707,284930,248648,289302,1254235,2316015,5110
1316118,1209197,1987215,1363721,450831,4280314,911606,951762,261173,307277,485707,1641700,4189
921035,1675318,1606375,1521540,458814,5940170,964174,1002909,641632,686015,1591504,1606199,2993
1270073,984912,1598200,975109,125451,3578734,501332,747356,309659,363586,1259443,2372842,4855
1255164,1223584,1971482,1368568,434605,4037464,681568,493150,261005,315636,1218321,2435357,4827
1428479,1767219,1919401,1465355,350949,5303706,726493,758734,461655,496570,738073,1562736,3675
676019,1041709,1382811,1311424,464778,5008106,926780,959772,413334,483614,1326634,1635962,3059
1246456,963804,1570584,867500,123264,2820305,493790,759443,278569,319956,1260628,2381067,4824
1431783,1640213,1860516,1403761,351233,4861863,500779,285094,337382,425806,1379871,2267827,4443
1351493,1569853,1861127,1380873,342528,4691986,697746,729435,382422,390984,633526,921681,3773
652936,843892,1210216,1117464,333930,3944008,706017,739229,275911,320712,852056,849813,2944
1408199,1441857,1820515,1058532,237223,4127238,731786,984892,456944,516286,1698766,3067765,4465
