mem_load_retired.l1_miss
44546
42956
43375
43408
46706
43563
44996
43675
43516
44156
45077
45691
45332
43114
45774
44647
45886
44557
43351
42907
45661
44815
45626
43798
43415
44271
45995
44465
42852
43506
44741
44170
42948
45476
43467
44002
44504
43972
43750
45222
45652
46212
44382
45558
44345
43062
43129
45511
43978
45777
43941
44444
45423
45499
45015
45563
44917
44301
45328
45113
42945
44060
45167
45065
45002
45720
46221
43677
43853
45618
44064
43959
42628
44219
43629
42979
42614
44027
45732
42781
43913
45127
45041
44599
44686
44166
45561
46295
45633
45970
44785
45663
44602
43059
44842
43890
45504
46243
45816
43960
45223
44561
45605
43208
45036
43740
45974
43515
44793
44808
45674
43994
45284
46433
44399
44115
44644
44848
43039
43277
44565
43988
44684
45869
46379
46269
45847
46266
44766
45474
45139
45959
45046
46216
45622
46472
46039
45500
45144
45842
45288
44020
46338
45328
43770
45505
46874
46158
47024
45542
46414
45943
44886
44840
45690
44243
45441
43181
42687
45050
43737
42854
44087
44439
43954
44972
43485
45074
43817
44838
44773
44207
43705
45427
45114
44089
44303
44527
44110
43567
44125
46868
45589
44509
46053
43657
45638
44005
43976
44604
44550
44859
42765
43764
45703
44343
44337
45463
44323
45514
44348
44262
44811
43478
45128
45452
43243
45385
45420
44928
47011
43317
45377
44924
45166
45297
44703
44922
43419
44376
45469
44067
43780
43335
44074
44856
43940
43638
44618
44251
43483
44106
45411
44688
44933
45586
44269
44175
44090
44488
42827
45447
43694
44498
45059
44406
43840
43798
44741
43970
45951
42616
45206
44844
44563
44681
43877
44204
42830
44803
45377
44143
45344
43320
45377
44404
45116
45600
43684
44722
44259
45255
43783
45010
45426
44436
43058
45006
43731
44638
44186
44520
45005
43602
44976
44648
44385
43884
45259
44521
44593
43275
44375
44010
44011
44054
46044
44313
45115
44141
44739
44395
45000
43804
43484
44925
44642
43459
44898
43028
43812
44251
43792
43918
44736
44432
44041
43446
43503
45014
44037
43396
43175
44682
42875
44816
44623
43675
44456
45050
44633
43840
43992
44097
44782
45216
44125
45032
44259
44613
43912
45305
44891
45162
44754
44348
45046
43071
44853
45121
44515
44128
45524
45089
44748
44290
44807
43518
43949
43281
44754
43167
44872
43513
43987
44021
44478
43075
44633
44814
45417
44756
44842
43964
45596
45372
43905
45290
44860
44184
43773
43592
44463
44626
44668
44256
44593
44950
44168
44475
44529
44934
44415
44520
46466
44644
45561
44537
44780
44297
44365
46160
43765
44419
44567
44336
44951
45087
43987
45290
45019
43462
45130
44789
43997
44952
44482
46015
43907
44583
44358
44738
45769
45340
46118
45624
43939
44474
44970
44492
45352
44449
45540
44858
44739
45776
45057
45123
44710
46075
44699
44849
44338
44748
44541
44071
45554
44592
45688
43768
43065
43908
44589
44072
43490
44428
43396
44833
44682
45457
44306
44278
42607
45097
45171
45608
45638
44243
45670
44457
45898
45397
45236
46088
44798
45713
43896
46104
46307
46142
45068
45665
45263
45306
45891
46341
44517
45995
44699
45438
45292
45400
45479
44961
45274
45301
46282
44979
45851
44131
44859
45567
44606
46584
44760
44490
45949
46066
45483
46236
45224
45514
44953
46315
45021
45367
44792
44695
44277
46208
44631
43799
44778
44707
45525
45455
43189
44594
44918
44122
45683
43854
44465
43941
44446
44339
43684
45723
44488
44125
44688
44078
44735
45381
44359
46052
44943
44990
45547
45781
42776
42970
45588
43948
44961
42691
45588
43441
42844
42772
43840
44197
44247
43964
43702
44843
44911
44770
44221
45748
45100
44637
44895
43747
44932
44278
44093
44950
44517
43894
44063
44608
44407
44920
44283
45486
44567
45001
45301
44143
45075
45296
45514
45222
45579
44764
44107
44100
44526
44272
45308
45308
42841
43610
44052
42936
44516
44394
44765
43414
43694
44196
45576
45625
44657
43575
43819
44907
45327
43563
44472
43673
44847
44076
45779
44909
44710
44854
45909
44252
42829
43955
44334
45134
45255
43723
43998
43005
44445
43359
43554
44231
44685
45298
43606
42952
43055
43443
43871
42825
44473
44171
45724
43668
45153
44004
44422
43287
45721
44779
44499
44194
43772
45466
45144
42720
44679
43143
45047
44321
45581
44387
45374
44953
44598
44860
44515
45620
44997
44074
44218
46131
44439
45210
43753
45533
44038
44419
44149
46168
44309
45125
45165
45487
44322
45915
43914
45297
46381
45111
45625
44283
46736
45721
45745
46006
45764
44898
45582
44924
46014
44109
46618
46432
44136
45608
46370
46950
46572
45712
46911
46604
46584
44767
45461
46844
46916
44451
45635
43913
44459
44175
45148
46464
46112
45312
44401
45234
45171
44943
45264
45608
45873
44591
45427
45286
44420
44488
43089
46830
45906
43777
44890
46573
44353
44818
43609
44257
44985
42774
45759
43065
44149
45682
45758
44983
45373
45200
45824
45574
45603
44961
44933
45289
44553
45555
45367
45327
45376
45371
45662
45270
44915
46338
45737
44017
43608
45709
45246
47016
45868
45985
45886
45228
46700
44391
45116
44914
43846
44274
45472
44140
42958
44151
42604
44548
44558
45297
44617
44124
46092
44558
45857
43661
44210
45425
43653
44340
45214
43233
44040
44364
43922
43815
44139
44737
44848
44330
44815
44056
44293
45001
44179
45491
43780
44601
45115
45599
44679
44734
44891
45223
43176
43936
43234
44282
43046
45115
44337
44243
45103
43852
45711
43186
44357
44939
44244
44770
45771
45445
46257
45226
44508
43676
46239
46097
43610
43019
45255
44313
44153
44238
43912
45475
43847
44883
45593
43779
45228
44686
45634
46862
44528
45248
44411
43862
44098
44664
45309
44979
44854
44681
43289
43730
45105
44907
45044
44799
45132
44212
44681
44971
44218
44973
46007
43491
45851
45108
42917
44753
43183
42691
46364
44906
43949
43505
44779
43264
42988
43063
42738
43715
44891
44704
43108
44208
44066
44049
43891
43120
43981
43617
43453
46118
44394
44955
44491
46022
45062
44622
44771
44576
45539
46632
45843
45430
45716
44241
44980
43955
43307
44500
43855
45896
44947
43225
45574
44189
43784
44365
44508
44175
44396
44704
43691
44021
43780
44073
44741
42844
43516
45490
44851
44671
45527
45033
43973
44691
44689
43622
44795
44726
44158
44603
44922
43576
44861
44658
45719
43373
43592
44355
44063
44085
43495
44916
45242
43448
45797
45126
45251
44214
42782
43729
44989
42915
43014
43690
44787
45179
44377
42750
44819
43832
44008
44074
44890
44839
43800
44979
44388
44047
44340
44538
45308
45071
44758
46197
44997
44222
45254
43589
45285
44419
44585
44216
44788
43845
44238
45677
47026
46447
46228
45390
45391
45195
46098
45817
45988
46130
46514
45860
45770
45718
45912
46564
45393
45615
45093
45834
45991
46100
46114
46481
46117
46306
44989
46891
46304
45526
44327
46007
44715
44988
44979
44659
45363
43902
45050
44683
44400
45783
44888
44456
45417
44174
45329
44814
44686
46255
45054
45664
44263
44806
46038
44803
45487
44924
45004
44620
44375
45435
45786
44789
44675
46153
44973
44958
45442
44221
44770
44872
43918
45955
45929
44596
45886
44102
43156
45562
45809
46422
44230
45150
45434
46239
44526
45495
46098
45787
44768
44786
45946
45710
45469
45705
43826
45185
43066
44519
43674
46021
45243
46101
44749
45395
45964
44796
45538
45658
45052
44736
43591
45215
44613
44712
45437
45160
44849
45212
46293
45347
43878
44660
44049
44531
44102
46419
45804
45775
44583
45005
45124
45044
45120
45904
44176
44911
44964
44048
44920
46105
45438
44485
44920
44602
44796
44437
45378
45613
44426
44662
45336
45557
46583
44227
43876
44464
44351
46573
44125
43878
43916
45769
45169
44817
44028
44845
45058
44989
45136
44599
45083
45440
44838
45582
45383
46241
45223
45365
45268
45597
44926
45507
46838
43466
43901
45440
45339
44344
44135
43450
45778
44047
42587
43347
44988
45202
44844
43597
44725
45376
45021
46377
45839
44575
45459
45181
45330
45685
44463
43410
42759
45835
44419
43516
44367
44971
45810
45078
44426
45183
45002
44601
44049
44179
45927
45389
45461
44242
43933
45594
45423
44889
44769
44638
44951
42965
45177
45341
45031
44108
43759
46490
44897
44715
43896
44590
44028
44440
44337
44794
43463
45208
45080
44834
44983
45329
45228
44717
45415
44230
45189
43630
45355
43521
46181
45041
43824
44896
45373
45514
45485
45456
45790
44929
45665
46290
45341
45437
45013
45774
45680
45584
44893
45344
46587
45989
44823
44523
45156
46044
45351
46506
45544
46469
45691
44632
44010
46270
45402
44725
45870
45363
46504
44561
44702
45277
45688
46223
45823
44477
44818
45762
46234
44412
46782
46207
45628
45370
44843
45411
46381
44297
44696
46012
45841
45579
45892
44613
45609
45207
46087
45490
44797
45504
45433
46695
44488
45211
44614
46306
46501
45034
46290
45372
45472
45581
43905
44304
44088
44459
45726
44394
44916
44591
42851
45167
43885
43427
44841
44755
46358
43603
44237
44681
45383
45080
44503
43735
45527
43881
45646
45899
43714
44521
44494
44936
44421
44675
45159
44231
45706
45569
46116
44437
44609
44992
45403
43436
45711
44823
44334
44146
45150
45531
45675
44976
45132
43772
44266
44456
43700
44731
46144
45251
45315
44922
45024
45183
46252
46219
43934
44805
45361
46026
45157
44948
45162
44273
45344
44657
46287
45685
45479
44931
43978
44708
46676
43438
45190
44844
44728
44898
44414
45901
44066
44451
43859
44481
45265
45287
45476
45414
44502
44199
42759
45196
46377
45275
45278
45156
45508
44632
44920
43560
44252
45061
43285
44666
44461
44037
45713
44186
44755
43664
45573
44705
45935
46118
45853
46259
44921
45613
44972
45393
45493
45169
45430
44898
45666
45491
45639
45991
45927
45355
46593
46307
44568
44310
43800
45163
44504
44689
43452
44550
44417
44113
44785
43102
44414
44838
45487
43913
43550
45041
44643
45089
43015
44136
45287
44293
45558
45087
44281
43805
44805
43604
45111
44808
45466
44152
