mem_inst_retired.split_loads
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
59
60
60
60
59
60
63
60
60
60
60
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
59
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
59
60
60
59
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
59
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
59
60
59
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
59
59
60
60
60
59
60
60
59
59
59
59
59
59
59
59
59
59
59
59
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
59
59
60
60
60
60
60
60
60
60
60
60
62
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
59
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
59
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
59
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
59
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
61
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
60
60
59
59
59
59
59
59
59
59
60
60
60
59
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
59
60
60
59
60
59
60
60
59
59
59
59
59
59
60
60
60
60
60
60
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
59
60
60
59
59
60
60
60
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
59
60
59
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
59
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
59
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
59
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
59
60
59
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
59
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
59
60
60
60
60
60
60
60
60
60
60
60
60
60
