mem_inst_retired.all_loads,mem_inst_retired.all_stores,mem_inst_retired.any,mem_inst_retired.lock_loads,mem_inst_retired.split_loads,mem_inst_retired.split_stores,mem_inst_retired.stlb_miss_loads,mem_inst_retired.stlb_miss_stores,mem_load_completed.l1_miss_any,mem_load_l3_hit_retired.xsnp_fwd,mem_load_l3_hit_retired.xsnp_miss,mem_load_l3_hit_retired.xsnp_no_fwd,mem_load_l3_hit_retired.xsnp_none,mem_load_l3_miss_retired.local_dram,mem_load_l3_miss_retired.remote_dram,mem_load_l3_miss_retired.remote_fwd,mem_load_l3_miss_retired.remote_hitm,mem_load_l3_miss_retired.remote_pmm,mem_load_misc_retired.uc,mem_load_retired.fb_hit,mem_load_retired.l1_hit,mem_load_retired.l1_miss,mem_load_retired.l2_hit,mem_load_retired.l2_miss,mem_load_retired.l3_hit,mem_load_retired.l3_miss,mem_load_retired.local_pmm,mem_store_retired.l2_hit,mem_uop_retired.any,longest_lat_cache.miss
184995,97877,271011,2047,52,67,0,0,17869,0,0,171,290,0,0,0,0,0,0,7545,164079,9385,8754,885,285,0,0,390,287795,0
179759,96006,266717,2016,60,90,30,7,106297,142,0,81,7,0,0,0,0,0,0,7635,168496,10053,9445,518,90,0,0,427,278522,0
713211,372425,1863210,41915,67,90,0,0,18051,60,0,74,29,0,0,0,0,0,0,6725,170780,9810,10091,90,0,0,0,352,275999,0
1307495,388617,1093569,2067,60,60,0,0,16953,0,0,7,22,0,0,0,0,0,0,6952,163789,9302,9654,0,0,0,0,945,2333252,0
176631,94457,263130,1987,60,60,0,0,17531,135,7,7,29,0,0,0,0,0,0,7440,981669,32404,52625,435,22,0,0,427,278298,10
181941,96339,268908,2052,60,60,0,0,16840,0,0,0,0,0,0,0,0,0,0,25331,975555,10075,9587,0,0,0,0,442,288187,0
179318,95821,266377,2062,60,52,0,0,62809,255,0,240,0,0,0,0,0,0,0,7534,163629,9857,9385,442,15,0,0,427,279780,0
181874,96215,1043697,21428,82,135,22,0,19168,97,0,195,59,0,0,0,0,0,0,6892,163473,9354,9324,112,15,0,0,435,290251,0
1256140,651961,1830225,21477,60,60,0,0,17261,0,0,0,0,0,0,0,0,0,0,7763,166872,9880,9054,473,0,0,0,608,1266272,5
180897,96758,269511,1997,60,60,7,0,16543,52,0,52,7,0,0,0,0,0,0,7230,166122,10188,31122,0,0,0,0,705,1254924,0
186281,100190,277522,2186,52,67,15,0,17133,135,0,37,0,0,0,0,0,0,0,42084,1742989,31248,31226,22,0,0,0,360,286350,0
180072,96375,271174,2045,60,60,7,0,18878,127,15,202,89,0,0,0,0,0,0,6895,163808,9363,9490,0,0,0,0,405,280851,0
182207,97569,269823,1982,75,97,22,0,62039,150,0,30,15,0,0,0,0,0,0,6667,159041,8784,8356,270,30,0,0,367,283730,0
717211,664816,1866668,42107,75,60,0,0,18477,157,0,195,22,0,0,0,0,0,0,7515,166595,10316,9422,412,7,0,0,315,281872,10
715321,372760,267034,2027,52,52,0,0,17873,150,0,225,0,0,0,0,0,0,0,6637,162782,9092,8769,240,0,0,0,885,2236209,40
183843,98030,273520,2162,60,60,0,0,17689,157,0,210,0,0,0,0,0,0,0,25053,933531,53021,52667,750,0,0,0,322,281203,0
178734,95615,268545,2117,52,60,0,0,17711,157,0,337,22,0,0,0,0,0,0,24543,167188,10000,9640,270,37,0,0,345,277754,0
179242,96027,266166,2037,52,52,22,0,60807,90,0,195,0,0,0,0,0,0,0,7200,162338,9369,9444,300,15,0,0,345,276045,0
184180,375237,1053322,38008,90,97,75,0,17681,165,0,217,0,0,0,0,0,0,0,6922,176627,10473,9835,420,15,0,0,390,294029,0
1255381,651772,1051962,21529,60,60,0,0,17809,150,0,232,0,0,0,0,0,0,0,6982,165858,9940,10225,337,0,0,0,578,2235950,0
185870,99413,275801,2040,60,60,0,0,17317,0,0,0,0,0,0,0,0,0,0,6955,167742,30493,30208,465,0,0,0,397,285851,10
179176,95771,266446,2097,60,75,7,0,17982,262,0,217,0,0,0,0,0,0,0,42653,926614,30369,9024,435,7,0,0,442,280393,0
180411,94893,264720,2062,60,60,7,0,61175,15,0,0,0,0,0,0,0,0,0,6824,162293,9377,9002,322,0,0,0,397,279991,5
181723,97029,269332,21519,75,97,7,0,62910,270,0,427,7,0,0,0,0,0,0,7425,164010,9535,8979,518,0,0,0,412,285505,0
1125468,635914,1784499,39929,60,60,0,0,17531,52,0,135,7,0,0,0,0,0,0,7012,177151,10383,9520,510,0,0,0,412,1261189,0
717782,97105,270891,2157,52,60,0,0,18327,337,0,367,112,0,0,0,0,0,0,7703,167165,10406,9880,510,7,0,0,668,1253297,0
178177,95341,265877,2027,60,60,0,0,17763,165,0,187,0,0,0,0,0,0,0,24363,1694592,52075,30813,262,0,0,0,405,276717,0
182407,99716,272788,2102,52,52,0,0,18117,52,0,150,0,0,0,0,0,0,0,7132,160173,9437,9092,585,60,0,0,405,289400,0
182514,96249,268249,2042,52,90,7,0,104865,172,0,165,0,0,0,0,0,0,0,6734,164643,9257,9355,45,0,0,0,345,290615,0
717549,372849,1042184,40807,52,82,15,0,18877,142,7,82,0,0,0,0,0,0,0,7210,163464,9221,8905,307,67,0,0,412,284391,0
1721432,361373,1014810,5999,60,60,0,0,18357,120,0,67,0,0,0,0,0,0,0,6599,162834,8957,9017,0,0,0,0,1239,3084726,45
182399,97493,267455,2037,45,60,0,0,16975,45,0,75,0,0,0,0,0,0,0,7290,930420,31218,51857,488,97,0,0,375,283741,0
179500,96102,265442,1962,37,37,15,0,17809,30,0,30,37,0,0,0,0,0,0,24535,932166,10308,10030,337,105,0,0,337,278920,0
179719,99061,274085,2187,52,52,0,0,59665,30,0,52,15,0,0,0,0,0,0,6689,163276,9324,8987,307,30,0,0,360,278379,0
185386,99080,1055029,21614,75,135,22,0,61491,210,0,352,90,0,0,0,0,0,0,7185,167012,9760,10037,630,0,0,0,375,279792,0
1253999,651004,1825712,21639,52,52,0,0,18461,45,0,52,0,0,0,0,0,0,0,7620,165217,9640,9152,518,0,0,0,690,1256215,0
570403,95997,267124,1982,60,60,0,0,16960,105,0,195,0,0,0,0,0,0,0,7327,167744,9797,30369,45,0,0,0,645,1251269,25
176817,94545,267561,2067,52,52,0,0,17846,255,0,292,52,0,0,0,0,0,0,42202,1698351,31405,30625,352,60,0,0,420,275720,0
176609,94502,266203,2016,60,60,0,0,18646,202,0,240,0,0,0,0,0,0,0,7761,164105,9866,9506,307,75,0,0,412,272725,0
188479,99379,276851,2147,67,90,0,0,66258,105,0,60,0,0,0,0,0,0,0,7492,164275,9340,9287,180,22,0,0,375,290865,0
723708,377189,1832295,40911,75,97,0,0,18695,37,0,60,52,0,0,0,0,0,0,7789,162063,9280,9159,75,0,0,0,435,291779,0
721220,375045,1049960,2037,45,52,0,0,17178,75,15,90,45,0,0,0,0,0,0,7538,167140,9543,9189,150,0,0,0,938,2237026,5
177722,94445,265059,1992,52,75,0,0,17147,127,0,7,7,0,0,0,0,0,0,25362,972618,37698,53877,180,37,0,0,405,276087,0
186808,97443,271267,2027,45,45,15,0,18154,67,0,52,7,0,0,0,0,0,0,25630,166279,9407,9287,240,67,0,0,405,287237,0
179593,96152,266225,1972,45,45,0,0,61399,52,0,67,7,0,0,0,0,0,0,7612,169917,9715,9339,427,0,0,0,472,283372,0
181121,374619,1050546,21418,82,90,15,0,18079,22,0,0,15,0,0,0,0,0,0,7247,168305,9715,9212,540,0,0,0,360,281353,0
1253444,650699,1048794,21584,60,97,75,7,54350,217,0,292,75,0,0,0,0,0,0,7433,165229,10000,9902,150,0,0,0,690,1253214,0
177814,96529,268922,21434,67,90,22,0,17804,270,0,322,0,0,0,0,0,0,0,7811,178902,31248,30971,187,67,0,0,630,1251562,0
180001,96267,267712,1997,60,60,0,0,16547,30,0,0,0,0,0,0,0,0,0,42545,927153,31218,30955,427,15,0,0,375,279330,0
179245,96007,273039,2052,45,45,0,0,61880,45,0,120,30,0,0,0,0,0,0,7373,172669,9294,9084,240,45,0,0,397,284644,0
186512,99430,277313,21554,75,97,7,0,62482,390,0,285,30,0,0,0,0,0,0,8014,174565,9482,9084,352,0,0,0,382,287144,0
721706,650115,1823769,40875,67,52,0,0,17140,15,0,105,0,0,0,0,0,0,0,7902,176967,10413,9797,675,157,0,0,397,1263476,0
715569,373009,274026,2152,52,67,7,0,18537,322,0,210,45,0,0,0,0,0,0,7805,171641,9535,9159,548,7,0,0,638,1255235,0
178863,96444,268683,2072,60,60,7,0,19265,165,0,240,0,0,0,0,0,0,0,43005,931208,51985,30700,457,67,0,0,360,281130,0
183500,97749,269231,2072,52,52,0,0,19685,195,0,255,22,0,0,0,0,0,0,7746,174193,9632,9039,518,7,0,0,405,285603,0
183341,98054,272619,2137,60,97,15,0,105089,75,15,285,15,0,0,0,0,0,0,7813,178084,9978,9197,390,0,0,0,397,284675,0
713536,371775,1042602,40855,60,82,15,0,18275,45,0,60,0,0,0,0,0,0,0,7633,181194,10779,9633,360,60,0,0,375,273532,0
1253910,373752,1047703,21488,60,60,0,0,16449,60,37,217,82,0,0,0,0,0,0,7828,175136,10859,9302,525,97,0,0,645,2230802,0
179215,97312,270798,2042,52,45,0,0,16359,150,0,82,30,0,0,0,0,0,0,25316,1701659,53152,31203,307,37,0,0,450,278276,0
179562,96306,271318,2057,52,52,0,0,16442,45,0,232,30,0,0,0,0,0,0,7098,172402,10778,9970,255,75,0,0,412,278780,0
180345,99115,275762,2077,60,52,15,0,65398,112,0,120,67,0,0,0,0,0,0,7284,177704,10666,9482,22,52,0,0,382,284477,0
186617,100367,1057315,21523,67,127,0,0,62293,142,7,285,30,0,0,0,0,0,0,7463,172621,10591,9565,0,0,0,0,412,291642,0
1314161,680869,1913973,22630,60,60,0,0,17125,202,0,75,37,0,0,0,0,0,0,7090,175238,10695,9775,67,30,0,0,630,1303722,0
736998,93569,260930,1972,60,75,0,0,15736,285,0,75,52,0,0,0,0,0,0,22464,171985,10643,31623,105,7,0,0,690,1298528,0
179445,98191,272671,2132,60,52,0,0,17605,187,0,157,30,0,0,0,0,0,0,24714,1728354,33511,32494,435,52,0,0,405,277664,0
178946,96071,267104,2050,60,60,0,0,16372,22,0,210,90,0,0,0,0,0,0,7254,175349,10642,10220,135,0,0,0,405,277941,0
179524,96198,266985,1982,67,90,0,0,82701,232,0,187,90,0,0,0,0,0,0,7485,171623,10583,10457,75,30,0,0,382,285736,0
747750,387180,1903436,43039,67,90,0,0,18109,127,0,345,0,0,0,0,0,0,0,7365,178780,10783,10329,585,0,0,0,352,287104,0
749681,393222,1102524,2162,60,60,0,0,18566,202,0,210,0,0,0,0,0,0,0,7969,176142,11135,10695,420,0,0,0,908,2293339,0
180307,96627,267074,2062,45,45,0,0,17733,142,0,307,0,0,0,0,0,0,0,43542,1692901,32890,53663,698,0,0,0,337,279983,0
180055,97553,271484,2152,60,60,0,0,17973,172,0,360,0,0,0,0,0,0,0,7701,172910,10249,10129,52,15,0,0,345,283658,0
184085,98224,271554,2157,52,52,0,0,60431,112,37,225,0,0,0,0,0,0,0,6643,173084,10204,10196,337,0,0,0,427,294179,0
180215,124220,1047220,21508,97,127,22,0,17411,157,7,105,30,0,0,0,0,0,0,7269,171639,10249,10227,67,45,0,0,367,276372,0
1248278,648171,1044562,21454,52,67,7,0,17441,112,0,75,37,0,0,0,0,0,0,6941,170738,10003,9951,67,0,0,0,720,1258041,60
182656,97311,273107,1996,60,60,0,0,17977,300,0,112,22,0,0,0,0,0,0,24567,947616,53714,53237,337,7,0,0,660,1260475,20
183336,98408,273656,1997,60,60,0,0,16307,157,0,60,30,0,0,0,0,0,0,24430,170773,10673,10390,111,0,0,0,465,285952,0
185328,99340,276327,2122,60,60,0,0,17996,337,0,240,292,0,0,0,0,0,0,6757,185596,11276,10613,625,67,0,0,367,280572,0
187301,100111,278762,2087,67,90,67,0,60356,210,0,300,67,0,0,0,0,0,0,7500,172786,10949,10249,260,0,0,0,450,284242,0
713790,662997,1862036,41997,75,60,0,0,17779,247,0,210,37,0,0,0,0,0,0,7334,190267,11544,11135,268,0,0,0,322,279662,0
713776,372923,267668,1982,60,60,0,0,16600,0,0,112,67,0,0,0,0,0,0,6569,173942,10740,11001,89,22,0,0,697,1379728,0
680427,359252,281610,2112,60,60,22,0,18628,142,0,240,0,0,0,0,0,0,0,40953,938717,53409,32160,1079,525,0,0,758,1194199,70
179407,95791,267066,2147,60,60,0,0,17290,195,0,330,30,0,0,0,0,0,0,7170,174033,10375,10479,305,67,0,0,390,284062,0
182128,96863,269674,1982,52,52,7,0,104011,322,0,90,37,0,0,0,0,0,0,7005,170632,10375,10047,387,0,0,0,397,291793,0
186758,374966,1054072,41899,90,97,877,0,18063,22,0,180,90,0,0,0,0,0,0,6413,163072,10397,10457,217,0,0,0,390,286423,0
1261258,651922,1056473,22029,52,67,0,0,16855,285,0,240,97,0,0,0,0,0,0,6741,170717,11648,11954,178,0,0,0,705,2247060,0
180254,99182,276327,2242,60,60,15,0,17441,112,0,210,0,0,0,0,0,0,0,23958,1429257,54544,33757,640,0,0,0,367,279755,0
180742,96448,268578,2067,60,60,0,0,17944,195,0,337,22,0,0,0,0,0,0,6869,165165,10219,10144,409,0,0,0,382,280399,0
178319,96242,267713,1987,52,52,0,0,59375,157,0,270,15,0,0,0,0,0,0,6907,163636,10301,10316,104,0,0,0,367,276060,0
185272,96525,268798,22029,75,135,22,0,62647,315,0,420,0,0,0,0,0,0,0,7860,164771,10598,9973,640,0,0,0,450,288879,0
1264839,654847,1843461,41988,60,60,0,0,17899,285,0,382,0,0,0,0,0,0,0,7492,175582,11291,10375,364,0,0,0,367,1270871,5
725451,99211,277670,2167,60,60,0,0,18282,217,0,390,0,0,0,0,0,0,0,7200,936678,31207,30775,469,14,0,0,630,1271895,5
184151,98202,273776,2146,60,60,0,0,17583,150,0,543,50,0,0,0,0,0,0,170299,7141546,183329,54076,260,66,0,0,375,286694,0
189636,100926,276548,2172,60,52,0,0,18709,247,0,285,15,0,0,0,0,0,0,6719,164245,10792,10539,566,0,0,0,300,287714,0
192436,100431,279823,2077,75,97,180,0,60686,90,7,232,90,0,0,0,0,0,0,6704,163290,10323,10539,230,0,0,0,472,287226,0
725507,654922,1848088,42185,75,75,0,0,18919,225,0,322,0,0,0,0,0,0,0,7673,165105,10190,9527,744,44,0,0,315,281899,20
721283,374690,269447,2162,60,75,0,0,20699,322,0,405,0,0,0,0,0,0,0,7793,163607,11001,10062,655,0,0,0,863,2246439,0
184937,98885,275747,2057,60,60,195,0,56083,247,0,300,7,0,0,0,0,0,0,41947,941303,52087,51573,320,0,0,0,360,288139,0
184406,98819,1054031,21994,75,97,0,0,16517,375,0,217,7,0,0,0,0,0,0,7185,170231,10822,10703,148,0,0,0,330,278218,0
185516,99205,276388,2157,60,60,0,0,103406,255,37,255,7,0,0,0,0,0,0,7508,164776,10740,10033,655,0,0,0,337,280290,0
180681,374236,1059069,42102,90,97,22,0,17200,150,0,217,0,0,0,0,0,0,0,7462,168366,11164,10986,558,7,0,0,330,280763,0
1259171,652164,1054917,22053,60,60,0,0,17852,210,0,337,7,0,0,0,0,0,0,6899,168417,10139,10961,89,0,0,0,600,2243407,0
183000,100541,280501,2227,52,52,0,0,17951,172,0,315,180,0,0,0,0,0,0,24558,976151,51849,30888,931,394,0,0,375,279775,0
188102,100736,273571,2127,60,60,0,0,16952,277,0,255,22,0,0,0,0,0,0,24543,163787,9430,10457,230,29,0,0,442,293846,0
183279,97780,267636,2072,52,52,0,0,58686,0,0,0,0,0,0,0,0,0,0,6862,170444,11554,12277,1809,1273,0,0,405,284831,0
5341007,3444571,0,0,0,0,0,0,0,0,398,726,16744,0,0,0,0,0,0,0,0,0,1523,379,2563,103,0,1853,5261411,3995
330488,169763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,500634,1
511947,262967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,775882,0
398730,204638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,603829,0
423185,217014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,640677,1
414845,212909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,628232,21
709520,364878,1009467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1075602,20
428996,220361,622181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,650015,0
327158,168039,474468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,495585,0
480013,247298,696870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,727932,36
534707,265822,762914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,801989,2
347964,178584,504476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0,0,0,0,0,0,73,527066,0
322691,165801,468062,12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,130,489025,0
443220,227410,642503,16594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,671180,1
330283,152955,456315,8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14505,0,0,0,0,0,0,0,0,486469,0
17663,8248,25204,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13461,0,0,0,0,0,0,0,0,26808,0
311627,151932,440982,9058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95432,0,0,0,0,0,0,0,0,211403,129
20121,9319,28617,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7958,0,0,0,0,0,0,0,0,0,0
83816,29270,102573,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9856,456564,0,0,0,0,0,0,0,0,0
20404,9474,28750,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,396149,0,0,0,0,0,0,0,0,0
0,21958,77383,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7271,344335,0,0,0,0,0,0,0,0,0
0,8805,26987,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,372413,0,0,0,0,0,0,0,0,0
0,41099,146830,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12222,581683,0,0,0,0,0,0,0,0,0
0,37630,129617,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24688,744953,26625,0,0,0,0,0,0,0,0
0,21917,75807,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16308,424334,13486,0,0,0,0,0,0,0,0
0,8778,26882,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8575,414724,9996,0,0,0,0,0,0,0,0
0,11601,35544,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160,498659,11800,0,0,0,0,0,0,0,0
0,7831,23977,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7121,339028,8585,0,0,0,0,0,0,0,0
0,7750,23759,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6927,338531,8201,0,0,0,0,0,0,0,0
0,11625,35680,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10538,505112,12380,11345,0,0,0,0,0,0,0
0,21009,70283,396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12168,588587,14365,14323,0,0,0,0,0,0,0
0,30870,106694,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12579,616171,14958,14928,0,0,0,0,0,0,0
0,8106,24835,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13618,352503,11288,8330,0,0,0,0,0,0,0
0,8916,27409,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,389854,9773,9707,0,0,0,0,0,0,0
0,11757,35970,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10522,512045,12400,12392,0,0,0,0,0,0,0
0,7247,22235,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582,370040,9040,9033,0,0,0,0,0,0,0
0,8927,27357,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8674,390010,10128,10098,64,0,0,0,0,0,0
0,6902,25036,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358766,11332,8314,3018,0,0,0,0,0,0
0,0,27133,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401042,9578,9555,23,0,0,0,0,0,0
0,0,89632,605,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828505,20720,20678,41,0,0,0,0,0,0
0,0,71376,380,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522681,12621,12607,14,0,0,0,0,0,0
0,0,27912,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402052,9730,9725,5,0,0,0,0,0,0
0,0,23547,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451493,10544,10497,46,0,0,0,0,0,0
0,0,0,385,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528190,12768,12736,31,0,0,0,0,0,0
0,0,0,331,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469076,11399,11379,19,0,0,0,0,0,0
0,0,0,248,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352684,8996,8956,40,0,0,0,0,0,0
0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409533,9884,9860,23,0,0,0,0,0,0
0,0,0,405,0,695,4,0,0,0,0,0,0,0,0,0,0,0,0,0,804253,25694,18871,6822,0,0,0,0,0,0
0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527613,14194,14159,34,9,0,0,0,0,0
0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,8722,20,19,0,0,0,0,0
752543,686304,1943475,48811,110,147,3319,221,25522,336,7,58,248,0,0,0,0,0,0,6800,166881,43682,28995,14348,14087,0,0,335,272185,0
771423,95095,278089,2091,59,52,0,0,16742,82,0,0,0,0,0,0,0,0,0,7177,169003,9204,8994,352,60,0,0,660,1357519,5
187784,101322,291612,2230,59,59,0,0,17951,75,0,112,105,0,0,0,0,0,0,23927,1908143,52990,31023,495,30,0,0,382,284655,0
181266,96898,280294,2131,59,59,0,0,16517,0,0,0,0,0,0,0,0,0,0,7267,177667,10691,10308,720,67,0,0,412,281319,0
182873,96673,282279,2225,52,59,0,0,64508,172,0,247,0,0,0,0,0,0,0,6674,165523,9152,8611,533,45,0,0,375,283345,0
777146,405058,2001037,45941,74,134,15,7,61461,180,0,240,0,0,0,0,0,0,0,6884,163935,10105,9430,585,0,0,0,397,279760,0
1372059,406077,1153843,2325,59,67,0,0,17230,202,0,225,0,0,0,0,0,0,0,7860,180424,10887,9880,488,0,0,0,870,2437196,5
180340,96417,278567,2160,59,74,7,0,19070,232,45,307,0,0,0,0,0,0,0,7207,986385,33379,54389,555,0,0,0,352,279717,0
179203,95941,275799,2056,52,52,0,0,17718,67,0,202,0,0,0,0,0,0,0,23597,982161,9827,9415,390,30,0,0,412,278067,0
176518,94551,278417,2289,52,52,0,0,16773,142,0,7,37,0,0,0,0,0,0,6416,164732,27025,26641,1088,705,0,0,382,278103,0
180725,96642,1052723,22002,74,134,0,0,97628,202,7,90,37,0,0,0,0,0,0,6847,163215,9197,8701,465,7,0,0,412,289401,0
1258585,651335,1833422,21962,59,52,0,0,17313,255,0,195,0,0,0,0,0,0,0,7095,169733,9460,9062,518,0,0,0,690,1262486,0
184815,99025,273725,2116,52,52,0,0,19941,172,0,255,0,0,0,0,0,0,0,6989,169554,9422,29844,270,0,0,0,645,1271196,0
186072,99516,269917,2096,59,59,0,0,17591,157,0,210,0,0,0,0,0,0,0,41744,1710132,30880,29837,623,7,0,0,382,287758,5
191603,102335,273354,2185,52,52,0,0,17208,127,0,142,22,0,0,0,0,0,0,6839,162307,9084,8679,217,45,0,0,397,300930,0
181650,96978,271876,2066,59,59,0,0,59004,165,0,37,0,0,0,0,0,0,0,6382,171773,9797,9565,22,30,0,0,345,276036,0
725126,376913,1844545,41953,89,148,0,0,17088,157,0,187,0,0,0,0,0,0,0,7162,165093,9475,8746,427,0,0,0,405,280347,0
691611,360158,398121,2155,59,59,0,0,16885,277,0,240,0,0,0,0,0,0,0,7155,163937,10248,9887,382,37,0,0,908,2194142,0
177884,94385,263626,2142,52,74,0,0,16942,172,15,97,82,0,0,0,0,0,0,23665,934027,50631,51275,300,60,0,0,420,278099,0
178215,95512,265746,1987,59,52,0,0,18116,127,0,22,52,0,0,0,0,0,0,24235,162421,9024,8761,337,105,0,0,427,287289,0
184476,96049,267204,1982,59,59,0,0,18155,210,0,420,45,0,0,0,0,0,0,6802,172286,8919,8709,232,7,0,0,427,287870,0
186422,377444,1060402,22089,89,96,0,0,61528,180,0,180,0,0,0,0,0,0,0,7808,165042,9505,8844,743,0,0,0,397,290934,5
1265200,657352,1065991,22219,59,59,0,0,19468,157,0,345,0,0,0,0,0,0,0,7620,174810,9392,8424,713,187,0,0,645,1274384,0
190739,102083,277109,2147,59,59,0,0,17996,165,0,135,60,0,0,0,0,0,0,6629,169484,30714,30655,570,15,0,0,412,631898,30
179579,96262,267712,1982,52,52,0,0,20610,277,0,352,22,0,0,0,0,0,0,41812,975659,30842,9279,315,30,0,0,382,278742,0
186701,97033,1028514,21503,74,96,0,0,18447,67,0,60,37,0,0,0,0,0,0,6501,164827,9092,9197,0,0,0,0,397,291509,0
187557,99425,277281,22955,67,96,0,0,105119,60,0,135,67,0,0,0,0,0,0,7177,162780,8724,8461,322,30,0,0,405,287753,0
748778,679405,1919465,43985,74,74,0,0,19760,45,0,0,30,0,0,0,0,0,0,7045,170599,9874,9364,82,0,0,0,345,1316553,0
750708,389667,274620,2057,52,67,0,0,19179,0,0,150,45,0,0,0,0,0,0,6959,170682,9542,9197,322,7,0,0,668,1308766,5
179040,95802,267101,2062,60,59,0,0,19358,232,7,22,0,0,0,0,0,0,0,24003,1256657,53118,32524,345,0,0,0,345,279649,0
190398,101661,282899,2112,52,52,0,0,18829,127,0,420,22,0,0,0,0,0,0,7207,162991,9482,8866,495,7,0,0,397,298351,0
183893,97763,263040,2047,45,52,0,0,61279,105,0,150,0,0,0,0,0,0,0,6892,163702,9475,9324,210,67,0,0,367,284938,0
731256,379812,1067995,42262,75,134,14,0,61284,165,0,277,0,0,0,0,0,0,0,7523,169208,9392,9152,382,0,0,0,390,280720,0
1260576,376778,1059793,22044,60,59,0,0,19120,150,0,247,0,0,0,0,0,0,0,7192,174001,10789,10053,585,0,0,0,638,2245818,5
180655,96652,276413,2157,60,59,0,0,18807,300,0,172,37,0,0,0,0,0,0,6854,933335,29633,29948,495,15,0,0,405,280513,0
188384,100386,274930,1982,60,59,0,0,18823,52,0,97,37,0,0,0,0,0,0,25054,889755,16600,8746,555,37,0,0,360,295129,0
185179,96897,270304,2010,60,59,0,0,18623,22,0,0,0,0,0,0,0,0,0,6175,165948,9131,8876,217,22,0,0,390,285126,0
179242,96061,1055682,21964,75,142,0,0,103288,104,0,90,75,0,0,0,0,0,0,7132,163902,9039,8784,315,45,0,0,330,278280,0
1262945,653782,1833730,21944,52,67,0,0,20639,59,0,45,0,0,0,0,0,0,0,6599,165002,8754,8491,270,0,0,0,675,1269346,0
725024,99250,276437,2157,52,52,0,0,19760,223,7,285,30,0,0,0,0,0,0,6772,166903,9565,29911,307,0,0,0,623,1277225,5
180712,96442,268648,2072,60,60,0,0,20930,208,7,442,142,0,0,0,0,0,0,24340,1708135,30977,31165,412,0,0,0,352,280362,0
