uops_executed.core
852675
795662
801408
785632
841751
832433
849178
836771
861522
848105
860195
808260
817291
820461
808444
855072
817018
797941
858740
807458
837862
786093
798770
803524
817797
815534
802707
812178
790990
855110
802730
783246
810740
858119
829389
799133
789855
783609
783556
823620
792973
827390
849066
789609
789173
797361
815573
792247
811288
812833
839100
828873
804395
840126
809553
826512
842659
812591
795244
809760
814412
837990
845241
803236
794992
818486
824016
807888
848620
815861
825016
813712
822810
795303
793869
831558
841641
804251
794966
845288
825938
811051
801428
803714
815142
842421
798545
854067
848112
833610
814988
798928
800201
824030
862697
827639
801429
826306
795882
812548
801778
835955
836032
817268
829211
822143
825714
844650
836479
790898
824339
826927
813792
813287
853515
830307
825091
797020
798699
815330
816819
830141
817796
827282
835252
808595
817001
827941
792454
821265
827295
799314
816297
811215
824782
823008
832150
825518
817081
814105
842451
823366
830609
829668
804198
816403
794373
852710
837658
825860
830502
800542
839515
816339
791769
788408
816446
800589
800574
817273
856810
809827
829386
824109
850410
835807
816608
791150
825865
830024
827038
795345
814113
822170
812116
794226
818623
829932
826124
822578
796042
798637
825636
824360
821021
814078
832331
816757
822513
828351
851465
800667
835863
816206
843601
851450
843440
798988
821020
823905
800720
830711
831756
835412
830540
829908
820722
814552
842019
814566
822248
792699
814941
794665
831521
855213
811830
823855
794111
825704
797602
831322
836598
857027
814452
814029
790750
813229
830576
818137
800697
817850
822286
796561
816043
823383
837284
794701
815681
837976
840686
804900
792139
812435
809252
813317
815892
843434
821761
798629
814550
813670
836913
811333
816540
817150
844361
820612
841382
832506
821823
799950
831250
812855
793015
846024
848396
838033
797044
805031
786650
794022
844563
838490
824955
824606
817703
792179
825494
799385
838285
861482
811235
798280
797894
801406
823481
859272
843936
817159
834855
799071
814806
829995
832507
828122
818354
810344
815411
834549
845816
827885
815579
830269
800168
794884
800366
858937
811566
826290
805023
847030
821974
860988
839739
812328
814872
801561
820980
801095
824432
836308
833572
812718
824528
832575
833142
835184
856261
828226
794580
818467
799705
794689
829825
828278
845406
791853
826662
828296
799399
815117
843118
845440
820129
829465
801697
829910
795309
810064
832084
831957
809342
839971
818343
799356
795698
824824
842758
798536
809539
813017
805295
815183
850787
836854
827029
809797
799100
813709
842771
791269
806810
828546
802723
792614
840759
809777
832049
790156
860623
821781
834677
815717
803574
798569
794192
865621
851295
837695
799774
806027
819030
815837
819920
833004
852935
840727
799006
798533
799599
814744
862357
827659
841759
799046
831042
809331
814214
798589
838943
861795
806348
862024
796577
796041
816235
848813
841688
805932
799172
798727
795457
829521
858010
817735
822048
824594
817412
817736
797079
831390
828041
822997
797885
816568
810388
840663
837709
807876
824505
798501
796582
800089
818118
851958
806509
814974
818731
814671
815091
827323
844512
800542
830878
811046
816246
795769
833203
803232
820003
795711
805447
821955
858658
834143
826375
805199
830361
830849
823543
859345
844003
824318
822545
804918
809190
811465
792960
821750
827952
824692
816788
801900
811057
786089
808532
841255
806518
794090
810102
797635
843477
848424
810506
828730
817168
818214
813506
848035
791982
794897
816442
815320
807741
828971
842734
807768
825645
803204
818968
812469
832827
849367
801847
809333
804150
811264
840358
843667
816298
796959
818384
821921
817217
851185
803903
810560
797817
793368
831138
836072
834737
807638
797993
794727
810526
841839
862189
833384
813192
815777
859963
814456
822682
793461
848696
852246
788591
808775
836341
806794
831516
816264
818475
826647
814025
813863
814170
804105
842692
834717
813235
817574
805827
825535
793381
829590
852808
815651
824975
837733
825587
833523
829763
825739
835750
821534
820974
793510
829670
795525
859190
822849
818337
801564
786104
808364
848084
842187
796164
816622
797836
787614
853147
861799
824658
833745
833283
809619
825267
809387
811029
845069
858697
838198
816207
799509
816810
828586
831777
827951
799947
825534
818096
795751
856839
838141
789079
816854
835926
828208
846283
833846
814666
816471
804762
819001
800705
864414
837110
813143
816236
812703
811842
825398
851864
815053
836159
842419
817841
845832
829131
812845
836085
839808
794222
808415
838053
843697
805710
804883
799905
800986
833707
835984
818969
812274
813992
831261
834109
812637
829698
812755
847663
850018
817247
810146
811715
829290
799637
796983
799136
840393
862142
796065
815473
811538
812834
794678
846939
844119
801058
818110
798278
797717
809119
841460
839959
794394
820025
797320
817750
810240
816055
791640
788415
807111
815927
817127
838189
799421
844769
801038
796845
826943
839137
806409
798586
813975
810454
816180
813455
805231
827420
827253
813462
820691
815181
795285
799433
828374
811677
843508
789125
843868
814977
796508
849437
831055
810999
814578
820090
797069
860578
821221
815483
811534
824839
817238
822244
855716
820827
811053
807482
791755
793620
815857
844824
830405
815045
800277
808101
818335
814482
845723
825247
804551
795726
808290
853254
816406
826291
794131
816680
817652
805997
827813
828288
847420
836347
796641
810393
816179
810709
838755
801075
809871
813441
822967
813055
824570
810459
807482
814348
814608
813199
840041
812894
816725
813600
807880
785209
839083
820225
797714
806300
794800
818893
823634
835885
824916
829181
820349
830133
821480
803338
815656
814017
789039
829886
822589
845330
819459
796358
787464
864189
806326
837307
850688
811180
839833
817445
827314
827124
814234
813365
827923
830568
802923
816157
795382
814479
805811
844066
818705
784873
824673
813133
819658
817073
834615
839263
855951
815679
794422
814430
810866
827108
838999
804561
825042
812067
812588
817031
842598
818129
846140
813605
813647
813829
795048
815281
862782
821436
832783
849746
852215
812738
814442
821663
809994
821308
862287
846779
830729
812186
811199
795203
818873
825000
855978
830459
807410
827657
845040
795306
794347
836101
836603
831539
826540
804717
827530
831544
813100
828689
846081
813539
844612
802238
839546
846767
816458
810255
803798
826452
803220
821126
816466
818043
845120
855417
794168
820622
816648
786396
809177
814162
830239
805059
788927
790535
806709
789194
843059
806646
804909
820743
861939
798151
812168
816477
818307
843708
850700
809450
816610
830420
798153
808313
833097
845816
813942
840165
819052
817770
840272
814577
840472
821560
811212
806117
845396
824164
815485
828062
814542
795993
815505
856584
840127
840963
819462
815572
796250
793139
829280
818592
851933
783487
823981
816975
816542
795376
862940
825624
841934
799311
815355
814479
810927
863908
809598
798004
825581
813514
811988
850286
833221
830104
855339
795400
796849
834345
825197
834823
828142
800432
790197
828110
851912
814541
811130
825054
819038
828006
805422
845039
791845
826847
817086
807427
821576
808338
837285
812754
786685
792047
817551
808922
812676
823021
818906
808616
807315
806307
810858
805898
859949
818089
787264
812554
819299
818689
789342
841479
818383
807111
797230
804172
822708
858362
814254
815348
795938
795854
823559
820651
846294
812499
822838
812524
798063
797261
853165
813694
827124
803591
807978
838224
819205
817151
813168
841215
821457
832389
835941
787016
813694
813707
815890
809714
850627
825198
797269
814342
822387
816235
816341
814841
821443
813637
790506
809630
841346
841148
795183
799239
824560
825266
835186
835357
818204
805086
819595
832993
798821
834981
822399
836933
830469
791977
822074
793363
831810
841173
837041
810787
797163
794583
807028
857715
852844
804389
828256
838441
819489
801112
845049
818315
820969
830526
799488
805811
827481
839991
796220
833822
817027
796019
816510
826293
812876
846096
834522
791147
811269
783335
852272
823025
783714
818680
792580
836384
816186
812517
839572
860404
806819
814410
796303
808431
796143
852831
811186
811434
792446
795637
832636
812139
821436
832993
798516
795176
816006
805196
807548
838989
843754
812875
805191
799382
808824
814527
854442
819829
789774
795994
814807
808614
822377
826170
806676
796113
795670
791549
830252
822463
826247
792492
848794
812372
804285
821506
848195
840299
800700
805366
794745
792229
795849
812146
850583
795472
814504
795451
804311
795876
839643
841188
850019
798783
823240
807699
791912
808106
834889
815649
810734
826087
857265
810603
834281
790645
800720
811809
796125
859845
830074
818406
801048
787059
797944
839192
841620
852709
786215
796073
786439
824059
822004
820958
794163
824799
831164
852209
814947
812567
821610
812873
808180
849327
841059
828619
791594
835119
860285
788313
790426
842110
818084
796680
800895
801828
793992
791881
808295
836534
790077
801388
834442
788255
806271
834385
801701
798508
796882
790440
809238
805163
819565
837754
830482
804806
824620
788016
851553
834906
803214
795049
811601
829238
798506
829590
804178
822741
791873
852035
805124
812820
822710
799605
823953
790752
809523
806689
831444
799699
805099
801447
831201
783835
826116
789150
787541
813013
802903
797582
802901
812127
812995
815836
831938
815331
804736
820710
825250
807356
792697
834401
829791
786451
804616
823920
824378
815317
809299
831420
820872
805602
827001
817781
815768
833304
815523
841071
810065
813363
801737
819318
823285
816050
799871
808685
793489
853039
848289
809368
811006
840072
825991
788285
817142
849315
805526
789253
784102
785690
791417
863860
820581
808391
835775
806043
809491
831956
850481
800694
812721
813042
793857
811105
834466
811439
797228
798366
793268
827064
791839
798854
836552
855457
839149
851797
822149
801725
825528
849549
836261
825860
795706
802888
815743
842779
821984
828317
810876
825337
810343
811590
862537
859369
809895
814828
824396
796420
818531
823674
838746
818485
820412
849058
828033
798479
847021
839544
816451
796404
796423
839498
810007
841192
826963
800870
813396
818656
794212
796250
836999
837732
838427
795504
794912
805854
843042
815069
808688
810720
840773
792445
796911
833770
856082
839522
796226
801358
806800
802630
789148
819617
803551
819222
822101
801408
786628
851101
842278
785386
809831
785209
812858
801139
810320
848208
832605
852857
812404
800240
808399
798386
843007
837757
806007
798437
819947
808489
807183
829650
824650
792133
805226
801916
802708
811638
832036
835946
793124
800320
797081
818107
810670
831895
823637
819319
823072
825026
810581
849777
847325
805987
844783
815510
825428
798671
834096
846868
827786
811825
823500
798224
792891
798215
832313
827113
817154
815444
833122
827411
844180
853609
815329
798519
822763
832936
827988
814920
810891
819797
815693
821817
813417
801045
818258
806725
832583
826607
822900
840010
828398
798987
814803
838389
835420
800243
816612
815839
812729
822561
862923
862849
807230
814984
794570
794652
818556
793156
826553
832481
808505
806580
830054
828922
813848
796930
813106
833639
