uops_executed.core_cycles_ge_4
84824
82733
78101
77674
77523
84093
84750
82172
79201
80893
81174
79895
81229
82282
80868
77663
81463
82093
79748
83902
78988
77817
80329
81852
81899
81087
85596
80647
80586
80749
81817
79838
79577
84618
82496
79549
79800
78527
80225
80430
84199
80670
78071
80339
81902
78666
79028
79738
79749
79588
80223
79123
81573
81753
83667
78778
79071
80206
81023
80462
79969
78816
79721
80478
80529
82055
83082
83793
80558
78594
82303
81079
80167
80448
81137
80141
79096
84449
80860
80178
80358
79443
80374
79494
79056
84101
82884
78987
81984
80366
79322
79557
81282
80867
82526
80100
81058
80932
80491
78767
84643
83140
80522
78919
82498
81785
79824
82887
80705
80835
79551
83333
79763
81257
80151
82153
85522
80329
81865
83058
79041
81882
82218
81906
80678
80776
78726
79522
82303
81015
82208
79238
78676
79892
83072
81646
81274
82167
81897
80812
80764
84977
82484
81221
80521
81762
82286
84309
81421
79837
81642
80421
80788
81477
81167
81406
78646
79442
81203
82228
81610
81101
84826
81230
81883
78815
81722
82775
80946
81121
79288
80554
80820
82744
81748
80325
79975
80285
80637
84065
84673
80243
80088
79154
78703
83242
82350
81242
79282
82674
83290
83139
78530
81473
85462
82968
81977
82789
82642
80251
79266
81455
81721
79416
83643
80517
80117
81202
82209
80078
80833
83050
80850
80805
83130
81113
79988
81503
82807
82750
78995
84745
80622
79641
81230
80578
83237
81043
78238
79867
81638
84198
78189
80400
78546
81877
81225
81426
81308
79287
80277
79904
81591
84963
82899
82925
79487
80182
82956
79853
83447
81649
81876
80966
83399
78154
84773
82354
78819
80242
80550
82971
81970
80469
80363
85142
81538
81401
81504
81632
81443
82456
80707
83211
81254
80685
80919
78347
79900
82941
83025
82259
78378
81564
82029
80137
84329
82475
81392
79610
80622
80662
79299
83267
82427
84656
85225
82953
80408
79498
82774
85358
83840
79373
83873
84842
81056
78958
79739
80898
81838
82105
80722
81996
81634
79584
80858
83002
80128
82656
83561
79652
79128
82533
80058
80813
82967
80524
80505
78853
79036
79525
81731
82204
81853
81559
80861
78300
81260
80291
81557
80062
80792
82509
79413
79874
81184
80838
81121
82376
82896
84158
79493
79511
81473
81582
82374
79876
79599
80629
80596
78110
78297
81942
84966
77944
79293
81192
85348
82303
81859
82831
79634
81368
79612
80423
79008
83988
81915
81771
79757
80715
81557
85142
82508
77841
83451
79787
79517
81841
82815
81015
81919
80413
81080
80974
81783
83244
79125
82547
81037
80674
82142
84578
83582
82805
80913
79770
81564
80464
80576
83353
82772
81605
82337
80071
81398
79627
83917
82690
79301
80354
83760
81285
80735
82511
80155
80520
80174
82491
81257
78683
81665
80427
80666
79903
81674
79008
81793
78954
79715
79365
83350
81430
82599
78858
81268
81212
77670
81721
81695
80836
81359
81666
78064
82390
78317
81722
77918
83046
80729
79510
80778
80764
85466
82022
79464
81079
78860
79174
82464
81194
82881
77697
81578
80704
78527
81587
82249
79500
78899
78559
79845
81189
83111
80438
80206
81623
78993
77904
80321
82588
84733
80084
82043
80944
78865
81385
80108
80931
79780
85174
82522
78146
80009
82497
78139
78662
83647
82483
80341
79262
79150
80122
84072
84235
79169
80851
81928
79619
80986
85138
81235
81143
79093
81206
81309
82158
81826
81559
80763
80700
81433
81248
80094
80047
85582
79639
79014
80481
80201
79567
83028
82171
78280
79930
79566
80520
82184
79206
81848
79844
84654
82071
79981
82114
82739
79082
81075
82342
81847
79620
81998
81226
80445
78552
81682
79416
82641
79505
80566
79150
83193
81773
80930
84348
80646
81271
82383
82289
81652
79161
80923
79594
80768
79356
82484
81410
80614
82844
80581
83178
81591
79690
82944
83328
81514
80670
82021
83752
82234
80896
79331
80981
82602
83511
80942
79392
80595
81944
81890
83283
81314
82283
82647
81926
79951
80663
78984
83243
80623
78846
83165
81939
