cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,1505,0,0,0,0,0,0,0,0,8681549,2197841,1256380,827334,696815,0,0,0,0,0,0,0,0,0,0
0,1066,0,0,0,0,0,0,0,0,7861413,2229926,1267798,810285,661512,0,0,0,0,0,0,0,0,0,0
0,912,0,0,0,0,0,0,0,0,6055834,1860256,1099335,738397,661831,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,138270,187174,76357,45552,0,0,0,0,0,0,0,0,0,0,0
0,399,0,0,0,0,0,0,0,0,3530311,5846819,3387231,2490444,277564,0,0,0,0,0,0,0,0,0,0
0,864,0,0,0,0,0,0,0,0,4183642,1629929,501314,135754,100033,0,0,0,0,0,0,0,0,0,0
0,802,0,0,0,0,0,0,0,0,4169217,1645869,539025,168938,85981,0,0,0,0,0,0,0,0,0,0
0,818,0,0,0,0,0,0,0,0,4187700,1610546,500853,108981,80359,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,78117,143696,59839,29972,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,74835,115502,39103,18700,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,75020,147387,69880,44636,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,627554,589380,844697,1072061,21959,0,0,0,0,0,0,0,0,0,0
0,427,0,0,0,0,0,0,0,0,4105823,1708100,525430,193372,78754,0,0,0,0,0,0,0,0,0,0
0,807,0,0,0,0,0,0,0,0,4150233,1666077,582136,240263,108972,0,0,0,0,0,0,0,0,0,0
0,290,0,0,0,0,0,0,0,0,2806427,1070823,318748,117575,42279,0,0,0,0,0,0,0,0,0,0
0,608,0,0,0,0,0,0,0,0,3327688,1168241,389127,220019,73160,0,0,0,0,0,0,0,0,0,0
0,787,0,0,0,0,0,0,0,0,4037281,1602658,500191,145439,90208,0,0,0,0,0,0,0,0,0,0
0,813,0,0,0,0,0,0,0,0,4100754,1547194,512977,172774,111844,0,0,0,0,0,0,0,0,0,0
0,745,0,0,0,0,0,0,0,0,4054303,1528107,450786,109431,76824,0,0,0,0,0,0,0,0,0,0
0,796,0,0,0,0,0,0,0,0,4809395,1520816,461508,120969,94512,0,0,0,0,0,0,0,0,0,0
0,754,0,0,0,0,0,0,0,0,4056196,1511610,479809,130597,98468,0,0,0,0,0,0,0,0,0,0
0,812,0,0,0,0,0,0,0,0,4089692,1427706,401212,92171,78848,0,0,0,0,0,0,0,0,0,0
0,659,0,0,0,0,0,0,0,0,3581703,1436230,481989,186999,120803,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,1013703,999130,465911,304296,51448,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,909138,95986,53286,17538,4165,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,75036,62117,24612,14089,8801,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,74991,61015,20879,11324,1943,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,73841,44535,13489,4720,2725,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21134,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,15663,7809,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17282,10323,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9871,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,60471,131511,67126,50376,3085,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,772832,508832,287873,192889,4454,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96111,98493,40128,20874,1561,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,96012,113152,33546,11201,1055,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,96230,130431,47671,32098,1118,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,661236,144055,46356,12474,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,44207,152837,182458,92749,27614,0,0,0,0,0,0,0,0,0,0
0,2008,0,0,0,0,0,0,0,0,10737043,2269102,1554102,1213339,757622,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,932458,506481,278351,182451,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,96090,247261,276225,192093,6116,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,95984,147454,60037,18768,838,0,0,0,0,0,0,0,0,0,0
