cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,424,0,0,0,0,0,0,0,0,3331773,1138460,532067,145006,0,0,0,0,0,0,0,0,0,0,0
0,397,0,0,0,0,0,0,0,0,2617015,1042596,438431,39495,0,0,0,0,0,0,0,0,0,0,0
0,406,0,0,0,0,0,0,0,0,2604476,1120747,504972,119989,0,0,0,0,0,0,0,0,0,0,0
0,383,0,0,0,0,0,0,0,0,2617386,1032516,454576,73839,0,0,0,0,0,0,0,0,0,0,0
0,341,0,0,0,0,0,0,0,0,3384536,1102934,476201,80014,1910,0,0,0,0,0,0,0,0,0,0
0,406,0,0,0,0,0,0,0,0,2552594,983311,416731,23975,7,0,0,0,0,0,0,0,0,0,0
0,328,0,0,0,0,0,0,0,0,2595540,1031713,453885,71035,0,0,0,0,0,0,0,0,0,0,0
0,290,0,0,0,0,0,0,0,0,2583232,1066460,511115,150789,0,0,0,0,0,0,0,0,0,0,0
0,318,0,0,0,0,0,0,0,0,2605270,1100743,488964,98700,0,0,0,0,0,0,0,0,0,0,0
0,304,0,0,0,0,0,0,0,0,3383296,1072538,486721,81969,0,0,0,0,0,0,0,0,0,0,0
0,349,0,0,0,0,0,0,0,0,2581938,950596,365332,9522,0,0,0,0,0,0,0,0,0,0,0
0,267,0,0,0,0,0,0,0,0,2594707,1124724,498000,117687,0,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,0,2582939,1077330,490818,100100,0,0,0,0,0,0,0,0,0,0,0
0,300,0,0,0,0,0,0,0,0,3131903,1131864,526683,157189,1641,0,0,0,0,0,0,0,0,0,0
0,231,0,0,0,0,0,0,0,0,2618392,1030861,421398,34318,0,0,0,0,0,0,0,0,0,0,0
0,309,0,0,0,0,0,0,0,0,2589600,1056597,485753,100605,0,0,0,0,0,0,0,0,0,0,0
0,284,0,0,0,0,0,0,0,0,2641074,1119528,502506,96224,0,0,0,0,0,0,0,0,0,0,0
0,288,0,0,0,0,0,0,0,0,2612854,968750,438815,73305,0,0,0,0,0,0,0,0,0,0,0
0,330,0,0,0,0,0,0,0,0,3127642,1160698,542516,154656,0,0,0,0,0,0,0,0,0,0,0
0,343,0,0,0,0,0,0,0,0,2629722,1068588,498972,107497,0,0,0,0,0,0,0,0,0,0,0
0,273,0,0,0,0,0,0,0,0,2573623,1073794,487067,107052,0,0,0,0,0,0,0,0,0,0,0
0,347,0,0,0,0,0,0,0,0,2588003,1142584,541744,149108,0,0,0,0,0,0,0,0,0,0,0
0,772,0,0,0,0,0,0,0,0,3883291,1451430,849070,744105,410045,0,0,0,0,0,0,0,0,0,0
0,897,0,0,0,0,0,0,0,0,8320240,2401612,1506267,1061996,805537,0,0,0,0,0,0,0,0,0,0
0,852,0,0,0,0,0,0,0,0,7953236,2380798,1429418,990071,711841,0,0,0,0,0,0,0,0,0,0
0,836,0,0,0,0,0,0,0,0,7900865,2165199,1254132,804240,589031,0,0,0,0,0,0,0,0,0,0
0,894,0,0,0,0,0,0,0,0,8410897,2576700,1525422,1030446,682205,0,0,0,0,0,0,0,0,0,0
0,900,0,0,0,0,0,0,0,0,9008588,2329816,1342201,864825,579176,0,0,0,0,0,0,0,0,0,0
0,900,0,0,0,0,0,0,0,0,8498036,2248915,1308019,833933,593844,0,0,0,0,0,0,0,0,0,0
0,949,0,0,0,0,0,0,0,0,7845327,2270845,1327142,901662,687295,0,0,0,0,0,0,0,0,0,0
0,461,0,0,0,0,0,0,0,0,2905819,1057606,653212,465011,404058,0,0,0,0,0,0,0,0,0,0
0,193,0,0,0,0,0,0,0,0,112604,251454,166186,328390,55925,0,0,0,0,0,0,0,0,0,0
0,921,0,0,0,0,0,0,0,0,8702798,2224317,1266966,780255,535480,0,0,0,0,0,0,0,0,0,0
0,870,0,0,0,0,0,0,0,0,7882191,2245500,1285029,830658,665036,0,0,0,0,0,0,0,0,0,0
0,1152,0,0,0,0,0,0,0,0,7900909,2272103,1306028,838068,615064,0,0,0,0,0,0,0,0,0,0
0,922,0,0,0,0,0,0,0,0,9497299,2692978,1498922,868250,806380,0,0,0,0,0,0,0,0,0,0
0,941,0,0,0,0,0,0,0,0,7181490,2139135,1227155,781175,605283,0,0,0,0,0,0,0,0,0,0
0,973,0,0,0,0,0,0,0,0,8478121,2292257,1294540,799308,546155,0,0,0,0,0,0,0,0,0,0
0,892,0,0,0,0,0,0,0,0,7890304,2273668,1288078,835900,601386,0,0,0,0,0,0,0,0,0,0
0,911,0,0,0,0,0,0,0,0,8537251,2285950,1306185,867794,655933,0,0,0,0,0,0,0,0,0,0
0,940,0,0,0,0,0,0,0,0,7942807,2252583,1253558,821981,594338,0,0,0,0,0,0,0,0,0,0
0,891,0,0,0,0,0,0,0,0,8567583,2247604,1291476,846961,687028,0,0,0,0,0,0,0,0,0,0
0,818,0,0,0,0,0,0,0,0,8004874,2304479,1344805,877630,629919,0,0,0,0,0,0,0,0,0,0
0,886,0,0,0,0,0,0,0,0,7876194,2179245,1260299,804904,652554,0,0,0,0,0,0,0,0,0,0
0,894,0,0,0,0,0,0,0,0,8061785,2309549,1404123,897909,629596,0,0,0,0,0,0,0,0,0,0
0,719,0,0,0,0,0,0,0,0,7991991,2242530,1299315,840813,684123,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,89220,156417,84024,51131,0,0,0,0,0,0,0,0,0,0,0
0,417,0,0,0,0,0,0,0,0,2071244,1131486,394642,259104,121502,0,0,0,0,0,0,0,0,0,0
0,938,0,0,0,0,0,0,0,0,4260562,1881421,657875,258002,125523,0,0,0,0,0,0,0,0,0,0
0,994,0,0,0,0,0,0,0,0,4091163,1644787,507495,139893,100452,0,0,0,0,0,0,0,0,0,0
0,1028,0,0,0,0,0,0,0,0,4672626,1695011,536328,167692,78841,0,0,0,0,0,0,0,0,0,0
0,187,0,0,0,0,0,0,0,0,72558,112881,51198,30061,4211,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,75187,178750,89472,63002,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,74879,109482,36028,14353,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,74861,164064,97292,62282,1201,0,0,0,0,0,0,0,0,0,0
0,491,0,0,0,0,0,0,0,0,1488588,746706,272629,192405,95139,0,0,0,0,0,0,0,0,0,0
0,913,0,0,0,0,0,0,0,0,4084613,1699846,585720,311786,220875,0,0,0,0,0,0,0,0,0,0
0,521,0,0,0,0,0,0,0,0,1465550,639539,222317,77420,28896,0,0,0,0,0,0,0,0,0,0
0,455,0,0,0,0,0,0,0,0,651930,812238,344895,206476,77327,0,0,0,0,0,0,0,0,0,0
0,799,0,0,0,0,0,0,0,0,3985885,1799553,629570,248766,99695,0,0,0,0,0,0,0,0,0,0
0,841,0,0,0,0,0,0,0,0,4037190,1617788,521352,177541,95556,0,0,0,0,0,0,0,0,0,0
0,875,0,0,0,0,0,0,0,0,4001847,1623896,528163,153379,69795,0,0,0,0,0,0,0,0,0,0
0,771,0,0,0,0,0,0,0,0,4127351,1709599,553510,192368,83659,0,0,0,0,0,0,0,0,0,0
