mem_inst_retired.all_stores
100170
100822
100969
101954
98412
95531
95692
96164
99423
98104
98130
98038
95884
95319
94439
99855
100053
99025
94591
103366
96307
96498
97204
99856
100558
100804
101737
99539
96326
102028
102261
97938
98094
96075
95435
101954
95584
96216
96923
95937
96527
94564
96482
96263
97653
97059
96335
96214
96068
95496
97507
97552
96490
96104
98632
95038
96537
98815
98218
96719
97324
99174
99369
97255
99321
97721
99844
99883
94709
98561
99052
96395
101131
98186
99410
95478
98675
95509
101557
99904
97501
100944
99820
95482
98502
95215
96343
96467
96312
96344
95724
96513
99093
97967
97854
98090
96605
94671
98901
95662
97207
97997
94533
96051
95462
97999
96698
95700
98526
94736
98151
98380
96994
99806
102404
98779
96963
97961
96963
95822
101050
101492
99582
96344
96030
97022
95535
95447
97958
95101
96075
96849
94955
97444
96112
95938
97304
94697
96796
97490
95009
96436
95139
95913
95348
97586
97979
95835
96361
96519
97369
98829
98285
97782
95484
96807
95145
96221
96341
98074
97983
100592
95472
99102
95338
97940
99413
94485
101495
97706
97615
100950
96360
98856
98000
97226
98851
103653
100364
100043
103232
100649
98191
103272
100938
103809
104010
104053
99373
102669
103993
103555
99768
103267
100824
99179
101986
102103
98794
100199
100004
104024
101076
103054
101889
99860
103593
103847
99163
101977
104117
99090
102634
103995
99668
102998
103321
99865
100066
103369
102866
101452
103166
101982
99580
99179
103087
103575
102678
102007
102810
102802
98933
103042
99857
99993
103648
96359
95835
96973
96279
96249
98747
95659
95281
99332
95521
96424
96274
98168
96789
96528
96311
96419
97246
96427
100945
101087
99519
102843
102649
100947
101607
100106
98730
95474
97180
96652
97127
97182
95955
94724
96956
99034
95898
97982
99150
95506
94567
95057
97507
94723
95676
95659
95956
96132
94890
97724
98332
102327
100511
99130
99952
98796
98584
98935
101059
100885
101445
102747
102875
99899
102159
98862
99367
100427
101543
96235
95811
98265
97534
96341
97124
96801
96109
94812
98978
97113
100734
95086
95798
95116
96187
96765
96446
98434
95320
97477
95953
97595
95229
96147
98447
95443
96397
97136
95878
96346
95285
94656
95850
96281
96483
95142
96005
97355
96483
99815
96312
95320
95284
98714
98074
95876
94470
96148
96966
96436
96003
104068
96905
98948
95097
97744
94896
95966
94559
95140
95327
101128
94848
97582
95062
98448
96338
97251
97547
95563
95721
95477
95886
98340
96062
99783
98193
94731
96980
95611
96387
96268
97857
96314
97531
96935
96428
96752
95518
98095
96483
96344
95663
101147
95047
96514
97868
102109
98958
96279
98482
99967
101756
99149
98139
96690
98711
97054
98094
95505
98685
97714
98577
98761
97561
95788
98159
98150
95113
95848
100592
100909
98325
97753
99350
98917
96887
102711
98916
95337
99336
96295
97435
95345
103597
97940
95422
96785
99448
95296
103016
97845
99980
101122
96514
98152
101513
97954
100325
98195
100229
96540
97628
98285
97117
101498
99136
95030
100244
97637
95525
101944
98211
96163
98781
97775
95041
98709
99836
96046
97693
95842
101244
97668
100559
98111
101068
96315
95463
98713
95862
98142
101689
99063
102477
96079
96268
98499
98570
96498
97744
95165
95343
96299
99001
98351
96468
96225
98096
96548
99512
96344
97002
96360
96282
96933
99582
96473
98892
97117
98976
97454
95739
95221
99457
96553
98916
97104
100614
95600
98923
95092
96300
96237
100849
96943
96161
94955
94898
99521
99182
101445
100212
99893
94683
99109
97116
98826
100317
101535
96328
100468
102191
97565
95259
99910
96521
100209
97318
97434
100555
95769
97740
100804
100548
95513
98852
98338
95891
98516
98780
96873
96376
97953
98588
95080
99459
97715
97810
98790
99541
100753
100636
98610
96559
102826
97547
95842
100433
96179
97747
95858
102631
98409
95733
101182
95884
94706
101063
99117
100550
100244
95805
97588
100833
99853
99655
98403
101600
100850
98518
101585
103160
101363
99161
99298
99948
100949
101628
100624
102604
100237
103596
98601
100878
102246
99532
99971
103946
101051
102818
102906
99652
98292
98851
98258
95888
94739
98135
95750
100405
96089
95658
97394
98217
95794
95513
97675
94896
98273
95116
98313
98307
96734
94421
96230
96920
95464
96192
94672
97957
95445
95677
96529
96766
94764
98894
96138
96174
95055
97734
95690
96155
100787
96771
97727
101526
95477
98468
102702
96499
97761
99310
100369
97302
96486
97697
98060
95639
96265
102417
98377
96290
100633
96893
96775
99718
98894
95879
99612
98427
96064
97009
98963
96062
97255
98042
99591
96568
101340
98176
96482
95245
98875
95390
97738
101078
96469
96527
96385
95894
96960
98483
98124
97759
96325
96481
98489
101191
95600
96127
98645
96723
95864
94668
98967
95246
98167
98629
96214
100772
96157
94959
98559
95920
99375
99524
96053
96586
98938
96012
94985
99425
98736
98003
98547
95721
95663
95697
102857
98764
97656
101591
95193
99178
95800
98762
96634
96410
98491
96167
95133
95023
97107
96424
96681
98408
96359
98776
99167
96121
98433
96799
98507
94770
96202
96607
95520
95764
95509
97593
95143
95705
95926
94844
98705
95874
98407
95983
96473
96717
96013
95469
96813
99752
98573
94739
97522
95811
97318
100124
97529
98964
95376
96154
95082
95508
97485
97382
95117
95747
95507
98709
95167
97128
97547
94547
102147
100340
98530
100885
100781
101481
98681
99473
99319
99620
101671
99353
99506
99271
100163
99997
99785
101525
101951
95092
95535
99803
95672
98142
95626
96241
104166
94732
95394
100807
97391
94901
100012
95188
95999
98836
96543
97223
98151
96609
96532
101184
95657
97257
95687
100889
95927
95956
99068
96723
94416
100072
97188
95646
94887
103400
97539
98367
96437
95523
98094
95520
99159
96441
99233
96186
99824
95288
98696
98726
96212
98395
97994
95488
97539
98924
96242
96431
100388
101066
99469
98149
97664
96694
101159
100306
102615
100042
98845
96228
100943
100788
97364
102826
95508
97088
94999
102891
96182
97259
100603
95301
98697
97519
98499
99468
95911
100594
99022
101392
96759
100573
98675
95056
99244
98483
95289
96714
100255
95964
95145
98015
99500
95849
100363
96805
97706
96633
96270
99537
101304
97176
97590
98577
98139
95143
95586
94766
97307
94821
97360
95334
95862
100859
101201
98812
101672
99048
102358
100500
100944
99809
99696
101684
95515
97885
99987
96124
98243
98803
98063
98692
100941
96352
99273
100208
96870
98496
98202
95977
99009
97692
96587
95938
98323
