mem_load_retired.l2_miss
472
435
472
450
442
458
465
435
473
435
473
442
435
457
443
458
435
465
465
435
435
465
473
465
461
450
435
465
465
472
473
465
450
435
465
472
473
465
465
435
442
465
458
435
450
473
442
442
457
450
465
435
450
450
442
457
465
448
465
465
457
465
450
458
442
435
454
441
435
458
473
473
435
457
450
435
442
457
461
454
461
470
442
450
450
465
442
442
435
457
442
442
450
465
465
465
450
465
457
473
435
449
473
457
464
442
463
450
457
459
435
450
450
458
465
443
443
453
458
473
442
458
435
442
465
465
450
450
435
450
473
469
442
450
435
457
472
472
450
450
473
442
450
442
442
443
451
479
464
459
447
457
442
442
450
435
442
457
435
457
435
473
465
442
472
457
458
465
450
439
446
439
461
462
473
450
473
473
473
473
465
465
435
457
473
457
473
450
442
442
473
442
442
438
473
465
472
442
450
476
471
454
473
450
465
457
473
442
457
472
435
472
465
435
465
450
458
436
463
442
450
442
450
442
442
457
435
478
442
442
473
435
476
450
450
450
478
439
464
442
458
472
435
450
442
457
457
473
457
442
442
435
454
461
469
458
450
450
469
465
465
450
450
465
435
442
442
435
457
442
465
473
472
473
442
473
457
465
435
465
458
450
439
469
476
442
450
450
435
465
450
450
442
472
457
450
473
472
473
442
450
465
457
442
473
465
435
450
450
450
442
457
443
465
465
454
450
457
465
442
457
442
457
442
442
457
458
457
465
465
450
435
442
450
457
458
465
450
473
435
442
442
469
457
435
442
442
450
473
442
473
450
457
435
442
442
435
442
450
457
435
450
472
435
435
450
435
450
457
465
473
458
450
442
435
443
435
435
465
472
435
465
465
435
450
457
450
442
472
458
450
435
465
465
465
465
450
465
435
450
442
435
473
457
465
458
457
472
442
473
450
457
465
457
473
467
457
443
450
473
450
450
465
435
435
465
473
435
442
457
465
465
450
472
446
463
441
476
442
472
465
457
442
473
435
435
450
465
435
435
435
473
446
446
458
442
473
457
435
442
465
450
435
473
465
457
471
476
448
476
455
469
448
448
465
446
450
472
442
442
473
450
450
442
442
465
473
465
442
472
478
439
479
469
461
461
454
469
469
465
