Value
73698
75213
69536
68953
74606
73823
73314
70109
68995
70767
72201
72535
73307
72875
70328
70361
69074
74071
75117
74365
75658
69487
69426
73868
70368
69050
73487
70242
71684
68933
72093
68534
75318
73753
73543
72766
69421
72943
74128
71239
71904
73774
72201
69287
69502
73497
69837
72004
72068
74461
71200
70760
70978
74574
68895
74910
75107
73855
69703
70912
74140
71966
70930
74021
75525
72832
69350
75286
68766
73633
73994
70357
71646
74598
73968
69874
68697
68735
72558
