Value
66118
66038
66961
63748
63167
65557
64010
62717
62515
63266
67932
64413
66913
64637
63650
65285
64994
61833
62756
64632
64039
66327
65854
62397
65553
64764
67595
62953
67757
64041
67965
64867
63037
63234
64631
67118
62951
66561
64316
62589
64269
62175
63318
65159
64609
61720
67564
65938
64007
66324
63531
65345
65841
65767
62554
62605
63165
67040
65964
63445
63769
61548
