Value
72038
67654
69254
70547
67982
69482
66036
65897
66661
71455
70541
70377
71345
70135
71812
71929
72050
68823
70003
66403
72234
68947
70174
70370
70216
69777
65732
67813
66859
69095
70308
65555
67889
66158
66241
66999
71381
67054
69528
69917
71093
71345
68653
66670
67074
65706
66846
69659
69976
72163
69884
66347
71284
71888
70812
66160
68196
69774
68865
69517
67011
68108
66459
68931
71802
71192
69291
