Value
56153
59961
60384
57593
56210
59602
59209
58524
58547
58838
56639
55947
59746
56405
58712
56016
55607
59012
55550
59614
58300
55870
60293
60203
55793
60075
59574
59025
57714
55738
56984
58636
60417
60562
55560
55206
57538
56878
55684
57954
56389
57867
55775
57129
57849
55229
55994
58528
60498
58353
56055
56245
56889
56821
59863
56465
57803
55767
57021
59313
59114
57388
58176
55245
59893
57200
60706
55787
59877
60391
55749
56663
56074
59526
59397
56006
58784
59986
58137
59575
