sample,epi_delta,runtime_delta,busy_fraction
1,12425,43,288.953488
2,30690,110,279.000000
3,31423,102,308.068627
4,28610,108,264.907407
5,31096,108,287.925926
6,30809,109,282.651376
7,29228,106,275.735849
8,29847,106,281.575472
9,29881,115,259.834783
10,30769,100,307.690000
11,30755,111,277.072072
12,33599,115,292.165217
13,30741,137,224.386861
14,36296,113,321.203540
15,31015,103,301.116505
16,28981,106,273.405660
17,30454,111,274.360360
18,29452,107,275.252336
19,31223,103,303.135922
20,32817,123,266.804878
21,32528,121,268.826446
22,32774,120,273.116667
23,35129,110,319.354545
24,30278,113,267.946903
25,29487,100,294.870000
26,29506,109,270.697248
27,30068,111,270.882883
28,30963,103,300.611650
29,30695,105,292.333333
30,29116,110,264.690909
31,30262,105,288.209524
32,32291,109,296.247706
33,28884,115,251.165217
34,32060,104,308.269231
35,27844,107,260.224299
36,30101,115,261.747826
37,33226,115,288.921739
38,31412,102,307.960784
39,29658,110,269.618182
40,30794,117,263.196581
41,35707,118,302.601695
42,31772,116,273.896552
43,30910,107,288.878505
44,30073,103,291.970874
45,26960,111,242.882883
46,33157,109,304.192661
47,29981,105,285.533333
48,30239,109,277.422018
49,29625,112,264.508929
50,33584,110,305.309091
51,27904,106,263.245283
52,34827,118,295.144068
53,29312,107,273.943925
54,31248,111,281.513514
55,31139,110,283.081818
56,29296,111,263.927928
57,29561,104,284.240385
58,30132,108,279.000000
59,36274,124,292.532258
60,30220,105,287.809524
61,30144,110,274.036364
62,30250,105,288.095238
63,28777,111,259.252252
64,28050,98,286.224490
65,30144,108,279.111111
66,30925,109,283.715596
67,29753,105,283.361905
68,29948,108,277.296296
69,31651,115,275.226087
70,30410,118,257.711864
71,32794,108,303.648148
72,31453,112,280.830357
73,31912,106,301.056604
74,29592,114,259.578947
75,30101,110,273.645455
76,31842,108,294.833333
77,28813,106,271.820755
78,30014,113,265.610619
79,30816,100,308.160000
80,30344,107,283.588785
81,28771,107,268.887850
82,29300,111,263.963964
83,30453,102,298.558824
84,31454,113,278.353982
85,29817,103,289.485437
86,32149,108,297.675926
87,28943,109,265.532110
88,30219,111,272.243243
89,32521,116,280.353448
90,29835,102,292.500000
91,29590,109,271.467890
92,31612,108,292.703704
93,29634,108,274.388889
94,30952,111,278.846847
95,30979,119,260.327731
96,33413,112,298.330357
97,29839,103,289.699029
98,33241,110,302.190909
99,27309,107,255.224299
100,30848,111,277.909910
101,29135,106,274.858491
102,30158,106,284.509434
103,31348,105,298.552381
104,29188,103,283.378641
105,29813,130,229.330769
106,35981,111,324.153153
107,34276,118,290.474576
108,29316,106,276.566038
109,31702,111,285.603604
110,29135,108,269.768519
111,29479,107,275.504673
112,31582,112,281.982143
113,30263,103,293.815534
114,30911,109,283.587156
115,34010,133,255.714286
116,34404,116,296.586207
117,30898,115,268.678261
118,32937,110,299.427273
119,31219,112,278.741071
120,31207,107,291.654206
121,29294,107,273.775701
122,30047,113,265.902655
123,34926,128,272.859375
124,30689,105,292.276190
125,32723,113,289.584071
126,29330,104,282.019231
127,29091,102,285.205882
128,30179,107,282.046729
129,29217,108,270.527778
130,31306,107,292.579439
131,29370,108,271.944444
132,31213,117,266.777778
133,32703,108,302.805556
134,30454,104,292.826923
135,29025,109,266.284404
136,29738,110,270.345455
137,30394,108,281.425926
138,29765,106,280.801887
139,32002,108,296.314815
140,29815,103,289.466019
141,27017,105,257.304762
142,31669,117,270.675214
143,31069,102,304.598039
144,31348,111,282.414414
145,30238,106,285.264151
146,29974,105,285.466667
147,28457,114,249.622807
148,30808,105,293.409524
149,31890,112,284.732143
150,29028,108,268.777778
151,32287,108,298.953704
152,31935,112,285.133929
153,27852,107,260.299065
154,32617,113,288.646018
155,29388,108,272.111111
156,33403,115,290.460870
157,30229,102,296.362745
158,30576,109,280.513761
159,29719,115,258.426087
160,30732,113,271.964602
161,32092,104,308.576923
162,30484,110,277.127273
163,30063,102,294.735294
164,29696,107,277.532710
165,28217,108,261.268519
166,30138,106,284.320755
167,29990,107,280.280374
168,30287,113,268.026549
169,34202,112,305.375000
170,30669,112,273.830357
171,30672,118,259.932203
172,31572,107,295.065421
173,30943,112,276.276786
174,29729,101,294.346535
175,29456,107,275.289720
176,30283,107,283.018692
177,28941,106,273.028302
178,29071,109,266.706422
179,32244,109,295.816514
180,35155,126,279.007937
181,32633,109,299.385321
182,29167,111,262.765766
183,29091,100,290.910000
184,29169,109,267.605505
185,31193,110,283.572727
186,31084,105,296.038095
187,30988,112,276.678571
188,29344,115,255.165217
189,29569,101,292.762376
190,29930,112,267.232143
191,32136,105,306.057143
192,30915,113,273.584071
193,31998,107,299.046729
194,30037,115,261.191304
195,29770,102,291.862745
196,30588,114,268.315789
197,31232,108,289.185185
198,33213,124,267.846774
199,31295,116,269.784483
200,33281,103,323.116505
201,27861,126,221.119048
202,35685,116,307.629310
203,31703,101,313.891089
204,29176,110,265.236364
205,30870,106,291.226415
206,31083,109,285.165138
207,29365,118,248.855932
208,33577,110,305.245455
209,31349,107,292.981308
210,31487,119,264.596639
211,33222,122,272.311475
212,34863,122,285.762295
213,28895,103,280.533981
214,31840,116,274.482759
215,30541,109,280.192661
216,32434,105,308.895238
217,30339,110,275.809091
218,29661,104,285.201923
219,29174,110,265.218182
220,30219,125,241.752000
221,35534,108,329.018519
222,34440,120,287.000000
223,34081,141,241.709220
224,34176,111,307.891892
225,33447,122,274.155738
226,34243,117,292.675214
227,32944,111,296.792793
228,31590,110,287.181818
229,29432,109,270.018349
230,31086,109,285.192661
231,29493,109,270.577982
232,31104,118,263.593220
233,33549,114,294.289474
234,30172,103,292.932039
235,32164,110,292.400000
236,26946,109,247.211009
237,32145,117,274.743590
238,30492,99,308.000000
239,29608,106,279.320755
240,29813,105,283.933333
241,31666,115,275.356522
242,30186,105,287.485714
243,29613,114,259.763158
244,31297,106,295.254717
245,29985,113,265.353982
246,30319,101,300.188119
247,31902,107,298.149533
248,26576,104,255.538462
249,29497,105,280.923810
250,31623,108,292.805556
251,29250,112,261.160714
252,31755,107,296.775701
253,29841,105,284.200000
254,30806,108,285.240741
255,29368,107,274.467290
256,29802,108,275.944444
257,29913,113,264.716814
258,32421,108,300.194444
259,30031,115,261.139130
260,32207,110,292.790909
261,27841,108,257.787037
262,32902,121,271.917355
263,31143,100,311.430000
264,30062,105,286.304762
265,30197,106,284.877358
266,29806,105,283.866667
267,29191,108,270.287037
268,30529,113,270.168142
269,31103,111,280.207207
270,34051,112,304.026786
271,28748,105,273.790476
272,31699,123,257.715447
273,32263,114,283.008772
274,31998,112,285.696429
275,28519,99,288.070707
276,30258,109,277.596330
277,31850,115,276.956522
278,30462,105,290.114286
279,28854,108,267.166667
280,30179,104,290.182692
281,30325,107,283.411215
282,29690,104,285.480769
283,30343,105,288.980952
284,29644,106,279.660377
285,29000,111,261.261261
286,31107,109,285.385321
287,30191,110,274.463636
288,30956,107,289.308411
289,32904,111,296.432432
290,31516,129,244.310078
291,31134,104,299.365385
292,31540,110,286.727273
293,30255,107,282.757009
294,29836,104,286.884615
295,29603,108,274.101852
296,31518,115,274.069565
297,29025,103,281.796117
298,29489,105,280.847619
299,30635,120,255.291667
300,31807,102,311.833333
301,30135,105,287.000000
302,31679,114,277.885965
303,29813,110,271.027273
304,32653,120,272.108333
305,35895,123,291.829268
306,32532,127,256.157480
307,36706,114,321.982456
308,32485,117,277.649573
309,27970,100,279.700000
310,31787,115,276.408696
311,30841,106,290.952830
312,30229,109,277.330275
313,28526,104,274.288462
314,31618,114,277.350877
315,29218,106,275.641509
316,32679,111,294.405405
317,30431,114,266.938596
318,29631,100,296.310000
319,30185,113,267.123894
320,32126,112,286.839286
321,27383,100,273.830000
322,29689,106,280.084906
323,29905,105,284.809524
324,30657,114,268.921053
325,31180,105,296.952381
326,29803,107,278.532710
327,28686,105,273.200000
328,31433,109,288.376147
329,30935,105,294.619048
330,28641,108,265.194444
331,31712,110,288.290909
332,30536,116,263.241379
333,29269,108,271.009259
334,31417,104,302.086538
335,29730,108,275.277778
336,31530,109,289.266055
337,30489,113,269.814159
338,30444,104,292.730769
339,29297,108,271.268519
340,29228,105,278.361905
341,29604,106,279.283019
342,33051,112,295.098214
343,29485,112,263.258929
344,33457,113,296.079646
345,27566,105,262.533333
346,30800,107,287.850467
347,32013,117,273.615385
348,30892,102,302.862745
349,28868,106,272.339623
