sample,epi_delta,runtime_delta,busy_fraction
1,8196,35,234.171429
2,16082,107,150.299065
3,14664,106,138.339623
4,16421,116,141.560345
5,14623,107,136.663551
6,15899,113,140.699115
7,15360,109,140.917431
8,15845,110,144.045455
9,16290,116,140.431034
10,16937,112,151.223214
11,16263,108,150.583333
12,14942,108,138.351852
13,18200,114,159.649123
14,14715,106,138.820755
15,16127,109,147.954128
16,15257,111,137.450450
17,16175,105,154.047619
18,14819,105,141.133333
19,15535,109,142.522936
20,15479,104,148.836538
21,15575,111,140.315315
22,15805,104,151.971154
23,15880,109,145.688073
24,15517,108,143.675926
25,15382,108,142.425926
26,15775,106,148.820755
27,15478,111,139.441441
28,17052,115,148.278261
29,16367,110,148.790909
30,15805,110,143.681818
31,17273,108,159.935185
32,16064,111,144.720721
33,16239,106,153.198113
34,15600,110,141.818182
35,16703,110,151.845455
36,14783,113,130.823009
37,16203,102,158.852941
38,15399,112,137.491071
39,16199,106,152.820755
40,15774,113,139.592920
41,15881,110,144.372727
42,15187,105,144.638095
43,16094,105,153.276190
44,15553,107,145.355140
45,15837,107,148.009346
46,14936,117,127.658120
47,16808,105,160.076190
48,17051,112,152.241071
49,15230,110,138.454545
50,17061,110,155.100000
51,14176,111,127.711712
52,21496,142,151.380282
53,16349,116,140.939655
54,20507,144,142.409722
55,16847,113,149.088496
56,15788,106,148.943396
57,16414,116,141.500000
58,14940,102,146.470588
59,16687,108,154.509259
60,14402,108,133.351852
61,16508,108,152.851852
62,17307,126,137.357143
63,18478,118,156.593220
64,15994,116,137.879310
65,15975,109,146.559633
66,16315,112,145.669643
67,15924,105,151.657143
68,14967,105,142.542857
69,15783,109,144.798165
70,15592,107,145.719626
71,16873,112,150.651786
72,17380,120,144.833333
73,14623,112,130.562500
74,16848,103,163.572816
75,15866,108,146.907407
76,15015,109,137.752294
77,15849,105,150.942857
78,15435,108,142.916667
79,16128,110,146.618182
80,15880,113,140.530973
81,16116,119,135.428571
82,17585,107,164.345794
83,16573,113,146.663717
84,16343,103,158.669903
85,15456,115,134.400000
86,15942,103,154.776699
87,14893,111,134.171171
88,16572,109,152.036697
89,14903,104,143.298077
90,16155,107,150.981308
91,16044,119,134.823529
92,18339,122,150.319672
93,16953,119,142.462185
94,16286,110,148.054545
95,15297,106,144.311321
96,16147,110,146.790909
97,16581,107,154.962617
98,14879,104,143.067308
99,14846,105,141.390476
100,16840,114,147.719298
101,16154,106,152.396226
102,15316,108,141.814815
103,15977,108,147.935185
104,16538,110,150.345455
105,15944,111,143.639640
106,16362,109,150.110092
107,14491,108,134.175926
108,15800,109,144.954128
109,16725,114,146.710526
110,15950,110,145.000000
111,16613,112,148.330357
112,15126,106,142.698113
113,15175,114,133.114035
114,16360,113,144.778761
115,16680,105,158.857143
116,15585,111,140.405405
117,15502,102,151.980392
118,14996,105,142.819048
119,16309,112,145.616071
120,15561,109,142.761468
121,15958,107,149.140187
122,15326,105,145.961905
123,16043,105,152.790476
124,14611,101,144.663366
125,15671,114,137.464912
126,15693,102,153.852941
127,16654,118,141.135593
128,17886,117,152.871795
129,14602,107,136.467290
130,15937,110,144.881818
131,16825,108,155.787037
132,14773,105,140.695238
133,15289,108,141.564815
134,16486,115,143.356522
135,15690,114,137.631579
136,17315,115,150.565217
137,16788,109,154.018349
138,15325,114,134.429825
139,16049,102,157.343137
140,15091,108,139.731481
141,14859,104,142.875000
142,16317,108,151.083333
143,15445,100,154.450000
144,15632,110,142.109091
145,14416,106,136.000000
146,15597,116,134.456897
147,17880,114,156.842105
148,17013,120,141.775000
149,19829,130,152.530769
150,15940,108,147.592593
151,15071,106,142.179245
152,15144,108,140.222222
153,16013,108,148.268519
154,17782,146,121.794521
155,18785,108,173.935185
156,17058,111,153.675676
157,14989,105,142.752381
158,15488,107,144.747664
159,14414,104,138.596154
160,15692,107,146.654206
161,16873,114,148.008772
162,15286,108,141.537037
163,15413,103,149.640777
164,16720,122,137.049180
165,16378,110,148.890909
166,16067,105,153.019048
167,15268,118,129.389831
168,16948,112,151.321429
169,15063,102,147.676471
170,15911,116,137.163793
171,16388,103,159.106796
172,15145,108,140.231481
173,14837,114,130.149123
174,16134,107,150.785047
175,17536,125,140.288000
176,18849,114,165.342105
177,15138,109,138.880734
178,14980,105,142.666667
179,15986,103,155.203883
180,15183,108,140.583333
181,14816,106,139.773585
182,17227,120,143.558333
183,18293,119,153.722689
184,15389,110,139.900000
185,15834,106,149.377358
186,15624,108,144.666667
187,15572,108,144.185185
188,15499,105,147.609524
189,15117,109,138.688073
190,15932,106,150.301887
191,14774,107,138.074766
192,15953,106,150.500000
193,14903,110,135.481818
194,15435,105,147.000000
195,15666,105,149.200000
196,16029,110,145.718182
197,17211,112,153.669643
198,15272,105,145.447619
199,15890,117,135.811966
200,15914,105,151.561905
201,16210,112,144.732143
202,15539,106,146.594340
203,16734,111,150.756757
204,15406,107,143.981308
205,14917,109,136.853211
206,15772,105,150.209524
207,15796,108,146.259259
208,15526,107,145.102804
209,16101,109,147.715596
210,17453,117,149.170940
211,15899,110,144.536364
212,15321,107,143.186916
213,15574,108,144.203704
214,16116,107,150.616822
215,15359,112,137.133929
216,17964,118,152.237288
217,16120,110,146.545455
218,16324,116,140.724138
219,16047,112,143.276786
220,16815,111,151.486486
221,15150,107,141.588785
222,15777,109,144.743119
223,16831,108,155.842593
224,15405,106,145.330189
225,14986,106,141.377358
226,15305,106,144.386792
227,15958,108,147.759259
228,15857,118,134.381356
229,16087,103,156.184466
230,15852,110,144.109091
231,14977,108,138.675926
232,16506,109,151.431193
233,15966,113,141.292035
234,14433,102,141.500000
235,16814,109,154.256881
236,14829,108,137.305556
237,15898,117,135.880342
238,17365,114,152.324561
239,15884,103,154.213592
240,14411,105,137.247619
241,16474,131,125.755725
242,19000,122,155.737705
243,17655,123,143.536585
244,16733,112,149.401786
245,16434,112,146.732143
246,16796,116,144.793103
247,16707,128,130.523438
248,16701,103,162.145631
249,15898,107,148.579439
250,16090,111,144.954955
251,14850,103,144.174757
252,15303,102,150.029412
253,15352,107,143.476636
254,14858,110,135.072727
255,16155,108,149.583333
256,16167,106,152.518868
257,15161,105,144.390476
258,15267,109,140.064220
259,14853,111,133.810811
260,16522,111,148.846847
261,16189,107,151.299065
262,14570,109,133.669725
263,16180,102,158.627451
264,15378,103,149.300971
265,16386,118,138.864407
266,14850,108,137.500000
267,15916,109,146.018349
268,15833,111,142.639640
269,17330,118,146.864407
270,17041,111,153.522523
271,15275,110,138.863636
272,15406,100,154.060000
273,15684,112,140.035714
274,15864,102,155.529412
275,14667,105,139.685714
276,14868,104,142.961538
277,15435,104,148.413462
278,15245,109,139.862385
279,14616,99,147.636364
280,15263,108,141.324074
281,15847,106,149.500000
282,15336,106,144.679245
283,16793,108,155.490741
284,15582,110,141.654545
285,16491,114,144.657895
286,15247,110,138.609091
287,15731,108,145.657407
288,17105,107,159.859813
289,14505,114,127.236842
290,16314,106,153.905660
291,14786,111,133.207207
292,16334,109,149.853211
293,16475,100,164.750000
294,15868,110,144.254545
295,15573,115,135.417391
296,15637,113,138.380531
297,16512,112,147.428571
298,16303,107,152.364486
299,15196,103,147.533981
300,15568,106,146.867925
301,15148,112,135.250000
302,16045,107,149.953271
303,15468,108,143.222222
304,15836,108,146.629630
305,16777,106,158.273585
306,15652,110,142.290909
307,15824,112,141.285714
308,15537,109,142.541284
309,16065,108,148.750000
310,17039,117,145.632479
311,15317,111,137.990991
312,15221,106,143.594340
313,16113,107,150.588785
314,15110,106,142.547170
315,15744,106,148.528302
316,14850,102,145.588235
317,15232,105,145.066667
318,15594,106,147.113208
319,15676,109,143.816514
320,15856,114,139.087719
321,16379,107,153.074766
322,15312,106,144.452830
323,15349,107,143.448598
324,17301,113,153.106195
325,16178,129,125.410853
326,17537,108,162.379630
327,15269,107,142.700935
328,15360,112,137.142857
329,17618,132,133.469697
330,17052,102,167.176471
331,15280,110,138.909091
332,15520,105,147.809524
333,15744,107,147.140187
334,15125,105,144.047619
335,15210,106,143.490566
336,15520,108,143.703704
337,17136,122,140.459016
338,17400,128,135.937500
339,18346,122,150.377049
340,17745,114,155.657895
341,16166,110,146.963636
342,15668,107,146.429907
343,15124,105,144.038095
344,15432,107,144.224299
345,15695,114,137.675439
346,15807,99,159.666667
347,15539,113,137.513274
348,16114,106,152.018868
349,15471,112,138.133929
350,15132,107,141.420561
351,17047,112,152.205357
352,18344,128,143.312500
353,14974,108,138.648148
354,15550,109,142.660550
355,15758,102,154.490196
356,14921,107,139.448598
357,15770,110,143.363636
358,15134,104,145.519231
359,14121,109,129.550459
360,15944,108,147.629630
361,15626,106,147.415094
362,15386,107,143.794393
363,15914,110,144.672727
364,15511,110,141.009091
365,14896,105,141.866667
366,16610,118,140.762712
367,16377,108,151.638889
368,15175,105,144.523810
369,15802,110,143.654545
370,15427,108,142.842593
371,16315,110,148.318182
372,14690,105,139.904762
373,15441,110,140.372727
374,15340,108,142.037037
375,16410,113,145.221239
376,15049,106,141.971698
377,15478,108,143.314815
378,16305,111,146.891892
379,15970,104,153.557692
380,14251,106,134.443396
381,15728,110,142.981818
382,15916,116,137.206897
383,16114,101,159.544554
384,16050,122,131.557377
385,17440,111,157.117117
386,16040,112,143.214286
387,15957,107,149.130841
388,15058,110,136.890909
389,15324,106,144.566038
390,15487,108,143.398148
391,15444,105,147.085714
392,16028,109,147.045872
393,14929,105,142.180952
394,16079,114,141.043860
395,14868,102,145.764706
396,15307,107,143.056075
397,17815,113,157.654867
398,15367,105,146.352381
399,15870,106,149.716981
400,15579,114,136.657895
401,15941,104,153.278846
402,15197,113,134.486726
403,15886,108,147.092593
404,15420,113,136.460177
405,16369,111,147.468468
406,14772,120,123.100000
407,19647,123,159.731707
408,16030,109,147.064220
409,15474,99,156.303030
410,14975,109,137.385321
411,16720,112,149.285714
412,15101,109,138.541284
413,15534,113,137.469027
414,16328,105,155.504762
415,15881,124,128.072581
416,16060,104,154.423077
417,16528,108,153.037037
418,15695,109,143.990826
419,15867,106,149.688679
420,14390,116,124.051724
421,17483,104,168.105769
422,14510,106,136.886792
423,15276,110,138.872727
424,16508,108,152.851852
425,15485,111,139.504505
426,15825,108,146.527778
427,14318,101,141.762376
428,15771,108,146.027778
429,16549,112,147.758929
430,16599,111,149.540541
431,15039,109,137.972477
432,15822,125,126.576000
433,17476,127,137.606299
434,26552,165,160.921212
435,16228,107,151.663551
436,14635,109,134.266055
437,15730,109,144.311927
438,16836,120,140.300000
439,16187,104,155.644231
440,14990,110,136.272727
441,15987,114,140.236842
442,16812,110,152.836364
443,15002,102,147.078431
444,15593,111,140.477477
445,15524,114,136.175439
446,16443,109,150.853211
447,15605,108,144.490741
448,16532,111,148.936937
449,15551,107,145.336449
450,14690,108,136.018519
451,15373,112,137.258929
452,16490,111,148.558559
453,15988,109,146.678899
454,15081,109,138.357798
455,15678,121,129.570248
456,19513,136,143.477941
457,18117,115,157.539130
458,15371,104,147.798077
459,15219,105,144.942857
460,15829,108,146.564815
461,15646,111,140.954955
462,15402,108,142.611111
463,15720,113,139.115044
464,15693,100,156.930000
465,16260,109,149.174312
466,15444,110,140.400000
467,15586,112,139.160714
468,15425,102,151.225490
469,15327,121,126.669421
470,16533,106,155.971698
471,16933,105,161.266667
472,14795,116,127.543103
473,15613,102,153.068627
474,15296,119,128.537815
475,16751,103,162.631068
476,14903,106,140.594340
477,15403,105,146.695238
478,15021,109,137.807339
479,16160,108,149.629630
480,15555,106,146.745283
481,14956,103,145.203883
482,14990,105,142.761905
483,14928,113,132.106195
484,15680,111,141.261261
485,15911,101,157.534653
486,16721,111,150.639640
487,16662,107,155.719626
488,15708,108,145.444444
489,15339,112,136.955357
490,15841,110,144.009091
491,15538,107,145.214953
492,15583,105,148.409524
493,15400,109,141.284404
494,16126,114,141.456140
495,15773,108,146.046296
496,15345,104,147.548077
497,16334,114,143.280702
498,14701,112,131.258929
499,16155,106,152.405660
500,15562,103,151.087379
