sample,epi_delta,runtime_delta,busy_fraction
486,13490,106,127.264151
487,15343,114,134.587719
488,13706,105,130.533333
489,14455,107,135.093458
490,14748,103,143.184466
491,13398,108,124.055556
492,14632,107,136.747664
493,14399,105,137.133333
494,15199,115,132.165217
495,14670,108,135.833333
496,15684,110,142.581818
497,13708,120,114.233333
498,15653,105,149.076190
499,14034,103,136.252427
500,13450,107,125.700935
