sample,epi_delta,runtime_delta,busy_fraction
1,8684,42,206.761905
2,27980,106,263.962264
3,27616,116,238.068966
4,28320,106,267.169811
5,27238,102,267.039216
6,25696,110,233.600000
7,29994,117,256.358974
8,25842,103,250.893204
9,24973,110,227.027273
10,27430,106,258.773585
11,27348,108,253.222222
12,25781,108,238.712963
13,27772,103,269.631068
14,27175,110,247.045455
15,25636,107,239.588785
16,25641,106,241.896226
17,28357,118,240.313559
18,29990,110,272.636364
19,28223,112,251.991071
20,26421,111,238.027027
21,26240,104,252.307692
22,26775,106,252.594340
23,27699,108,256.472222
24,26007,110,236.427273
25,26917,106,253.933962
26,27356,119,229.882353
27,28453,112,254.044643
28,27727,109,254.376147
29,25384,110,230.763636
30,28763,116,247.956897
31,27331,110,248.463636
32,26795,111,241.396396
33,26561,107,248.233645
34,25779,108,238.694444
35,27603,110,250.936364
36,26595,114,233.289474
37,27121,109,248.816514
38,26438,108,244.796296
39,27354,114,239.947368
40,26272,104,252.615385
41,26475,106,249.764151
42,26389,103,256.203883
43,25673,108,237.712963
44,26408,113,233.699115
45,27445,102,269.068627
46,24954,109,228.935780
47,25655,104,246.682692
48,25853,102,253.460784
49,25386,104,244.096154
50,28121,114,246.675439
51,26121,114,229.131579
52,27228,102,266.941176
53,25990,116,224.051724
54,28412,110,258.290909
55,26293,107,245.728972
56,27267,114,239.184211
57,27366,102,268.294118
58,25844,110,234.945455
59,26095,105,248.523810
60,26719,106,252.066038
61,26459,106,249.613208
62,25461,109,233.587156
63,26739,113,236.628319
64,27796,112,248.178571
65,27949,107,261.205607
66,24985,105,237.952381
67,28639,108,265.175926
68,25086,111,226.000000
69,26967,106,254.405660
70,30397,132,230.280303
71,29144,115,253.426087
72,31873,133,239.646617
73,26532,117,226.769231
74,29111,113,257.619469
75,31072,109,285.064220
76,26188,113,231.752212
77,26847,111,241.864865
78,27513,113,243.477876
79,25818,108,239.055556
80,27143,109,249.018349
81,28091,112,250.812500
82,28325,114,248.464912
83,24802,99,250.525253
84,25979,109,238.339450
85,25279,105,240.752381
86,26580,108,246.111111
87,28343,108,262.435185
88,26013,111,234.351351
89,27857,113,246.522124
90,26952,110,245.018182
91,28060,112,250.535714
