sample,epi_delta,runtime_delta,busy_fraction
490,26570,107,248.317757
491,28114,124,226.725806
492,30619,125,244.952000
493,29261,121,241.826446
494,30979,114,271.745614
495,25475,105,242.619048
496,25928,103,251.728155
497,25399,114,222.798246
498,35048,107,327.551402
499,32944,103,319.844660
500,34789,111,313.414414
