sample,epi_delta,runtime_delta,busy_fraction
232,19648,105,187.123810
233,17626,106,166.283019
234,19799,107,185.037383
235,19292,108,178.629630
236,19062,108,176.500000
237,20261,119,170.260504
238,20481,111,184.513514
239,19381,105,184.580952
240,19208,105,182.933333
241,21417,114,187.868421
242,18987,107,177.448598
243,19549,109,179.348624
244,20155,106,190.141509
245,18237,107,170.439252
246,20532,117,175.487179
247,20520,113,181.592920
248,19305,101,191.138614
249,18201,104,175.009615
250,21899,133,164.654135
251,21261,117,181.717949
252,23461,123,190.739837
253,21553,111,194.171171
254,19530,110,177.545455
255,22579,125,180.632000
256,19710,106,185.943396
257,19498,107,182.224299
258,19080,106,180.000000
259,20335,110,184.863636
260,18419,105,175.419048
261,18784,105,178.895238
262,19325,108,178.935185
263,19408,107,181.383178
264,18877,115,164.147826
265,20499,105,195.228571
266,20326,110,184.781818
267,18697,106,176.386792
268,19060,117,162.905983
269,21433,113,189.672566
270,20302,108,187.981481
271,18788,111,169.261261
272,19425,108,179.861111
273,19524,103,189.553398
274,19966,110,181.509091
275,19764,106,186.452830
276,18375,108,170.138889
277,19313,101,191.217822
278,19609,121,162.057851
279,21489,105,204.657143
280,17667,104,169.875000
281,19281,107,180.196262
282,22255,117,190.213675
283,18897,113,167.230088
284,19090,105,181.809524
285,18578,102,182.137255
286,19138,109,175.577982
287,20127,103,195.407767
288,18380,105,175.047619
289,18211,107,170.196262
290,20497,109,188.045872
291,19317,109,177.220183
292,22421,123,182.284553
293,20097,108,186.083333
294,19185,108,177.638889
295,19807,106,186.858491
296,17797,109,163.275229
297,20005,105,190.523810
298,18489,103,179.504854
299,20157,108,186.638889
300,18570,107,173.551402
301,21756,117,185.948718
302,20356,120,169.633333
303,20057,107,187.448598
304,19368,103,188.038835
305,20475,122,167.827869
306,19473,107,181.990654
307,20444,111,184.180180
308,18217,107,170.252336
309,20707,109,189.972477
310,19728,109,180.990826
311,18838,106,177.716981
312,19433,109,178.284404
313,19011,106,179.349057
314,19199,104,184.605769
315,20814,121,172.016529
316,19957,103,193.757282
317,20468,111,184.396396
318,21815,123,177.357724
319,19617,105,186.828571
320,19278,113,170.601770
321,21296,110,193.600000
322,20218,110,183.800000
323,19039,122,156.057377
324,21116,106,199.207547
325,18707,106,176.481132
326,20492,107,191.514019
327,18432,107,172.261682
328,19272,110,175.200000
329,19636,110,178.509091
330,20069,110,182.445455
331,19209,109,176.229358
332,19148,105,182.361905
333,21584,112,192.714286
334,19516,124,157.387097
335,21467,110,195.154545
336,19580,108,181.296296
337,20032,114,175.719298
338,18890,105,179.904762
339,18869,108,174.712963
340,20337,107,190.065421
341,20313,110,184.663636
342,19007,108,175.990741
343,18829,108,174.342593
344,19937,107,186.327103
345,20345,120,169.541667
346,27014,125,216.112000
347,21202,121,175.223140
348,21463,118,181.889831
349,20390,113,180.442478
350,19135,103,185.776699
351,22185,123,180.365854
352,19441,105,185.152381
353,19590,111,176.486486
354,18773,102,184.049020
355,20474,114,179.596491
356,18933,115,164.634783
357,22244,112,198.607143
358,18718,114,164.192982
359,22955,128,179.335938
360,22538,121,186.264463
361,19953,107,186.476636
362,19654,110,178.672727
363,18965,102,185.931373
364,19838,108,183.685185
365,18239,105,173.704762
366,19469,109,178.614679
367,19678,112,175.696429
368,19754,101,195.584158
369,20004,116,172.448276
370,19412,103,188.466019
371,18600,105,177.142857
372,19177,107,179.224299
373,21286,116,183.500000
374,19593,118,166.042373
375,19560,99,197.575758
376,19114,110,173.763636
377,19261,115,167.486957
378,20347,112,181.669643
379,20432,107,190.953271
380,19281,103,187.194175
381,18855,106,177.877358
382,19304,118,163.593220
383,19965,106,188.349057
384,21484,117,183.623932
385,19049,101,188.603960
386,18709,106,176.500000
387,18101,107,169.168224
388,20332,103,197.398058
389,18351,110,166.827273
390,19954,102,195.627451
391,19080,112,170.357143
392,19762,116,170.362069
393,20579,107,192.327103
394,19080,103,185.242718
395,19073,107,178.252336
396,19035,115,165.521739
397,20962,110,190.563636
398,19230,106,181.415094
399,19559,106,184.518868
400,18696,109,171.522936
401,19389,105,184.657143
402,20293,110,184.481818
403,19909,108,184.342593
404,19081,109,175.055046
405,19423,107,181.523364
406,19339,103,187.757282
