Value
72928
71607
73605
73230
72555
73030
68503
69259
71830
68637
71646
71430
69656
67824
70506
68827
70996
72205
68359
72293
70519
67293
68214
71936
69264
71335
70097
70530
68493
71118
74035
71594
73698
67531
68703
70938
67456
70507
73615
72157
67508
70694
73535
67751
68098
70514
68039
71806
69582
72660
67324
67525
71120
71554
69119
72029
73507
70685
71779
70588
68109
70848
69826
72768
70430
69439
70107
73707
70643
69276
72004
72549
68124
69039
67271
72490
69515
69480
70948
69941
69322
70745
68464
67783
71123
73984
