mem_load_completed.l1_miss_any
18224
17642
17979
17076
18737
17838
18549
18204
17302
17747
18667
17065
17410
18034
18252
17823
18597
17756
17035
17463
18041
18147
18213
17148
17561
18019
17328
17861
18582
17576
17621
18131
17216
18146
18057
18762
17290
18031
18581
17218
17508
17606
18364
17554
17966
17418
17749
17944
17425
18326
17321
18018
17190
17095
17666
17456
17866
17974
17336
17333
17426
17275
17328
17566
18495
17905
17883
17615
18627
17673
18199
18315
17289
17471
17946
17975
18192
18103
18017
18516
17786
18472
18211
18687
18463
18300
18748
18397
18010
17607
18077
18776
17890
18479
18047
18487
18538
18517
18509
18501
18486
18732
18472
18003
18069
18125
17659
18658
18412
18486
18777
18673
18323
18017
17743
17133
17051
17163
17013
18357
16990
17381
18154
17755
17568
18221
17778
17162
17554
17351
17583
17875
17531
17538
17929
18251
17118
17223
17305
18041
18183
17335
17861
18470
17916
17583
17260
17547
18394
17628
17958
17088
17140
18409
17298
18537
17392
17530
18319
17847
17193
18687
17568
17358
17211
17981
17223
17651
18311
17344
18199
17944
18620
17253
18282
17088
17928
17456
18394
17118
17689
17932
17342
18552
17456
18368
17771
17100
17621
18184
17028
17538
17011
17606
18042
18281
17862
17268
18507
17193
17523
17843
18083
18071
18369
18777
17410
17508
17929
17220
17981
17418
18146
18109
17266
17734
18446
17853
18342
17396
18075
16991
18064
18409
17260
17286
17613
18703
17080
17801
18195
17696
16998
18230
17567
17556
17013
18620
18559
17351
18760
17358
17419
17876
17253
17963
18154
17328
18411
17547
18492
17763
17387
18544
18123
16990
18019
18072
18629
18471
18739
18562
18717
17898
18214
17908
17523
18191
17110
17779
18094
17628
17095
17959
17522
17500
17726
18469
17287
17785
17260
18131
17966
17613
17808
17043
17013
18124
17486
17856
18405
17762
18538
18703
18777
18710
18628
18132
18665
18428
18617
18636
18248
18338
18003
18494
18196
17807
18034
18530
17403
17069
18356
18657
17163
18214
17591
17370
17035
17636
17020
17801
17416
17801
17064
17344
17959
17936
17334
18349
17080
17508
17883
17741
18041
18777
18665
17091
17876
17756
17328
17058
17215
18612
17283
18394
18011
18740
17020
18687
17591
17549
18372
17163
17740
17403
17966
18690
18221
17028
17478
17576
17402
17403
17679
17253
17491
17838
17988
17508
17245
17726
17328
18236
18276
18289
18049
17741
18104
17065
18507
17755
18327
17103
17711
18439
17538
17658
17310
17637
18169
17365
17510
17688
17395
18732
17478
18349
18229
17801
17598
18402
17365
18411
18545
18702
17771
18469
17890
17553
17060
