machine_clears.count
109
108
103
105
105
105
102
105
105
105
105
103
110
110
105
102
100
105
108
105
110
108
107
105
104
105
105
105
105
105
110
105
103
110
103
109
105
105
105
105
109
105
105
103
105
105
105
105
105
106
107
108
105
105
105
105
105
107
105
101
108
105
105
100
105
101
105
105
107
105
105
106
110
