uops_dispatched.port_4_9
110663
104657
112436
107211
113866
110880
113456
114370
114124
112795
111810
111684
112025
115495
113047
114780
111910
112164
110236
111217
112577
111808
113255
114910
112850
113040
114986
108750
111305
115051
110631
115372
108441
114688
108677
115342
113674
109085
110529
110609
111199
114102
112004
114224
111922
113264
114081
114659
114760
115210
110475
110842
112356
113174
109936
114840
115122
113864
113688
115280
109870
111640
113736
111987
111761
109792
110951
112699
112746
111630
110621
106787
112048
115224
114417
108294
115329
111993
113442
114950
110352
109820
110485
112809
111928
112140
108664
110294
112333
113902
111027
113976
111950
105391
110491
111056
113262
113749
110065
112374
115084
113017
111470
112647
114270
111383
107934
112629
111368
112514
113150
113321
112361
109525
112720
114619
111764
109836
111996
114186
113258
111403
114421
114926
113683
111910
109761
114516
113076
114680
113438
112067
112671
115548
113391
109057
115341
111896
112882
113998
115344
107856
111518
111619
115261
112038
111460
114849
114209
114536
112373
114438
111817
111500
114236
114190
114607
113608
112796
108766
115509
113764
110889
109026
111928
110631
109763
114584
115218
114037
112123
114177
109068
111414
109712
112488
111537
108469
111411
108596
110844
112184
113160
114857
111559
111194
110820
110644
112858
107080
113481
112791
112419
113165
111779
114288
113468
112604
113541
112229
110278
114173
112107
112377
115418
112563
109995
110947
114064
112452
111977
114661
111904
110929
110249
113773
113821
109939
111377
112442
108735
112666
112343
113641
112042
112725
113247
106374
112975
112409
114664
114643
112728
111184
105319
111434
114760
111643
111154
114810
113967
113552
111935
113086
113241
112324
108770
115103
111987
112144
110940
111795
113697
115421
114891
113306
113445
112998
110834
110776
110039
110870
113579
112682
112477
112332
112405
112400
115266
112592
112598
115175
115514
112443
111619
107266
112335
114761
114058
112186
110452
112044
112364
113144
112149
111988
112672
114113
113714
113588
112588
112681
113556
110687
112147
112982
111069
110868
114546
113628
111870
113590
111795
114240
111666
113846
112467
112488
110852
109334
113101
114781
109004
109370
111515
109190
108883
109763
115024
113118
109477
112424
115426
108719
114165
113002
109601
115315
109971
110715
111165
109686
111226
112414
114069
109579
105275
113579
115402
114058
111783
114808
115211
110816
109470
109818
113610
115137
112574
114418
110235
114943
107338
114840
111311
115228
112266
113831
114804
111787
114242
114489
112942
108474
115441
112318
114888
112108
112697
111621
111239
114291
111685
110230
113147
109311
108658
105841
107757
108501
111252
111765
113502
113360
112253
111439
112083
113341
113271
112936
111982
106815
115526
113821
114664
111987
115079
109826
110847
113532
115085
110160
113335
111641
112750
114149
114575
111148
109909
113235
113924
113519
110629
113687
110014
111465
115043
112194
112753
115240
114361
110760
111677
112860
114947
113351
108262
112947
110436
112729
111426
111732
110592
113745
111456
112436
111487
111941
115429
113515
111932
114961
115497
114703
111054
112299
114794
110368
115311
109746
115472
111862
111945
110836
114739
111037
111987
111728
115257
109956
110575
109467
111060
114066
110182
114716
106188
109631
109068
110617
114017
114156
111340
113089
110677
111662
113936
111927
115111
111653
110848
110018
115058
111151
113144
113523
110091
112131
111061
109643
112171
110252
109460
114378
108689
108899
110263
109942
114210
108175
114417
112434
108401
113621
107975
111279
115518
113004
115202
112125
113918
112002
115309
115202
114201
112835
114309
111447
111679
111364
112303
114917
113834
112018
113226
114148
110186
108585
113874
112916
113144
115240
115308
113802
110645
111372
112230
113662
111985
112397
112952
114925
113955
109098
112770
113064
113505
112598
113265
114830
110458
111389
111975
111689
111107
112609
111855
113622
111649
112625
110981
114554
112237
109728
115503
112165
110469
113212
109698
114313
109389
115093
111194
112260
113202
115301
114778
112011
110917
112064
110091
109931
110589
110207
115470
112401
108599
111257
112438
114849
111070
111813
109852
113505
113493
112424
113522
114627
113628
110506
111476
110890
111414
108931
110578
109500
112475
112576
114188
112121
112719
113495
110405
111952
113205
110929
110466
115547
113180
112500
110744
111320
112558
113501
110607
114867
110805
109096
112203
110808
113991
113733
110307
111374
111234
112184
114771
115547
109990
115486
111585
114835
110368
106554
105805
105101
108310
106147
105535
113111
114852
114948
111940
109247
112469
113575
108848
108611
112505
110945
111352
114487
115180
110747
111632
111292
112325
112289
114330
109684
112444
112697
111895
112338
113001
113486
114113
110714
113712
111692
109630
112257
114005
112276
113322
114540
113572
113086
114903
109601
111337
112230
113446
113145
113226
113559
107251
115534
112725
115423
114998
109733
114375
112798
114476
110096
110486
111818
112938
112857
111826
114952
112940
108323
112066
111949
112716
115029
114417
109152
111017
112165
111200
111738
110469
109967
108625
109401
112225
113568
114206
115545
113735
112432
112838
111392
115325
110591
109513
114013
115545
110106
114207
113307
114014
115171
110361
111527
111532
110646
114158
114832
112489
111597
112954
112383
111169
110802
114915
112587
111688
114283
106190
110060
112903
112281
112665
112845
114129
114403
111235
112963
111425
111791
112494
113016
111983
113786
112236
110040
111788
115329
113429
111901
111078
115424
110501
113122
113431
114956
114760
112235
110683
112788
111316
110685
111553
109827
113921
112293
114055
115410
112573
112703
111336
112947
115177
113168
111612
113187
111815
114821
112426
111229
112934
106264
115433
111013
111668
111839
114589
112889
109369
108972
113060
111059
112712
113089
114002
113603
115094
112162
112024
111350
112826
112529
111144
115175
110283
114426
114717
106598
112462
113854
114280
109613
109147
113523
113287
113115
113775
109331
112798
112775
112096
110497
112939
111697
