br_inst_retired.near_taken
221110
231450
237223
237830
231178
225467
228726
232646
239692
227234
219580
239041
238143
237320
219990
240679
234461
218941
237358
226886
230886
233261
231692
229714
237862
223520
226908
239751
231104
240930
238772
230944
228286
232200
231904
232749
237912
230996
228357
235211
221403
234098
233778
229193
233518
221439
232611
229675
234381
229276
232589
237044
235791
238528
225927
236181
234122
230302
232824
236537
223631
228641
225228
226009
231154
230529
237705
223928
236923
231517
225448
238595
231055
225054
236280
235849
232631
221085
234848
238872
239433
230606
230199
236227
239565
238754
235481
239272
232794
235333
230773
237010
223039
219192
231249
229284
238149
225391
227107
233534
237639
236548
223947
236317
239297
224860
220156
223235
240366
235373
229832
237121
230599
233330
224252
224363
232358
222123
234189
232776
235488
227893
229326
230738
233934
232609
226367
237727
223326
229579
239382
224322
231069
225336
231380
230266
232272
234704
238381
223418
231303
228178
238207
223352
229777
239135
229222
237628
228782
230275
229515
227894
229987
228028
230638
235570
219720
228843
225466
234649
235110
227306
225310
221468
230530
237883
221635
236518
234046
228505
227811
235973
235359
238267
237464
232636
230410
228922
223355
226891
224292
230329
223202
237051
235693
220793
218326
234317
226560
227446
226431
227368
227487
240804
230717
219779
232524
238653
225565
222876
228556
236375
232773
238041
235480
228107
225974
230156
230285
225244
225394
236103
225330
232381
230014
240133
239939
226023
223876
240241
229825
234611
224075
236554
225633
234752
230467
235653
232675
233995
235571
233836
223017
232922
222982
238153
238319
233127
229535
233629
227880
227583
232986
232814
219264
229283
229385
229567
225457
225571
228154
235211
229943
230791
222896
220734
233123
222778
236830
223522
228361
224588
234126
233705
235623
233201
224531
224607
236004
225508
236403
229216
229467
228743
227443
240862
231756
240033
226151
236140
223625
231502
233809
235440
236867
232138
226389
223595
232943
223644
220995
224908
230221
232773
225658
228387
239494
236067
229452
228824
227090
226231
234332
233974
230364
233636
227024
219025
227305
230982
224349
224269
229304
232587
226734
231263
227474
225920
230338
240723
228750
234614
234486
221045
228261
224905
228552
227509
222822
234223
239655
225929
240784
221098
221795
239569
229610
228329
236184
231651
230489
240376
241056
239680
228929
239375
234541
228423
238178
226450
231514
228596
218470
234255
238950
220214
231537
223443
238675
227999
240423
222417
222827
240582
226602
223420
230434
223288
227931
237923
224307
234117
236588
221087
239964
234040
239742
218653
228094
234878
224714
235521
227017
224854
230260
231494
235483
232386
225550
234454
226419
229091
226875
228023
222297
223449
222813
228924
227649
240981
227295
228776
226042
230798
223264
236213
241192
240023
221468
221319
226464
237866
218648
222461
238045
224450
227003
240382
235329
224602
223528
224094
221280
232823
239547
226076
235034
231332
227599
230887
225930
226402
222381
