br_inst_retired.indirect
9230
8455
8583
9299
9153
8635
8761
9053
8808
8961
9110
8829
9205
9112
8962
8528
9123
9052
8744
8456
8868
8832
8885
8910
8771
8874
9182
8873
8637
8866
8882
8598
8901
8895
8921
9308
8798
9312
8917
9141
8823
8990
8822
8829
9025
8815
8849
9283
8930
8835
8926
8813
8886
8749
8807
8892
8797
9291
8939
9225
8981
9065
8651
9315
8918
8628
9013
9035
9117
8954
8849
8901
9161
8866
8638
8806
8845
9029
8825
8913
9180
8867
8895
8590
9056
8812
9030
8863
8822
8961
9199
8764
8845
9321
8971
8883
9202
8887
8783
8836
8873
8779
9000
8905
8996
8913
8812
9106
8942
9143
8989
8801
8876
9186
8899
8812
8767
8873
8768
9294
8922
8915
8977
8829
8939
8627
8863
8527
8800
9085
8873
9039
9054
8524
8692
8521
8979
8842
8630
8805
8696
8564
8991
8544
8762
8569
8863
9129
8544
8490
9119
8554
9274
8903
8887
8692
9041
9141
8584
8847
9000
9044
9268
8932
8849
8903
8901
8912
9143
8947
8802
8845
8583
8940
8897
8822
8932
8850
8851
8808
9145
8874
8917
8684
8933
9003
8957
8976
9067
8629
9163
8925
9119
8607
9202
8461
9104
8807
9018
9328
8818
8993
8825
8754
8926
9323
8807
8853
8560
8783
8872
9247
8783
8853
8961
9037
9040
9066
8744
8620
9073
8935
8785
8973
8861
9033
8833
8914
8705
8857
8820
9286
8804
8872
9244
8782
8801
9303
8814
9008
8912
8928
8606
9214
8875
8812
9218
8907
8803
8998
8603
9226
9278
8839
9224
9262
9221
8763
8857
8921
9273
8821
8619
8933
8501
9213
8621
8840
8740
8528
8774
8858
9275
8589
9325
8519
8634
8639
9185
8988
8553
9281
8742
8604
9214
8894
9267
9247
8924
8607
8510
8934
9224
9150
8976
8592
8570
8473
8562
9020
8641
9049
8606
9267
8475
8588
9285
8666
8967
9209
8551
8877
8901
9269
8786
9168
8471
8748
9140
8796
8536
8900
8953
8877
8546
8584
8479
9161
8755
8837
8625
8483
8922
8966
9205
8955
8896
9159
9005
8903
9341
8979
8564
8920
8579
9065
8779
8840
8981
8819
8539
8643
8518
9210
8579
8912
8899
8592
8640
9236
8859
9156
8754
8894
9026
9155
9085
8571
8804
8618
8483
8557
8647
8759
8785
8851
8567
8634
8862
8517
8705
8594
8809
8872
8751
8795
8526
8547
8742
8889
8801
8905
8825
8634
8874
9326
8886
9248
8651
8654
9082
9116
8734
9107
9065
8820
9053
9180
8750
8574
8812
9288
8490
8481
8815
8520
9015
8778
8487
9146
8721
8510
8500
8903
9336
8878
8576
9217
8454
8775
8544
8668
9244
8600
9095
8624
8635
8598
9147
8563
9184
9121
8493
8599
8754
8512
9099
8703
9242
8683
9125
8555
8657
9094
8708
8637
8994
8733
8890
8789
9022
8600
8518
8603
9137
9185
9248
8738
8604
9224
8991
8552
8525
8728
8697
9106
8582
8578
9205
9245
8459
8832
8454
8455
8948
8740
9133
8460
8932
8601
8462
9231
8857
8499
8516
9089
8526
9221
8461
8754
8464
8962
9341
8511
9157
8992
8799
8482
8904
8880
8903
8462
9297
8535
8817
8559
8939
8544
8462
8849
8748
8910
8804
9064
8991
8876
9042
9024
9156
8685
9072
9106
9158
9038
9328
9304
9015
9095
9130
9147
9125
9197
9017
8996
9087
9030
9152
8992
9050
9086
9025
9259
8889
9142
9064
9141
9266
9094
9064
8935
8518
9307
9089
8942
9124
9001
9172
9060
9107
8915
8852
9215
9259
8934
8867
8942
8859
8782
9046
8881
9133
8525
9133
8535
9330
8568
9301
8627
8834
8776
9203
9193
8947
9194
8769
8856
8745
9042
8754
8882
8800
8834
8891
8823
8976
8925
8790
8920
9092
8862
9024
9229
8868
8901
8780
8863
9260
8930
8892
8772
8858
8839
8916
8787
9224
8876
9241
8924
9306
9268
8553
8839
9154
9136
8832
8887
8906
8816
8810
9151
8782
8777
8828
9140
9098
8944
9115
8863
8856
8611
8866
8870
8899
8934
8933
8814
8877
8839
9204
8884
9099
8775
9141
8778
8874
8897
8917
9012
9318
9095
9154
9121
9052
9133
9130
9071
9126
9131
9336
9003
9078
8821
9162
9075
9237
9085
9000
9087
9107
9042
9034
9092
9059
9295
9182
8733
9120
9142
9173
9094
9093
9131
9012
8863
9200
8861
8490
8984
9120
8930
8945
9195
9121
9043
9177
9304
8975
8898
8983
9307
8856
8854
9005
8832
8869
8854
9074
8791
8836
9021
8758
8459
8875
8901
9047
8863
8855
9164
8744
9144
8819
9036
9209
8867
8934
8898
8757
9340
8926
9020
8779
9196
8878
8945
8998
8909
9188
8681
8931
8793
8817
9334
9166
9011
8919
9009
8799
9170
8775
8764
8827
8994
8758
8923
8474
8901
8787
8925
9127
8877
9297
8837
9140
8912
8932
8899
9065
9180
8917
9217
8929
8795
9159
9093
8907
8891
9129
9144
9079
8994
9067
9058
9005
8650
8709
9137
9100
9055
9124
9130
9202
9091
8664
9127
9092
9071
8999
9096
8665
9089
8665
9143
9145
9106
9147
9082
9107
9105
9014
9104
8817
8796
9176
9113
8919
9176
9212
9017
8823
9113
8849
8778
9229
8885
9154
8782
8859
8954
9332
8631
8943
8961
8515
8539
8676
8473
8486
8737
8722
8823
8768
9168
9106
9317
9010
8894
8902
9081
8807
8834
8784
8842
8769
8925
9007
8934
8773
9136
8790
9181
8764
8622
8932
8844
9094
8756
9152
8892
8827
8819
9108
9216
8901
9339
8670
8883
8969
8917
9107
8832
8942
8509
8919
8867
8892
8922
8824
8972
8884
9079
8910
8843
9222
9148
9019
8908
9319
8997
8789
8921
8657
8523
8879
8854
8957
9195
9048
9125
9169
9134
9145
9190
8698
9231
9070
9007
9137
9206
8827
9160
9200
8944
9067
9037
9061
9076
9043
9153
8992
9096
8995
9244
9125
9034
9017
9128
9091
9120
9031
9067
9086
8754
9057
9097
9019
9031
9057
9057
9040
9164
8892
8942
8819
9309
9146
8849
8980
8799
8888
9034
9069
8807
8881
8823
9296
8925
8922
9242
9180
8932
8768
8583
8816
9100
9128
8870
9052
9108
8911
8769
8971
8992
8854
9295
8784
9124
8826
8844
9043
8783
9092
8947
8790
9114
8935
8861
8902
8760
8889
8648
8877
9138
8962
8837
8854
9336
8784
9286
8939
8921
9220
8790
9166
8844
8913
9202
8841
9092
8859
8896
8963
8847
8820
9207
8868
8938
9129
9289
9228
9253
8464
9018
8623
8892
9234
9156
9150
8783
8815
8809
8925
8788
8931
9072
8823
9244
9179
9308
9178
9079
9055
8750
9194
9064
8532
9228
9250
9294
8728
8935
8703
8602
8742
8681
8932
9225
8992
8898
8599
8689
8960
9179
9184
9082
9307
9003
8997
9110
8977
9163
9258
8995
9018
9000
8639
9142
9121
8795
9074
8817
9013
8880
8927
8857
8840
9081
8937
8925
8885
9058
9158
9224
8894
9267
8919
8953
8808
8928
9209
8837
8747
8922
8917
8812
8790
8946
8893
8882
8908
8821
9068
9093
8886
8888
9249
9151
9319
8842
8649
9242
8882
9197
8981
8839
8882
8901
8989
8933
8840
8867
8940
9282
9261
8824
8880
8772
9224
8960
9332
9016
8839
9067
8917
8844
8873
8919
8814
8989
8822
8832
9197
9075
9266
8803
8937
8555
8860
8818
8829
8898
9236
8510
8893
9113
8818
8814
9157
8945
8884
8801
8853
8865
8929
8929
9205
9324
8842
9169
8877
9279
8531
9030
9137
9081
9138
9067
9001
9159
9217
9132
9096
9133
9140
9037
9086
9036
9209
9124
9108
9268
9158
9160
9142
9080
9153
9123
9020
9046
9315
9297
9126
9226
8915
9059
8492
8685
8895
8831
8930
8865
9119
9180
8913
8793
9028
8921
9299
9248
8933
8884
8924
8978
8877
8834
8846
8821
8846
8996
8912
8957
8964
8859
8739
8832
9054
9187
9315
9171
8851
8927
8546
8849
8830
9320
8814
9045
9217
9134
9323
8904
8847
9218
9305
8864
9127
8936
9108
8770
8857
8915
8920
8819
9328
8800
8612
8929
8870
9178
8834
9240
9321
9129
8865
8815
9106
8915
8848
9232
8915
9004
8788
9147
9111
8809
8831
9336
9202
8952
8765
9072
9198
9273
9039
9311
9199
8902
8890
9294
8580
8818
8493
8522
9130
8483
8519
9140
9043
9007
8722
8666
8533
8602
9089
8817
8822
9136
9048
8892
8919
9014
8758
9143
9062
9002
9033
8907
8959
9007
9032
9132
9030
9222
9107
9314
9160
9339
8523
9304
8572
9108
9207
9117
9063
9025
9120
9196
9144
9045
9315
9096
9114
9090
9147
9318
8614
9080
8800
9124
9053
8910
9236
8867
8949
8848
9032
8848
8957
8867
9091
8470
8833
8839
8870
8973
9023
9178
9167
8988
8774
9094
8867
8842
8848
9044
8749
8872
8947
8907
8896
8826
9224
9166
8955
8921
8825
8924
9233
9332
9124
9207
9021
9144
9043
8965
9023
8835
8874
8680
9110
8932
8843
9169
9256
8788
9144
8849
9146
8895
8757
9154
8908
9065
8865
8864
8966
9148
9287
8792
8975
8847
9146
8846
8898
8830
9327
8657
8925
9199
8878
8814
8772
8933
8844
9035
8802
9060
8781
8904
8852
8801
9163
9171
9324
9256
8908
8842
9047
8857
8662
9053
8928
8838
8804
8862
9185
8777
9085
9251
9037
8828
9222
9086
9015
9072
9070
9062
9050
9056
9120
9147
9073
8596
9175
9317
9312
8599
9000
9131
9010
9177
9153
8975
8996
9194
8887
8864
9105
8984
8889
9327
9179
8900
8918
8799
9030
8833
8892
8911
8983
8898
8832
8899
8862
8792
9264
8694
9323
8976
8813
8885
8852
9147
8829
8919
8784
8809
8765
9153
8848
8921
8949
8935
9310
8882
9195
8808
9123
8802
9231
8895
8937
9294
8825
8502
8823
9024
8818
9133
8945
9263
8844
9230
9093
8972
9299
9342
8832
9155
8847
8819
8936
9015
8759
9342
9259
8855
8590
9204
8859
8855
8958
8854
8970
8894
8530
8911
9008
9248
8799
8563
8961
9289
9329
8769
8866
8768
8768
8994
8859
8924
8824
8967
8984
8841
9290
8507
9140
9212
9046
9106
9260
9165
9122
9072
8992
9056
9027
9013
9125
9071
9212
9326
9059
9019
8996
9237
9053
9093
9099
9067
9194
9259
9338
9342
9249
8702
9284
8904
8787
8763
8845
8776
8848
8900
