assists.any
132
128
137
127
131
130
127
137
131
137
128
136
136
135
135
136
129
133
131
127
130
137
131
132
133
132
132
137
127
137
133
134
127
135
130
129
127
127
137
127
136
135
131
130
137
135
130
129
127
138
135
138
131
130
132
132
134
132
127
128
130
135
138
128
127
132
132
135
134
134
130
131
137
127
133
127
134
135
133
132
135
135
131
127
135
134
126
132
132
131
134
136
129
136
137
136
133
137
132
128
135
132
127
126
137
129
137
135
135
130
132
138
126
138
130
127
134
126
127
135
131
130
130
135
135
131
133
137
133
126
131
127
130
131
132
128
138
138
137
136
137
133
133
137
135
137
131
136
128
135
130
134
131
130
137
138
135
138
128
137
132
126
128
127
132
134
137
132
130
130
135
126
135
136
137
135
127
136
127
132
130
130
127
138
133
128
127
132
127
135
138
131
127
132
138
138
130
130
137
130
127
132
128
134
127
137
138
138
132
126
135
130
130
135
132
137
130
135
135
127
127
130
133
136
130
134
133
129
132
137
133
129
129
133
132
130
127
131
134
137
130
133
132
132
131
130
137
131
126
133
133
134
127
130
136
135
127
134
126
137
138
137
137
132
132
138
135
132
137
138
137
130
137
131
127
130
137
137
138
136
127
126
130
129
130
131
135
135
135
130
134
137
130
127
136
135
134
137
131
133
127
132
134
137
127
133
137
138
135
134
134
126
127
136
131
132
126
127
137
137
127
136
127
130
128
132
137
130
132
136
130
131
127
133
133
135
133
131
135
127
133
132
131
138
129
134
127
130
137
136
132
137
131
137
135
127
132
128
127
137
128
137
135
126
132
138
132
130
132
127
132
136
127
136
133
130
128
131
136
134
127
127
136
128
138
130
127
133
128
134
133
127
133
131
137
135
138
138
128
127
137
138
132
132
137
134
130
132
132
136
137
127
134
133
130
138
130
135
133
133
131
135
127
132
136
129
126
131
127
131
137
130
135
132
138
132
135
137
128
131
132
138
135
137
135
137
138
130
135
128
135
128
135
130
137
137
138
134
134
132
130
127
132
131
135
130
130
135
136
138
131
133
135
132
131
137
128
131
134
130
126
133
135
137
138
126
135
127
135
135
135
137
137
127
136
136
131
127
127
132
128
135
135
132
134
137
127
126
127
138
137
129
127
131
126
137
130
127
131
135
132
126
135
134
137
134
129
136
135
135
129
135
127
137
132
137
129
138
127
127
135
127
138
130
136
137
137
127
130
137
129
128
138
132
134
126
135
130
137
130
134
135
132
130
129
128
136
138
128
135
137
127
134
131
138
137
138
135
138
135
128
131
128
129
126
126
135
127
132
136
138
136
128
131
130
128
129
127
130
126
138
127
130
131
129
127
138
138
133
127
127
133
138
129
133
131
137
134
132
128
132
135
136
138
135
132
127
134
135
132
135
127
137
129
134
130
127
135
130
130
137
130
133
127
137
134
130
128
127
130
134
129
137
128
132
135
135
129
132
131
127
135
138
130
126
130
129
134
127
132
128
132
132
131
130
137
137
132
129
134
135
135
132
128
132
132
134
137
127
137
131
127
130
132
133
133
137
127
130
127
130
135
132
127
135
134
133
137
137
127
133
129
128
136
130
137
133
131
127
138
129
128
136
130
133
129
138
129
129
131
130
130
132
131
131
126
137
128
132
138
132
128
135
135
137
131
135
127
134
132
132
131
137
131
138
126
127
130
127
137
134
131
130
127
137
138
130
127
136
128
128
130
130
128
135
127
132
130
136
126
131
127
130
135
126
130
135
134
130
131
132
131
127
134
135
126
130
128
137
129
132
132
135
137
132
132
136
135
126
136
137
136
135
126
130
136
127
136
135
137
138
138
138
135
128
136
127
133
138
130
130
135
127
129
127
134
132
131
136
128
133
128
131
132
127
132
134
130
136
130
127
128
129
132
127
138
135
130
127
136
126
135
136
135
131
130
135
129
135
134
131
137
134
130
133
133
133
127
133
131
126
136
135
127
127
127
138
137
134
127
137
134
127
129
132
129
127
132
130
128
133
133
137
130
132
130
128
133
135
137
129
135
126
128
135
127
130
127
127
131
133
130
134
133
126
127
130
132
127
138
130
128
127
135
135
130
134
132
132
130
138
127
133
129
131
127
126
129
127
135
137
129
134
133
126
129
134
127
128
135
137
136
129
135
132
130
137
138
127
126
130
128
138
137
126
133
131
129
137
126
128
127
127
137
128
126
136
127
128
134
132
132
131
127
129
137
137
133
131
128
134
132
127
130
134
133
131
137
132
132
135
135
130
138
135
126
138
130
131
132
130
126
132
136
135
131
128
127
126
127
137
136
128
126
137
134
138
126
137
135
134
127
136
127
132
138
135
127
131
133
129
128
132
132
138
127
127
130
126
135
130
136
127
138
133
130
135
129
133
126
133
136
131
135
130
136
128
135
130
138
135
130
135
138
131
129
134
130
135
126
131
136
128
130
131
134
132
132
128
130
126
131
126
135
133
130
131
138
135
128
137
136
132
135
138
128
138
134
135
130
131
130
137
127
132
126
137
127
131
129
135
138
127
127
134
130
128
128
136
135
137
134
126
127
132
127
132
138
132
130
130
135
131
132
133
134
135
126
126
138
134
136
127
132
132
134
127
134
128
134
133
131
130
135
135
135
138
133
137
136
132
138
131
138
132
135
134
133
130
127
127
135
128
137
138
132
138
137
136
127
132
135
132
129
130
128
133
132
137
132
127
135
132
131
127
130
138
133
134
131
130
137
134
135
134
135
135
138
135
134
138
132
127
132
133
138
136
132
126
131
138
131
130
131
137
132
138
136
137
133
131
135
135
135
126
137
131
137
131
135
137
128
127
135
130
128
129
127
128
137
137
136
135
136
129
138
135
135
126
138
135
138
133
131
131
126
136
135
126
130
127
129
132
130
137
131
138
137
126
131
132
135
127
127
132
132
129
137
127
138
126
135
137
130
129
130
129
130
130
126
135
137
137
128
137
137
130
127
134
135
136
135
126
129
136
128
136
130
133
130
130
132
132
129
128
127
127
130
130
131
134
130
131
132
133
126
134
133
127
130
127
127
131
138
133
134
133
130
133
135
135
127
133
129
128
130
130
131
138
135
131
134
127
132
138
130
126
130
126
132
127
127
127
129
130
135
128
135
131
126
138
135
130
135
132
135
133
134
130
134
137
129
137
129
129
131
131
126
134
127
127
135
128
131
134
132
127
135
126
127
136
130
130
134
135
138
128
138
130
128
127
132
131
130
137
137
137
134
137
135
135
130
137
130
127
137
136
136
138
130
126
130
132
130
128
126
130
129
127
127
126
127
136
137
130
130
133
130
135
133
135
128
128
135
130
134
135
133
127
138
131
134
130
126
126
133
128
137
127
132
137
128
131
137
127
135
135
132
136
138
127
134
137
133
131
129
128
131
128
129
132
138
134
127
137
133
134
130
126
129
136
126
132
137
126
134
126
135
127
133
133
133
126
134
135
126
127
133
131
135
135
129
134
130
136
129
127
130
137
130
127
130
131
127
130
138
132
126
134
138
138
138
132
129
130
136
130
135
129
129
128
137
133
130
135
127
133
127
135
127
131
129
130
130
137
131
134
132
127
127
126
127
134
137
131
137
134
137
127
130
131
137
128
128
127
135
135
126
130
127
130
137
134
130
134
135
134
134
127
134
131
132
129
132
137
129
128
132
132
132
132
127
134
133
128
132
126
130
131
133
126
136
128
138
135
132
126
137
134
137
127
130
135
126
127
138
131
133
137
127
129
127
133
138
132
127
138
138
128
137
132
137
130
132
133
127
130
130
130
137
131
135
135
127
126
131
131
137
138
129
127
134
132
129
128
131
128
132
128
127
136
134
132
138
135
137
137
136
126
127
126
127
127
138
133
138
138
132
126
131
137
136
134
130
132
127
136
130
137
135
134
134
131
126
132
131
135
135
132
134
126
132
130
132
132
129
132
130
134
129
135
131
136
131
136
127
130
130
137
126
137
132
137
127
135
127
137
137
132
132
138
136
127
132
132
137
133
130
126
137
127
134
132
135
130
131
135
132
137
127
132
128
129
131
135
134
126
134
131
130
130
134
133
138
138
128
137
138
135
135
138
127
128
137
132
131
136
137
127
126
137
138
132
137
132
128
131
130
131
127
130
132
136
135
134
135
127
132
127
135
131
136
136
137
131
126
127
135
132
127
135
133
129
132
128
129
132
138
132
130
127
134
137
131
132
133
131
137
130
135
134
127
129
138
137
137
135
134
135
130
128
138
137
134
135
128
132
130
132
138
138
136
132
136
138
135
135
126
133
135
134
137
132
126
127
128
137
135
138
137
127
134
135
138
127
137
130
137
137
136
135
132
131
136
130
134
127
137
130
127
132
134
130
138
136
136
132
130
135
135
138
130
128
132
132
131
134
130
126
127
129
135
138
127
126
135
135
133
137
