br_inst_retired.near_return
54459
55031
54440
55254
56853
55142
56504
56645
56285
56088
55319
55470
56158
55022
52739
52197
53715
52160
54663
53076
55730
52188
55509
52372
52138
56655
53827
55270
56714
56941
54786
53222
52789
55394
55802
54043
55913
56438
54336
55259
53470
54539
52993
54784
54503
56368
55685
53233
55744
54877
56615
55901
54316
55505
53558
55947
53479
53745
53114
56060
53495
54912
55112
54800
54059
53551
54925
55506
54682
53239
54958
54684
56256
53811
56472
53474
56977
54467
56206
57005
56050
55201
56294
55840
55591
55485
55739
56158
56867
54599
56807
55822
53203
53688
55964
56222
56721
52497
54784
56930
56427
56976
57169
55078
55679
57233
55403
52709
56773
55027
55264
56554
55043
57052
54607
56307
54465
56595
54522
56292
55886
54773
55695
56400
56784
56217
55222
56227
55332
55159
57239
55196
54711
56709
55060
55580
56996
57194
55944
55860
52578
55678
53837
56860
55615
53085
55848
55220
55173
56152
53475
53877
54637
53838
56167
54546
55864
56165
54135
56082
54614
53739
57102
56701
56822
54755
57046
56854
56628
56939
55923
55648
54953
55264
55524
56369
55173
55581
55114
54764
53716
55648
54439
53459
53628
55593
56857
54787
55500
54788
55774
54851
55181
54670
56502
54648
55685
54681
55662
55023
54853
55588
56265
55371
56338
53368
53458
56113
53624
55493
54595
54302
54424
56021
55117
56635
56314
56321
55298
54537
55156
56177
55766
54566
54910
56330
53216
52863
55668
54520
55381
53717
57230
55114
53479
54002
54423
55151
55908
57094
52843
56381
53216
56886
56847
56559
51967
55918
54462
57099
55496
54377
53707
53291
54125
56139
54672
55571
52100
56534
54675
53969
54242
54996
54657
53898
54214
56023
53555
55311
55775
55161
51856
55416
54435
55769
54229
53313
55195
56296
56921
56286
56066
56532
54166
53627
52439
56995
53425
54778
55548
56774
53259
55096
56459
54323
55062
54522
55400
55065
55311
54213
54880
54091
56409
55503
54993
54175
55114
54364
54084
55116
54081
53305
54759
56662
54258
55912
55750
54362
56534
51851
56043
54729
53260
52762
55282
54008
55108
53790
56888
54484
53398
53064
54783
56129
55174
53825
55656
54448
55548
53533
56416
56683
55429
53358
54513
53363
53579
55512
54896
54090
56990
54231
55500
54215
54734
56577
54372
53219
54749
53390
55400
53994
55750
53151
53908
56577
53366
53499
53761
54924
55300
55609
54299
57213
55281
54751
53367
55359
53262
53947
54498
54513
54268
54847
56350
55246
54260
55556
54884
55628
52721
55563
55605
55120
52710
55024
55031
56319
55343
56565
56635
56257
51873
54605
56727
55769
56124
55124
55494
54969
54219
57085
55224
55488
56924
56602
56176
54763
56711
55753
57034
55861
57134
55358
56262
56715
54960
55971
57028
55591
52246
56686
55962
54652
54115
54047
54439
57097
55367
54740
55273
53317
55800
53668
55907
54487
55290
54170
54794
57101
54660
55498
53773
56648
57130
54092
57218
56331
54973
55116
55261
56770
55992
55552
56550
56866
55112
56442
54199
53522
54510
53294
54960
55172
54041
54104
56894
56659
54383
56079
53784
55487
54313
53003
53342
54149
53962
53830
54934
53919
52964
55186
52078
57276
55182
56664
55466
54503
54570
56875
56500
55888
55904
56570
53676
56427
55262
55098
52580
55267
55331
55136
55537
55255
54616
54150
54723
56132
52357
53646
53344
53814
56299
54568
52732
55252
52943
55791
54172
57163
54237
51891
53681
52424
56059
56578
53608
52623
55292
53593
52755
55615
52691
55869
56155
54463
54239
53930
55385
53895
54644
55458
55461
56880
54740
52578
56383
56573
54845
54809
56103
56808
55160
54878
56431
55487
57045
56777
57015
56956
54161
56984
52649
54270
57051
57204
55958
55680
56106
55963
56803
56318
53329
54475
54054
55274
54406
55872
55279
53613
55187
54368
52827
56284
54055
53864
55150
54715
56214
56128
53632
54960
55291
53454
54817
55732
55317
53981
53033
56545
54253
53805
53502
55557
56768
54124
52286
53556
55172
54568
55399
52314
54887
56599
54291
56087
51918
57273
55468
53554
55435
56250
54499
56147
57117
54488
54259
56607
56524
55371
56443
56802
56367
54006
55184
56515
54792
56487
56376
53709
53753
57050
55003
56237
55706
53362
53396
55809
54617
53731
55606
52928
53963
52743
55868
55192
55870
55740
55233
55716
54142
54643
54756
52747
53556
55660
53532
54661
54219
55707
53713
55665
57057
56892
53653
54302
55430
57175
56182
54799
55179
54258
56088
54587
55260
56243
51889
54651
56049
53887
54977
57123
53395
55580
55170
54961
56575
56847
56566
56795
56789
56844
55877
55898
56334
54750
54983
56292
55923
55269
54513
56761
57134
55391
57195
56268
56936
52928
56987
56065
52750
52030
56169
55162
54982
55258
54444
54542
53537
54964
53634
55458
53821
55587
56373
54826
53570
55714
52895
53705
55469
54179
55704
52612
54558
54133
56378
53959
54852
52277
54935
55534
55906
54660
56578
54616
56227
55849
53218
54295
56480
54248
54968
54392
55519
52528
53259
54607
53948
55254
54611
55027
54362
55555
55422
55290
54266
56930
54019
55241
55764
53945
54832
54679
54889
54623
53491
55307
52692
53534
53468
53200
54436
56756
55043
55525
56928
54903
55103
55970
56733
53427
56774
53834
54834
53152
52683
52780
54264
56728
53343
54590
53675
56694
56375
55345
57227
56229
57230
53620
56489
56375
54776
54591
54329
55025
54491
56656
56631
54590
55286
53593
54551
53342
54340
53527
54043
55730
53224
55353
57229
53940
56632
53331
52598
56181
55501
55206
56502
55041
55012
55834
55253
54570
56055
55595
56977
55675
54594
53476
57246
57258
56453
56051
55092
56142
56200
56980
55917
57176
55169
56843
55995
55117
54931
57120
56821
54830
54858
56129
54045
56211
54596
56733
54557
53370
55778
55162
55979
54275
55350
57128
56498
56432
56890
54892
56161
53841
54169
51840
56595
56673
54514
55808
54777
54466
54844
53603
55956
54662
55592
54676
55646
55387
55350
54023
55013
54841
56227
52656
53983
52233
55182
53719
54503
56497
56217
56649
53784
54243
54378
54936
55246
56826
57075
56377
56033
56653
54721
57124
56105
54041
54556
55854
54470
56410
55538
53949
55140
55511
55162
52160
53889
52245
54501
56120
53869
56582
57073
56072
57168
53042
52522
53486
56334
54756
52297
54846
55094
55206
54764
54038
55499
53131
53887
54494
55599
53593
55286
57276
54664
54912
55024
53280
51969
53628
55224
55453
56887
56244
54955
56418
55829
56749
56729
54567
55872
54598
55924
57093
54740
53624
56881
54705
56543
54965
56519
56735
55755
54470
55850
55114
53578
55211
54801
55886
56538
54587
56857
55285
55566
55526
54987
56438
55928
54990
56686
53310
55020
54543
56378
57264
55062
57074
55378
54905
54278
55115
56097
54528
55582
56684
55518
53445
52923
54563
57162
56709
54328
55901
56259
53196
54661
56059
56708
53273
52966
54470
54197
54235
53379
55706
53932
56983
56211
54397
56617
56851
56889
52407
53769
53685
55829
54382
55984
53379
55316
53753
56530
55660
54582
53014
54716
53263
56439
53838
53385
56289
55695
53522
54233
53352
56109
54412
52607
54273
56585
56300
54619
54681
53890
56284
57179
55097
54632
55614
55958
52709
54506
54637
52113
54288
51930
54772
53295
57190
54825
53728
54345
54607
53676
53531
54424
55953
53220
56150
55751
54961
53588
57113
53811
54311
51994
54363
55798
52863
55494
53538
55659
54138
53821
55195
56723
57020
54247
56596
54467
53257
56233
55718
55695
55036
53172
55448
55071
56116
54635
56067
55761
56904
56408
54974
55619
56290
55579
56946
52817
54779
53126
52872
52910
53520
52503
54625
55126
54825
56645
56177
54651
56948
53591
53625
53647
53167
52969
56639
53136
52111
52210
52998
56717
57052
53401
53239
53205
51836
57048
51998
54267
55063
52337
53047
55023
52458
56784
52068
57209
53951
53988
55437
54082
56518
54857
53159
54427
55325
54105
53134
51945
54592
55498
54396
55345
55796
55212
57274
55420
54858
55266
54162
56138
53732
57080
56233
52988
52729
54884
52742
52487
53680
56118
53124
52795
56106
52333
54360
56671
53406
55642
55343
54478
55114
56087
54576
55390
53421
56534
54508
56309
55411
54804
54997
54847
54337
55002
53971
55066
56112
55485
56666
55334
56671
56295
53371
56583
56595
54673
55366
54290
52399
53537
54084
53413
56268
55585
55887
51941
54422
56886
53830
56070
54102
55772
53179
57146
54889
57263
52638
57260
55237
54850
56129
56258
52917
56357
55709
53209
56663
55641
54573
55700
56418
54348
56964
54982
56668
53370
55274
55119
55053
55096
56654
54945
55940
55729
56546
56951
52171
52653
55698
