br_inst_retired.cond_ntaken
151249
156762
152164
152366
150247
149543
149857
153895
152352
163783
154076
157783
152654
157732
153691
154609
163049
158678
158138
153723
149706
158621
164004
158679
159159
163112
155387
162609
160183
158881
158471
154916
162196
160309
157761
155883
154703
154939
155088
158457
162411
156612
153243
158731
154018
163787
150294
152052
158249
161897
164217
157543
153712
162368
160667
162167
160906
152785
162426
159698
164240
157553
162442
161531
156578
156377
163411
156041
159537
164566
161608
152960
156524
163433
156134
154770
161201
151103
157520
152317
160554
163648
161437
154640
153104
150770
155322
161549
153772
159644
151557
157885
162617
156552
157676
159328
161368
158413
164879
155559
156136
159531
163946
159607
160824
156021
151981
155742
163894
150095
159355
149453
164633
163356
161186
155035
157725
164086
161394
154846
157752
151595
163777
156509
162807
157120
162013
157071
151838
158052
151663
152193
151535
158685
164775
159153
156436
157102
163474
161020
155772
154591
162121
164038
152906
156464
159088
155722
153564
156850
158570
159607
154704
162070
153590
163691
163965
151256
153403
157836
164256
156821
161787
164445
160223
157299
154898
157148
154978
163107
153403
157322
161683
152542
161138
153638
160712
157903
158696
154432
151677
158429
153549
158906
155765
154950
161140
160073
163981
152221
163867
160817
153730
161129
151942
153788
158650
152410
160199
161012
161093
160686
157244
162856
152380
154668
164002
152916
157876
152349
161348
158478
157020
158570
156839
163345
164513
163883
155499
161635
161455
152669
159768
153268
162608
154336
158686
152854
157790
150806
163548
161497
152082
158195
159964
157711
160848
163265
158028
157457
161996
159757
156398
162046
162805
153388
156043
162667
152709
159554
161735
158153
164593
156409
150859
162552
162147
163039
157221
155069
164803
163183
159876
163464
162144
152874
154509
163457
157207
153492
162598
164617
154130
157920
159278
160326
161378
163996
156610
154559
162523
149970
152652
158375
162509
156276
153092
159071
162306
152274
158172
153656
152282
156681
157955
161566
151809
161723
154875
156567
155330
162389
158167
161597
162916
153369
150010
154603
153434
164652
164473
162837
157375
155732
149821
152393
158108
151299
152758
163538
155519
156083
156704
158322
161890
154935
160844
157974
152533
164067
163137
160021
149508
154660
163317
160363
163895
153860
159871
160452
150848
158492
163326
161461
156572
153206
152488
163877
162539
160568
160583
162493
150724
157030
158392
160652
152301
155832
151087
161636
157874
162696
163248
153426
157790
162751
157430
160395
160382
159318
152969
155531
152743
159807
161870
153802
155113
161438
155053
153215
159251
161511
154554
155722
151450
157251
152442
153831
164096
162721
152459
159059
158756
159368
159830
160127
158492
158229
157225
156224
163603
150611
158792
153167
152814
149425
159978
156115
161523
154545
153615
151342
164469
154410
161186
161589
151976
160027
164498
154572
150835
154548
160329
156065
158176
161090
153878
158244
152547
162662
163205
155371
160539
160588
163028
164513
162746
154289
164851
153265
160124
152136
154887
160295
152714
158454
153918
149915
158058
153534
149612
150973
159661
159458
152937
161558
155815
150879
161589
154606
158448
156885
150691
154477
157478
149943
159342
159683
153968
163749
158380
155736
159311
161376
155312
161117
159875
154581
158761
149560
160631
162050
154482
156387
151944
158198
157464
154567
156374
162935
153871
151076
153335
152092
155743
153663
159201
160210
160328
163028
158729
156470
157142
154247
150470
161600
159641
161846
155821
159062
153742
162626
155934
152527
159952
160606
156920
153669
156796
163041
156183
150605
162842
160429
163932
156515
155890
159010
152581
156590
155954
159532
149534
153728
158978
155736
159081
157146
151259
164541
154979
159888
150469
157594
153732
161957
149363
150132
158133
149698
160016
151372
159654
154069
159361
155267
154324
156585
157022
152016
150086
155298
152144
158634
162639
162715
160097
160330
157213
157284
163387
159558
164609
158029
152362
161822
155999
151066
156010
155367
161116
153217
157748
163166
159700
154538
160124
156211
164558
162945
163081
159532
154283
161176
162341
158095
153489
152433
162594
162639
163163
153013
157025
162282
160673
163012
162254
151188
164229
163679
164073
159453
158520
162612
152614
152098
159144
155511
153589
153916
160172
163500
162826
154461
159516
155410
152179
154683
160507
159148
151455
161731
154819
163142
164071
154832
156228
154828
150297
158137
151097
149814
153680
161165
150464
154375
159161
156829
157643
162503
158082
164261
156352
161548
150792
160468
161537
152355
155778
150341
151738
161717
159910
156136
161712
164124
151283
158096
153964
151832
157479
154642
162030
155214
162803
162777
156899
161288
152297
163606
154252
162566
155911
157768
153840
160128
158082
162841
162698
160001
161181
157314
155953
161690
156334
156778
154957
162296
152149
153391
163612
159463
151816
159125
151761
159311
156633
160975
162932
160416
151607
158354
156504
158946
154966
158803
156577
151202
164213
162563
153364
157118
156225
151660
162935
162823
161023
160560
156617
156205
163729
155751
163035
159523
163233
154558
161200
157773
153197
158127
153359
164320
162548
155506
157790
157261
160576
154686
157299
158193
153555
163038
156970
161135
158951
158851
155020
161492
154629
161620
155104
161113
159667
159467
158220
162658
159864
154569
154293
161692
162680
159383
159111
156807
161891
161785
158232
161114
159603
152445
158112
164193
153382
156477
156414
151453
159967
162986
151473
154842
156290
155558
158691
159733
156534
156165
162998
163639
160970
151765
153093
156412
149565
159457
157276
153255
159925
149239
163403
155345
163595
159652
160989
161944
149496
160107
164523
157028
159406
161877
164066
164131
159449
160806
157587
160500
152098
157715
152223
163307
154136
158673
156595
161198
161268
164786
156515
156370
159877
153874
153542
155728
152069
162156
164699
164598
162766
162156
162144
161536
162631
163371
162136
158273
151203
155469
161720
159753
151105
150403
157043
161721
156525
151174
160384
152432
162431
155079
150952
157937
156157
157279
163202
160533
164647
161102
163364
161379
151273
160616
162697
159393
160001
152572
152146
157460
149377
163451
159835
149252
163178
163576
149190
154193
158018
159731
158134
158142
163337
154926
161036
153162
154270
163794
164354
161205
160968
163285
152976
162499
157236
152052
161375
152382
162150
162381
154518
157522
164030
163569
158039
163931
162321
157571
158629
157767
159724
162502
155686
153866
163046
160219
161827
160727
159335
164681
156214
161365
158428
155317
162833
159643
152342
163695
163020
149560
155910
161918
160235
156043
161997
151486
152750
160330
160176
156762
156452
161170
153015
162442
156152
153762
160234
155803
163687
161820
150124
162785
155303
161905
152125
155139
157817
155533
162440
160889
154404
158453
162800
160547
161726
154847
159181
164235
164223
161289
161191
155927
164703
156496
163674
164417
159620
151754
159789
160389
163734
153600
154302
163809
158657
158796
153910
159470
155518
162819
164852
160803
160306
149993
156647
158965
150162
153516
153557
162482
159943
159298
164034
151939
160671
151676
160504
158041
155734
152097
154314
157363
155471
157254
159100
161203
158406
152233
162605
155781
152602
161790
157986
153733
154352
152944
158440
152469
154350
159807
161847
159175
157775
163689
161019
162146
157783
162936
160279
162325
163537
163334
154436
159021
159839
157271
154217
153132
159722
162323
164722
159549
161213
159290
159216
162418
154739
158812
153567
161871
156996
158345
164223
154642
159898
152904
151557
156867
152787
164235
153479
151542
160338
152146
151688
164641
156813
152514
154923
152592
156705
162685
154547
158971
162417
159683
163524
161822
150326
155773
154343
156391
150530
159265
156980
161527
161974
160504
159797
153352
156939
152333
157276
160198
160243
152850
157006
163555
159350
155515
151526
158414
159644
162199
154307
157747
155040
157503
161551
160976
152040
163132
156348
151121
163550
152916
162882
151676
156052
156162
151962
157689
154377
157837
152818
156551
161407
158426
156981
162129
164168
163115
158864
151444
162895
160832
154959
160118
158866
160623
153512
158781
157550
156182
162650
152505
150921
156337
154255
159328
156647
162396
161392
152121
161893
153179
157628
155541
151873
154532
157966
151353
155410
152833
161605
159235
164332
158100
158943
156404
159313
153579
163633
156750
154262
160967
164876
162842
163301
150447
153178
154760
151044
163648
158399
161599
153591
153189
150550
149835
161889
160049
153695
160027
164088
158410
163905
164689
159048
153128
159426
156297
152834
162291
163455
159730
155900
164420
158463
159528
163040
159731
154026
157776
150146
156868
162613
160614
162214
160456
152245
163945
163572
154494
161280
164164
157205
161748
164543
151122
149711
156186
152117
155883
163351
157162
163888
149392
163135
156380
155362
150455
163992
151669
153449
152095
151401
159813
150724
155734
157069
161607
157593
162532
159088
157552
161379
161953
158184
151458
161227
158651
154143
163566
163390
153033
162535
162649
161928
161995
162949
160855
163791
163365
151238
154929
162664
158229
162066
158964
157069
162190
164090
149922
160983
162319
160441
156365
152844
156073
160486
158422
152237
153814
156990
155827
162118
154272
157933
156648
159948
152633
159063
151462
161290
152509
164670
156634
156820
151738
163013
163763
163570
161353
157237
155694
162812
149545
151107
158584
162378
156229
164801
156219
155795
158739
153253
161289
158487
161733
163729
156512
159653
153599
152559
164642
151416
155846
158329
156086
163580
154085
163323
162879
162428
159095
163827
157238
156940
160069
164551
163902
164330
159365
163685
154315
157828
155188
152681
158283
162248
152240
151876
163640
157436
158027
152167
160279
153895
153489
152665
161061
157638
152194
158354
153486
153103
153402
160528
159889
153841
163131
154436
156795
154881
158966
162760
152060
162809
162158
156154
153764
164262
150950
151490
158978
151767
162227
163248
158905
163863
152827
150751
161685
157092
155455
152685
159515
164533
151942
162837
157598
163886
156817
161146
156412
156764
163668
154958
164151
162063
162117
164685
161952
162315
162480
163002
156235
156420
163486
157431
153167
161339
159872
158228
161966
161854
159742
156272
163331
159450
163926
162440
162994
151950
159004
151388
158707
154311
157818
157788
151222
150355
156633
162425
153477
158077
158974
156205
155387
155356
157603
157089
161591
161414
152908
158055
157674
161580
162419
157561
162973
158736
155322
154812
150326
153432
151807
164733
158733
163919
160618
153222
162189
152682
158494
154187
150495
157687
164096
149337
159579
157753
152818
163034
160488
159784
154205
159227
157932
152035
155791
161077
160269
158834
154948
162172
155977
157219
153387
156357
157192
154531
161284
156149
154744
157883
157480
162078
150827
158404
153611
153715
159325
153866
159112
154964
162467
154733
160051
153202
159356
163562
159365
155140
155249
162270
153674
154803
150446
151787
159874
161191
155504
155355
162340
160506
151078
159763
150406
155050
159804
157685
160685
161586
162893
164629
158509
160221
155062
158096
154727
157604
152886
157468
155445
162010
160228
153469
157669
159640
161922
151115
159291
154316
154124
156936
154494
150412
158613
157435
162657
162663
164725
162087
160054
164841
154189
160406
150622
152969
153455
164246
158128
158221
164270
160323
159891
164668
162507
160106
163657
155076
156322
159612
158417
152647
163169
161029
150640
156949
161765
156506
162279
158708
153364
157105
154664
154215
156445
150733
159678
157029
151542
152344
157147
151950
163217
159160
156645
161045
155594
158927
152405
164380
160474
164509
163461
164780
163627
157671
157788
161825
161497
155464
162867
156295
164728
153321
158345
159958
156893
154396
164532
149968
158669
154960
157410
162676
160880
155029
155020
154024
156570
163460
163004
163470
164329
154197
158556
164157
161634
155339
155628
157140
154797
154418
157526
159110
164440
160772
161693
164032
161379
155571
164015
154456
154433
156621
153465
154580
163244
151079
156702
161538
161665
163250
158028
157497
158789
162207
160000
164009
157027
157038
152817
157690
156868
162170
161750
154472
157158
154834
161448
152829
158402
164595
163991
157926
158872
160514
162872
155478
153933
150117
160623
161638
153234
162270
159150
150499
157492
160092
157765
154668
160642
159879
155828
162708
155212
151653
152217
163891
162453
159037
163792
151885
160356
163406
162321
159756
153039
161767
164786
152994
156607
164380
158621
160954
161663
149666
159018
163639
159253
154979
158419
161002
151503
160793
164827
163097
163155
163355
162352
155555
158071
159742
149247
161196
158363
156029
160515
157982
157245
150478
153018
158955
160717
161418
162765
152562
162211
162987
161787
154678
155972
163824
155861
162035
161698
157348
151262
156022
158788
150775
154504
162047
162242
161516
156187
158690
158718
163929
153203
163806
163732
153595
159522
161250
154230
162359
157351
163921
149254
158098
154439
153648
160948
160748
153201
157336
162432
154651
162647
153289
163406
153709
152926
160537
162750
161143
159342
152351
160035
153967
155600
163378
156792
162581
160972
163555
152016
152690
163332
163264
162593
156036
161441
155065
155433
163995
152876
152166
158943
153059
164649
151897
159789
158957
159295
159583
163067
155931
162845
156498
164712
152529
156713
163584
155461
162825
154824
157930
153414
156880
161605
