br_inst_retired.near_call
55637
57509
58471
58384
54700
55942
56493
53696
54253
53462
54532
58347
55972
53354
55419
55551
55888
56472
56929
55228
55966
53596
55480
58035
55593
56434
54877
56358
57848
55448
56264
54895
55660
57260
53901
55923
56078
57471
58581
56851
56833
55040
57296
58307
56564
58590
55856
54176
56330
55570
57734
55762
54127
57506
53867
58156
55428
55173
54287
55906
53682
56521
54717
56199
57422
54718
55690
55970
56264
56353
55129
54967
55649
57289
57998
55582
56202
58044
54656
55448
57507
56450
54947
56981
58416
56523
56862
55275
56845
56262
56056
58242
57229
56791
55076
57465
58336
57211
57837
57628
55832
55420
58300
55002
58585
55211
56373
54326
58043
54342
56590
53544
57256
54369
56608
55715
55675
58587
57523
55204
55957
58195
56848
57319
57672
55916
55870
56345
55625
56751
55132
56179
55009
54878
55536
58430
56561
53219
56178
56279
58258
57777
54656
58437
55078
54379
56925
58279
56315
57128
54621
55692
56460
56678
55572
55548
54322
54835
54141
55448
56709
56740
55947
55140
54237
55273
55131
55541
58566
55574
54270
55585
58044
56159
54611
57741
55087
57800
57188
55049
56814
53958
54066
55082
56936
53700
54298
54944
53220
55302
56050
53180
55489
55939
54202
55557
57764
54837
56232
57218
55282
58150
55041
55742
55236
57745
54181
57886
57847
55973
56760
55551
55269
56748
54809
55380
56528
56761
54450
55076
57327
55437
53964
56780
55614
57835
56901
58494
56076
56712
56666
55590
56218
54112
58007
57639
54411
56615
57757
58110
56038
55450
53672
56824
56952
56467
55883
57235
57018
55054
55869
56299
55296
54220
54004
55425
55500
57096
53964
56581
55787
56047
54506
57521
56251
54578
56890
58344
57082
55673
56526
55452
57532
58483
58335
56076
55925
54074
58090
55943
54852
55008
54373
55565
57050
55617
54522
55008
57236
54607
55130
56848
54657
55684
57594
55883
55125
58475
54539
56170
56179
58404
56447
54887
54192
58536
56494
55677
54724
56581
55360
55190
55688
56062
56052
57740
55794
56418
55699
58484
55188
56389
55134
53924
56087
55268
54621
58189
53615
53771
54100
57285
55202
57965
55685
54380
56763
57046
54930
56590
57315
56954
58119
54436
58354
53306
53580
54615
55164
58208
53654
57100
54026
55389
53214
55023
57904
54822
54032
57573
54018
56029
56340
56935
57059
58059
56486
57304
54577
56553
56279
56524
53490
54870
54013
56266
56210
57657
54201
53212
54598
53701
53574
57623
55030
57873
56666
54491
58418
56213
54178
54360
57648
55090
55154
54222
57733
58024
54457
54841
55482
54555
55442
54806
54393
55762
53918
58129
55068
55700
57014
56046
55635
56091
58130
54773
57669
57301
56128
56402
57180
55528
54759
53620
54283
53815
55803
54591
54406
53570
54577
57578
56545
56081
54649
55856
54722
53290
54069
53861
54852
56918
56173
58419
55605
56257
54015
53711
55205
53782
56407
58403
53462
56672
55813
57192
55350
55382
55346
56030
57700
56403
56070
57857
55716
55462
55074
53931
55684
55528
57612
57767
56080
57760
55060
56603
54450
54297
55154
53551
53807
53365
54185
56704
54373
53553
53587
56383
57514
53611
53709
56994
54204
56610
56797
53885
56004
54110
54114
57513
54784
53864
57747
53245
56219
57175
55626
55893
54356
54929
55804
53459
55911
58362
54756
54993
54229
54720
54411
54891
57394
54987
57375
57154
53460
56938
55198
54716
56984
54116
53309
56381
53498
55436
56969
54495
55342
55647
53378
57435
53907
53855
57462
53671
57119
54660
57030
53821
54130
56633
56022
54608
54361
55252
56050
57124
53439
58473
53857
55598
55446
54039
54845
54672
53818
53457
53901
53507
54942
55264
57686
57263
56315
56576
54785
54059
54090
56958
58249
56967
53302
54165
58600
57011
53937
53769
57712
53648
53206
57685
53570
54063
54139
56228
54602
54557
54697
55955
53458
56353
54038
55011
57615
53761
58591
56893
55713
54087
56826
54149
56224
55478
56908
57609
58021
57992
55890
57433
57135
57266
57468
58176
57377
57121
56231
57262
56164
57003
58239
57970
56088
54671
57260
57301
56760
58154
55786
56388
56417
58460
58518
58186
57055
57312
58185
58317
57777
54691
57408
57148
55815
56944
54266
57660
56510
57096
54822
55487
56732
55108
54347
55483
53428
54191
57020
57845
54567
56889
57807
53646
54809
54028
57090
55015
56274
54813
55984
56849
58595
57158
55353
55181
55763
56178
57461
56596
56265
54979
57837
54893
55910
55014
56920
56096
54831
56909
55981
55933
57545
54675
55631
57423
57040
54974
54641
56343
57524
55565
57393
57766
54291
57479
58577
56219
58576
58530
57301
57069
57460
55831
58045
58292
57309
56573
58042
56777
55043
57996
54726
56874
54592
57397
54859
55761
54805
58212
58338
56200
55474
54405
57496
54639
56000
55922
56848
56467
57411
55939
57887
56265
55354
57116
54688
54800
55670
55526
56309
56028
58116
58221
57211
53850
56679
56223
57571
53064
56585
56942
56091
55836
57571
58155
58154
57516
56145
58169
56651
57219
57032
56741
56936
56092
57673
57001
56541
55317
56279
58389
57932
57222
56608
56263
58343
55106
56960
57050
57789
57367
57836
55864
58495
56532
55975
55877
56003
57644
57026
57140
57712
58380
56296
58005
58018
56720
56644
54616
55374
55708
54918
56492
57308
54743
56171
54302
55623
56199
58036
56654
55647
54764
57101
57360
54872
57111
55657
54286
54407
56671
55640
54649
58142
56990
56102
56131
55923
56512
54864
57722
56934
55486
55931
54696
56326
56605
54755
56924
55907
54918
56805
54973
56322
55697
55747
56399
56763
58315
56137
56684
54669
55389
56539
57726
54731
57696
55796
54688
54662
57767
54283
57011
57667
54722
53281
56735
55988
57013
58187
56172
56721
56493
54147
57819
56972
56895
58251
57362
55506
58240
54916
57958
57016
58569
56114
57782
54564
56388
53573
57618
54958
58135
57180
55424
57453
55735
55969
57354
58360
56600
56916
57493
56145
58136
56603
57790
58028
56858
57392
55549
53063
56485
58294
57661
56058
57709
56820
58001
57393
57611
58183
57839
56347
57125
56525
54693
53148
55120
57467
55840
55916
58469
54773
55504
55383
54066
58011
56503
55889
56282
55777
54845
56363
56415
55999
58407
57623
56075
56986
53485
54304
57803
53952
55251
57149
53384
57429
55441
53802
54393
53562
54829
56096
58380
54480
58193
56120
54718
54566
58201
58062
57590
55226
54655
55498
55367
54818
55754
54377
56857
57322
56195
57631
55775
57464
54644
54445
57231
55054
55587
58323
56999
54141
56198
55975
55208
54404
56127
53350
56307
56565
55428
54586
58261
56223
58450
53223
57221
56678
56218
55079
56425
57651
54706
56515
56031
56872
55980
54990
58160
56076
56532
58196
55675
57241
54752
53025
55302
55672
56774
53036
57183
56432
57100
57816
57910
58184
56711
53070
55772
56952
58349
57241
57249
55693
57913
58118
54037
56228
58240
54988
56483
58276
56335
57371
57779
55748
55804
58312
58009
56374
57386
57286
57821
57598
57126
57098
56171
57073
56322
58400
57942
54639
56987
56269
56928
55944
55860
55678
53840
58163
55962
54688
53321
56536
57487
56251
56016
58382
55535
55969
56571
58065
55718
55025
56078
56142
57320
55556
56442
55762
55960
56000
54990
56870
58275
57316
58358
54635
56975
57462
55886
57289
55714
58172
57608
56082
57798
55937
57909
56365
56836
56053
58038
54877
55211
56788
57083
55597
56991
56544
56234
55807
56753
56967
57031
55981
56501
56319
55293
56992
58300
58298
56745
58386
53121
55887
57408
56242
58278
58067
57166
56679
57143
57325
57073
54805
56117
55528
54902
56995
58023
55741
55399
56463
56900
56001
57865
58302
56369
56353
57516
56758
56845
57798
55494
54164
55667
54579
55387
56785
56572
54735
56664
56178
55747
56651
58433
57043
57368
53050
56837
56764
58044
53757
57559
57117
55746
55380
54109
54384
57061
55039
55232
55337
55905
57422
54693
55518
53673
54059
56136
54137
55571
55631
55915
55111
57140
57791
55399
56397
58088
56179
56694
56508
55440
55989
56576
56655
57758
56166
58000
57170
57175
54856
56699
55050
55427
54494
56110
56963
56596
56308
55843
56553
56124
56940
56826
56906
55243
56813
56825
53797
53644
58462
55919
54661
56561
55644
56843
54772
57739
56781
56809
57937
57958
58332
55555
55298
55670
53269
55996
55944
54444
55339
55906
54867
55441
56686
58197
56175
57453
55229
55663
57397
57636
55271
57465
54652
55934
56002
56499
56964
56126
56360
54473
54615
56887
56260
55151
56804
57489
55736
57606
56262
55688
55860
55226
54844
55271
55373
54413
55057
54911
55888
54426
56842
56311
53218
56628
55580
54685
55288
56044
54731
55409
56644
57894
56014
57322
58525
58105
56476
55585
55756
58128
57268
53891
56458
57783
57295
56563
55421
56305
55907
58467
56775
58074
56402
58314
56026
57917
57006
57520
56550
55779
57568
56946
55509
58317
57179
58161
56595
57516
56779
57476
56747
57928
58092
57529
57577
57516
56100
55875
57120
56094
58440
56617
55758
56784
56260
55881
54953
55979
57459
57388
55299
56061
56034
55193
57195
54711
56067
58170
55567
57515
56501
58258
55746
56334
56601
56024
54590
58381
55847
56474
56414
58486
57136
56294
55273
54095
54771
53531
54627
56137
56931
56083
57339
56460
56310
57321
55725
55071
54923
56864
55383
54457
58463
55295
57049
56055
53457
56339
54916
55444
55883
56753
53484
56854
56361
57933
55955
56999
56958
55692
57016
58128
56751
54796
58052
58046
56158
54291
56719
58339
56602
55043
57031
58440
54853
55908
54785
58244
55004
55041
54832
56284
55573
54366
57078
53947
55056
55108
54546
53725
56882
53562
55128
58483
56287
54306
53025
55121
54078
55874
53974
56605
55048
55143
54238
55735
55256
54681
55569
58089
55405
55719
56672
56974
54879
57044
55903
56566
56830
58017
56309
57590
57039
58545
58190
56188
58012
56357
54939
57913
57453
56699
58334
58351
58457
58190
57989
55559
57354
58214
57030
58184
58282
55549
57012
56937
56881
54463
56809
56880
56179
56605
57040
55631
57393
55623
55079
57527
56547
56110
56067
55485
55532
56783
57827
57459
57149
55552
54432
56941
56346
54595
56263
54307
56954
55272
58410
54248
55403
58095
55344
57312
58276
55142
56643
56526
54918
54551
58143
57796
57547
57849
56046
56233
57898
56300
56390
55582
58505
55950
55198
55209
56897
54871
56619
56742
56005
56253
57234
58148
56425
58173
55872
56002
56401
54878
54946
55558
56526
56575
55773
57725
57625
57095
58514
54799
57283
55432
55290
55622
54995
55154
55603
57578
54566
57701
54600
58093
57644
57070
57679
56970
55073
56249
56941
54873
56706
55688
56442
56484
55897
56431
56979
57630
55933
55980
55701
55708
54923
57805
56392
54548
56652
57046
55861
57728
56845
56847
56323
58349
