cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,78,0,0,0,0,0,0,0,0,2594809,1065621,463624,67387,0,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,2590549,1156205,541330,154046,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,2589418,1114023,512929,111265,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,5215460,9050783,6749061,5528944,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,2573312,1028223,462581,80823,0,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,2617419,1084067,487605,97466,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,2618626,1090607,446936,34415,0,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,2602927,1065148,463004,55989,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,3207028,1080737,461969,44002,0,0,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,2609744,1090042,479671,90324,0,0,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,2616374,1153125,520034,106537,0,0,0,0,0,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,2577547,1057894,425158,13463,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,2590550,1077187,442253,33519,0,0,0,0,0,0,0,0,0,0,0
0,138,0,0,0,0,0,0,0,0,3426520,1136249,490798,56123,0,0,0,0,0,0,0,0,0,0,0
0,131,0,0,0,0,0,0,0,0,2565193,1045082,464258,79667,0,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,2621115,1110276,492334,85828,0,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,2581540,1140283,507585,96753,2333,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,3123620,1059192,462659,70112,2658,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,2604582,1012902,424641,18985,0,0,0,0,0,0,0,0,0,0,0
0,118,0,0,0,0,0,0,0,0,2567761,1152497,522538,114769,0,0,0,0,0,0,0,0,0,0,0
0,570,0,0,0,0,0,0,0,0,2582828,1163249,532956,118301,0,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,2613304,1154411,537699,145373,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,2594082,1092432,484787,97592,0,0,0,0,0,0,0,0,0,0,0
0,129,0,0,0,0,0,0,0,0,2587888,1045987,435286,47894,0,0,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,2591989,1207666,559729,160993,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,2591541,1089115,472884,69344,0,0,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,2623004,1075759,466283,71010,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,3114420,1092687,484547,97467,0,0,0,0,0,0,0,0,0,0,0
0,140,0,0,0,0,0,0,0,0,2577776,1162799,526980,160749,5364,0,0,0,0,0,0,0,0,0,0
0,109,0,0,0,0,0,0,0,0,2619583,1103011,500948,103258,0,0,0,0,0,0,0,0,0,0,0
0,155,0,0,0,0,0,0,0,0,2583592,1096858,481540,69141,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,2628721,1080058,463355,66375,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,3134728,1109971,484082,93892,0,0,0,0,0,0,0,0,0,0,0
0,83,0,0,0,0,0,0,0,0,2571039,998963,404921,29379,0,0,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,2612280,1083498,467046,90571,1870,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,2582678,1119995,506114,115751,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,3410111,1083069,469525,76198,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,3442257,3474236,1910004,1187524,0,0,0,0,0,0,0,0,0,0,0
0,131,0,0,0,0,0,0,0,0,2597447,1146058,501162,95171,0,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,2638080,1080621,458298,61446,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,2604357,1100968,476295,67836,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,2583658,1151731,481076,59108,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,2603047,1087517,463204,51226,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,2572779,1124685,481932,83598,0,0,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,0,2594143,1107596,494673,106988,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,2616852,1193930,549602,127466,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,3382821,1181244,498355,79479,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,2603650,1076252,465228,66547,0,0,0,0,0,0,0,0,0,0,0
0,135,0,0,0,0,0,0,0,0,2566930,1124058,475236,52536,0,0,0,0,0,0,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,2597398,1058014,449986,56224,0,0,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,3328259,1149390,475222,56618,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,2608052,984115,408286,17520,0,0,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,2620806,1157330,538508,140993,0,0,0,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,2581306,1197285,553821,142816,0,0,0,0,0,0,0,0,0,0,0
0,860,0,0,0,0,0,0,0,0,6106815,2126398,1219719,766377,467763,0,0,0,0,0,0,0,0,0,0
0,865,0,0,0,0,0,0,0,0,7529711,2002183,1257901,844382,676791,0,0,0,0,0,0,0,0,0,0
0,1087,0,0,0,0,0,0,0,0,8352272,2269015,1337211,902125,672554,0,0,0,0,0,0,0,0,0,0
0,907,0,0,0,0,0,0,0,0,7922379,2278405,1317342,872008,625240,0,0,0,0,0,0,0,0,0,0
0,819,0,0,0,0,0,0,0,0,7857390,2235969,1298169,835779,656520,0,0,0,0,0,0,0,0,0,0
0,896,0,0,0,0,0,0,0,0,8441036,2334050,1253685,821568,559703,0,0,0,0,0,0,0,0,0,0
0,905,0,0,0,0,0,0,0,0,7903998,2140179,1303418,848531,617277,0,0,0,0,0,0,0,0,0,0
0,901,0,0,0,0,0,0,0,0,8536506,2366248,1355521,883176,571281,0,0,0,0,0,0,0,0,0,0
0,469,0,0,0,0,0,0,0,0,5258300,1286641,650297,392175,186403,0,0,0,0,0,0,0,0,0,0
0,332,0,0,0,0,0,0,0,0,78592,244442,169459,118116,0,0,0,0,0,0,0,0,0,0,0
0,833,0,0,0,0,0,0,0,0,8415956,2286475,1342173,891877,615314,0,0,0,0,0,0,0,0,0,0
0,858,0,0,0,0,0,0,0,0,7934253,2239175,1253616,825828,613077,0,0,0,0,0,0,0,0,0,0
0,859,0,0,0,0,0,0,0,0,7939121,2330124,1331973,854683,746007,0,0,0,0,0,0,0,0,0,0
0,871,0,0,0,0,0,0,0,0,8151478,2261374,1309903,867227,638712,0,0,0,0,0,0,0,0,0,0
0,944,0,0,0,0,0,0,0,0,9047383,2392617,1370611,902012,603341,0,0,0,0,0,0,0,0,0,0
0,904,0,0,0,0,0,0,0,0,8734374,2245225,1380146,859195,536217,0,0,0,0,0,0,0,0,0,0
0,911,0,0,0,0,0,0,0,0,7848248,2263529,1335335,876843,597533,0,0,0,0,0,0,0,0,0,0
0,864,0,0,0,0,0,0,0,0,7847940,2097285,1179429,736236,543031,0,0,0,0,0,0,0,0,0,0
0,874,0,0,0,0,0,0,0,0,7885002,2269073,1313096,864507,705203,0,0,0,0,0,0,0,0,0,0
0,871,0,0,0,0,0,0,0,0,7974807,2146439,1203567,792542,639406,0,0,0,0,0,0,0,0,0,0
0,899,0,0,0,0,0,0,0,0,7942763,2193238,1241780,797115,611361,0,0,0,0,0,0,0,0,0,0
0,851,0,0,0,0,0,0,0,0,8439213,2240065,1285446,857324,623386,0,0,0,0,0,0,0,0,0,0
0,832,0,0,0,0,0,0,0,0,8663662,2147537,1253457,826337,574685,0,0,0,0,0,0,0,0,0,0
0,942,0,0,0,0,0,0,0,0,7960832,2247220,1288761,803913,578075,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,100155,177000,88806,50537,0,0,0,0,0,0,0,0,0,0,0
0,310,0,0,0,0,0,0,0,0,4074894,5252280,2810302,2034676,141698,0,0,0,0,0,0,0,0,0,0
0,963,0,0,0,0,0,0,0,0,4120852,1650183,590686,227427,123734,0,0,0,0,0,0,0,0,0,0
0,953,0,0,0,0,0,0,0,0,4168385,1567076,494845,123363,101477,0,0,0,0,0,0,0,0,0,0
0,953,0,0,0,0,0,0,0,0,4850004,1642616,524165,175265,105252,0,0,0,0,0,0,0,0,0,0
0,217,0,0,0,0,0,0,0,0,72078,150069,67137,191191,1764,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,75474,160116,84900,79802,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,77876,190474,85830,55045,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,1352882,1872626,968060,697190,26653,0,0,0,0,0,0,0,0,0,0
0,431,0,0,0,0,0,0,0,0,4848978,1632639,562554,351154,79296,0,0,0,0,0,0,0,0,0,0
0,794,0,0,0,0,0,0,0,0,4023418,1606379,559562,209254,94350,0,0,0,0,0,0,0,0,0,0
0,356,0,0,0,0,0,0,0,0,2854666,1042618,318436,103089,23649,0,0,0,0,0,0,0,0,0,0
0,742,0,0,0,0,0,0,0,0,2113429,910297,273678,115211,59832,0,0,0,0,0,0,0,0,0,0
0,680,0,0,0,0,0,0,0,0,4553026,1672352,574381,221070,78659,0,0,0,0,0,0,0,0,0,0
0,773,0,0,0,0,0,0,0,0,3992523,1412620,437200,102190,92081,0,0,0,0,0,0,0,0,0,0
0,866,0,0,0,0,0,0,0,0,3983726,1425778,439393,128052,101245,0,0,0,0,0,0,0,0,0,0
0,832,0,0,0,0,0,0,0,0,4054118,1494963,423987,86983,105319,0,0,0,0,0,0,0,0,0,0
0,813,0,0,0,0,0,0,0,0,4729541,1469174,456925,122533,58905,0,0,0,0,0,0,0,0,0,0
0,791,0,0,0,0,0,0,0,0,3966131,1496907,525459,200057,88924,0,0,0,0,0,0,0,0,0,0
0,780,0,0,0,0,0,0,0,0,4012423,1448329,444800,128665,69019,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,74635,525075,491131,420595,50655,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,75371,95066,53665,44288,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,709491,143461,74321,49864,2553,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,74276,85484,35878,29685,1126,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,75321,105158,57426,45762,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,576378,230406,118406,76200,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,188285,58654,25445,12379,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,191286,72375,35395,23027,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,182358,68941,35125,22795,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,236762,58278,26617,12956,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,178987,68097,35987,24174,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,179591,61563,30200,18202,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,181731,77711,43378,31729,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,178774,50522,21744,9485,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,3831262,757969,322138,200996,1000,0,0,0,0,0,0,0,0,0,0
0,67,0,0,0,0,0,0,0,0,93772,251759,132693,95119,0,0,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,900498,160034,59101,17610,1433,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,96321,135247,57095,33519,2486,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,96399,161015,73399,47455,923,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,96494,131639,57142,35137,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,54197,84777,35132,18776,0,0,0,0,0,0,0,0,0,0,0
0,2136,0,0,0,0,0,0,0,0,10201111,4055358,1646417,1016673,172469,0,0,0,0,0,0,0,0,0,0
0,107,0,0,0,0,0,0,0,0,95006,358506,220433,137503,3058,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,920455,515242,289479,197074,0,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,96609,419523,238701,165727,0,0,0,0,0,0,0,0,0,0,0
0,222,0,0,0,0,0,0,0,0,5456219,2406307,1235150,637572,203494,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,130,0,0,0,0,0,0,0,0,53504,68941,23929,3266,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,95983,578656,321060,389928,119862,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,96070,128565,48391,16868,0,0,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,102370,190984,86614,51450,0,0,0,0,0,0,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,61130,354962,578304,432250,184491,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,69093,225727,162265,149887,1231,0,0,0,0,0,0,0,0,0,0
0,109,0,0,0,0,0,0,0,0,98748,385123,249506,185177,0,0,0,0,0,0,0,0,0,0,0
0,136,0,0,0,0,0,0,0,0,94224,602631,432042,342501,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,1057924,1040403,626976,456276,2870,0,0,0,0,0,0,0,0,0,0
