l1d_pend_miss.pending_cycles
113048
117814
113914
121246
115278
124106
123816
121348
120983
114517
117667
122403
120762
120834
123262
116020
123840
118702
124364
123845
121966
117389
115976
119481
123312
122535
120835
115399
119719
117574
122678
123976
122835
121350
117217
115002
118843
123700
112878
123759
119934
120319
122260
116026
122361
115399
123808
115621
114889
115785
117985
120673
115322
118702
122924
123660
123508
118746
120261
124589
117306
120636
113623
114667
121048
112903
116748
119233
123843
118240
123365
119680
122054
121555
119330
116223
120104
116497
122248
117342
123745
119720
114536
122539
124156
123643
122995
116028
122963
118201
123670
118810
124074
119895
123997
123128
121644
118615
122120
119211
114841
120171
114027
124218
116262
119004
112909
120572
122748
122415
119216
116215
121840
116151
123324
119983
118019
117365
121123
116057
120538
115989
115779
119956
115684
121010
114150
119457
119710
117564
122297
120335
119881
122357
117812
117373
119175
119357
121136
119020
122432
124605
122653
113296
122712
123150
121795
119693
118717
122464
123694
123337
122544
121091
119578
118337
117440
118068
120970
119075
123370
121614
116937
119063
115837
118140
114953
121978
124132
122881
118961
118120
114710
122899
124009
118190
119989
118978
123990
120383
121593
116659
114806
117881
122426
120593
124194
122284
122172
122705
118202
117433
116559
117637
122604
122192
122594
122085
122192
122007
124656
122116
122064
116171
113294
118637
113849
123035
121811
121022
124111
113820
116627
124302
119320
122056
124386
117890
124208
117151
118180
117206
116155
119614
115585
117983
112993
122359
117202
116374
117042
113370
123606
117337
122014
123376
123718
117839
121433
119074
115312
113238
116380
118141
116971
117543
116848
114998
114925
119090
117191
117390
124352
115188
122275
123681
122139
113294
117063
120552
124555
121511
122436
120678
124347
123808
120602
124516
123880
119243
121958
120511
118992
121444
112955
121121
123890
121395
121101
119414
120494
113914
118027
123237
122443
121636
114341
115910
118844
117083
124231
123469
123803
118941
123596
119253
122356
121777
120276
118388
122660
122060
119243
121713
113419
123786
123730
116549
113123
122561
120691
115986
112947
116149
115942
113929
117606
113545
114430
118341
114102
115473
120964
123632
121941
123799
119181
116496
123954
122812
118787
120502
114221
116158
119707
124038
114515
121441
117778
120719
120712
115598
124446
116130
116550
119515
120898
123778
116905
118794
124571
114308
121304
120235
124436
123519
123697
119257
114124
120785
115868
122081
124152
124472
123159
114449
116239
116620
123170
117603
118107
120026
116924
119097
120239
113386
119049
118340
117699
121104
124055
121379
122212
113507
120844
122383
122807
115115
122941
116409
123099
124097
120746
123200
118301
122008
117755
116735
121169
122889
124098
121434
118809
120747
120537
118849
120832
121355
113123
120322
121628
122938
113500
114397
121316
114095
116127
117338
123405
121133
119625
118846
121926
124527
117775
124369
122127
120329
119829
124538
115960
122295
117152
119002
124243
121949
115522
119801
122068
118734
113052
122235
123342
121853
121339
114129
116953
124069
123735
123095
120628
120419
115784
117830
114859
120300
122620
121492
121523
122366
120710
117682
120600
117713
116568
117770
115692
118663
117229
121697
122427
117699
117225
117179
114037
120444
119116
122353
123558
118268
118193
118739
114639
123787
113706
117931
121573
124016
121448
119851
115720
123848
122187
121332
119580
123210
123739
120335
114396
117746
121731
119614
119525
124656
114124
114321
122988
117622
116133
121058
119599
115071
122584
123825
121499
117395
115355
123575
122181
121922
123987
124071
121955
116413
118592
122064
122357
122035
123176
115709
120856
121997
119295
124144
121945
113849
123762
124357
121942
114398
123966
124090
116958
123133
116131
122486
120255
123166
123029
121986
124188
119771
119692
123541
120345
123914
121375
118082
117197
124090
124271
122095
120701
122052
122993
121883
124039
121148
115647
115433
119261
113249
120781
116750
120855
124631
117627
121397
117089
121659
118955
113383
115680
120699
116290
119112
120945
122551
115813
123468
117613
122587
119839
124497
121212
121251
113766
119463
122893
117648
121985
121921
119926
115786
116910
123339
114010
115392
122839
122516
117793
121870
117297
118172
124285
123631
118271
121970
124196
121897
116667
120952
120709
123876
120114
124003
119084
120958
118184
118273
124250
123440
113873
117680
122164
116642
118680
116069
116901
113516
124119
113550
120732
123612
121837
124229
119498
123090
117245
113393
118453
116571
123972
118311
121806
121143
121961
119974
120655
117537
113988
116750
114464
113579
122932
119041
121683
122710
124211
120210
114586
119197
120276
119321
121516
114239
116776
113018
119775
124312
112856
124415
116022
121641
115246
121016
114789
124446
118211
118314
122520
123776
123911
120155
119168
112854
119630
113058
119915
118724
123139
114136
121311
123613
117250
114433
120120
119175
123691
121589
114449
121676
116663
113040
121492
120663
116763
121519
119500
118787
123477
117244
121313
122569
116526
124536
120170
123583
114324
121674
120495
116147
122326
122251
121626
124085
123646
116222
123237
123302
121525
121791
123293
117525
114259
121083
118749
122871
118052
116102
123649
123337
122580
117887
118054
124329
118813
115914
118347
116438
123156
115497
122411
120347
119218
124502
120450
121398
121246
124302
121576
121156
122679
119995
121037
113188
120293
114537
122978
121313
114295
118945
124180
120904
121576
123513
123432
120146
119496
115677
113584
119156
116934
123069
121192
116764
115965
113685
116104
121263
123518
124046
116306
123856
120794
119695
119343
122624
120437
120694
122627
122815
118012
123310
122760
114770
121581
118742
122357
123207
121133
123202
119890
119457
112959
123806
117669
121038
124360
123451
118407
116942
122710
122668
123909
113820
124157
119059
117644
123217
115574
124547
118774
118156
119854
114597
113783
118498
121708
117727
124446
120255
119717
113743
121393
120420
115186
118514
115842
118796
120563
123333
117675
120309
113671
115277
122554
118983
123890
113217
118177
120399
124080
115331
118450
122616
123484
120716
122987
118606
119345
116375
115789
124153
118203
123431
123192
115182
122145
119997
120350
124239
120303
117653
120799
119029
114754
118874
121056
121186
118824
118495
121002
117284
118355
123396
121414
121683
119533
114754
121782
116005
118656
121615
123447
113428
116911
117297
121692
115641
123382
114858
116800
120762
122493
120045
120726
123163
119885
123750
117325
124627
122245
124063
122639
120802
119081
121555
119328
122654
114540
118776
122517
118870
123056
117900
115789
113816
115978
123668
116143
116038
114510
123433
124473
113806
118042
121805
113037
120286
116755
123303
115212
119582
117799
120271
121221
123898
116717
123667
118490
120778
114667
120380
121765
118214
121850
117915
117932
120620
118834
118189
119757
120434
124327
123454
123354
116255
121997
121653
123822
122044
122148
119597
112930
120169
121350
123718
115668
117137
112953
121071
121899
123463
122501
118766
122317
123376
122830
121777
117266
114782
117938
122409
120726
123761
120921
122283
121302
121203
122437
118415
119845
113549
118689
115180
121050
113875
123885
124437
113330
115142
116273
119892
122151
122993
124078
