cpu_clk_unhalted.ref_tsc
959052
1025104
1033662
1010453
1026242
996320
988753
1044989
1012957
1008113
963144
970893
961360
1010240
1018001
996528
1041759
1053788
971412
972562
972828
988211
1034660
991899
958703
1032478
1050364
1031079
959609
990595
982767
1040126
1011953
1036137
1035679
1019154
1012694
1015910
996922
1008725
991306
1008150
975585
1001992
961963
991641
978607
968908
1021150
1053375
982329
1041407
986169
962273
987456
996725
990767
987933
1026413
990080
1048840
1053920
980431
1043778
993747
973258
991824
974663
996715
968628
960645
997880
977230
976659
1010825
1001541
989982
1008211
993161
1043523
962324
1050307
989376
1007361
983759
993766
961190
1055250
981442
970500
1055250
1051778
1039832
962795
958574
1001758
1030025
1011999
1053903
980521
967354
966694
1022088
994226
993844
955777
977690
965699
969011
1005085
1038392
1041846
1052215
1003902
1046921
1054846
957394
962330
1040465
1049084
1049272
984925
1021262
1035011
986828
959100
1048788
1053643
998982
1055173
960065
956649
963064
984270
1002881
994399
996641
1013887
1053468
962091
1044309
962196
1004174
964292
956964
986023
978423
1000221
1010897
999831
967316
1045909
1015487
1019455
972645
957822
956438
985128
1037041
973731
1051558
991632
964008
994423
991521
1009280
1007080
1003032
1000578
994605
973505
958251
977774
975421
983487
963047
964434
1022869
965812
1000268
961125
995553
983411
980002
967718
998090
992843
968390
956545
965272
988464
961661
960706
993146
982250
978831
1032256
980327
995779
1015931
958692
973052
996104
1007299
999517
985870
979242
976696
1050437
961443
982675
962612
980431
988752
1024356
979572
1022023
1051941
970954
1038839
1005272
980107
998340
990974
1006761
978384
985982
971371
1030657
964225
1000046
967105
998241
964851
989583
963148
962307
985555
987678
1014652
1019668
981711
988749
1002928
981709
968387
992688
1004512
958469
996628
994342
971914
1005975
979588
992422
994028
968396
1011664
969694
996644
993756
981104
958896
1043560
1009291
1055342
971278
1049461
969457
1051358
1001518
1051336
1022866
990987
1028204
977454
1007940
1000686
986520
975633
1004317
1038674
987892
961687
1003673
997173
1009217
973827
980642
972194
1006340
977074
1017107
1028512
976824
972666
1046668
1026370
970742
964443
1004473
967206
973833
999144
986871
1006088
956011
970214
1006735
963719
969105
1032035
984844
991877
1051299
987755
984672
984801
984163
966695
981072
1011904
971693
967750
996580
995712
1012728
1015169
1037482
956436
974478
1034275
1055307
1005875
1031168
987943
987518
986149
991019
989007
997116
976296
999677
996586
964337
965716
1033313
1012174
991306
977124
1034094
993321
996212
974782
980852
966789
958677
959544
986077
993626
983095
1006766
980841
994251
989387
984062
1002616
969447
966251
963070
984157
963579
962513
981128
989173
1018918
963454
974992
1002502
964954
981497
975915
967978
988744
984057
1000863
1005701
1026398
963585
966780
972438
979252
981269
970830
957532
988636
965285
991926
978721
1006976
968145
966571
976931
988751
957874
996310
976274
994168
995887
972645
1011570
981073
975842
992363
1042482
1034390
1000046
1010883
966669
967748
972233
995622
1008687
1004215
1035950
1007619
994613
1024345
981052
982046
999445
965710
981717
963791
980751
984579
963253
961558
1031389
983828
959457
983298
1000072
1030337
1021382
1024878
1024154
992698
1005065
982541
974876
989314
1019251
1022117
1035137
1030710
985038
996693
972774
982803
995308
1010813
975414
1001444
1009755
962408
962513
1006458
1012059
988854
983945
984583
974770
969346
981061
984798
1027131
992372
1014663
983415
995881
994616
955788
981350
997360
984509
971143
972230
971335
989191
958425
989384
993210
1006010
995811
958303
972323
969572
963513
970852
995923
1024205
1026275
1020944
1029167
977469
1009193
996187
987535
1032582
992263
958819
959124
963045
966032
962538
1035030
1032831
980929
961416
962624
967293
959100
957951
973585
965635
980310
972174
1010468
958997
960093
976581
1007891
962522
961242
974875
964070
971497
959952
960066
956963
1048851
968829
1039889
1028419
1013331
975092
969372
977222
990290
967675
989600
1027371
970837
990873
995269
1050259
972029
1055269
1008259
1016443
1031918
1052923
991844
963501
989360
1054964
1007609
1046543
1035224
1024813
1049167
978036
1049272
959212
967529
986925
961767
1055260
1001850
959211
992803
965547
982149
1050408
978105
988002
960261
976365
1000902
976064
1035474
1020452
977012
995682
965838
1033339
974257
1010312
1005691
1036511
1045477
966638
1037620
1036702
1052411
1049211
966743
1009269
1030025
1018498
1019894
981900
976987
1021274
994397
1037156
1041105
977531
1008683
957369
1020722
993872
969499
963087
959481
969028
1032132
1001954
1000806
991506
1019133
1051532
1032731
986377
1023714
1050576
1050261
1044838
1008888
1040032
1053357
1041843
966972
1030860
985892
1028722
959848
1051632
973236
996537
964011
967809
1030282
1011888
1050487
988855
1031811
979921
1033033
986122
969115
961771
1052867
970607
1052089
978199
1045897
1022652
1005042
1051660
1008795
1016418
1034077
1049359
963999
975301
976167
1044184
1042359
963238
1042947
1032115
971614
959311
1010254
988253
1055713
956869
1039624
1044641
1015518
995729
965829
1020714
1030963
1007158
986225
1013791
998306
1041532
989001
1010672
1021156
1033847
964110
959640
999893
967774
992729
1000535
985798
978649
965269
998524
1024464
960064
985919
970200
971695
965298
999266
1019322
1007072
1032351
956663
1001306
969988
1006193
985696
992970
961146
995520
970272
991357
963474
998873
1033844
979785
975740
974984
968915
964959
973663
974562
987406
1006449
991055
981388
968911
965916
992585
962089
1008901
974661
994102
986835
968360
1007682
965039
1026058
976270
986225
958545
972102
963904
965080
984897
968382
978079
1019976
964647
1011461
970831
997608
1021419
1033739
956438
956757
961656
964440
961903
1014912
1013025
994546
958348
1036513
976615
1004266
1009284
965280
994557
971290
975981
956120
978543
973625
982596
1052248
960610
958703
1012434
988745
956115
984572
972429
963484
966891
986827
973169
1002605
980854
983721
980961
992583
1006116
958993
1005701
965714
963363
971374
964431
1043966
955905
1021024
990131
957395
984370
1046646
1009442
1012956
957612
969756
968278
975858
961328
963585
981710
993123
1008155
1042905
1001644
1029372
993438
987568
1035985
956108
958138
963276
960697
969998
959747
959316
1013807
955693
957249
961873
962086
958153
989707
957290
1038860
1020733
997944
1005260
960486
973817
964108
956553
981100
961115
1030218
1031613
1014448
1032359
1040030
1045131
1014340
975520
978180
986931
1019352
955470
974887
976372
987471
988526
996851
968681
1003618
990881
963262
984873
970268
974560
978082
1040350
1026742
1027749
1035972
1003529
1016137
990771
986852
971705
967776
955581
983660
1025101
1002235
988683
986139
992173
955887
978822
989609
969871
1016885
976596
975527
1031196
996637
977760
963118
990130
986930
956763
963577
962732
964758
977117
963051
1000694
1022011
955789
966036
995462
981392
998671
958358
982456
969122
957180
1020623
972645
996423
989165
978835
990226
968914
1037891
1026697
998972
965077
991181
979682
959427
962550
975838
1025853
969130
977019
987461
976811
965294
974240
1002715
991196
961452
967419
962728
984490
959850
986830
967804
981925
984272
977768
992258
981920
969338
989492
1047725
988755
989274
990565
994186
986283
993120
1004105
995323
980003
974243
1014551
973067
973504
1004126
972643
957394
971794
965390
982886
969341
1002074
1038438
1033953
989070
988960
1022421
987681
974575
977442
987792
976594
985731
966361
981289
963794
1001435
999083
990627
1019543
1014450
956637
1050529
959634
957178
1015369
973286
974330
969340
960368
989705
969539
967887
958838
971076
962634
957200
971477
984503
956232
967174
987232
975855
998140
977018
969543
960265
965596
1004622
1050697
960611
969006
963464
995345
994391
988959
966465
966035
980950
961362
997808
972186
974669
964005
971667
966029
958824
972218
981260
961589
982101
968731
977972
965070
990531
965399
961164
981543
960802
965709
963459
979780
964950
962213
965060
968150
964422
968158
963232
968364
973503
959868
992362
971035
988379
973069
972110
956226
980404
964101
973384
974293
976149
961450
997993
963288
969068
963926
964018
985019
977931
1010045
981118
967159
1047228
955593
974456
966010
956118
1049411
1021652
1049588
1037475
1004385
1037512
984158
999920
1047865
1039616
1030443
965178
958918
1048358
1050198
956532
999283
974822
1044003
994178
1020712
966723
1003564
963722
975205
991397
966567
1000464
1042596
1008149
1029746
1001961
966232
1026467
1036132
989981
975539
1015090
1048114
960308
981058
1042650
1051192
979125
1009435
1020202
981035
966767
983041
987674
974621
1003260
972290
995131
955461
1018043
990962
1054788
1055694
982248
965193
1039346
1016679
1047637
1050861
1025873
956556
1029138
955923
964352
973770
1031102
1033443
1054115
1049250
965007
1020515
1041587
972089
1047549
1029167
1013361
960499
1044400
1002282
1036528
1032580
969012
979461
1004550
1005170
958669
959660
993814
1052059
1022251
1051361
1013777
1002368
964876
968965
969562
1043586
1055268
1038982
1044940
1018694
962004
960434
960664
982456
1017414
980429
967026
982006
1055020
965693
1031524
962432
1041420
958456
1052525
1049358
1012613
961563
973430
965168
956516
1039283
1044411
1039417
959130
999607
1030533
968083
1025637
1043969
1000889
975515
1004264
961917
1016984
983813
1037915
1034344
1035135
980735
989438
1000796
990410
993547
989184
1037170
1008280
1021152
1011400
1026591
1019332
1023299
961568
981489
1034818
968604
981197
960426
981842
961131
1014091
955690
992371
969168
1048058
1027787
979319
989742
993983
971700
993226
1020738
999409
957615
977283
966570
961984
961555
968804
974462
969446
1000370
988113
974779
1007524
1036087
1020614
1008258
992889
962953
965295
956220
983773
973287
967597
969244
956859
956329
967204
973276
1022099
1045682
1016904
960758
1033957
1010281
1041270
1011661
960382
993867
956968
986401
1047711
1031209
1020728
1010683
959408
961028
962511
981062
1036611
966328
964465
1025743
999565
973494
1023618
981811
1014775
965926
1007505
975931
976051
1007929
967100
999835
1048238
980320
989807
1050688
1048456
970725
975418
1044894
960812
991514
957826
985337
1037054
972429
963686
984050
975096
997595
987971
1049529
959719
1014331
1052422
971578
1014999
997543
1030217
968183
966695
995414
964744
1030063
992271
958256
982208
999620
999937
1030822
987042
991629
960699
1001114
964113
987565
1030658
963058
970301
1015295
988411
1027659
1050878
988859
969990
982140
1039075
982776
959940
1041578
1035795
960593
972758
1008028
968284
967968
984950
967011
957404
967855
972671
967207
1009114
980648
976477
975630
962058
981311
974243
996107
1014228
995355
1004530
1023609
988000
968276
1021266
1015400
970833
1025526
1001551
972221
1043335
973926
974252
989709
966354
973287
968671
996395
958876
959319
1012848
988746
994716
998797
989174
1024876
