memory_activity.cycles_l1d_miss
525075
515242
524005
519254
543927
525779
555946
522038
514272
552691
513832
520853
537295
559492
529809
520354
545116
530150
528347
557360
532744
545736
531371
527509
524804
559669
518961
524103
539366
526536
561606
536515
516092
539054
523885
545708
536359
535316
529066
551233
562876
566099
523122
551562
515216
546141
548312
539747
557645
537232
517914
515433
516065
553249
531377
566952
525895
528235
543669
529040
520889
560199
553431
539392
554858
518916
535905
542732
525416
513727
556419
533714
526956
558684
524758
535826
515581
548544
517482
547284
540149
535602
516079
530528
562841
534101
565188
513996
527986
547281
539490
513465
529322
557744
538664
554554
520146
544923
545865
545712
524599
515164
519611
555018
532226
519151
531670
521497
536839
560590
521299
527718
528969
532822
544573
530262
558322
525688
520801
525653
535362
543274
519579
517296
524293
534455
535449
524205
533234
526983
534167
524934
523728
517594
525580
525085
533553
525359
540604
519201
514695
542630
538160
514295
536141
537920
551638
539025
552029
515732
550826
552161
535973
548296
530065
524457
521162
537655
529573
540526
558455
514192
544059
542695
525307
546860
560161
550859
565456
548699
524251
565613
548958
554470
558160
534483
536005
544185
522141
519190
521837
563978
537685
544280
529378
527367
553534
516074
520040
537381
553434
523766
538473
515397
522605
524443
518864
521506
562940
533869
545371
544997
517047
519293
559304
549616
537553
520608
519678
524243
514777
518704
534088
533964
525230
523927
526807
526855
526653
536076
521975
522457
528693
530348
528154
521038
525593
553578
544255
514916
516363
553005
518404
529709
518365
537194
524902
533529
559273
516123
521539
545241
517231
544504
555057
535021
541700
559310
522050
513987
530509
527366
527088
555247
559721
547718
545129
528786
553935
546818
525380
517437
520231
513406
525534
529017
553675
547428
514889
558832
563319
535360
520865
538621
546231
517605
560604
515504
541471
556097
565989
537713
526803
546431
542049
542375
551113
538919
515703
563234
542614
563023
513909
543626
536136
522236
522238
560806
515181
560780
540147
554490
554480
545865
521387
554687
539006
533977
553287
520239
563296
533107
536254
518891
514907
531984
541611
519319
526131
527929
541129
515343
556100
543103
539387
546377
549895
546187
554067
556040
564426
523748
518656
543231
514720
536316
547833
549484
563385
538199
519099
553310
530281
556589
549916
551012
554180
537177
539226
532547
558108
525848
531715
515902
546086
513888
549436
542162
554319
518008
539637
527924
553567
551967
542526
542639
559543
520797
516668
548203
562315
540681
562573
555099
557248
559857
545940
522165
545902
562616
550138
535860
563089
564101
561216
558009
553492
544774
546130
556382
556708
526183
547830
514133
546957
521734
555839
550478
566689
554819
564876
560320
535695
528022
536719
528733
527501
548141
566384
556875
545811
561338
556355
551944
560394
536475
546153
541733
554498
541924
528955
544552
557927
548891
563289
540345
559509
527178
547999
556878
516894
538858
529660
525143
546938
554479
546885
552011
558268
552577
541261
558765
559789
559771
560070
549695
548505
561610
521409
530782
533277
516168
534117
529116
544532
524430
541420
560181
533208
513356
546316
549836
550386
530344
536901
523926
543964
523163
525962
544816
540414
518228
547394
533390
540514
548202
513960
536675
549225
531534
555246
539271
519045
517612
562691
522117
521886
520153
522270
543767
540219
564319
534893
552102
544788
547046
564344
541637
550179
567014
535301
524484
551869
537599
561144
550016
530378
549264
541183
535741
526845
545869
528730
515803
552261
536659
545698
548523
535081
534832
526173
534925
543474
560514
550264
553050
545521
548409
528972
536440
537305
525851
533332
520067
526654
529717
530160
530670
562333
529115
536719
534721
533814
562812
549261
561568
542522
556928
551480
564105
525088
563215
528714
514104
540691
567000
514089
525544
513601
543773
523782
528691
523013
520278
520434
532103
544158
533668
515569
528148
562569
556233
548016
535184
541561
529471
547259
533051
529983
533416
532885
548744
553712
555527
550921
542169
531151
517354
517968
519677
534017
525910
525662
565175
535154
536360
552705
537253
522351
533644
534718
547392
538569
529854
518031
528981
548479
537849
533535
523752
533003
514938
538986
517801
558283
523076
517905
536096
547775
551991
537650
516534
557118
518635
518842
517863
515432
514539
518747
534307
529733
549635
518437
552305
519058
521999
536509
537719
518224
520163
527690
519084
549079
526375
526805
524482
537211
567075
518675
552028
532940
518914
540255
528391
521941
537127
539180
533862
554452
517041
514217
541842
564530
526780
532724
520648
527768
539491
536529
542501
519527
565772
533979
554375
521598
566914
558949
558233
563833
523415
554074
532963
560041
535404
558186
549827
565112
538246
525040
525320
537195
554716
548246
514586
525572
560652
530375
565189
538785
563391
562148
533968
520202
514483
517360
525982
520734
539022
537753
542289
522127
517081
534957
520859
519958
542281
521389
531067
527004
533163
534327
530114
542783
533783
530282
524104
524616
516058
536863
553006
534672
550336
522225
528600
554185
522203
546683
554849
525087
546271
561006
517535
519530
515979
520461
522527
519252
522458
528137
530731
515400
544627
523545
562789
528281
523925
548125
554437
537950
516426
536138
562714
525697
536746
549823
556015
533558
524740
550572
521248
532495
530912
561224
554794
514339
516928
518938
550407
566207
552014
555995
517265
562323
541702
537061
522528
554793
513361
517225
561183
539155
529010
519257
541631
513250
546889
538970
545318
566999
544551
522299
519339
522501
546794
530436
517233
536755
552640
538323
548560
524704
529624
528416
527573
547349
540115
520085
514516
535418
520768
527884
564991
526492
561560
562259
527786
528500
551527
515407
540828
518448
522541
534823
534475
541454
529798
550376
550152
514228
544555
550470
543047
554920
543640
536860
534132
514314
531311
558824
540838
543612
542146
551204
538775
563662
531967
549220
536893
539254
540021
544925
540383
545681
546709
553346
563247
553883
549839
560520
547842
557163
565153
548329
548504
528531
545621
565672
551004
530922
557110
551976
564501
555059
548867
537215
546259
562394
551915
566859
537238
565400
540280
552978
543774
550239
567015
534719
562907
539819
518654
554951
553647
562496
565342
559039
560054
543381
542356
555526
564904
553371
565929
561195
538848
557134
534535
536559
553606
539965
537292
550395
534040
549279
540593
544401
543598
522232
542743
558830
542997
534748
548321
535232
551700
561383
542375
526421
525869
548189
564666
552882
567013
538007
565396
565857
560729
537453
525703
531103
542299
519225
562770
518918
516560
523945
528800
528056
522667
532556
534876
522349
525115
523284
529841
552586
533066
537677
544398
538991
530906
563767
566475
521176
513650
533443
518414
549326
529810
525235
531347
554144
531530
524926
544335
516133
537789
547000
514820
538217
550744
541535
537452
561507
553324
558982
553702
534877
534751
520659
553171
514152
520114
522636
525040
541075
522454
540677
547792
523692
527646
535162
553952
537607
553339
526768
528351
542621
538106
534779
553482
542025
556409
527600
551370
524847
555359
561889
540615
524071
536940
549435
544428
562358
558787
565326
553959
561232
562429
560970
559581
548358
563711
552631
562888
550194
548048
561698
564127
562614
552855
549737
521985
562469
566895
540028
558984
550521
523020
556066
552554
552730
551566
533549
563287
548205
565532
563734
531642
560154
527719
555250
566308
554790
564909
562256
557142
560112
545566
527787
550374
542522
558159
546721
539221
545819
562657
566549
544651
521511
560305
564403
566594
560657
532408
562753
560654
567114
557443
560324
538101
540408
539123
538245
549395
561355
550088
524107
526777
547776
524261
517761
554302
558912
521137
541828
528549
533687
556926
547246
552888
531573
558878
564979
547460
555305
548878
537894
536809
516323
566337
536135
527957
528259
529533
513287
549703
544806
535174
519604
517404
547072
528306
555661
531397
528854
527049
566748
552182
548271
566933
538569
547647
541756
549159
522266
519863
534426
519566
524792
513666
534545
519171
516054
555347
533766
523279
515186
558987
527720
561945
558091
522560
556964
525522
557752
538353
536476
558869
543781
545649
545436
542849
541491
532881
542166
555967
549013
563193
566013
541461
554421
551736
565507
533526
566719
566971
556927
534924
547863
540653
563579
561310
535443
553635
557962
560250
556811
558385
562280
549381
562478
565628
544268
534164
556383
523776
545805
524239
564356
551127
525787
550656
558663
534408
546449
548208
535522
521006
556682
513451
563638
557589
564420
548354
541777
518619
563472
560162
556023
548049
529585
537244
550000
567014
544567
557664
543633
551699
548144
561120
524455
544559
547098
537725
562982
566388
555673
514092
550133
548106
541930
563334
551781
546855
556853
515601
545897
548348
543382
539631
548342
548416
520775
554739
542784
540882
550737
545901
537658
557103
559277
541468
555753
535459
533681
556455
550441
559356
526209
514396
515934
537010
565514
558543
540961
551000
532337
548422
546609
522254
549460
550355
540899
526165
549405
542271
556946
538189
532297
546879
549728
557785
524794
559981
524586
519100
551336
563502
548002
538889
518734
540343
539867
530538
516140
556852
542415
542183
562878
555818
537909
538134
559627
558244
562964
517958
540755
557522
524851
535306
529308
552551
535296
518249
541160
528262
528663
564972
553804
547316
538727
515450
527178
514482
530976
515123
565040
556779
560155
545671
545424
549249
530126
544560
565604
521250
536382
547989
563923
535759
