mem_trans_retired.store_sample
100155
93772
96321
96399
96494
95006
96609
95983
96070
98748
94224
96595
96498
96138
96376
95437
95984
96325
92287
94969
91608
96121
95998
95867
93412
97837
95599
96461
96486
96033
94014
95754
97449
96460
96459
97318
96572
95877
100889
96272
97353
96266
96033
94641
97473
95433
95132
100216
96009
96077
95618
96533
93643
93465
101023
93724
96524
97110
96033
96255
96789
99297
101034
96305
99180
93600
96251
96408
100229
96420
96648
96443
96478
96504
96058
93555
96432
96563
96951
100155
95899
94064
96243
96792
96329
95986
96414
98710
95338
96327
96485
96498
96995
96476
92989
97224
95950
96654
100890
98436
95956
93210
96132
96135
96536
95337
96471
96354
96103
93561
92997
95985
96922
95893
96505
96601
96348
98986
96902
95927
95965
96569
95843
99931
95834
96669
96912
97996
94180
97418
97126
97329
97874
95781
96159
97792
96318
99275
96193
96021
99132
96573
96681
96011
96807
95285
97411
95958
97004
96902
94448
98004
96391
97365
95827
94742
95993
98757
96543
97043
97542
96016
95309
96377
96012
98119
96341
96075
100440
93694
95577
96401
96675
96442
98354
96442
96017
96573
96648
99473
95471
96572
97425
96667
98021
93590
96005
93425
94642
96199
98041
94229
98712
94199
96292
96064
96894
94982
95922
96390
94291
96025
95996
96069
97744
96634
96030
96313
96545
98043
96432
95566
96378
94042
96131
98693
93505
96962
96426
96120
98900
95994
96140
95807
96874
96591
96299
95871
96323
96397
94318
96929
97838
95983
97266
97154
96478
96504
96721
95962
96344
97279
97289
96434
92932
96458
96097
97760
97048
95613
94363
96927
96854
96161
94453
96143
97265
96023
96917
96480
96653
99457
96693
96275
96065
93796
96165
94950
94479
96404
99026
96012
95610
96293
93965
96045
96624
96814
96665
96372
99648
95446
96025
100846
96394
96208
96345
94529
96454
95640
96014
93176
95835
96333
95850
96017
93831
95971
96529
96196
96639
96462
95802
96428
96096
95565
96542
99557
96197
93538
96470
95611
99705
96355
98488
96016
101042
99052
97175
96480
97430
96346
95779
95876
96929
99450
99885
96425
95407
96408
96228
96064
96489
96496
94011
96254
96431
96432
99359
97853
96013
98747
97814
93474
96107
95962
96528
96446
96574
96021
95327
98357
93999
96569
96433
96514
96529
95839
93792
93411
99862
96900
96439
99220
96436
95559
100137
96065
92997
97624
96572
96447
96042
94780
94159
96569
96074
93593
96442
96333
95898
95707
96773
94544
96439
99902
95843
101034
99547
95962
97409
96832
96429
96269
94374
96486
96382
96632
94333
99973
96203
96428
99563
99843
96579
95537
95934
98722
100247
96583
96222
95829
96562
94688
94065
96821
96563
96393
93248
96717
96230
95853
93684
96017
96139
93504
95783
96425
96600
96592
96405
96730
95823
96619
100304
96024
100033
95524
94791
96447
96424
96051
95912
95900
96633
96470
95893
96671
96359
96613
96580
96050
96573
93197
96010
96882
95751
96301
96175
96492
100991
96232
96488
96575
93183
96502
99956
93640
96137
93626
94613
100751
99074
96480
99888
96090
96068
96326
94455
96152
95980
96385
95429
96321
96192
96641
95942
96080
99197
96436
96016
92019
96293
96574
96841
99520
95887
96056
99236
96000
95545
96351
96574
94373
100446
100056
95706
96574
96101
96186
96485
95942
96138
94079
96647
95430
93616
99805
95484
96470
99341
95988
99319
96357
96196
93216
96413
96444
96566
93646
96341
96288
94665
96440
96659
96088
96224
99005
96376
96958
95964
95802
96393
95982
96542
96593
96343
95545
96009
96671
96378
95897
96213
96442
96728
95767
96657
96249
97931
96329
96382
96193
96430
96578
93501
96173
96914
99114
95998
93740
95753
96123
96445
96250
96451
100733
99744
96992
96651
96832
96012
96354
96435
96858
96382
96112
96310
96691
96592
96625
96234
96067
96616
95739
96666
95658
95828
96146
92752
95409
96057
96068
97744
96210
93533
96607
96398
95458
96222
93991
96430
96431
96257
96260
96457
96588
94475
99827
95910
96270
96156
99595
96888
96378
96015
94742
91782
92958
94175
94123
93954
94611
96381
98162
96422
99847
98313
96173
94922
96381
96392
97255
93107
95009
94072
98456
95424
92934
96458
91975
94223
93522
96989
96223
95451
95454
95772
98471
97383
95876
96464
96232
96329
96012
97277
95985
96071
95729
96063
95853
97290
99116
96889
100929
96672
96390
93557
95073
95431
96051
96318
94912
97433
96141
96020
96136
96429
96197
100833
93129
96012
95994
96488
96203
95503
96888
95829
96650
96750
96093
96285
96662
96469
96367
96084
99904
96058
96408
95959
96010
95862
94062
96227
96478
98886
99691
94008
95983
95238
96004
92893
97418
92950
96953
96263
96346
97911
95596
95915
96043
96983
96333
96474
97592
95753
96372
97046
96340
94879
92985
96067
94136
96380
100798
98196
93085
96065
96422
96364
93554
96034
93564
93731
96482
96219
94024
96319
96750
95429
94598
96452
95935
93016
93995
94320
96528
96541
95964
96215
95999
92684
96310
99301
95373
96363
94920
100053
97136
96749
96148
93965
96567
95476
95974
96551
100419
96760
98089
96365
96560
96450
95877
96372
100843
96490
96144
96147
96020
96861
96086
96066
96915
94675
95915
96676
96307
95756
96300
96282
96490
95530
100936
94328
98589
97665
95936
96839
93952
97100
96438
95445
98250
94215
96337
95449
97265
93463
96605
95430
98224
98070
96555
96459
96880
96388
98178
96387
97589
96475
95414
94962
97173
94065
99276
100705
96750
97325
96609
96018
96008
96408
95506
96011
97381
95840
96425
96436
96689
95820
96478
96466
96376
92908
96010
99726
99639
95475
100970
96632
96381
97312
97515
96524
95203
95306
95980
97805
96260
97044
97789
94060
96642
96229
97790
95554
94263
96345
96439
97166
96538
96497
96316
94664
95743
100933
94407
100475
96047
96016
93526
95657
93500
96415
96962
94037
96076
96586
96804
95681
94265
94116
99127
96520
96400
95558
96158
96603
95739
96510
96069
96674
94063
96375
93060
96505
96476
95829
96009
96201
97099
93562
96301
93099
96400
96071
95919
95442
96259
96013
96385
96336
96866
96002
94320
95820
98197
96299
97003
95513
94489
95827
95898
96432
94343
96681
95882
98539
93724
96443
96575
95828
96004
98274
96390
97717
100894
98332
93558
95941
95484
99327
95856
96432
100424
96546
96668
95919
96862
96887
95827
96661
95828
96097
99680
96423
96437
93880
94485
96627
96569
96395
96853
93703
100088
96263
95355
94560
96219
95782
96153
93946
95971
96577
96578
96501
96417
96000
95394
94299
94670
96358
100149
95807
99846
97083
96287
98131
96492
97781
96296
98314
94656
93573
96418
96430
98035
96479
97852
96534
96503
96910
95536
95955
96518
96811
99231
95408
93648
99826
94706
96860
96443
96296
96822
96156
95849
96703
96919
96408
95687
96099
99736
96020
100099
94671
93879
96522
95902
96664
96466
95887
96260
96012
99210
96437
96457
95728
96362
95953
96510
96673
96634
93696
95587
93699
96155
94193
100911
95895
99104
96441
96206
96078
96065
95625
94836
96220
96865
95965
96474
95007
96231
98956
95744
96651
95373
99485
100937
100214
96503
96210
96493
97800
96004
96047
93015
93039
100957
100220
95927
96007
96847
96123
94592
96398
98417
96133
98446
96594
96250
96366
99950
95713
97255
96354
95842
96557
96424
96315
96062
96347
95808
96473
96009
100142
95689
96073
96054
94739
96119
96962
95956
94748
96396
93697
96113
